   1.0.1 # v: lpa-xrd version
8.00e+14 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404600 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
   32768 # nd: number of dislocations in the input file
 1000000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   3.5  9.521802053073500E-01  2.2168186E-05 -9.391144131874856E-04  4.9235438E-05  8.447483586373343E-01  4.5314409E-05 -1.679633664079822E-03  8.3011840E-05  7.057036965210060E-01  6.9255571E-05 -2.163203229061069E-03  1.0431243E-04  5.586508784873888E-01  8.9649959E-05 -2.396925617261512E-03  1.1596648E-04  4.210097809232637E-01  1.0459917E-04 -2.414074090642097E-03  1.2148182E-04  3.589132530260280E-04          0
   7.0  8.397040660650696E-01  4.7514962E-05 -1.670985634971343E-03  8.3380439E-05  5.547302392639963E-01  9.0318994E-05 -2.375826716666106E-03  1.1603658E-04  3.008979319376014E-01  1.1442464E-04 -2.224282031608797E-03  1.2376147E-04  1.377486595481900E-01  1.2271660E-04 -1.801540557351223E-03  1.2486332E-04  5.461325746548264E-02  1.2461676E-04 -1.234601732228023E-03  1.2499666E-04  3.234738680641907E-04          0
  10.5  6.942613960567028E-01  7.2169652E-05 -2.117754981731329E-03  1.0473752E-04  2.974505634126692E-01  1.1468638E-04 -2.209928772615204E-03  1.2378058E-04  8.710043798597020E-02  1.2407067E-04 -1.517207276098122E-03  1.2495838E-04  1.904456263542446E-02  1.2491896E-04 -7.256036972985157E-04  1.2503021E-04  3.517153916857385E-03  1.2498927E-04  1.103484658642187E-05  1.2500723E-04  3.025619629978504E-04          0
  14.0  5.416413014870088E-01  9.2452502E-05 -2.234147879145958E-03  1.1629114E-04  1.339878785861260E-01  1.2283985E-04 -1.743226719262248E-03  1.2487117E-04  1.872672149293294E-02  1.2491704E-04 -6.828393299302959E-04  1.2503366E-04  1.869830001524026E-03  1.2499467E-04  2.634019153785386E-04  1.2500330E-04 -8.005532933129451E-05  1.2500278E-04  5.138074485123090E-04  1.2499629E-04  2.877284341325789E-04          0
  17.5  4.005897366358764E-01  1.0685652E-04 -2.170927494419050E-03  1.2168061E-04  5.197056616426132E-02  1.2465120E-04 -1.236169383294536E-03  1.2499820E-04  3.315373453919243E-03  1.2498478E-04  8.307123775325306E-05  1.2501196E-04 -5.412140290067427E-05  1.2500560E-04  4.759440901076227E-04  1.2499342E-04 -4.458248381410197E-04  1.2500750E-04  2.923237336165494E-04  1.2499198E-04  2.762499240795142E-04          0
  21.0  2.819193554609736E-01  1.1582716E-04 -1.995190753005694E-03  1.2385868E-04  1.784118970436700E-02  1.2493369E-04 -6.115728509020463E-04  1.2502129E-04  4.418839486008876E-04  1.2499494E-04  5.308117160333816E-04  1.2500383E-04 -3.745104479358874E-04  1.2500853E-04  2.604547134053613E-04  1.2499089E-04 -2.399990296403503E-04  1.2499179E-04 -6.205186816714289E-05  1.2500746E-04  2.668456481580046E-04          0
  24.5  1.893669966142700E-01  1.2078362E-04 -1.745714409514133E-03  1.2463225E-04  5.633084016117360E-03  1.2497352E-04 -5.031950635408426E-05  1.2502012E-04 -2.102472732398111E-04  1.2502136E-04  3.587454497967620E-04  1.2497780E-04 -3.370176151319656E-04  1.2500719E-04 -6.591002065641110E-05  1.2499216E-04 -3.064807014011185E-05  1.2500648E-04 -7.265553560783415E-05  1.2499296E-04  2.589170463969988E-04          0
  28.0  1.217980354312211E-01  1.2323175E-04 -1.538011084985082E-03  1.2487914E-04  1.766629135739498E-03  1.2498982E-04  3.687574968713347E-04  1.2500828E-04 -3.719240872654329E-04  1.2500464E-04  2.168977771351153E-04  1.2499480E-04 -1.411894725203857E-04  1.2497125E-04 -5.489123590200453E-05  1.2502797E-04  3.042132834197209E-04  1.2498885E-04  1.071411282118446E-04  1.2501086E-04  2.520517472123126E-04          0
  31.5  7.523339309318557E-02  1.2431352E-04 -1.326875656045634E-03  1.2496162E-04  5.031220469340619E-04  1.2501212E-04  5.169568809970237E-04  1.2498675E-04 -2.379094600181343E-04  1.2500813E-04  1.320995714622985E-04  1.2499131E-04  2.047362842506412E-04  1.2499889E-04  3.672018749371797E-05  1.2500057E-04  1.707129129217489E-04  1.2500110E-04  1.316405798378290E-04  1.2499870E-04  2.460095065752615E-04          0
  35.0  4.481495827308556E-02  1.2475143E-04 -1.124118705849434E-03  1.2498707E-04  1.367811948917198E-04  1.2502341E-04  4.708318343072261E-04  1.2497569E-04  3.261532212916331E-05  1.2499568E-04  1.822980012531146E-05  1.2500357E-04  3.818281508165458E-04  1.2498113E-04  4.699495471148859E-05  1.2501849E-04 -1.899331497908028E-05  1.2500461E-04  2.165419238269961E-04  1.2499514E-04  2.405880748338516E-04          0
