   1.0.1 # v: lpa-xrd version
1.25e+13 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404600 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
     512 # nd: number of dislocations in the input file
 1000000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   5.0  9.985363059302181E-01  3.6784151E-06 -4.065333106028954E-06  8.8200495E-06  9.950164739384040E-01  6.8152849E-06 -7.659171265216855E-06  1.6246210E-05  9.897941791544611E-01  1.0074207E-05 -1.031157606222342E-06  2.3074779E-05  9.830891637298176E-01  1.3410818E-05  6.127891521485531E-06  2.9444132E-05  9.750730388625921E-01  1.6781316E-05  1.282032766384441E-05  3.5427058E-05  5.283374638889306E-06          0
  10.0  9.948240617123038E-01  7.4145408E-06 -4.588344556578310E-06  1.6351667E-05  9.828691049964552E-01  1.3777687E-05  8.072237002587506E-06  2.9504181E-05  9.656614580401714E-01  2.0414640E-05  3.002484738445686E-05  4.1109056E-05  9.442141573646402E-01  2.7145663E-05  5.030710454321263E-05  5.1458562E-05  9.193347906350832E-01  3.3870154E-05  8.018585128384113E-05  6.0698358E-05  4.739737272277476E-06          0
  15.0  9.892750736593062E-01  1.1163169E-05  4.187181320900922E-06  2.3268392E-05  9.653072326651843E-01  2.0799037E-05  2.439876854414260E-05  4.1176228E-05  9.317985676398990E-01  3.0776583E-05  4.662113003336444E-05  5.6253610E-05  8.913268333797743E-01  4.0703165E-05  1.135274772165744E-04  6.8970827E-05  8.458861006250772E-01  5.0346249E-05  1.754049258014679E-04  7.9635024E-05  4.415322137652160E-06          0
  20.0  9.821233320751619E-01  1.4921233E-05  8.517091810674216E-06  2.9723300E-05  9.433835860327321E-01  2.7811095E-05  3.689832091656974E-05  5.1579316E-05  8.908430161972972E-01  4.0957367E-05  1.096897522468475E-04  6.9015916E-05  8.294571537318091E-01  5.3644053E-05  2.131961915922657E-04  8.2810078E-05  7.630522586427364E-01  6.5407196E-05  2.951961970297911E-04  9.3574405E-05  4.182487560789197E-06          0
  25.0  9.735454133735787E-01  1.8671833E-05  1.300814742131603E-05  3.5792140E-05  9.178969678254442E-01  3.4776120E-05  6.081442085735210E-05  6.0866234E-05  8.447995838230908E-01  5.0794274E-05  1.794301954690820E-04  7.9711122E-05  7.624933365983976E-01  6.5571211E-05  3.144667648741749E-04  9.3601838E-05  6.769804219967307E-01  7.8533024E-05  4.614251744952752E-04  1.0360402E-04  4.000816297241855E-06          0
  30.0  9.636712269184287E-01  2.2427237E-05  2.087951282054658E-05  4.1517843E-05  8.895197470899564E-01  4.1641819E-05  1.059690913855448E-04  6.9139802E-05  7.954088296143312E-01  6.0080605E-05  2.666600010786784E-04  8.8609289E-05  6.935145787552977E-01  7.6237926E-05  4.273328776623155E-04  1.0189241E-04  5.920778527216191E-01  8.9552835E-05  6.325396358786106E-04  1.1065066E-04  3.853458321443155E-06          0
  35.0  9.526282504229445E-01  2.6176161E-05  3.385095153040193E-05  4.6924901E-05  8.588606665387433E-01  4.8322033E-05  1.488797239893671E-04  7.6496814E-05  7.440778993887097E-01  6.8701643E-05  3.487697851926494E-04  9.5951621E-05  6.247995392033401E-01  8.5563715E-05  5.680655951349832E-04  1.0816503E-04  5.113298831007811E-01  9.8527699E-05  7.528701139647596E-04  1.1548311E-04  3.728615039370503E-06          0
  40.0  9.405139346439089E-01  2.9922566E-05  4.893369812004014E-05  5.2033562E-05  8.264470308935502E-01  5.4766685E-05  1.998962210935337E-04  8.3016263E-05  6.919669843867344E-01  7.6594031E-05  4.547678004403688E-04  1.0195461E-04  5.581051693697663E-01  9.3545872E-05  7.037177564564046E-04  1.1283614E-04  4.367451501085441E-01  1.0563366E-04  7.957586888020826E-04  1.1871418E-04  3.621883580760496E-06          0
  45.0  9.274430312592511E-01  3.3642178E-05  6.303620313766795E-05  5.6859401E-05  7.927524461769558E-01  6.0932094E-05  2.520233926463192E-04  8.8772347E-05  6.400348368190006E-01  8.3717341E-05  5.690578139646630E-04  1.0682286E-04  4.946894462086555E-01  1.0024842E-04  8.001510804995808E-04  1.1626239E-04  3.693855333262944E-01  1.1111519E-04  7.375700994973228E-04  1.2083230E-04  3.527722477604010E-06          0
  50.0  9.135061599406586E-01  3.7326601E-05  7.864078878733600E-05  6.1417980E-05  7.581796647556335E-01  6.6796288E-05  3.200866673466907E-04  9.3831788E-05  5.890334046744945E-01  9.0073385E-05  6.951685360345097E-04  1.1073641E-04  4.354433705092625E-01  1.0577854E-04  8.129732195605965E-04  1.1873469E-04  3.097213169746924E-01  1.1524280E-04  5.724296417984175E-04  1.2219478E-04  3.443588933801227E-06          0
