   1.0.1 # v: lpa-xrd version
3.20e+15 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404600 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
  131072 # nd: number of dislocations in the input file
 1000000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   1.8  9.605114498287589E-01  2.1948192E-05 -3.203354511243919E-04  4.4017472E-05  8.759954282510571E-01  4.2203307E-05 -5.335913441218263E-04  7.4084452E-05  7.669093757319957E-01  6.2512063E-05 -6.384591381168104E-04  9.4669602E-05  6.487285383716911E-01  8.0455504E-05 -6.570842271599641E-04  1.0781973E-04  5.327919903763034E-01  9.4840485E-05 -6.240316507841705E-04  1.1568967E-04  1.143616369697967E-03          0
   3.6  8.704775699234821E-01  4.4792860E-05 -5.335647725089075E-04  7.4594758E-05  6.438730345471207E-01  8.1468962E-05 -6.792771524381341E-04  1.0796821E-04  4.230425427931249E-01  1.0590752E-04 -5.808118642620350E-04  1.2016915E-04  2.539300527238251E-01  1.1798226E-04 -3.876923765834547E-04  1.2375337E-04  1.421774543478626E-01  1.2277468E-04 -2.411091898684929E-04  1.2467741E-04  1.000938964994994E-03          0
   5.4  7.537018917148617E-01  6.6344358E-05 -6.694064619378738E-04  9.5373709E-05  4.178359958326842E-01  1.0647653E-04 -5.828700903603679E-04  1.2023556E-04  1.889798622742538E-01  1.2109156E-04 -3.123011939968107E-04  1.2438065E-04  7.476517156023084E-02  1.2437783E-04 -1.883958238586847E-04  1.2492118E-04  2.755983693113526E-02  1.2491003E-04 -2.000853715477988E-04  1.2499436E-04  9.179814478663622E-04          0
   7.2  6.277469976975923E-01  8.4609574E-05 -6.749590311298567E-04  1.0851908E-04  2.462984467260046E-01  1.1845119E-04 -3.791222723621588E-04  1.2378741E-04  7.342249122726222E-02  1.2439491E-04 -1.985670581808830E-04  1.2492906E-04  1.929642139954899E-02  1.2495598E-04 -2.497038604845961E-04  1.2499692E-04  4.870581015017578E-03  1.2498681E-04 -3.844708831789132E-04  1.2500981E-04  8.588648967802915E-04          0
   9.0  5.052729926958469E-01  9.8754588E-05 -6.106961604771830E-04  1.1627168E-04  1.347649503940852E-01  1.2301850E-04 -2.774324000492198E-04  1.2469440E-04  2.637640946243586E-02  1.2492290E-04 -2.037130421604173E-04  1.2498957E-04  4.875929864465559E-03  1.2498539E-04 -3.412413860107396E-04  1.2501125E-04  8.429049803832915E-04  1.2499849E-04 -4.333097303338929E-04  1.2500115E-04  8.129982665956645E-04          0
  10.8  3.944965426852129E-01  1.0886886E-04 -5.472042940849586E-04  1.2055679E-04  6.981673933375571E-02  1.2445621E-04 -2.209006021756143E-04  1.2493267E-04  9.382940932132296E-03  1.2498517E-04 -2.710515461018019E-04  1.2500338E-04  1.071835476446490E-03  1.2499695E-04 -4.837914662572283E-04  1.2500260E-04  9.919243527955058E-05  1.2500960E-04 -3.245464030184420E-04  1.2499027E-04  7.754737218152621E-04          0
  12.6  2.996979837615278E-01  1.1560555E-04 -4.687186026544299E-04  1.2279357E-04  3.498150248334739E-02  1.2485252E-04 -1.678227826365037E-04  1.2499387E-04  3.277585308888851E-03  1.2498084E-04 -4.944083733892606E-04  1.2501743E-04  9.436262041978708E-05  1.2499732E-04 -3.348650725228519E-04  1.2500253E-04 -1.689256971247094E-04  1.2500167E-04 -7.514168222388091E-05  1.2499824E-04  7.437825439245883E-04          0
  14.4  2.222331441191113E-01  1.1979640E-04 -3.808495000824414E-04  1.2391617E-04  1.725701922704397E-02  1.2495138E-04 -2.041864691114606E-04  1.2501084E-04  1.010347907700357E-03  1.2499890E-04 -5.422080675672391E-04  1.2500067E-04 -1.760042984611650E-04  1.2499847E-04 -1.002624561262579E-04  1.2500142E-04 -2.931974977031811E-04  1.2500318E-04  1.030218570148800E-04  1.2499674E-04  7.164010546888622E-04          0
  16.2  1.612709858283057E-01  1.2225210E-04 -3.125873987390786E-04  1.2446463E-04  8.539414762562050E-03  1.2497434E-04 -2.685442098503442E-04  1.2501604E-04  9.580445074637553E-05  1.2500722E-04 -4.564350877514988E-04  1.2499259E-04 -2.583584743632802E-04  1.2499691E-04 -6.384728703456518E-05  1.2500302E-04 -1.432949360742832E-04  1.2499460E-04  2.253698163680367E-04  1.2500528E-04  6.922763390920627E-04          0
  18.0  1.148114611382875E-01  1.2360966E-04 -2.949528396944752E-04  1.2473383E-04  4.246939132981993E-03  1.2497917E-04 -3.543124712164138E-04  1.2501815E-04 -1.239071680796140E-04  1.2500054E-04 -2.960134257573522E-04  1.2499933E-04 -2.920314062207641E-04  1.2500970E-04 -7.512228434868594E-06  1.2499023E-04  9.097858185661071E-05  1.2498485E-04  3.287189270510033E-04  1.2501503E-04  6.706904786005781E-04          0
