   1.0.1 # v: lpa-xrd version
5.00e+13 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404600 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
    2048 # nd: number of dislocations in the input file
 1000000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   5.0  9.940952474681445E-01  7.4205139E-06  2.979628561456297E-04  1.7678977E-05  9.799760956516649E-01  1.3946145E-05  5.675927146912266E-04  3.2297643E-05  9.592768992492179E-01  2.0960100E-05  8.098585332302074E-04  4.5289480E-05  9.331554807730935E-01  2.8282528E-05  1.001617129966804E-03  5.6861987E-05  9.026290763548251E-01  3.5729163E-05  1.164449595667460E-03  6.7122744E-05  2.134536987294117E-05          0
  10.0  9.792379771580375E-01  1.5053841E-05  5.706880014282312E-04  3.2499293E-05  9.323194966243895E-01  2.8919042E-05  1.016072902347356E-03  5.6970315E-05  8.677153453656778E-01  4.3607348E-05  1.277394528662309E-03  7.6219217E-05  7.919782512172638E-01  5.8046709E-05  1.337219358691219E-03  9.0908049E-05  7.104982214270804E-01  7.1419493E-05  1.209368823896306E-03  1.0175291E-04  1.912946435252422E-05          0
  15.0  9.572888720529116E-01  2.2920875E-05  8.169852334554847E-04  4.5652668E-05  8.664329253218156E-01  4.4225675E-05  1.278124033267693E-03  7.6318952E-05  7.505078945059332E-01  6.5245453E-05  1.282567781319695E-03  9.6815145E-05  6.266608025244126E-01  8.3414248E-05  9.422972932763853E-04  1.0952561E-04  5.070346935578464E-01  9.7632567E-05  5.090060948032017E-04  1.1686042E-04  1.783974498626033E-05          0
  20.0  9.295087118303019E-01  3.0913399E-05  1.014842562401144E-03  5.7357161E-05  7.891493148041445E-01  5.9001518E-05  1.322083292758169E-03  9.1062631E-05  6.253245355323447E-01  8.3680984E-05  9.668491820398154E-04  1.0956132E-04  4.684942886336477E-01  1.0160251E-04  3.410332459147496E-04  1.1849071E-04  3.351523155204429E-01  1.1287888E-04 -1.886985137328661E-04  1.2235592E-04  1.692001276765034E-05          0
  25.0  8.969510143992480E-01  3.8926457E-05  1.167375685606390E-03  6.7721215E-05  7.060551932190119E-01  7.2542083E-05  1.193324416776139E-03  1.0192648E-04  5.045631541198861E-01  9.7982332E-05  4.890218761865136E-04  1.1690338E-04  3.341669539487423E-01  1.1296289E-04 -2.195000928873443E-04  1.2236323E-04  2.085601674304338E-01  1.2024556E-04 -3.907900469042038E-04  1.2413272E-04  1.620442834193404E-05          0
  30.0  8.605541546951758E-01  4.6848943E-05  1.260352084430040E-03  7.6831557E-05  6.216444625791639E-01  8.4402083E-05  9.568105996244657E-04  1.0966403E-04  3.959045352610231E-01  1.0823325E-04  3.549276875870733E-05  1.2087069E-04  2.293289793359027E-01  1.1927253E-04 -4.223089793126472E-04  1.2392310E-04  1.239820105500739E-01  1.2329602E-04 -1.480481148628394E-04  1.2469910E-04  1.562160503213528E-05          0
  35.0  8.211946681062199E-01  5.4567413E-05  1.299313323983351E-03  8.4771930E-05  5.394046894156531E-01  9.4364784E-05  6.549940900295748E-04  1.1500743E-04  3.032136421898655E-01  1.1508161E-04 -3.028184325522477E-04  1.2291079E-04  1.525113218966318E-01  1.2244158E-04 -2.829740500684344E-04  1.2454566E-04  7.141021673020270E-02  1.2442991E-04  5.772322491791998E-05  1.2487654E-04  1.512638241970742E-05          0
  40.0  7.796422594175026E-01  6.1997570E-05  1.282065853720615E-03  9.1631916E-05  4.618584616289461E-01  1.0243687E-04  3.531194542386309E-04  1.1858948E-04  2.273910217284690E-01  1.1938005E-04 -4.019052170673554E-04  1.2393231E-04  9.902553538920941E-02  1.2390938E-04 -7.412328571677098E-05  1.2479660E-04  4.047302641429462E-02  1.2484600E-04 -2.917401757858402E-05  1.2490605E-04  1.469853818717963E-05          0
  45.0  7.366032120315196E-01  6.9063730E-05  1.224919460910714E-03  9.7505415E-05  3.906844364702175E-01  1.0876181E-04  6.973741585821619E-05  1.2092977E-04  1.674737065687152E-01  1.2193249E-04 -3.421717904822051E-04  1.2444153E-04  6.324336449818560E-02  1.2455781E-04  4.241782986694285E-05  1.2489026E-04  2.289481015793106E-02  1.2495955E-04 -2.603077432580073E-04  1.2493906E-04  1.432251004910957E-05          0
  50.0  6.927534300616487E-01  7.5694471E-05  1.125755984484066E-03  1.0248926E-04  3.268398818308842E-01  1.1356706E-04 -1.446104288826312E-04  1.2242670E-04  1.215259972352622E-01  1.2337257E-04 -1.757527927394260E-04  1.2470118E-04  4.003068524599257E-02  1.2484762E-04 -6.808647120012880E-05  1.2490950E-04  1.308784764550142E-02  1.2497047E-04 -4.931519853860689E-04  1.2497710E-04  1.398545394382028E-05          0
  55.0  6.486713761545638E-01  8.1843561E-05  9.959091541870953E-04  1.0668406E-04  2.706547670454534E-01  1.1712001E-04 -2.730305409425324E-04  1.2336714E-04  8.709678559579212E-02  1.2415593E-04 -3.338071788195073E-05  1.2483401E-04  2.533164506901207E-02  1.2495234E-04 -2.201045589088806E-04  1.2493078E-04  7.546799894524643E-03  1.2499254E-04 -4.982890986270234E-04  1.2497391E-04  1.368001695375086E-05          0
  60.0  6.048460717679797E-01  8.7485889E-05  8.461366306196404E-04  1.1018799E-04  2.220114819426044E-01  1.1967868E-04 -3.050349871235257E-04  1.2395365E-04  6.185980193927610E-02  1.2457670E-04  3.167840114509830E-05  1.2489401E-04  1.612914411539701E-02  1.2497064E-04 -4.143617310966106E-04  1.2496431E-04  4.452098131218463E-03  1.2500750E-04 -3.210400037514119E-04  1.2496747E-04  1.340038718141943E-05          0
  65.0  5.617142937420929E-01  9.2618267E-05  6.938016554825621E-04  1.1308564E-04  1.806146217991011E-01  1.2147066E-04 -3.045489072190788E-04  1.2431915E-04  4.375411529636184E-02  1.2480533E-04 -9.902043389527649E-06  1.2491171E-04  1.038663274566079E-02  1.2497899E-04 -5.031295821383202E-04  1.2497861E-04  2.719664683391681E-03  1.2501504E-04 -3.022256863832840E-05  1.2496492E-04  1.314355406619850E-05          0
  70.0  5.196366400965773E-01  9.7240898E-05  5.441348749793721E-04  1.1546409E-04  1.458504075175835E-01  1.2269720E-04 -2.329200774521806E-04  1.2454878E-04  3.092479129255598E-02  1.2491710E-04 -9.436967672346651E-05  1.2492508E-04  6.779377730329991E-03  1.2498467E-04 -4.840322641692919E-04  1.2498416E-04  1.774293379830440E-03  1.2499988E-04  4.227397540982482E-04  1.2498358E-04  1.290639418319198E-05          0
  75.0  4.789338756417161E-01  1.0136236E-04  3.838096268686359E-04  1.1740205E-04  1.170045880034195E-01  1.2351787E-04 -1.382109678703344E-04  1.2469597E-04  2.191846199797664E-02  1.2496016E-04 -2.305102267647907E-04  1.2494539E-04  4.467892260856445E-03  1.2500774E-04 -3.917099731008321E-04  1.2496743E-04  1.311417221893875E-03  1.2497588E-04  9.047852163752833E-04  1.2501031E-04  1.268528393113655E-05          0
  80.0  4.398683559972617E-01  1.0500296E-04  2.204048285953050E-04  1.1896891E-04  9.334758624942488E-02  1.2405418E-04 -4.906161431321974E-05  1.2479382E-04  1.563220116185367E-02  1.2496698E-04 -3.485935273525495E-04  1.2497089E-04  2.931651827572998E-03  1.2502436E-04 -2.196833888559220E-04  1.2495502E-04  1.181413031013523E-03  1.2496878E-04  1.311538599851523E-03  1.2501955E-04  1.247838213814310E-05          0
  85.0  4.026273697496790E-01  1.0819143E-04  6.665286523080014E-05  1.2022712E-04  7.413768771322357E-02  1.2440490E-04  1.018088436821000E-05  1.2485339E-04  1.118256391287817E-02  1.2496255E-04 -4.215262690570878E-04  1.2499258E-04  1.999869654648560E-03  1.2501610E-04  5.093834235214997E-05  1.2496614E-04  1.034552402499496E-03  1.2495893E-04  1.609082014634964E-03  1.2503098E-04  1.228368034520441E-05          0
  90.0  3.673248126890276E-01  1.1096429E-04 -7.414121144935467E-05  1.2123017E-04  5.869231092226215E-02  1.2463787E-04  4.626818241118856E-05  1.2488284E-04  8.031064729709712E-03  1.2497649E-04 -4.968656182182862E-04  1.2498866E-04  1.544973019879209E-03  1.2498543E-04  4.657644395141762E-04  1.2499892E-04  7.181996748764325E-04  1.2495778E-04  1.702683405804117E-03  1.2503343E-04  1.209958886751169E-05          0
  95.0  3.340478657807099E-01  1.1335272E-04 -1.934739102396943E-04  1.2202864E-04  4.631483627297237E-02  1.2479148E-04  4.364367418412932E-05  1.2489622E-04  5.812378030653720E-03  1.2500024E-04 -5.535052875304773E-04  1.2497115E-04  1.345713567745052E-03  1.2496773E-04  8.777971995530778E-04  1.2501858E-04  2.952279916030757E-04  1.2494795E-04  1.550462970360950E-03  1.2504439E-04  1.192531476621371E-05          0
