   1.0.1 # v: lpa-xrd version
3.20e+15 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404600 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
  131072 # nd: number of dislocations in the input file
 1000000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   1.8  9.659131614323343E-01  2.1530849E-05 -9.312345390780918E-05  4.0379610E-05  8.956464524621580E-01  4.0078838E-05 -1.228343074846484E-04  6.7641958E-05  8.056224282006688E-01  5.8170268E-05 -1.958334394524030E-04  8.7086381E-05  7.071698986363065E-01  7.4318619E-05 -2.325137212280542E-04  1.0049304E-04  6.084062729990808E-01  8.7791454E-05 -2.183657509833996E-04  1.0943077E-04  1.000773169677416E-03          0
   3.6  8.899776206222270E-01  4.2887567E-05 -1.631493507532427E-04  6.8254843E-05  7.018394124412526E-01  7.5575380E-05 -2.093648570377391E-04  1.0072327E-04  5.104931051134548E-01  9.9052711E-05 -1.777151166184080E-04  1.1530202E-04  3.507035012832608E-01  1.1276596E-04 -4.304764474101022E-05  1.2120288E-04  2.316555930159044E-01  1.1967623E-04  2.169101995960924E-05  1.2349261E-04  8.581831725424772E-04          0
   5.4  7.916253264597657E-01  6.2587813E-05 -2.144382644213501E-04  8.8029693E-05  5.040454886548074E-01  9.9919607E-05 -1.602916659980308E-04  1.1544038E-04  2.822740374132798E-01  1.1712186E-04 -3.999808035483369E-05  1.2264720E-04  1.470986373474187E-01  1.2287701E-04 -4.892398808863922E-05  1.2439809E-04  7.426334616279322E-02  1.2447665E-04 -5.410945674626989E-05  1.2483215E-04  7.752723942881431E-04          0
   7.2  6.839295393601623E-01  7.9486698E-05 -2.222869537348169E-04  1.0155918E-04  3.398815394409336E-01  1.1366899E-04 -2.544393923150005E-05  1.2132274E-04  1.443842720090086E-01  1.2297261E-04 -2.956478999455570E-05  1.2440301E-04  5.796408550457800E-02  1.2468352E-04  4.308194507060842E-06  1.2489551E-04  2.322592922064974E-02  1.2495080E-04 -5.838010412548909E-06  1.2498143E-04  7.163125908486673E-04          0
   9.0  5.762955426551212E-01  9.3113065E-05 -1.974270243790530E-04  1.1045897E-04  2.191179653205196E-01  1.2033655E-04  3.898049613917877E-05  1.2356601E-04  7.125921591338281E-02  1.2453049E-04 -6.623139842054957E-06  1.2483317E-04  2.280663485736011E-02  1.2494819E-04  7.096734388499441E-06  1.2498651E-04  7.510397659301427E-03  1.2499086E-04  3.623573914574257E-05  1.2500194E-04  6.705894625749104E-04          0
  10.8  4.751482556877548E-01  1.0349744E-04 -1.475493835353260E-04  1.1611609E-04  1.370846940726253E-01  1.2321701E-04  8.037991319653727E-05  1.2441924E-04  3.497645635059637E-02  1.2489482E-04 -3.703960468381126E-07  1.2495178E-04  9.265108932205985E-03  1.2498463E-04 -1.122397969260426E-04  1.2500446E-04  2.544953904950586E-03  1.2499019E-04  1.165401502501997E-04  1.2500889E-04  6.332372264569050E-04          0
  12.6  3.843681473855130E-01  1.1103087E-04 -7.603839816715042E-05  1.1960410E-04  8.446405956176678E-02  1.2434441E-04  1.123413988372297E-04  1.2476124E-04  1.737444104953527E-02  1.2497398E-04 -6.523746232313992E-05  1.2498803E-04  3.811264650687794E-03  1.2499073E-04 -1.016606585807035E-05  1.2500732E-04  9.825723843392253E-04  1.2499743E-04  2.516668561989721E-04  1.2500237E-04  6.016654522338239E-04          0
  14.4  3.058160236009650E-01  1.1623306E-04  5.071777624136482E-05  1.2172550E-04  5.169887080119855E-02  1.2477345E-04  7.972162890858731E-05  1.2489169E-04  8.674251107328777E-03  1.2499155E-04 -1.045338713660035E-04  1.2499888E-04  1.728191879185596E-03  1.2499221E-04  1.783477896437094E-04  1.2500728E-04  3.211966485698116E-04  1.2500366E-04  5.662392877042727E-05  1.2499631E-04  5.744104585815881E-04          0
  16.2  2.399196035336623E-01  1.1966977E-04  1.541087517726457E-04  1.2300480E-04  3.166180503140856E-02  1.2491971E-04 -1.098922143063330E-06  1.2495457E-04  4.437278767886831E-03  1.2498396E-04 -5.333934732682571E-05  1.2501344E-04  7.240084899000020E-04  1.2499685E-04  5.431399688432305E-05  1.2500302E-04  1.015979067403775E-04  1.2500170E-04  6.993632989833135E-05  1.2499826E-04  5.503989883159505E-04          0
  18.0  1.859973040863974E-01  1.2185658E-04  2.399535668488630E-04  1.2377283E-04  1.953202154155486E-02  1.2497021E-04  3.469021565203638E-05  1.2498181E-04  2.453512937898403E-03  1.2498667E-04  9.656694080400536E-05  1.2501245E-04  2.887793081985807E-04  1.2499505E-04  1.217966568880144E-04  1.2500489E-04 -1.726375739188523E-04  1.2500889E-04  2.660441861652880E-05  1.2499105E-04  5.289775146118433E-04          0
