   1.0.1 # v: lpa-xrd version
1.25e+13 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404600 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
     512 # nd: number of dislocations in the input file
 1000000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   5.0  9.981236708770848E-01  3.7503937E-06  1.357486761627608E-03  9.8414633E-06  9.934030671292563E-01  7.2820698E-06  2.694703848839814E-03  1.8249980E-05  9.862850688561301E-01  1.1288502E-05  3.995168738182448E-03  2.5851704E-05  9.770954809193533E-01  1.5709791E-05  5.225116433036078E-03  3.2719084E-05  9.661394871390907E-01  2.0395029E-05  6.379459483787681E-03  3.8904888E-05  6.645749448454068E-06          0
  10.0  9.932114809851188E-01  7.8603160E-06  2.698000467592529E-03  1.8336145E-05  9.768944145468945E-01  1.6005864E-05  5.223429058105110E-03  3.2764022E-05  9.535029851686158E-01  2.5428727E-05  7.451662598345845E-03  4.4472246E-05  9.250730011438045E-01  3.5219410E-05  9.327404432326117E-03  5.3845668E-05  8.933958963677616E-01  4.4642451E-05  1.086114895492338E-02  6.1342709E-05  6.112909950974595E-06          0
  15.0  9.857920161830430E-01  1.2257525E-05  3.990702119335439E-03  2.5999169E-05  9.531969311639230E-01  2.5719400E-05  7.445278691740997E-03  4.4510852E-05  9.092883204469826E-01  4.0161400E-05  1.014265319029711E-02  5.7820420E-05  8.596562186823387E-01  5.3388832E-05  1.204627338650245E-02  6.7429256E-05  8.082650133833793E-01  6.4448234E-05  1.333072083176560E-02  7.4702102E-05  5.779989387203970E-06          0
  20.0  9.762060338967253E-01  1.6978069E-05  5.220410764647034E-03  3.2917408E-05  9.244346739642170E-01  3.5659424E-05  9.335604846855056E-03  5.3901660E-05  8.593772157050238E-01  5.3515581E-05  1.204500488213163E-02  6.7442393E-05  7.909641280862226E-01  6.7709538E-05  1.364184435677416E-02  7.6779227E-05  7.245152775599684E-01  7.8169599E-05  1.463378536276832E-02  8.3826532E-05  5.547802638167312E-06          0
  25.0  9.647770354410236E-01  2.1922880E-05  6.375646693017664E-03  3.9134249E-05  8.924205415450818E-01  4.5180913E-05  1.083635834970802E-02  6.1398873E-05  8.077544512593271E-01  6.4638545E-05  1.330301480211829E-02  7.4717053E-05  7.243538324048151E-01  7.8217025E-05  1.462171809633885E-02  8.3827415E-05  6.468218942237597E-01  8.7483245E-05  1.539755990182656E-02  9.0616819E-05  5.369373350673912E-06          0
  30.0  9.518013567733511E-01  2.6986723E-05  7.435309478941272E-03  4.4699066E-05  8.586077105928963E-01  5.3871421E-05  1.201077844593879E-02  6.7472022E-05  7.568854008104231E-01  7.3488506E-05  1.416840338131831E-02  8.0531045E-05  6.616899821469245E-01  8.5916340E-05  1.526328200906950E-02  8.9401639E-05  5.752584291562806E-01  9.4071927E-05  1.564387118539156E-02  9.5920811E-05  5.221500878096240E-06          0
  35.0  9.375422182304952E-01  3.2082157E-05  8.411606922285986E-03  4.9666888E-05  8.241001138516075E-01  6.1538787E-05  1.290388050960170E-02  7.2513453E-05  7.079722989979113E-01  8.0452205E-05  1.477723684692424E-02  8.5344645E-05  6.030789508529228E-01  9.1710802E-05  1.560625223773937E-02  9.3943120E-05  5.090998053491358E-01  9.8983601E-05  1.518806104105650E-02  1.0017664E-04  5.097188240725294E-06          0
  40.0  9.222588795818938E-01  3.7120331E-05  9.294633917074821E-03  5.4091734E-05  7.897193406359951E-01  6.8142650E-05  1.359023844474815E-02  7.6810533E-05  6.613954495065768E-01  8.5987884E-05  1.522448863701983E-02  8.9405753E-05  5.480867407207927E-01  9.6211253E-05  1.553986224108780E-02  9.7738372E-05  4.478561677007719E-01  1.0288791E-04  1.376704906155393E-02  1.0356588E-04  4.989731189130265E-06          0
  45.0  9.061783603231774E-01  4.2026999E-05  1.008404314952936E-02  5.8037896E-05  7.559675779188511E-01  7.3774603E-05  1.411656605896655E-02  8.0548195E-05  6.171045742758077E-01  9.0462423E-05  1.550924120584257E-02  9.2890489E-05  4.963934712189770E-01  9.9843146E-05  1.495687824116485E-02  1.0092269E-04  3.915361864901130E-01  1.0608887E-04  1.151035062827706E-02  1.0625424E-04  4.894545590514316E-06          0
  50.0  8.895092438507270E-01  4.6741071E-05  1.078385215120282E-02  6.1569274E-05  7.231287624527518E-01  7.8562294E-05  1.451652361374989E-02  8.3849665E-05  5.749102673686233E-01  9.4141772E-05  1.557408380428665E-02  9.5928270E-05  4.478022168554164E-01  1.0289199E-04  1.377886409135995E-02  1.0357089E-04  3.400690214295836E-01  1.0872909E-04  8.636556930895555E-03  1.0843736E-04  4.809841149105088E-06          0
  55.0  8.724384887791394E-01  5.1214162E-05  1.138949546061417E-02  6.4747737E-05  6.913084777833438E-01  8.2660923E-05  1.484704312455407E-02  8.6785353E-05  5.346569211064057E-01  9.7224490E-05  1.541097370146142E-02  9.8595098E-05  4.023724092328175E-01  1.0549628E-04  1.202104770720406E-02  1.0577007E-04  2.932998255920807E-01  1.1089771E-04  5.359603842101133E-03  1.1027967E-04  4.732617026049739E-06          0
