   1.0.1 # v: lpa-xrd version
2.00e+14 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404600 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
    8192 # nd: number of dislocations in the input file
 1000000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   5.0  9.763586711810814E-01  1.6485938E-05  2.014522895650750E-03  3.4447152E-05  9.239488500920674E-01  3.3886185E-05  3.823912856408419E-03  5.8459998E-05  8.557416126432151E-01  5.1097208E-05  5.380857401972766E-03  7.5770209E-05  7.808745454830660E-01  6.5885155E-05  6.635178003303039E-03  8.8498001E-05  7.051418759026818E-01  7.7867466E-05  7.605665595061662E-03  9.8069788E-05  8.776710231866973E-05          0
  10.0  9.216331765011532E-01  3.5457077E-05  3.803605246439069E-03  5.8670668E-05  7.792979870361137E-01  6.6421257E-05  6.605615478656192E-03  8.8531998E-05  6.309937862960040E-01  8.7607017E-05  8.284092223784805E-03  1.0532839E-04  4.971738850916174E-01  1.0138991E-04  9.233075558015044E-03  1.1486301E-04  3.827277358847744E-01  1.1052777E-04  9.703593179192753E-03  1.1997363E-04  7.884007522148021E-05          0
  15.0  8.508421821023792E-01  5.3296723E-05  5.347063768543867E-03  7.5979978E-05  6.297432679585968E-01  8.7874373E-05  8.289161340301046E-03  1.0534002E-04  4.370754821531747E-01  1.0646543E-04  9.551816319690052E-03  1.1784529E-04  2.879739663342520E-01  1.1651758E-04  9.703166214266272E-03  1.2252695E-04  1.808629661222136E-01  1.2150364E-04  8.898308934286074E-03  1.2406954E-04  7.358954607719525E-05          0
  20.0  7.741077645715583E-01  6.8132111E-05  6.599579328049529E-03  8.8655844E-05  4.957708501517381E-01  1.0159195E-04  9.284416564826961E-03  1.1487338E-04  2.877628966872265E-01  1.1653363E-04  9.718893037494458E-03  1.2252786E-04  1.533293692272890E-01  1.2245847E-04  8.391969556943567E-03  1.2429577E-04  7.667014559045633E-02  1.2434797E-04  6.237414191993145E-03  1.2469298E-04  6.989462641698899E-05          0
  25.0  6.975396587617401E-01  7.9848306E-05  7.546265654253819E-03  9.8178208E-05  3.815394906360239E-01  1.1066141E-04  9.759332856647922E-03  1.1996833E-04  1.807172686460986E-01  1.2151249E-04  8.844339621682407E-03  1.2406849E-04  7.673942101220728E-02  1.2434649E-04  6.272135600358675E-03  1.2469260E-04  3.092879223678724E-02  1.2494324E-04  3.569869519384317E-03  1.2479603E-04  6.701739589672358E-05          0
  30.0  6.241976233844860E-01  8.9045232E-05  8.317580735563563E-03  1.0538975E-04  2.873032318266557E-01  1.1657502E-04  9.750975148579973E-03  1.2252256E-04  1.090112023211990E-01  1.2369150E-04  7.356546915444359E-03  1.2455995E-04  3.718334635469470E-02  1.2488536E-04  4.040282721205646E-03  1.2478698E-04  1.296975369751227E-02  1.2503896E-04  1.745156399135191E-03  1.2484428E-04  6.464346575163446E-05          0
  35.0  5.553764413873122E-01  9.6345523E-05  8.910385359175916E-03  1.1082901E-04  2.118462892137311E-01  1.2027410E-04  9.233784437252548E-03  1.2373420E-04  6.409292890632011E-02  1.2455470E-04  5.712561086433980E-03  1.2472688E-04  1.817310662511466E-02  1.2501888E-04  2.381368547553375E-03  1.2482978E-04  6.040675088508799E-03  1.2503139E-04  9.878418945342489E-04  1.2489158E-04  6.261988988139208E-05          0
  40.0  4.914642113350468E-01  1.0223604E-04  9.359902935832477E-03  1.1488058E-04  1.532153832650271E-01  1.2246881E-04  8.423168320344484E-03  1.2429057E-04  3.720522363807890E-02  1.2488906E-04  4.033530705424839E-03  1.2478328E-04  9.436755169198128E-03  1.2505041E-04  1.382473285761099E-03  1.2485157E-04  3.281976066158872E-03  1.2494932E-04  2.077408116426370E-04  1.2499887E-04  6.085062434635038E-05          0
  45.0  4.325289686625040E-01  1.0704129E-04  9.652273740721478E-03  1.1784697E-04  1.089914665515549E-01  1.2368908E-04  7.522712819588225E-03  1.2456248E-04  2.162561148941892E-02  1.2499844E-04  2.663685838480148E-03  1.2482466E-04  5.233872500713085E-03  1.2500996E-04  8.435906748654189E-04  1.2491825E-04  2.540968203771453E-03  1.2497419E-04 -5.597840932456870E-04  1.2498825E-04  5.926475121234966E-05          0
  50.0  3.785894106555366E-01  1.1096804E-04  9.781922948684652E-03  1.1997597E-04  7.659356424460106E-02  1.2435350E-04  6.416974361411303E-03  1.2468801E-04  1.287289446516722E-02  1.2504695E-04  1.842907282136309E-03  1.2483589E-04  3.392558905524014E-03  1.2494973E-04  1.173476715102237E-04  1.2499809E-04  2.066586586544830E-03  1.2502548E-04 -3.619892567426494E-04  1.2494396E-04  5.782943857973476E-05          0
  55.0  3.295924598723617E-01  1.1415670E-04  9.779889243777269E-03  1.2147754E-04  5.342442968119086E-02  1.2470511E-04  5.208262041554000E-03  1.2475010E-04  7.933327756009204E-03  1.2505269E-04  1.364584180175444E-03  1.2485761E-04  2.593770446122327E-03  1.2496272E-04 -4.467997149059203E-04  1.2499811E-04  2.019469976643625E-03  1.2492856E-04  3.625272967411629E-04  1.2504881E-04  5.651804766312657E-05          0
  60.0  2.854540346266733E-01  1.1672005E-04  9.754148546535901E-03  1.2251659E-04  3.723743212160961E-02  1.2488701E-04  3.994722859700359E-03  1.2478335E-04  5.180009175532381E-03  1.2501799E-04  8.760824609310016E-04  1.2491060E-04  2.266770572096437E-03  1.2502805E-04 -4.157333331333973E-04  1.2493913E-04  2.077209501173965E-03  1.2488939E-04  1.086275674845641E-03  1.2509392E-04  5.531494309243796E-05          0
  65.0  2.459362059599839E-01  1.1875280E-04  9.647011348544707E-03  1.2323169E-04  2.603314064061520E-02  1.2497961E-04  2.961567629629279E-03  1.2480513E-04  3.727592841123623E-03  1.2495485E-04  2.190617005285243E-04  1.2498857E-04  2.112818114786952E-03  1.2500720E-04  4.874892778423961E-05  1.2496540E-04  1.691559464995421E-03  1.2497842E-04  1.544741632368370E-03  1.2500747E-04  5.420701129960359E-05          0
  70.0  2.108280661435652E-01  1.2034582E-04  9.436675458154515E-03  1.2371578E-04  1.842816585430933E-02  1.2502302E-04  2.231914860538930E-03  1.2482315E-04  3.009194069213181E-03  1.2493897E-04 -2.968362518021123E-04  1.2501560E-04  1.975440636370980E-03  1.2490343E-04  6.667426797851115E-04  1.2507511E-04  1.158581022666698E-03  1.2500542E-04  1.588384120604606E-03  1.2498163E-04  5.318364619898693E-05          0
  75.0  1.797896032688690E-01  1.2157209E-04  9.129971787842191E-03  1.2404930E-04  1.318839559994474E-02  1.2504544E-04  1.731181452865296E-03  1.2483505E-04  2.680496318119908E-03  1.2495800E-04 -4.505188453052380E-04  1.2500383E-04  1.896528101612586E-03  1.2489999E-04  1.241629057286252E-03  1.2508301E-04  2.748521220716784E-04  1.2496801E-04  9.203672146340643E-04  1.2502025E-04  5.223121742928346E-05          0
  80.0  1.525714582118614E-01  1.2249708E-04  8.749103802116355E-03  1.2428484E-04  9.493847225440544E-03  1.2505321E-04  1.420787628065398E-03  1.2484832E-04  2.473216887265993E-03  1.2500706E-04 -3.572538771208677E-04  1.2495928E-04  1.768045158980340E-03  1.2498317E-04  1.691685928956718E-03  1.2500206E-04 -4.320833302922264E-04  1.2494481E-04  8.503458307309770E-05  1.2504412E-04  5.134096532565874E-05          0
  85.0  1.288968158060282E-01  1.2319705E-04  8.299747798284966E-03  1.2444059E-04  7.065130488397494E-03  1.2503798E-04  1.179552608086555E-03  1.2487849E-04  2.292414179505261E-03  1.2501487E-04  7.888878821857807E-05  1.2495529E-04  1.361989482261979E-03  1.2501676E-04  1.836338763059118E-03  1.2496944E-04 -8.672459141335614E-04  1.2496592E-04 -3.142952069307951E-04  1.2502422E-04  5.050770223344961E-05          0
  90.0  1.084795584785253E-01  1.2371679E-04  7.759606858383167E-03  1.2454671E-04  5.435392098622144E-03  1.2500658E-04  8.162298713999883E-04  1.2492162E-04  2.234303785731161E-03  1.2495493E-04  5.716781877994482E-04  1.2502005E-04  7.452953160946940E-04  1.2501445E-04  1.490434204334060E-03  1.2497285E-04 -4.196902240051943E-04  1.2497459E-04 -1.448261745902487E-04  1.2501648E-04  4.972284862058212E-05          0
  95.0  9.100058762177222E-02  1.2409656E-04  7.166860369596400E-03  1.2462236E-04  4.304316486674337E-03  1.2497104E-04  3.827198275872533E-04  1.2496706E-04  2.116462334487733E-03  1.2488459E-04  9.894315081727400E-04  1.2509444E-04  9.024547897415470E-05  1.2497104E-04  7.799672518655841E-04  1.2501735E-04  4.458605773878997E-04  1.2495897E-04 -5.918695352293251E-05  1.2503199E-04  4.898999045144784E-05          0
 100.0  7.618203428514951E-02  1.2437391E-04  6.524743442632901E-03  1.2467435E-04  3.564163890941157E-03  1.2494595E-04  1.508015486142404E-05  1.2500100E-04  1.798012818333618E-03  1.2488620E-04  1.405998967266620E-03  1.2509622E-04 -3.846885672200478E-04  1.2494341E-04  3.671032340859186E-05  1.2504559E-04  7.788183099923067E-04  1.2497821E-04 -3.904806499920632E-04  1.2501286E-04  4.829690952148196E-05          0
 105.0  6.367586164913995E-02  1.2457407E-04  5.851676351965328E-03  1.2471202E-04  3.059461730689535E-03  1.2493503E-04 -2.663866344905689E-04  1.2501920E-04  1.771670685455696E-03  1.2494975E-04  1.748194722656150E-03  1.2503443E-04 -6.152566955714286E-04  1.2495528E-04 -3.351107119300321E-04  1.2503477E-04  1.261719961422719E-04  1.2495960E-04 -6.628295709395689E-04  1.2503283E-04  4.763375794700133E-05          0
 110.0  5.317536017192107E-02  1.2471376E-04  5.182302336690589E-03  1.2474416E-04  2.651530174182772E-03  1.2494445E-04 -4.592597308364496E-04  1.2501565E-04  1.674210743634363E-03  1.2501210E-04  1.978187239590715E-03  1.2497304E-04 -5.097407436005901E-04  1.2497739E-04 -2.781657782776353E-04  1.2501370E-04 -1.025689240922482E-03  1.2500337E-04 -3.543910742521949E-04  1.2498978E-04  4.700867587420936E-05          0
 115.0  4.438804187130561E-02  1.2481317E-04  4.544420816795148E-03  1.2476935E-04  2.359966078356813E-03  1.2497232E-04 -4.823598715680561E-04  1.2499183E-04  1.346245471336637E-03  1.2502174E-04  1.937140023212337E-03  1.2496456E-04 -9.500977945419041E-05  1.2498619E-04 -7.110859551543061E-05  1.2500517E-04 -1.875002963376734E-03  1.2503409E-04  7.499717847961131E-05  1.2495856E-04  4.640805151910884E-05          0
 120.0  3.711222381667395E-02  1.2488445E-04  3.958484262058927E-03  1.2478820E-04  2.167453314169073E-03  1.2501222E-04 -4.008313169232403E-04  1.2495496E-04  9.270973223357343E-04  1.2501027E-04  1.559864266203542E-03  1.2497700E-04  5.188351262142333E-04  1.2497915E-04 -4.593491185695194E-05  1.2501199E-04 -1.598481771913313E-03  1.2504350E-04  5.591389026227702E-04  1.2494931E-04  4.583580245022291E-05          0
