   1.0.1 # v: lpa-xrd version
8.00e+14 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404600 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
   32768 # nd: number of dislocations in the input file
 1000000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   3.5  9.617265321340386E-01  2.2718137E-05 -2.998658535357027E-04  4.2778731E-05  8.828683235823743E-01  4.4239815E-05 -6.678925698418675E-04  7.0243685E-05  7.858221674440734E-01  6.3559213E-05 -9.816741204154193E-04  8.8947128E-05  6.841770017732589E-01  7.9156104E-05 -1.289975777411819E-03  1.0175662E-04  5.854501181735358E-01  9.1339841E-05 -1.507592729248229E-03  1.1042500E-04  2.989983947951510E-04          0
   7.0  8.787709628012531E-01  4.6287456E-05 -6.576627611460517E-04  7.0529258E-05  6.816044298204711E-01  7.9774899E-05 -1.318894352208222E-03  1.0181286E-04  4.922657967626327E-01  1.0090710E-04 -1.701735683317847E-03  1.1615619E-04  3.364998738097030E-01  1.1321829E-04 -1.830413956824272E-03  1.2202339E-04  2.191454898824911E-01  1.1978722E-04 -1.727140462716868E-03  1.2408341E-04  2.633917370483743E-04          0
  10.5  7.777389501562486E-01  6.6201672E-05 -1.012471675375117E-03  8.9239499E-05  4.902608542051862E-01  1.0118629E-04 -1.711256058915004E-03  1.1617827E-04  2.723431314640271E-01  1.1710866E-04 -1.815217619755600E-03  1.2334567E-04  1.360614155033503E-01  1.2295160E-04 -1.269253773035321E-03  1.2470323E-04  6.197754295469897E-02  1.2459306E-04 -5.082565141525481E-04  1.2491397E-04  2.423539179572080E-04          0
  14.0  6.735629654511324E-01  8.1658774E-05 -1.306625810276419E-03  1.0199173E-04  3.341677285134794E-01  1.1341132E-04 -1.846585157207296E-03  1.2204441E-04  1.356179480111214E-01  1.2296866E-04 -1.246624412041297E-03  1.2470147E-04  4.661452577903524E-02  1.2478260E-04 -2.817360608041946E-04  1.2493419E-04  1.444875906197950E-02  1.2495808E-04 -3.910269530050180E-05  1.2500805E-04  2.272630561523867E-04          0
  17.5  5.737832484650620E-01  9.3410250E-05 -1.534067708441352E-03  1.1060656E-04  2.169387371557772E-01  1.1990511E-04 -1.696331246665650E-03  1.2409084E-04  6.145416472303684E-02  1.2459638E-04 -4.728518710791434E-04  1.2491873E-04  1.436569772792709E-02  1.2495629E-04 -1.175076466815387E-04  1.2500992E-04  3.602902487784061E-03  1.2494754E-04 -4.649660506964802E-04  1.2504639E-04  2.155899976697051E-04          0
  21.0  4.820363726121898E-01  1.0229491E-04 -1.643018186524817E-03  1.1628286E-04  1.345060912878759E-01  1.2300064E-04 -1.259538290184726E-03  1.2470803E-04  2.585217588957047E-02  1.2491274E-04 -9.308928252707674E-05  1.2499391E-04  4.532225079547640E-03  1.2495421E-04 -3.081456676416725E-04  1.2503836E-04  1.096673852890930E-03  1.2495257E-04 -2.062367304895907E-04  1.2504438E-04  2.060162217224156E-04          0
  24.5  3.997730995345748E-01  1.0899337E-04 -1.717633702170763E-03  1.1988735E-04  8.002084954286064E-02  1.2429591E-04 -6.673927243324672E-04  1.2488912E-04  1.057006571584748E-02  1.2497008E-04 -1.226545756603588E-04  1.2500903E-04  1.643058293154118E-03  1.2493325E-04 -4.570020386333427E-04  1.2506299E-04  1.142823662244386E-04  1.2501498E-04 -3.099663870731674E-04  1.2498332E-04  1.979752939713742E-04          0
  28.0  3.275369246518210E-01  1.1396813E-04 -1.710180081931086E-03  1.2208777E-04  4.594015197103204E-02  1.2477632E-04 -2.278626459634285E-04  1.2494870E-04  4.437349639372647E-03  1.2496099E-04 -3.991690879155324E-04  1.2503159E-04  7.071568354604011E-04  1.2497340E-04 -2.328476996383872E-04  1.2502426E-04 -1.890316856317464E-04  1.2500363E-04 -6.835298964107408E-04  1.2499497E-04  1.909907682125530E-04          0
  31.5  2.651523398970941E-01  1.1758652E-04 -1.637839571879477E-03  1.2338138E-04  2.561433168813498E-02  1.2493233E-04  9.634851045747561E-05  1.2497628E-04  1.976908247456734E-03  1.2493407E-04 -5.593201507080712E-04  1.2506170E-04  2.855960299669324E-04  1.2501065E-04 -3.736850691755431E-04  1.2498782E-04 -3.241284664706256E-04  1.2499462E-04 -8.706152388006428E-04  1.2500376E-04  1.848595135933853E-04          0
  35.0  2.121730100209186E-01  1.2014393E-04 -1.511268630403605E-03  1.2411793E-04  1.394407567914492E-02  1.2497185E-04  5.534192555628817E-05  1.2499598E-04  1.117500509279206E-03  1.2495658E-04 -5.401013923005658E-04  1.2504050E-04 -1.145810773101904E-05  1.2499650E-04 -6.473116726591702E-04  1.2500204E-04 -6.994026047469806E-04  1.2499446E-04 -7.711366586338097E-04  1.2500397E-04  1.793938031316286E-04          0
