   1.0.1 # v: lpa-xrd version
8.00e+14 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404600 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
   32768 # nd: number of dislocations in the input file
 1000000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   3.5  9.711221492569766E-01  2.0699370E-05 -6.033256406914945E-06  3.6746456E-05  9.135793911916459E-01  3.7569195E-05 -4.716419574386482E-05  6.1289254E-05  8.403954988069071E-01  5.3463099E-05 -5.576353686583196E-05  7.9503342E-05  7.595880241238476E-01  6.7671779E-05 -1.555802839793213E-04  9.2950961E-05  6.766931918174209E-01  7.9933944E-05 -2.434524043292167E-04  1.0271556E-04  2.278395372154876E-04          0
   7.0  9.085755703727315E-01  4.0243576E-05 -3.208111960162676E-05  6.1912781E-05  7.546714920364915E-01  6.8972256E-05 -1.621301802927950E-04  9.3246113E-05  5.912037895637446E-01  9.0931568E-05 -2.598723843456902E-04  1.0981154E-04  4.435195514035489E-01  1.0588975E-04 -3.872836346820284E-04  1.1785507E-04  3.219979833571744E-01  1.1508164E-04 -4.429716810253130E-04  1.2151440E-04  1.920215492598398E-04          0
  10.5  8.280217791185913E-01  5.7731817E-05 -9.607253532309507E-05  8.0568341E-05  5.845516045519091E-01  9.1979298E-05 -2.557636517199881E-04  1.1005163E-04  3.742981990785485E-01  1.1152084E-04 -4.042021282605950E-04  1.2014422E-04  2.248580825072766E-01  1.2034642E-04 -4.309528742452698E-04  1.2323286E-04  1.308380095128027E-01  1.2352200E-04 -2.271108493493704E-04  1.2432654E-04  1.712487878428052E-04          0
  14.0  7.385757585837360E-01  7.2862140E-05 -1.247700638646942E-04  9.4309065E-05  4.307599480700436E-01  1.0719511E-04 -3.622409215678999E-04  1.1815366E-04  2.203542486901482E-01  1.2056276E-04 -4.251529342823177E-04  1.2327568E-04  1.065263643197662E-01  1.2406070E-04 -2.269602989667384E-04  1.2451539E-04  5.247969709875416E-02  1.2476572E-04  5.295214018615492E-05  1.2488906E-04  1.565593371008074E-04          0
  17.5  6.464394347447832E-01  8.5589254E-05 -1.887133826527482E-04  1.0423694E-04  3.046049183542788E-01  1.1627731E-04 -4.612152300114598E-04  1.2177727E-04  1.243023859705893E-01  1.2372689E-04 -2.571354315829459E-04  1.2433237E-04  5.088448284049567E-02  1.2478443E-04  7.661817083126902E-05  1.2489095E-04  2.280491748791216E-02  1.2493536E-04 -1.312960938015090E-04  1.2499895E-04  1.452509642368581E-04          0
  21.0  5.560590391053831E-01  9.6003983E-05 -2.309726559331682E-04  1.1122223E-04  2.082809793407186E-01  1.2112591E-04 -3.728389244138392E-04  1.2337944E-04  6.953553871920748E-02  1.2463695E-04 -3.907534697571108E-05  1.2475700E-04  2.574791589001465E-02  1.2492732E-04  9.686607684227460E-05  1.2498915E-04  1.037028087848004E-02  1.2498019E-04 -5.102984530169982E-04  1.2500562E-04  1.360536764879339E-04          0
  24.5  4.704819568054444E-01  1.0429530E-04 -2.701475251775001E-04  1.1599515E-04  1.388734572745356E-01  1.2342922E-04 -3.062899845217075E-04  1.2414594E-04  3.980835938683709E-02  1.2487339E-04  8.621921445250470E-05  1.2492762E-04  1.360710735102831E-02  1.2497054E-04 -2.699688895728269E-04  1.2500559E-04  4.504005586043689E-03  1.2497891E-04 -6.259026240017445E-04  1.2501789E-04  1.282946078811080E-04          0
  28.0  3.916656134053070E-01  1.1071277E-04 -3.306149233224044E-04  1.1915751E-04  9.128060135663706E-02  1.2441055E-04 -1.688566883813273E-04  1.2454448E-04  2.375141489449129E-02  1.2493996E-04 -1.075992318819914E-06  1.2498877E-04  7.265256923998018E-03  1.2497923E-04 -5.706259833704869E-04  1.2501343E-04  1.784085133596895E-03  1.2499275E-04 -5.896081547863410E-04  1.2500644E-04  1.216349735289590E-04          0
  31.5  3.207727261851258E-01  1.1552376E-04 -3.226153253895008E-04  1.2119569E-04  5.992838549122984E-02  1.2478164E-04 -1.829276779733620E-05  1.2476796E-04  1.458578057674930E-02  1.2495809E-04 -1.990401625968933E-04  1.2501458E-04  3.700609083687769E-03  1.2497976E-04 -6.023599159803760E-04  1.2501796E-04  5.134727121430959E-04  1.2500075E-04 -3.058311464889638E-04  1.2499900E-04  1.157943801407811E-04          0
  35.0  2.583807681791109E-01  1.1900454E-04 -2.949831860614023E-04  1.2247952E-04  3.990727592889258E-02  1.2490578E-04  2.526054395138251E-05  1.2489417E-04  9.014555013170359E-03  1.2497488E-04 -3.759010746315462E-04  1.2501420E-04  1.684818272393270E-03  1.2499030E-04 -5.065373170300717E-04  1.2500900E-04  6.705704716883072E-06  1.2501298E-04 -1.412404189876763E-04  1.2498684E-04  1.106141579857525E-04          0
