   1.0.1 # v: lpa-xrd version
1.25e+13 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404600 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
     512 # nd: number of dislocations in the input file
 1000000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   5.0  9.982944293786058E-01  3.7583676E-06  2.183336187787162E-03  9.5823212E-06  9.940884455236785E-01  7.0883465E-06  4.356754696371395E-03  1.7773387E-05  9.877812095277502E-01  1.0686376E-05  6.504607103977453E-03  2.5293331E-05  9.796407547484405E-01  1.4502204E-05  8.612939208748211E-03  3.2251791E-05  9.698901953792061E-01  1.8452940E-05  1.067503148592348E-02  3.8716386E-05  6.097013107236719E-06          0
  10.0  9.939069500709529E-01  7.6357916E-06  4.356984957141467E-03  1.7863894E-05  9.794346444865027E-01  1.4832828E-05  8.620528184085366E-03  3.2297040E-05  9.585415516175151E-01  2.2669662E-05  1.269467870897388E-02  4.4759279E-05  9.326747693017170E-01  3.0713287E-05  1.650945421208124E-02  5.5567388E-05  9.030115478481675E-01  3.8668315E-05  2.002221372996574E-02  6.4955601E-05  5.520699973361407E-06          0
  15.0  9.872916666518563E-01  1.1679454E-05  6.509207561437992E-03  2.5451369E-05  9.582228443491627E-01  2.2991111E-05  1.269128136664866E-02  4.4808833E-05  9.179546260867395E-01  3.4916054E-05  1.831049497822328E-02  6.0452252E-05  8.702549836388549E-01  4.6475262E-05  2.319280303503067E-02  7.3137345E-05  8.180392292510476E-01  5.7137344E-05  2.729613320890722E-02  8.3457200E-05  5.189551827459319E-06          0
  20.0  9.787347358684944E-01  1.5858461E-05  8.621587643219308E-03  3.2472897E-05  9.319471571614832E-01  3.1262798E-05  1.650422922988531E-02  5.5643020E-05  8.698824260474529E-01  4.6661537E-05  2.320528338850782E-02  7.3157888E-05  7.997215521606300E-01  6.0566638E-05  2.846768566634276E-02  8.6462677E-05  7.264016326753285E-01  7.2549853E-05  3.228871165414864E-02  9.6587750E-05  4.957033949721794E-06          0
  25.0  9.684697854546459E-01  2.0130555E-05  1.068623445377810E-02  3.8992152E-05  9.018221731504625E-01  3.9386853E-05  2.001745592631869E-02  6.5041499E-05  8.173225218523268E-01  5.7418474E-05  2.729171184552036E-02  8.3485206E-05  7.261021484764620E-01  7.2629895E-05  3.225049542087070E-02  9.6599010E-05  6.349747269119229E-01  8.4945752E-05  3.501219421920418E-02  1.0587060E-04  4.778651322220824E-06          0
  30.0  9.567086182115880E-01  2.4453430E-05  1.269406259435368E-02  4.5047087E-05  8.688909804574554E-01  4.7150691E-05  2.318645683771037E-02  7.3213565E-05  7.624750845038147E-01  6.7032708E-05  3.054135472365811E-02  9.1898640E-05  6.526837302877427E-01  8.2764762E-05  3.459349323946594E-02  1.0427451E-04  5.477728425555037E-01  9.4771840E-05  3.578913728391328E-02  1.1231248E-04  4.633480408511671E-06          0
  35.0  9.436443365234181E-01  2.8780340E-05  1.463416398215957E-02  5.0673512E-05  8.340076216157186E-01  5.4448204E-05  2.599753088833885E-02  8.0330095E-05  7.069710644577236E-01  7.5509562E-05  3.296100288449696E-02  9.8742333E-05  5.816237832719967E-01  9.1187483E-05  3.565390644202727E-02  1.1002672E-04  4.670258982977638E-01  1.0247186E-04  3.500475909682686E-02  1.1667510E-04  4.511062076208848E-06          0
  40.0  9.294617603347951E-01  3.3056589E-05  1.650502448775309E-02  5.5908296E-05  7.978411548579593E-01  6.1237455E-05  2.842840277567005E-02  8.6536663E-05  6.519814165200561E-01  8.2921454E-05  3.457938960358557E-02  1.0428988E-04  5.142516999551898E-01  9.8142956E-05  3.557628618138906E-02  1.1427222E-04  3.939288808723548E-01  1.0839628E-04  3.305382776720323E-02  1.1957528E-04  4.403967757032954E-06          0
  45.0  9.143171817464174E-01  3.7261084E-05  1.830062508015247E-02  6.0779091E-05  7.609712839395713E-01  6.7500390E-05  3.048933893365938E-02  9.1949134E-05  5.983536209103320E-01  8.9370500E-05  3.545344499586786E-02  1.0875667E-04  4.514149731709137E-01  1.0383120E-04  3.461270827199433E-02  1.1735985E-04  3.289672540545494E-01  1.1285352E-04  3.031420231671183E-02  1.2148993E-04  4.308534808142962E-06          0
  50.0  8.983509568737884E-01  4.1370896E-05  2.001435775378996E-02  6.5315137E-05  7.238417961993919E-01  7.3252830E-05  3.216685479808087E-02  9.6664441E-05  5.466706175208469E-01  9.4960616E-05  3.568778005225524E-02  1.1232386E-04  3.935948633104627E-01  1.0842989E-04  3.301071865745910E-02  1.1957837E-04  2.721644082055962E-01  1.1611987E-04  2.711345733044255E-02  1.2276982E-04  4.222738060925226E-06          0
  55.0  8.816984928318217E-01  4.5369198E-05  2.163396491429120E-02  6.9539125E-05  6.868420965979106E-01  7.8510519E-05  3.348573925761546E-02  1.0076566E-04  4.973928993500138E-01  9.9777037E-05  3.538167103863066E-02  1.1514874E-04  3.410017926581561E-01  1.1209078E-04  3.086471472727315E-02  1.2117079E-04  2.231599578481633E-01  1.1846236E-04  2.381325839582938E-02  1.2364149E-04  4.144546992336874E-06          0
  60.0  8.644845727614812E-01  4.9234905E-05  2.316947989670552E-02  7.3477397E-05  6.502385225276428E-01  8.3307203E-05  3.447082764603990E-02  1.0432684E-04  4.507571924947074E-01  1.0391405E-04  3.460907178196156E-02  1.1736609E-04  2.936225234891134E-01  1.1495753E-04  2.841353884657825E-02  1.2232207E-04  1.814838592851359E-01  1.2011678E-04  2.064049386778471E-02  1.2424093E-04  4.072851618985966E-06          0
  65.0  8.468215354086867E-01  5.2957717E-05  2.461884090606853E-02  7.7151064E-05  6.142631332667664E-01  8.7675169E-05  3.513033647002466E-02  1.0740969E-04  4.069139476410304E-01  1.0744161E-04  3.343844891236394E-02  1.1910056E-04  2.513459570075327E-01  1.1717330E-04  2.578042003014257E-02  1.2315901E-04  1.464847911403765E-01  1.2129553E-04  1.779948216478468E-02  1.2463719E-04  4.005624340745488E-06          0
  70.0  8.287964491483579E-01  5.6539772E-05  2.598169773236432E-02  8.0577743E-05  5.791119238123480E-01  9.1645089E-05  3.549783898862114E-02  1.1006795E-04  3.659906467042116E-01  1.1042378E-04  3.197704439611387E-02  1.2045242E-04  2.139827289778488E-01  1.1885262E-04  2.316263281741623E-02  1.2378426E-04  1.173918321334280E-01  1.2217104E-04  1.541264119009235E-02  1.2486757E-04  3.942626798217339E-06          0
  75.0  8.105074105242100E-01  5.9970195E-05  2.724380589476065E-02  8.3777180E-05  5.449064285366304E-01  9.5249969E-05  3.558298989127326E-02  1.1235215E-04  3.280201527191205E-01  1.1292859E-04  3.026132429159054E-02  1.2150105E-04  1.812234878856656E-01  1.2012596E-04  2.066961743441842E-02  1.2424363E-04  9.341073479130828E-02  1.2286419E-04  1.348848228924501E-02  1.2495964E-04  3.883262314422982E-06          0
  80.0  7.920246478369573E-01  6.3253786E-05  2.841194249753003E-02  8.6764223E-05  5.117664400450358E-01  9.8516448E-05  3.543759397554826E-02  1.1430660E-04  2.929830867140159E-01  1.1500570E-04  2.837010273997720E-02  1.2232549E-04  1.527328412498712E-01  1.2109459E-04  1.839110488589519E-02  1.2457642E-04  7.379625449058203E-02  1.2341965E-04  1.198469148146925E-02  1.2496682E-04  3.826903685139756E-06          0
  85.0  7.734142196002884E-01  6.6393299E-05  2.950359726810001E-02  8.9552800E-05  4.797780406407103E-01  1.0147046E-04  3.507282876447625E-02  1.1597222E-04  2.608168111543100E-01  1.1671470E-04  2.640463483264939E-02  1.2297704E-04  1.281390435802012E-01  1.2185063E-04  1.637475305382764E-02  1.2479894E-04  5.781420593397826E-02  1.2385490E-04  1.088643356202855E-02  1.2493803E-04  3.773099056354922E-06          0
  90.0  7.547455028769884E-01  6.9388653E-05  3.050335134382069E-02  9.2155685E-05  4.490080038124574E-01  1.0413210E-04  3.449677123258624E-02  1.1738890E-04  2.314854559885157E-01  1.1810677E-04  2.442470559490452E-02  1.2349537E-04  1.070131129672077E-01  1.2246944E-04  1.464488725209481E-02  1.2492236E-04  4.481782043708289E-02  1.2418599E-04  1.008052483526966E-02  1.2490126E-04  3.721962705630019E-06          0
  95.0  7.360369908450445E-01  7.2253692E-05  3.140504704654624E-02  9.4586256E-05  4.194860125260692E-01  1.0652505E-04  3.375936086925513E-02  1.1859087E-04  2.048366395842244E-01  1.1923584E-04  2.247904896223376E-02  1.2391061E-04  8.895235872858506E-02  1.2298399E-04  1.321065377930633E-02  1.2497364E-04  3.422597044358742E-02  1.2442249E-04  9.492751436554954E-03  1.2487615E-04  3.673685293107516E-06          0
 100.0  7.173628456584470E-01  7.4984197E-05  3.222114085522425E-02  9.6854595E-05  3.912494568142747E-01  1.0867000E-04  3.286597588358595E-02  1.1960765E-04  1.807281865764732E-01  1.2015017E-04  2.062354826489933E-02  1.2424323E-04  7.359623664666944E-02  1.2341494E-04  1.206091466846830E-02  1.2497626E-04  2.557678263440381E-02  1.2458341E-04  8.978638943380980E-03  1.2486536E-04  3.627458775908758E-06          0
