   1.0.1 # v: lpa-xrd version
3.20e+15 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404600 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
  131072 # nd: number of dislocations in the input file
 1000000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   1.8  9.501738196703993E-01  2.6366347E-05  2.575901852140034E-03  4.8372184E-05  8.501548409361062E-01  5.3785125E-05  4.739360178309119E-03  7.5929870E-05  7.377332865965928E-01  7.4755663E-05  6.315301390728023E-03  9.2968773E-05  6.306933381124099E-01  8.8819765E-05  7.315365189667924E-03  1.0447453E-04  5.334718123341369E-01  9.8636742E-05  7.801304881056707E-03  1.1228156E-04  1.478030677775660E-03          0
   3.6  8.467287732033919E-01  5.5289830E-05  4.734899530332997E-03  7.6045521E-05  6.295700647187910E-01  8.9064635E-05  7.311802755093129E-03  1.0447814E-04  4.460628135762365E-01  1.0594523E-04  7.820098598858221E-03  1.1740639E-04  3.006079559330794E-01  1.1567411E-04  6.829751998960756E-03  1.2255390E-04  1.921973290505927E-01  1.2096126E-04  5.400031697427665E-03  1.2425534E-04  1.335298271613872E-03          0
   5.4  7.326861866864510E-01  7.6238198E-05  6.251151549807102E-03  9.3012639E-05  4.457321605305697E-01  1.0598728E-04  7.788328958993285E-03  1.1740836E-04  2.419042171677884E-01  1.1876550E-04  6.152614553390843E-03  1.2365334E-04  1.168425545092830E-01  1.2349130E-04  3.816609354239332E-03  1.2471083E-04  5.098128572865450E-02  1.2479038E-04  1.928790873719281E-03  1.2483028E-04  1.251238230824140E-03          0
   7.2  6.261163200814145E-01  8.9810572E-05  7.242881215894987E-03  1.0448869E-04  3.004701880880727E-01  1.1568952E-04  6.813152923231904E-03  1.2254975E-04  1.168123406155737E-01  1.2349826E-04  3.812959946720261E-03  1.2470489E-04  3.797479792006108E-02  1.2492123E-04  1.522203479791233E-03  1.2485200E-04  1.123010701564709E-02  1.2498291E-04  4.536690604037634E-04  1.2497732E-04  1.191658819660187E-03          0
   9.0  5.302949522895526E-01  9.9166959E-05  7.763341840204079E-03  1.1228615E-04  1.921779106735363E-01  1.2096837E-04  5.267465935089870E-03  1.2424930E-04  5.093982107128992E-02  1.2479245E-04  2.055846628928495E-03  1.2482789E-04  1.128810060821970E-02  1.2497766E-04  4.582689139167664E-04  1.2498257E-04  3.509385503487791E-03  1.2496787E-04  4.505100662815723E-04  1.2501738E-04  1.145462114571720E-03          0
  10.8  4.443561116956505E-01  1.0617517E-04  7.764900235516585E-03  1.1740239E-04  1.169351246577011E-01  1.2349171E-04  3.756111337697583E-03  1.2470711E-04  2.072095170096602E-02  1.2499903E-04  8.504560934434097E-04  1.2491416E-04  4.139574771781503E-03  1.2494986E-04  3.722792356400663E-04  1.2503348E-04  2.334814160477205E-03  1.2502714E-04  1.250883687525912E-03  1.2496269E-04  1.107720225703694E-03          0
  12.6  3.675984452990562E-01  1.1159238E-04  7.410631173790496E-03  1.2062020E-04  6.794399432151715E-02  1.2454909E-04  2.546211479331272E-03  1.2480950E-04  8.486370112917415E-03  1.2496362E-04  2.864976015005616E-04  1.2500679E-04  2.616738358976497E-03  1.2501359E-04  9.297327255796184E-04  1.2497477E-04  1.405132040118177E-03  1.2505625E-04  1.879923337190943E-03  1.2493596E-04  1.075908772157225E-03          0
  14.4  3.000136551223812E-01  1.1573284E-04  6.792260732825092E-03  1.2254422E-04  3.806357584451470E-02  1.2492161E-04  1.647934182903598E-03  1.2485081E-04  4.232665982975088E-03  1.2494857E-04  3.348227325684361E-04  1.2503490E-04  2.039223663277256E-03  1.2505503E-04  1.543832937972240E-03  1.2493607E-04  7.306055202549195E-05  1.2499840E-04  1.332839791472192E-03  1.2499473E-04  1.048244016664989E-03          0
  16.2  2.415491815006724E-01  1.1879352E-04  6.049662313210196E-03  1.2364852E-04  2.074115684966448E-02  1.2499950E-04  1.053326059014497E-03  1.2491360E-04  2.824160233322359E-03  1.2499856E-04  6.674572665213028E-04  1.2498917E-04  1.108724391851681E-03  1.2503632E-04  1.815837863997752E-03  1.2495612E-04 -7.620195768352905E-04  1.2497418E-04  8.821455200898600E-04  1.2502094E-04  1.023851159240163E-03          0
  18.0  1.919046592162708E-01  1.2098048E-04  5.273467836122145E-03  1.2425034E-04  1.127447152478408E-02  1.2497707E-04  6.020661329457243E-04  1.2498329E-04  2.290641260446691E-03  1.2503630E-04  1.253245248193729E-03  1.2495368E-04  6.344507594835295E-05  1.2499807E-04  1.468775013349795E-03  1.2499492E-04 -4.766075647285695E-04  1.2498010E-04  2.627668677981855E-04  1.2501634E-04  1.001819245659513E-03          0
  19.8  1.505248270965122E-01  1.2249382E-04  4.511710920115880E-03  1.2455655E-04  6.483338260763511E-03  1.2493279E-04  2.535412627112789E-04  1.2504411E-04  1.741918958609196E-03  1.2505703E-04  1.676050035085409E-03  1.2493459E-04 -8.541478496504032E-04  1.2497909E-04  9.309174565841193E-04  1.2501538E-04  1.719466860071332E-04  1.2500179E-04 -2.282452868202918E-04  1.2499516E-04  9.817793122286918E-04          0
  21.6  1.166349699274793E-01  1.2350347E-04  3.823709491265991E-03  1.2470409E-04  4.198748105669376E-03  1.2494819E-04  2.060432697184507E-04  1.2503539E-04  1.125792226062372E-03  1.2503744E-04  1.738995998360610E-03  1.2495493E-04 -6.778400438386218E-04  1.2497216E-04  4.011438107083179E-04  1.2502377E-04  6.819143341407761E-04  1.2499160E-04  3.679914796227634E-05  1.2500591E-04  9.633936015388095E-04          0
  23.4  8.936010552865753E-02  1.2415375E-04  3.228246852624580E-03  1.2477199E-04  3.172467131400617E-03  1.2497916E-04  4.922702549070196E-04  1.2500783E-04  3.568416350449723E-04  1.2500102E-04  1.446077664907572E-03  1.2499188E-04 -2.138012523063527E-04  1.2499717E-04  7.298459447539161E-06  1.2499946E-04  8.467186707017168E-04  1.2500659E-04  2.219153206239142E-04  1.2499164E-04  9.464048278835433E-04          0
  25.2  6.771944676746580E-02  1.2455150E-04  2.704072512156657E-03  1.2481077E-04  2.602026798267013E-03  1.2500647E-04  8.147489500731583E-04  1.2498224E-04 -2.530583633519104E-04  1.2498691E-04  1.103453593149611E-03  1.2500707E-04  2.068058288240418E-04  1.2498598E-04 -1.938487329798368E-04  1.2501105E-04  8.072054746974848E-04  1.2499837E-04  2.026272875475191E-04  1.2500043E-04  9.306074569570251E-04          0
  27.0  5.088013905702653E-02  1.2478319E-04  2.198429352787380E-03  1.2483848E-04  2.203606211428701E-03  1.2502985E-04  1.230189494686090E-03  1.2496027E-04 -6.355462258671627E-04  1.2497607E-04  8.440396791477042E-04  1.2501901E-04  5.660804241542139E-04  1.2499834E-04  1.526965580670190E-04  1.2499914E-04  2.083427987443514E-04  1.2500549E-04  1.365523102269717E-04  1.2499313E-04  9.159314555892918E-04          0
  28.8  3.793747829975491E-02  1.2491019E-04  1.716018191186830E-03  1.2486374E-04  1.841350130613385E-03  1.2504630E-04  1.524349645572036E-03  1.2494522E-04 -5.545825978735496E-04  1.2496574E-04  3.874211338222928E-04  1.2503043E-04  8.163535928197115E-04  1.2499287E-04  2.130746455474927E-04  1.2500528E-04 -1.124128265177779E-04  1.2498758E-04  1.829795179420255E-04  1.2501103E-04  9.020278870980784E-04          0
  30.6  2.808575785921920E-02  1.2497872E-04  1.297949684639704E-03  1.2488386E-04  1.557941461129120E-03  1.2505728E-04  1.646600773510924E-03  1.2493500E-04 -2.715162719015757E-04  1.2498878E-04  1.482547002364719E-04  1.2500763E-04  9.838777283944927E-04  1.2499702E-04  2.259807155173112E-04  1.2500164E-04 -1.287758680924636E-04  1.2499785E-04  3.458404123641727E-04  1.2500063E-04  8.890375623851032E-04          0
  32.4  2.068464354881036E-02  1.2499695E-04  9.397871753521749E-04  1.2491694E-04  1.063611428113848E-03  1.2504067E-04  1.669768645178860E-03  1.2495189E-04  9.239235836382389E-05  1.2499687E-04  4.285383761318029E-06  1.2499983E-04  7.091424774657265E-04  1.2500756E-04  2.452165392722110E-04  1.2499105E-04 -3.857582077314038E-04  1.2498885E-04  4.486510516855576E-04  1.2500984E-04  8.767681444697490E-04          0
  34.2  1.523617767846293E-02  1.2499078E-04  6.263191116959434E-04  1.2495250E-04  5.270720048222695E-04  1.2500691E-04  1.554991882791528E-03  1.2498593E-04  3.597415435271004E-04  1.2500371E-04 -2.577752573115085E-05  1.2499338E-04  1.589078136245746E-04  1.2500652E-04  1.569242987832337E-04  1.2499220E-04 -7.235726313850182E-04  1.2501916E-04 -7.640094214636224E-05  1.2497970E-04  8.652254224867824E-04          0
  36.0  1.129745226446958E-02  1.2497606E-04  3.985199827718325E-04  1.2498433E-04  4.743419295596512E-05  1.2499891E-04  1.314605116557496E-03  1.2499428E-04  5.939201087769548E-04  1.2500041E-04  6.424475189003381E-05  1.2499703E-04  2.324065984143396E-05  1.2498807E-04  1.124952116808067E-04  1.2501062E-04 -3.810912494778300E-04  1.2502564E-04 -4.800315123075285E-04  1.2497319E-04  8.542302495939811E-04          0
  37.8  8.454082852593053E-03  1.2495872E-04  2.129834796354727E-04  1.2501187E-04 -3.652451527767507E-04  1.2499577E-04  1.059649742323961E-03  1.2499790E-04  7.416411077863223E-04  1.2501137E-04  3.285105568558985E-04  1.2498646E-04 -3.013724543555994E-05  1.2498686E-04  4.662135345043421E-04  1.2501160E-04  4.060609584861131E-05  1.2500623E-04 -6.975836116084142E-04  1.2499276E-04  8.437995569727559E-04          0
  39.6  6.407937903071900E-03  1.2494557E-04  1.129367523351553E-04  1.2503131E-04 -6.522760557528076E-04  1.2498928E-04  8.453834410439906E-04  1.2500528E-04  9.494906781389245E-04  1.2500470E-04  1.966952802354903E-04  1.2499374E-04 -1.361743027745577E-04  1.2500832E-04  5.719454197823229E-04  1.2499024E-04  7.972920698401427E-05  1.2499491E-04 -8.312066369166030E-04  1.2500415E-04  8.338847726947209E-04          0
  41.4  4.983209617969340E-03  1.2494368E-04  6.850236773595582E-05  1.2503723E-04 -7.252339657775584E-04  1.2496677E-04  6.360315026498839E-04  1.2502861E-04  1.017922007919640E-03  1.2499800E-04  1.507459898790023E-04  1.2500072E-04 -4.972538134464370E-04  1.2501567E-04  4.173771197030240E-04  1.2498305E-04 -1.121955421170075E-04  1.2499624E-04 -7.307471578289442E-04  1.2500310E-04  8.244612386005954E-04          0
