   1.0.0 # v: lpa-xrd version
2.00e+14 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404940 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
    8192 # nd: number of dislocations in the input file
  200000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   5.0  9.839261228575388E-01  3.3003710E-05 -1.230466686537759E-04  6.2392853E-05  9.501674415642632E-01  6.0684895E-05 -2.802461350289990E-04  1.0724061E-04  9.050940906875005E-01  8.7970042E-05 -3.698105424872865E-04  1.4321017E-04  8.527784767644089E-01  1.1371923E-04 -4.485723601092145E-04  1.7228945E-04  7.961588961061403E-01  1.3743044E-04 -4.859411894364236E-04  1.9574123E-04  6.105233250063716E-05          0
  10.0  9.475359127314363E-01  6.5186825E-05 -2.560665490433020E-04  1.0823250E-04  8.500431784972186E-01  1.1613082E-04 -4.749606409037716E-04  1.7279185E-04  7.348898680158791E-01  1.6037731E-04 -5.280286558308302E-04  2.1479331E-04  6.177845197258810E-01  1.9601371E-04 -4.106531307371324E-04  2.4121218E-04  5.077386693383732E-01  2.2326080E-04 -2.884078294480752E-04  2.5711964E-04  5.207219614530018E-05          0
  15.0  8.983572959561209E-01  9.5559979E-05 -3.708904133832682E-04  1.4496449E-04  7.309831634564767E-01  1.6251331E-04 -5.371454165167021E-04  2.1527016E-04  5.581535858918705E-01  2.1174079E-04 -3.663617399710815E-04  2.5045147E-04  4.067632895306557E-01  2.4367615E-04 -5.866247077188205E-05  2.6646943E-04  2.864221014524570E-01  2.6216356E-04  4.470111459749856E-04  2.7329360E-04  4.692724451660542E-05          0
  20.0  8.410330748078829E-01  1.2339377E-04 -4.468367921621568E-04  1.7463772E-04  6.095775653210298E-01  1.9915725E-04 -4.169697869406099E-04  2.4189860E-04  4.033506505000762E-01  2.4438640E-04  2.855250641691560E-05  2.6662852E-04  2.509280558058182E-01  2.6643441E-04  6.954185781448232E-04  2.7461387E-04  1.507281392540604E-01  2.7504171E-04  1.221010502556055E-03  2.7756607E-04  4.322377454216388E-05          0
  25.0  7.786411864160843E-01  1.4863056E-04 -4.783283010910260E-04  1.9854823E-04  4.953484491109204E-01  2.2671400E-04 -1.704382013130544E-04  2.5787242E-04  2.803663726455679E-01  2.6304755E-04  5.405887056496410E-04  2.7342437E-04  1.487420208595323E-01  2.7519155E-04  1.124317250243153E-03  2.7758534E-04  7.812001903769647E-02  2.7839336E-04  1.364503454425385E-03  2.7890290E-04  4.038367555455786E-05          0
  30.0  7.137443561090955E-01  1.7112043E-04 -5.391779989728664E-04  2.1762712E-04  3.937026531822829E-01  2.4638576E-04  1.874209072255730E-04  2.6704088E-04  1.895054496475403E-01  2.7236139E-04  8.770224218549731E-04  2.7649108E-04  8.714897691529060E-02  2.7807721E-04  1.490930568601457E-03  2.7879907E-04  4.195096469364887E-02  2.7919061E-04  1.168448520701341E-03  2.7932555E-04  3.808065097979927E-05          0
  35.0  6.482229182478316E-01  1.9087445E-04 -5.086318236763965E-04  2.3270714E-04  3.067694441401583E-01  2.5972624E-04  6.012381631662267E-04  2.7216577E-04  1.257989726200355E-01  2.7655834E-04  1.335645169828019E-03  2.7800010E-04  5.178888046056924E-02  2.7903879E-04  1.478487638000827E-03  2.7921787E-04  2.358736496616042E-02  2.7943956E-04  5.411098167268038E-04  2.7941629E-04  3.614531883886417E-05          0
  40.0  5.836856831327066E-01  2.0796938E-04 -4.352154609336999E-04  2.4444971E-04  2.350473733071723E-01  2.6828168E-04  8.968996283190991E-04  2.7500889E-04  8.316667231195267E-02  2.7828903E-04  1.419633457667123E-03  2.7877820E-04  3.188626503642594E-02  2.7935712E-04  9.183966518874280E-04  2.7936861E-04  1.333903257194241E-02  2.7953390E-04  3.456664850682656E-04  2.7942996E-04  3.447009760130997E-05          0
  45.0  5.212106909217391E-01  2.2257805E-04 -3.718877231032241E-04  2.5347687E-04  1.775130545979766E-01  2.7343365E-04  1.120175390716174E-03  2.7667522E-04  5.559955335184393E-02  2.7904121E-04  1.209805503714014E-03  2.7910053E-04  2.012790399490202E-02  2.7943019E-04  4.742412619557680E-04  2.7946899E-04  7.533405529478587E-03  2.7952035E-04  3.164068294326789E-04  2.7947761E-04  3.298823215596562E-05          0
  50.0  4.616242035520706E-01  2.3494549E-04 -2.149545575557204E-04  2.6027228E-04  1.328273987602862E-01  2.7634180E-04  1.298369317253299E-03  2.7770228E-04  3.797119132414670E-02  2.7933989E-04  8.997931357420928E-04  2.7926617E-04  1.284407974076126E-02  2.7940858E-04  1.595129966845408E-04  2.7955808E-04  4.297006625696523E-03  2.7953170E-04  3.688576388241516E-04  2.7947762E-04  3.167258333089822E-05          0
  55.0  4.056202464421012E-01  2.4521514E-04 -8.572684064274178E-06  2.6532811E-04  9.881904091135456E-02  2.7790591E-04  1.405030294275067E-03  2.7835904E-04  2.644598448301338E-02  2.7940050E-04  6.028506799595324E-04  2.7941508E-04  8.171683221558996E-03  2.7946034E-04 -1.537786658262262E-05  2.7953441E-04  2.571373345877431E-03  2.7944531E-04  1.649066271125215E-04  2.7956739E-04  3.048325450416742E-05          0
  60.0  3.535279201426328E-01  2.5362285E-04  1.747546265101394E-04  2.6904206E-04  7.342262950531729E-02  2.7872026E-04  1.381975147588957E-03  2.7877435E-04  1.859337070242813E-02  2.7940216E-04  3.522697485224622E-04  2.7951400E-04  5.212603972351688E-03  2.7952928E-04 -2.158490965498655E-04  2.7947691E-04  1.428353890216112E-03  2.7953047E-04  2.641531129080560E-04  2.7948336E-04  2.940422519413243E-05          0
  65.0  3.055873981720113E-01  2.6039019E-04  2.607271346087757E-04  2.7173983E-04  5.475541123408006E-02  2.7911503E-04  1.394345102558572E-03  2.7905138E-04  1.327200334200292E-02  2.7942832E-04  5.078654473001273E-05  2.7953591E-04  3.237255674140716E-03  2.7949955E-04  5.094868658547566E-05  2.7951136E-04  9.018912349612223E-04  2.7960201E-04  3.160056328623484E-04  2.7941240E-04  2.842310302007360E-05          0
  70.0  2.618971271086212E-01  2.6575205E-04  3.863364950813693E-04  2.7367104E-04  4.127934158051050E-02  2.7932806E-04  1.277753465898266E-03  2.7920218E-04  9.369893152284021E-03  2.7943473E-04 -2.931802697366005E-05  2.7955411E-04  2.163502904258291E-03  2.7951222E-04  1.638480118475869E-04  2.7950054E-04  6.689587001604226E-04  2.7954284E-04 -2.725329392293464E-04  2.7947195E-04  2.752167485562942E-05          0
  75.0  2.225234815716956E-01  2.6988074E-04  5.200092820940765E-04  2.7507304E-04  3.143746197828275E-02  2.7940392E-04  1.081595288433935E-03  2.7932804E-04  6.527777240918149E-03  2.7945477E-04 -5.554472338895184E-05  2.7954636E-04  1.267563275000300E-03  2.7958817E-04  2.577213322226221E-04  2.7942534E-04  4.537198832455749E-04  2.7949750E-04 -3.394433558229599E-04  2.7951776E-04  2.669603957084476E-05          0
  80.0  1.874091117984185E-01  2.7299650E-04  7.403780375304248E-04  2.7608613E-04  2.429481135346488E-02  2.7942847E-04  8.522403449205044E-04  2.7941621E-04  4.535404205931019E-03  2.7946436E-04 -3.295551181614846E-05  2.7954267E-04  6.408148501871827E-04  2.7960732E-04  2.721050214474905E-04  2.7940654E-04  3.034567210284297E-04  2.7942238E-04 -2.967456403420676E-04  2.7959286E-04  2.593011327832233E-05          0
  85.0  1.564241403071659E-01  2.7529395E-04  9.288476298470933E-04  2.7681988E-04  1.910472626424192E-02  2.7945046E-04  5.834384545260745E-04  2.7945813E-04  3.033580489397226E-03  2.7945139E-04  1.368467597794352E-05  2.7955858E-04  3.433553229379102E-04  2.7954261E-04  1.091187184708877E-04  2.7947228E-04  1.161416158874305E-04  2.7951856E-04 -1.925889083991409E-04  2.7949667E-04  2.521411309847109E-05          0
  90.0  1.294701114955247E-01  2.7689675E-04  1.069620336668618E-03  2.7739664E-04  1.501401837553566E-02  2.7945222E-04  4.947092502819567E-04  2.7949552E-04  1.952865950823777E-03  2.7945057E-04  3.449445600960690E-05  2.7956133E-04  7.646799459448000E-05  2.7954475E-04 -4.977433451730595E-05  2.7947032E-04  1.342032147264341E-04  2.7951053E-04 -2.159898714015154E-04  2.7950473E-04  2.454261592563936E-05          0
  95.0  1.061774837735607E-01  2.7799168E-04  1.239142902271179E-03  2.7784767E-04  1.180655926718254E-02  2.7944906E-04  2.954765998377457E-04  2.7952268E-04  1.141011302308080E-03  2.7951998E-04  5.377756370303690E-05  2.7949288E-04 -1.177864025295713E-04  2.7948783E-04 -2.172966998994672E-04  2.7952716E-04  1.761335424005551E-04  2.7953037E-04 -6.604134001022768E-05  2.7948509E-04  2.390988140485692E-05          0
 100.0  8.632113177366164E-02  2.7870327E-04  1.393807820144323E-03  2.7820935E-04  9.228058818973406E-03  2.7945953E-04  2.210420506448748E-04  2.7952734E-04  4.632371022418930E-04  2.7956367E-04  2.561990936875288E-04  2.7944954E-04 -1.504394759783745E-04  2.7950519E-04 -2.617621870288400E-04  2.7950978E-04  3.158067932635972E-05  2.7954954E-04 -2.396159183616053E-04  2.7946592E-04  2.331459034377691E-05          0
 105.0  6.962569244529505E-02  2.7912917E-04  1.576601276008312E-03  2.7851326E-04  7.055985328846937E-03  2.7945883E-04  1.891199411779367E-04  2.7953811E-04  3.313129675161657E-05  2.7955857E-04  3.756098603873438E-04  2.7945497E-04 -2.283066466910175E-04  2.7946511E-04 -5.292895600379588E-04  2.7954972E-04  2.589458214439602E-06  2.7953564E-04 -1.872296580998057E-04  2.7948000E-04  2.275273009538093E-05          0
 110.0  5.574393356709348E-02  2.7936836E-04  1.710498480374833E-03  2.7876124E-04  5.280302274992519E-03  2.7946168E-04  3.223144258643407E-05  2.7954140E-04 -3.110016335866443E-04  2.7952849E-04  1.094971465546900E-04  2.7948516E-04 -2.541895138104225E-04  2.7947001E-04 -5.585151625664794E-04  2.7954482E-04 -8.797034634301841E-05  2.7952462E-04  1.480353852698300E-04  2.7949086E-04  2.221683911371991E-05          0
 115.0  4.443493908278743E-02  2.7948457E-04  1.831365587712379E-03  2.7896169E-04  3.841636553091941E-03  2.7944127E-04 -3.754678710200059E-05  2.7956551E-04 -3.563276338058451E-04  2.7951484E-04 -7.844967542959449E-05  2.7949838E-04 -4.278487063073290E-04  2.7944899E-04 -6.432178575212430E-04  2.7956603E-04 -6.805816305902203E-05  2.7955482E-04  5.446798592773940E-04  2.7946091E-04  2.170639420905480E-05          0
 120.0  3.538901057229680E-02  2.7952249E-04  1.955161183056289E-03  2.7912532E-04  2.665525656664833E-03  2.7943625E-04 -1.237242353957214E-04  2.7957267E-04 -3.332053023198455E-04  2.7948299E-04 -1.322888992562361E-04  2.7953031E-04 -4.806760218427577E-04  2.7946516E-04 -7.265521782590118E-04  2.7954967E-04 -1.618345304297784E-04  2.7953410E-04  4.729983971422740E-04  2.7948158E-04  2.121988975903444E-05          0
 125.0  2.828426852223827E-02  2.7951982E-04  2.020043017787074E-03  2.7925383E-04  1.740605061208164E-03  2.7945528E-04 -1.776601291894875E-04  2.7955506E-04 -3.351639947845615E-04  2.7949608E-04 -1.972093478303631E-04  2.7951775E-04 -3.551028625857057E-04  2.7949712E-04 -5.691708190851442E-04  2.7951792E-04 -2.162946202325751E-04  2.7948716E-04  7.922297636940745E-05  2.7952845E-04  2.075463253533244E-05          0
 130.0  2.279648833171731E-02  2.7948698E-04  1.977302053388508E-03  2.7936466E-04  9.447669138608702E-04  2.7948140E-04 -2.253032807430938E-04  2.7953021E-04 -4.137572940786778E-04  2.7948435E-04 -2.471199270981054E-04  2.7952969E-04 -1.770051756917072E-04  2.7951394E-04 -2.470796054486339E-04  2.7950194E-04 -2.963220014899090E-04  2.7946887E-04 -2.957054652534318E-04  2.7954677E-04  2.030872239612176E-05          0
 135.0  1.865683165847780E-02  2.7944893E-04  1.857022880070953E-03  2.7945071E-04  3.274557129830865E-04  2.7949713E-04 -1.284845901946082E-04  2.7951537E-04 -5.251960332818846E-04  2.7946048E-04 -3.523771660990992E-04  2.7955338E-04 -6.921200450642578E-05  2.7957796E-04 -2.237402364435622E-05  2.7943799E-04 -2.954909696316942E-04  2.7947428E-04 -2.714060831030261E-04  2.7954163E-04  1.988163551097836E-05          0
 140.0  1.567063877232741E-02  2.7943400E-04  1.811484695207502E-03  2.7949425E-04  1.479193373511221E-05  2.7950935E-04 -1.244969752593778E-04  2.7950336E-04 -5.639663274554041E-04  2.7942892E-04 -2.736185660778463E-04  2.7958462E-04  1.736330016807360E-05  2.7955880E-04  1.359492051718117E-04  2.7945697E-04 -2.054741371894518E-04  2.7951449E-04 -8.982333465350822E-05  2.7950183E-04  1.947184951812802E-05          0
 145.0  1.349593622011677E-02  2.7942605E-04  1.713430488302794E-03  2.7952022E-04 -1.704123154935016E-04  2.7949730E-04 -1.182267502945663E-04  2.7951578E-04 -5.914226442412561E-04  2.7942767E-04  7.815851392063804E-05  2.7958540E-04 -6.897942688617423E-05  2.7954545E-04  4.584767873766717E-04  2.7947002E-04 -4.034580392105843E-04  2.7951378E-04 -6.939861649786941E-05  2.7950258E-04  1.907838882042418E-05          0
 150.0  1.181255311598156E-02  2.7942145E-04  1.610719994683411E-03  2.7953725E-04 -2.896501969403492E-04  2.7951776E-04 -1.303938313819220E-04  2.7949538E-04 -6.241554870481406E-04  2.7944818E-04  4.019291632964120E-04  2.7956516E-04  7.820775841651849E-05  2.7948636E-04  3.931220774755526E-04  2.7952972E-04 -2.267525480159989E-04  2.7951403E-04  2.392832703504778E-04  2.7950200E-04  1.870047994408508E-05          0
 155.0  1.057706486136341E-02  2.7940956E-04  1.469294186648354E-03  2.7955811E-04 -4.324167214279907E-04  2.7949523E-04 -9.205809211584995E-05  2.7951751E-04 -7.237357579608575E-04  2.7949011E-04  6.517831522573684E-04  2.7952341E-04 -8.056448287739055E-05  2.7952173E-04  3.591759143468143E-04  2.7949420E-04 -8.792549504461252E-05  2.7953860E-04  3.797192850706914E-04  2.7947726E-04  1.833754516038265E-05          0
 160.0  9.597549636275444E-03  2.7941004E-04  1.340543874105681E-03  2.7956416E-04 -4.700393550678883E-04  2.7948007E-04 -1.001780326773598E-04  2.7953208E-04 -8.025362067008997E-04  2.7944638E-04  7.760780876477004E-04  2.7956756E-04 -1.870198966441848E-04  2.7953606E-04  4.287960585182267E-04  2.7947929E-04 -1.996428343037411E-04  2.7955516E-04  2.684865985083081E-04  2.7946058E-04  1.798759355747270E-05          0
 165.0  8.857282274690370E-03  2.7942287E-04  1.220305251474235E-03  2.7955617E-04 -4.061506469688525E-04  2.7945539E-04 -1.133260035849919E-04  2.7955647E-04 -8.661631648823639E-04  2.7939193E-04  7.155337053551258E-04  2.7962228E-04 -3.618057954404377E-04  2.7953555E-04  7.398546926529119E-05  2.7947953E-04 -2.367749098263481E-04  2.7948986E-04  1.630249998833259E-04  2.7952631E-04  1.765171664353013E-05          0
 170.0  8.248763349979567E-03  2.7942339E-04  1.158030932916470E-03  2.7955938E-04 -4.234988919144592E-04  2.7945560E-04 -2.272067209460580E-04  2.7955582E-04 -7.004408660357178E-04  2.7945667E-04  7.364040902202370E-04  2.7955767E-04 -3.582232203953209E-04  2.7950993E-04  1.522842095301258E-04  2.7950502E-04 -3.744284013842820E-04  2.7946319E-04  2.024623329985264E-04  2.7955298E-04  1.732884211217028E-05          0
 175.0  7.727546488296043E-03  2.7941544E-04  1.085691862050407E-03  2.7957012E-04 -4.954959257898662E-04  2.7946031E-04 -4.447429388609464E-04  2.7955062E-04 -4.741274782410566E-04  2.7947713E-04  7.534794093805002E-04  2.7953739E-04 -3.219463925950444E-04  2.7952685E-04  4.648262953013719E-04  2.7948835E-04 -5.192874396097122E-04  2.7944495E-04  1.559097395695768E-04  2.7957127E-04  1.701790810564985E-05          0
