   1.0.0 # v: lpa-xrd version
8.00e+14 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404940 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
   32768 # nd: number of dislocations in the input file
  200000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   3.5  9.381318128348742E-01  5.3002419E-05 -1.461020607452905E-02  1.2333732E-04  7.963532268031037E-01  1.1537190E-04 -2.452420342116642E-02  2.0430995E-04  6.181184953143880E-01  1.7833532E-04 -2.796622607551410E-02  2.4859038E-04  4.414631860093504E-01  2.2608547E-04 -2.609730796224815E-02  2.6816422E-04  2.914308731466684E-01  2.5514079E-04 -2.109939926751524E-02  2.7551129E-04  4.606125242325243E-04          0
   7.0  7.919737520659574E-01  1.1911934E-04 -2.439618773609969E-02  2.0489129E-04  4.386997460291177E-01  2.2688107E-04 -2.585472321126675E-02  2.6827846E-04  1.770716764958337E-01  2.6992305E-04 -1.485921359338646E-02  2.7812928E-04  5.333783660553111E-02  2.7848922E-04 -5.415814777727397E-03  2.7928739E-04  1.207823622482104E-02  2.7942836E-04 -8.128741557466169E-04  2.7948096E-04  4.241208281513600E-04          0
  10.5  6.090168470955026E-01  1.8253955E-04 -2.764333138950425E-02  2.4925129E-04  1.751506720887934E-01  2.7014474E-04 -1.473202123656229E-02  2.7815334E-04  2.594475133553908E-02  2.7930076E-04 -2.540294808647954E-03  2.7935581E-04  1.701954966779435E-03  2.7945583E-04  7.189146134262006E-04  2.7955001E-04  3.067526453837868E-04  2.7951089E-04  1.055847205992715E-03  2.7950247E-04  4.030857854553387E-04          0
  14.0  4.292455810948582E-01  2.2951887E-04 -2.541109677400935E-02  2.6865833E-04  5.184174347084649E-02  2.7860294E-04 -5.273032263852468E-03  2.7924500E-04  1.553496721568450E-03  2.7946799E-04  4.555263995842886E-04  2.7953770E-04  5.694395450948263E-04  2.7949056E-04  7.314334907328758E-04  2.7952283E-04  1.571066624534638E-04  2.7949171E-04 -2.423282298747108E-04  2.7952272E-04  3.881148193118944E-04          0
  17.5  2.782840313164662E-01  2.5744173E-04 -2.023059649992782E-02  2.7583149E-04  1.134585992214336E-02  2.7946375E-04 -9.084796266849240E-04  2.7945849E-04  3.502179714948910E-04  2.7948192E-04  7.815039092365064E-04  2.7953132E-04  1.570959759356600E-04  2.7948855E-04 -1.651470620906539E-04  2.7952575E-04  1.193323010170204E-05  2.7949126E-04 -3.667534735153964E-04  2.7952301E-04  3.766205269107397E-04          0
  21.0  1.663701333937633E-01  2.7108207E-04 -1.433212557022294E-02  2.7829113E-04  1.560322153223854E-03  2.7948004E-04  5.499998673862216E-04  2.7952617E-04  3.588846682570736E-04  2.7947852E-04  7.590561591255837E-06  2.7953567E-04 -1.666195141638602E-04  2.7947435E-04 -3.833859762077387E-04  2.7953957E-04 -7.668019750653191E-05  2.7949836E-04 -4.786319988372366E-04  2.7951769E-04  3.672624961667611E-04          0
  24.5  9.185134215039710E-02  2.7674074E-04 -9.007896799213893E-03  2.7907123E-04  2.252330872762284E-04  2.7950243E-04  8.708558691311886E-04  2.7951005E-04 -7.485769003086810E-05  2.7952555E-04 -4.579301994976736E-04  2.7948850E-04 -2.869663553376588E-05  2.7946645E-04 -4.984374670425978E-04  2.7954917E-04 -1.124823111609976E-04  2.7946881E-04  1.024902826106057E-04  2.7954714E-04  3.592818314786645E-04          0
  28.0  4.677313058381369E-02  2.7878284E-04 -4.943014642024480E-03  2.7928146E-04  5.435239046778389E-04  2.7952248E-04  5.197505598060080E-04  2.7949093E-04 -2.482933946109985E-04  2.7953163E-04 -3.601747404146395E-04  2.7948260E-04  1.139082279146778E-04  2.7948922E-04 -3.159368346022396E-04  2.7952762E-04  2.452991789464918E-04  2.7952076E-04 -1.193353799612420E-04  2.7949560E-04  3.524468691109984E-04          0
  31.5  2.197363711296293E-02  2.7939434E-04 -2.219325152100687E-03  2.7936271E-04  6.396958381322056E-04  2.7954021E-04 -2.821133265104087E-04  2.7947326E-04 -1.567623623789257E-04  2.7946228E-04 -3.434325365891418E-04  2.7955328E-04  2.400856591238492E-04  2.7951046E-04  3.554621828917022E-04  2.7950590E-04 -8.668348547382802E-07  2.7956435E-04  9.846985809658737E-05  2.7945203E-04  3.464530797514414E-04          0
  35.0  9.456797425382926E-03  2.7951352E-04 -5.421845897902373E-04  2.7943586E-04  3.652145684224753E-04  2.7956582E-04 -9.029309235275324E-04  2.7944804E-04  8.091939100549589E-05  2.7949801E-04 -8.099878090532042E-04  2.7951805E-04  4.192565470459870E-04  2.7949923E-04  5.678676671591109E-04  2.7951675E-04 -5.856646187027133E-04  2.7948568E-04 -2.072381242903289E-04  2.7953050E-04  3.411269134733654E-04          0
  38.5  3.686630330955573E-03  2.7950553E-04  4.739671339243180E-04  2.7949225E-04  5.258839121948364E-05  2.7955538E-04 -8.184842328063204E-04  2.7945915E-04  1.428512982502279E-04  2.7948074E-04 -5.299912751129287E-04  2.7953566E-04  3.456226017868397E-04  2.7955754E-04  1.168384255455645E-04  2.7945905E-04 -4.824161368013768E-04  2.7950481E-04 -4.527465077187065E-04  2.7951200E-04  3.362692070766392E-04          0
  42.0  1.210198744686402E-03  2.7949799E-04  1.098575599154339E-03  2.7951161E-04 -5.333752425072010E-05  2.7948149E-04 -4.241717620100602E-04  2.7953305E-04 -4.973447324578874E-05  2.7948638E-04  1.395637421013365E-04  2.7952955E-04 -1.805833897936323E-04  2.7951795E-04 -1.086457845179193E-04  2.7949878E-04 -3.983327580033133E-04  2.7953635E-04 -1.296235521814018E-04  2.7947993E-04  3.318498663919637E-04          0
  45.5  3.376536002114544E-04  2.7949945E-04  1.388423381218599E-03  2.7951273E-04 -5.101460720002732E-05  2.7943575E-04  2.038339389054373E-04  2.7957859E-04 -1.273230569373019E-04  2.7951523E-04 -1.426364051260223E-04  2.7950094E-04 -5.096366520217525E-04  2.7957042E-04  4.361397969103593E-04  2.7944616E-04  3.074450617538305E-04  2.7951895E-04 -8.956848285179650E-05  2.7949793E-04  3.277877022295643E-04          0
  49.0  2.096621281961740E-04  2.7950876E-04  1.456123879516970E-03  2.7950394E-04  1.479100375713490E-05  2.7954500E-04  2.935738518677026E-04  2.7946955E-04  2.926529916179651E-04  2.7948532E-04 -3.900883366093490E-05  2.7953095E-04  2.686193282392020E-04  2.7955155E-04  6.091031476669871E-04  2.7946456E-04 -2.932036731621125E-05  2.7946621E-04 -9.414101735188735E-05  2.7955077E-04  3.240168787051342E-04          0
  52.5  3.205189425934699E-04  2.7955242E-04  1.446345395964535E-03  2.7946017E-04  3.292743017299621E-04  2.7953616E-04  5.279091220672879E-05  2.7947905E-04  5.663728119582830E-04  2.7954430E-04  1.919111834976796E-04  2.7947203E-04  2.026781464930873E-04  2.7948975E-04  2.625688934918396E-04  2.7952677E-04 -4.672605973459080E-04  2.7947032E-04 -3.656396969555094E-07  2.7954614E-04  3.204725931974404E-04          0
  56.0  5.371325009366544E-04  2.7955949E-04  1.219351026864818E-03  2.7945262E-04  3.833075875296087E-04  2.7948156E-04 -3.034152473956940E-04  2.7953361E-04 -1.188123312458297E-04  2.7950989E-04 -8.592007530407697E-05  2.7950675E-04 -1.855094523843604E-04  2.7947252E-04  1.138652531647596E-04  2.7954377E-04 -5.426737909350068E-04  2.7953139E-04 -4.056287809807848E-04  2.7948487E-04  3.171726530996158E-04          0
  59.5  6.141833193012747E-04  2.7953731E-04  8.423567532437356E-04  2.7947451E-04  2.253192517994775E-04  2.7949372E-04 -6.222449116603125E-04  2.7952057E-04 -1.711770561929571E-04  2.7954314E-04 -6.629686603628296E-05  2.7947338E-04 -9.465631852124579E-05  2.7953302E-04  2.727143252140812E-04  2.7948368E-04 -2.941903865755596E-04  2.7947897E-04 -5.784699363630434E-04  2.7953788E-04  3.140568133591644E-04          0
  63.0  5.926321432882076E-04  2.7953087E-04  4.093422776078421E-04  2.7948073E-04  1.790451782330467E-04  2.7945463E-04 -5.765332182716860E-04  2.7955906E-04  3.109343039258412E-04  2.7954321E-04  1.323088500316572E-04  2.7947285E-04 -3.726963900796489E-04  2.7956612E-04  2.362229490045441E-04  2.7945039E-04 -1.092700188299295E-04  2.7959504E-04  1.540591712013728E-05  2.7942176E-04  3.111234968646761E-04          0
  66.5  4.212499791477648E-04  2.7952738E-04  1.504824468258184E-05  2.7948435E-04  1.530546254762905E-04  2.7952302E-04 -4.331225853884956E-04  2.7949147E-04  2.528302468716567E-04  2.7944658E-04  3.256376689782743E-04  2.7956902E-04  1.141424808722547E-04  2.7942101E-04  2.760800926325498E-04  2.7959536E-04 -2.618075556876680E-04  2.7952761E-04 -2.251887999873515E-04  2.7948918E-04  3.083561291826447E-04          0
  70.0  3.029450319204265E-04  2.7953105E-04 -1.951726916732858E-04  2.7948150E-04  1.759969633470583E-04  2.7951414E-04 -1.377590197339863E-04  2.7950144E-04  1.707651434934989E-04  2.7949481E-04  1.473575666086198E-04  2.7952155E-04  4.708638764670288E-05  2.7952605E-04  1.391706965483761E-04  2.7949029E-04 -5.707914877028842E-04  2.7951606E-04 -1.730009634845534E-04  2.7950020E-04  3.057330490784045E-04          0
  73.5  1.735597912890761E-04  2.7951885E-04 -4.148914335605063E-04  2.7949497E-04  8.446084575165549E-05  2.7946655E-04 -1.159796733751603E-04  2.7954966E-04  1.881517322288574E-04  2.7950173E-04  1.671432653927184E-04  2.7951456E-04 -2.958918762734004E-04  2.7952744E-04 -2.162404339128246E-04  2.7948912E-04  2.762640671999016E-05  2.7943948E-04  1.205422528439313E-04  2.7957794E-04  3.032300419722831E-04          0
  77.0  1.558468357166228E-04  2.7950172E-04 -5.079850461015218E-04  2.7951308E-04 -4.138264292950958E-05  2.7946620E-04 -6.750731614562078E-05  2.7954995E-04 -1.369251309139851E-04  2.7958912E-04  2.762138196594056E-05  2.7942722E-04 -2.983769978731859E-04  2.7954122E-04 -4.071662742199171E-04  2.7947507E-04 -1.256355605706872E-04  2.7954203E-04  4.524690729445350E-04  2.7947448E-04  3.008542358886523E-04          0
  80.5  1.762493166835135E-04  2.7950348E-04 -5.725334081756194E-04  2.7951121E-04 -2.794187104137124E-05  2.7944623E-04 -2.764970608082375E-04  2.7956931E-04 -4.255709762579861E-05  2.7955189E-04 -3.202390916094841E-04  2.7946455E-04 -4.401307077475546E-04  2.7947480E-04  6.430976603589509E-05  2.7954178E-04  9.032573714590153E-05  2.7944780E-04 -2.038844008544271E-04  2.7956918E-04  2.985769763553325E-04          0
