   1.0.0 # v: lpa-xrd version
3.20e+15 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404940 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
  131072 # nd: number of dislocations in the input file
  200000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   1.8  9.308594973017935E-01  5.6035291E-05 -1.077799440657751E-02  1.3098845E-04  7.733351462005704E-01  1.2378426E-04 -1.747577112548828E-02  2.1423900E-04  5.794632235244196E-01  1.9010169E-04 -1.878355414533779E-02  2.5610232E-04  3.939759147341915E-01  2.3698253E-04 -1.586813104121525E-02  2.7220351E-04  2.442086018347246E-01  2.6264340E-04 -1.124884338245990E-02  2.7724128E-04  1.947405878529408E-03          0
   3.6  7.686818711632450E-01  1.2740645E-04 -1.742271718801712E-02  2.1478442E-04  3.912269295620012E-01  2.3764400E-04 -1.569885008705020E-02  2.7230604E-04  1.374181576839957E-01  2.7394356E-04 -6.442894683199558E-03  2.7879065E-04  3.434881293030309E-02  2.7913971E-04 -1.322994750770553E-03  2.7940644E-04  6.593722991276381E-03  2.7949911E-04 -1.402916511201639E-04  2.7949282E-04  1.799002212312508E-03          0
   5.4  5.701608677201817E-01  1.9391870E-04 -1.846483547296387E-02  2.5664733E-04  1.356858351594585E-01  2.7409309E-04 -6.340460867703877E-03  2.7880388E-04  1.504330845605839E-02  2.7944545E-04 -3.165904946554155E-04  2.7946515E-04  1.196478912181016E-03  2.7947543E-04 -2.471030596211047E-04  2.7953903E-04  4.009131986739446E-04  2.7945417E-04 -6.476480314297502E-04  2.7956198E-04  1.714557206927932E-03          0
   7.2  3.821537467781860E-01  2.3981337E-04 -1.537249125625756E-02  2.7257192E-04  3.328820462746395E-02  2.7917375E-04 -1.076302131703796E-03  2.7940270E-04  1.026420685188481E-03  2.7947482E-04 -1.625507806761973E-04  2.7953989E-04  3.489788363093981E-04  2.7949984E-04 -8.412442528786317E-04  2.7951649E-04  1.904372444052501E-04  2.7961790E-04 -6.888887080266637E-04  2.7939878E-04  1.654634867440771E-03          0
   9.0  2.322061569201781E-01  2.6429832E-04 -1.050511496612652E-02  2.7748386E-04  6.071136483221023E-03  2.7953159E-04 -5.845853273546745E-06  2.7946451E-04  4.305820100826027E-04  2.7948558E-04 -4.223753227891541E-04  2.7953042E-04  2.857766955558778E-04  2.7961368E-04 -7.872410389546442E-04  2.7940285E-04 -6.094684143490924E-04  2.7951478E-04 -3.623294675064711E-04  2.7950133E-04  1.608200051755197E-03          0
  10.8  1.282719423005526E-01  2.7465862E-04 -5.932295591461885E-03  2.7889706E-04  9.826889873325352E-04  2.7950703E-04 -2.159078009165792E-04  2.7950763E-04  8.112522925053744E-05  2.7955174E-04 -7.563517764755007E-04  2.7946512E-04 -1.873350905492015E-06  2.7949791E-04 -3.282627509447762E-04  2.7951840E-04 -2.035771136487457E-04  2.7957105E-04 -1.450144747846531E-04  2.7944599E-04  1.570364581005735E-03          0
  12.6  6.453825078800995E-02  2.7823135E-04 -2.682493523235002E-03  2.7930139E-04  3.711848614573799E-04  2.7949788E-04 -5.524443820239107E-04  2.7951791E-04  4.976254950068466E-05  2.7954719E-04 -3.184648120887841E-04  2.7946924E-04 -7.327121087128182E-05  2.7957779E-04 -3.072141996493146E-04  2.7943901E-04  1.194374405187340E-04  2.7954623E-04 -8.946092623282747E-05  2.7947060E-04  1.538484327820911E-03          0
  14.4  2.970926573944902E-02  2.7923083E-04 -8.377429201324245E-04  2.7943597E-04  2.084088983622414E-04  2.7949518E-04 -7.087693908040856E-04  2.7952124E-04 -4.776733134936306E-05  2.7955749E-04 -2.053715291364409E-04  2.7945894E-04 -9.498056467591223E-05  2.7959534E-04 -2.719779390840195E-04  2.7942133E-04  5.586073381691975E-04  2.7948797E-04 -5.203468171973204E-04  2.7952859E-04  1.510914252599139E-03          0
  16.2  1.264063832079457E-02  2.7947175E-04 -1.646096577633867E-04  2.7947104E-04  1.893143465603150E-04  2.7955587E-04 -6.651414644284470E-04  2.7946098E-04 -1.921571465644335E-04  2.7943426E-04 -3.172607769503003E-04  2.7958204E-04  3.382726084299603E-04  2.7949740E-04 -3.552310328285219E-05  2.7951974E-04  9.547728551364950E-06  2.7948892E-04  3.954066099462334E-05  2.7952775E-04  1.486628722668111E-03          0
  18.0  5.059129867936924E-03  2.7954504E-04 -1.569668309883334E-04  2.7945620E-04  3.522170894417138E-04  2.7957779E-04 -4.785576705440269E-04  2.7943891E-04 -1.062532166132487E-05  2.7949596E-04 -3.108791307204411E-04  2.7952070E-04  4.958557068734583E-04  2.7949578E-04 -5.446329476701773E-04  2.7952090E-04 -7.989849523452023E-07  2.7949332E-04  1.429176857552562E-04  2.7952341E-04  1.465022106186512E-03          0
