   1.0.0 # v: lpa-xrd version
1.25e+13 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404940 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
     512 # nd: number of dislocations in the input file
  200000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   5.0  9.980932946651863E-01  8.1752226E-06  6.210236596665211E-04  2.2166634E-05  9.932403949643267E-01  1.6246675E-05  1.244216519348003E-03  4.1161721E-05  9.859097888954101E-01  2.5223255E-05  1.858126913746406E-03  5.8377417E-05  9.764389703116957E-01  3.5062476E-05  2.470185831803791E-03  7.3952140E-05  9.651077078620340E-01  4.5586595E-05  3.057862776125510E-03  8.7998585E-05  6.726970910646351E-06          0
  10.0  9.930731900932717E-01  1.7290618E-05  1.248191158422245E-03  4.1367403E-05  9.762234285979140E-01  3.5812464E-05  2.467430979960919E-03  7.4037393E-05  9.520156289756316E-01  5.6935853E-05  3.644112049868288E-03  1.0063755E-04  9.225004695477728E-01  7.8944592E-05  4.818621215088324E-03  1.2197308E-04  8.894891503441394E-01  1.0029530E-04  5.986318347624307E-03  1.3900051E-04  6.210709278269800E-06          0
  15.0  9.854423036016420E-01  2.7263706E-05  1.858089141175805E-03  5.8691259E-05  9.517290746955674E-01  5.7534806E-05  3.634258711371290E-03  1.0072623E-04  9.060626625056698E-01  9.0172535E-05  5.395189510151214E-03  1.3098964E-04  8.542248083751308E-01  1.2023991E-04  7.259966405214456E-03  1.5274200E-04  8.003714787065448E-01  1.4548993E-04  9.313027136869677E-03  1.6909239E-04  5.909235156702440E-06          0
  20.0  9.755712443036437E-01  3.7830691E-05  2.459390045662850E-03  7.4378231E-05  9.218568013449080E-01  7.9970970E-05  4.807321919859615E-03  1.2208238E-04  8.539296956939986E-01  1.2052859E-04  7.268178793278981E-03  1.5278398E-04  7.822848847939041E-01  1.5288030E-04  1.007276026242064E-02  1.7374976E-04  7.126572055101875E-01  1.7655971E-04  1.344367251403765E-02  1.8962410E-04  5.681272677132130E-06          0
  25.0  9.637748019129739E-01  4.8928982E-05  3.056004265022515E-03  8.8491066E-05  8.885047124694229E-01  1.0151890E-04  5.994399641601992E-03  1.3912139E-04  7.998926927641409E-01  1.4588188E-04  9.298084141954611E-03  1.6912144E-04  7.124902071300250E-01  1.7666745E-04  1.345302530750520E-02  1.8962885E-04  6.317254362955423E-01  1.9707104E-04  1.860891284924976E-02  2.0517487E-04  5.506742951529099E-06          0
  30.0  9.503308479710380E-01  6.0363949E-05  3.636565529875039E-03  1.0114261E-04  8.531708559326756E-01  1.2129031E-04  7.217456504970927E-03  1.5285944E-04  7.465499719135668E-01  1.6602470E-04  1.165702420737687E-02  1.8217681E-04  6.471538575722748E-01  1.9366957E-04  1.756078134203174E-02  2.0238781E-04  5.581008694596237E-01  2.1129573E-04  2.461000864140563E-02  2.1725037E-04  5.367475605034424E-06          0
  35.0  9.355483587669206E-01  7.1856261E-05  4.210757068939119E-03  1.1243160E-04  8.170699888789105E-01  1.3877720E-04  8.538158364245485E-03  1.6418733E-04  6.954119939296084E-01  1.8162156E-04  1.443282377747178E-02  1.9309254E-04  5.866447286192226E-01  2.0619244E-04  2.221186226125596E-02  2.1278022E-04  4.907530343289771E-01  2.2189577E-04  3.084736843332630E-02  2.2684259E-04  5.248491579485539E-06          0
  40.0  9.196826292197120E-01  8.3205895E-05  4.775281379495312E-03  1.2250086E-04  7.810167743583857E-01  1.5386784E-04  1.000030862085462E-02  1.7381860E-04  6.469234907053228E-01  1.9379942E-04  1.757050384581209E-02  2.0239584E-04  5.304054211967097E-01  2.1589971E-04  2.712934364969273E-02  2.2135729E-04  4.290420512338507E-01  2.3012851E-04  3.707455817822161E-02  2.3468751E-04  5.144013038603633E-06          0
  45.0  9.029353245298124E-01  9.4325506E-05  5.352469491859285E-03  1.3147502E-04  7.456234088506625E-01  1.6666031E-04  1.164434269522217E-02  1.8222784E-04  6.011666149204472E-01  2.0346684E-04  2.099567726295529E-02  2.1038165E-04  4.779278025838168E-01  2.2374032E-04  3.213181166141213E-02  2.2854904E-04  3.727084657086500E-01  2.3665085E-04  4.305262107960360E-02  2.4119229E-04  5.051439431333829E-06          0
  50.0  8.855568152609041E-01  1.0502849E-04  5.956480013725838E-03  1.3948518E-04  7.112532410211582E-01  1.7742895E-04  1.345112153326322E-02  1.8969268E-04  5.578248862145957E-01  2.1142039E-04  2.462870370548166E-02  2.1727639E-04  4.289927787691689E-01  2.3015890E-04  3.715442707598991E-02  2.3470670E-04  3.219221162494209E-01  2.4184138E-04  4.851706965915479E-02  2.4666860E-04  4.965822541113208E-06          0
  55.0  8.677262296304652E-01  1.1521825E-04  6.579335865529234E-03  1.4667445E-04  6.780533816193185E-01  1.8652454E-04  1.540469688602264E-02  1.9638332E-04  5.167605087820231E-01  2.1808806E-04  2.837169109751906E-02  2.2329589E-04  3.835523271403392E-01  2.3547547E-04  4.193024046593395E-02  2.3999749E-04  2.766062677326621E-01  2.4609401E-04  5.324129616807238E-02  2.5120803E-04  4.889409915184174E-06          0
  60.0  8.496054592008863E-01  1.2483108E-04  7.199142359208875E-03  1.5316753E-04  6.460717922077286E-01  1.9425352E-04  1.753067040051934E-02  2.0242290E-04  4.778385469497670E-01  2.2375376E-04  3.213223224894703E-02  2.2859615E-04  3.415722475596304E-01  2.3990020E-04  4.635841787023897E-02  2.4459761E-04  2.365589749204906E-01  2.4977753E-04  5.713882819230866E-02  2.5481279E-04  4.818420439252059E-06          0
  65.0  8.313411368089484E-01  1.3382506E-04  7.872539695491456E-03  1.5906394E-04  6.152999125251831E-01  2.0088409E-04  1.978996848081764E-02  2.0788679E-04  4.408480968888789E-01  2.2867215E-04  3.584524791662903E-02  2.3328079E-04  3.030947024722274E-01  2.4362550E-04  5.043019078688107E-02  2.4860682E-04  2.015936387736483E-01  2.5308487E-04  6.005563811217551E-02  2.5755426E-04  4.753263835903350E-06          0
  70.0  8.130368679356447E-01  1.4219816E-04  8.559849933062667E-03  1.6446055E-04  5.856806085982096E-01  2.0665404E-04  2.216852287571817E-02  2.1283146E-04  4.057743176189721E-01  2.3296109E-04  3.949115127074523E-02  2.3745518E-04  2.681478400297326E-01  2.4685980E-04  5.404472681885568E-02  2.5200502E-04  1.712183399589031E-01  2.5594891E-04  6.181106486898430E-02  2.5973132E-04  4.693078596583368E-06          0
  75.0  7.948039265551525E-01  1.4994927E-04  9.305036604510111E-03  1.6942985E-04  5.571720463223172E-01  2.1171571E-04  2.463038283027523E-02  2.1731835E-04  3.726453531239073E-01  2.3670167E-04  4.298275912001023E-02  2.4119450E-04  2.365589929206375E-01  2.4977887E-04  5.707598331578919E-02  2.5481053E-04  1.449352343103824E-01  2.5834241E-04  6.230572329376154E-02  2.6155475E-04  4.636037603077112E-06          0
  80.0  7.767075238956841E-01  1.5709102E-04  1.008342238809444E-02  1.7405032E-04  5.296598363918735E-01  2.1621933E-04  2.714452191146996E-02  2.2140723E-04  3.415009331257693E-01  2.3994988E-04  4.628855657263019E-02  2.4459183E-04  2.081685478024055E-01  2.5244329E-04  5.947606995771611E-02  2.5706323E-04  1.223881899369831E-01  2.6026540E-04  6.135105238195657E-02  2.6320295E-04  4.582927510893817E-06          0
  85.0  7.588273221260076E-01  1.6365036E-04  1.089949336792618E-02  1.7836054E-04  5.031270828560527E-01  2.2026115E-04  2.962817971741333E-02  2.2514404E-04  3.123166863766946E-01  2.4279401E-04  4.941345448143410E-02  2.4765998E-04  1.828256616990348E-01  2.5484105E-04  6.109432338208939E-02  2.5891607E-04  1.030292750482376E-01  2.6172549E-04  5.915996708213513E-02  2.6473968E-04  4.533697902048375E-06          0
  90.0  7.412082495729889E-01  1.6965648E-04  1.175656824590107E-02  1.8240714E-04  4.775090878859904E-01  2.2390004E-04  3.210362064253797E-02  2.2857816E-04  2.851286416616943E-01  2.4530353E-04  5.229479861429333E-02  2.5040387E-04  1.602295878692098E-01  2.5693944E-04  6.196130869740770E-02  2.6048597E-04  8.634621050557627E-02  2.6283640E-04  5.585023643070109E-02  2.6618934E-04  4.487207290249302E-06          0
  95.0  7.239020114762528E-01  1.7512411E-04  1.267400984375966E-02  1.8623415E-04  4.527077732728738E-01  2.2722900E-04  3.454314869969737E-02  2.3175239E-04  2.598722574417373E-01  2.4759860E-04  5.486930176148395E-02  2.5278901E-04  1.401622031066962E-01  2.5874625E-04  6.216424864726753E-02  2.6188019E-04  7.197864831379011E-02  2.6368751E-04  5.153122925547530E-02  2.6756804E-04  4.442920962028413E-06          0
 100.0  7.069133469638352E-01  1.8012513E-04  1.361339552605803E-02  1.8985186E-04  4.287671200200203E-01  2.3025156E-04  3.694721156366775E-02  2.3470446E-04  2.365050839078282E-01  2.4977024E-04  5.709555237231014E-02  2.5481125E-04  1.223419329733614E-01  2.6028171E-04  6.142024644991764E-02  2.6315066E-04  5.959931095769574E-02  2.6437947E-04  4.641427936446604E-02  2.6881415E-04  4.401361773806271E-06          0
 105.0  6.902512985277323E-01  1.8469735E-04  1.459212392427765E-02  1.9328554E-04  4.056714549452580E-01  2.3299721E-04  3.930965151110909E-02  2.3745747E-04  2.148935133379316E-01  2.5182776E-04  5.898329684676144E-02  2.5651777E-04  1.065236457961319E-01  2.6151426E-04  5.981936380996766E-02  2.6436289E-04  4.891370357258432E-02  2.6513499E-04  4.071597084763887E-02  2.6977736E-04  4.362570993217174E-06          0
 110.0  6.739364938043561E-01  1.8888141E-04  1.561592137278335E-02  1.9654037E-04  3.834411423453965E-01  2.3550299E-04  4.163448781175117E-02  2.4002434E-04  1.949441191201966E-01  2.5374346E-04  6.044102094738128E-02  2.5798001E-04  9.251606292950305E-02  2.6245750E-04  5.738585579366910E-02  2.6556856E-04  3.973757704318636E-02  2.6589296E-04  3.466705658009497E-02  2.7056058E-04  4.325071153557307E-06          0
 115.0  6.579528556274672E-01  1.9272233E-04  1.669330364883809E-02  1.9963667E-04  3.620467867130761E-01  2.3780887E-04  4.391649863853535E-02  2.4240975E-04  1.766538279528958E-01  2.5548693E-04  6.147061940403153E-02  2.5926337E-04  8.018963448086344E-02  2.6320000E-04  5.427597848011703E-02  2.6674317E-04  3.204493612903183E-02  2.6667401E-04  2.860685927834929E-02  2.7115129E-04  4.289460695667685E-06          0
