   1.0.0 # v: lpa-xrd version
3.20e+15 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404940 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
  131072 # nd: number of dislocations in the input file
  200000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   1.8  9.329399357495429E-01  6.2077735E-05 -1.175024392059614E-02  1.2589688E-04  7.901868141268980E-01  1.3207425E-04 -2.027478991531039E-02  1.9911349E-04  6.266221539297899E-01  1.8707362E-04 -2.477377780820611E-02  2.3997906E-04  4.732625912289350E-01  2.2450481E-04 -2.599180601509829E-02  2.6157664E-04  3.421378674076193E-01  2.4879586E-04 -2.491503605830225E-02  2.7196219E-04  1.942726964657765E-03          0
   3.6  7.870159485266459E-01  1.3476221E-04 -2.006928719019297E-02  1.9931141E-04  4.724109644760218E-01  2.2479840E-04 -2.596884556753875E-02  2.6158473E-04  2.367253040695319E-01  2.6346769E-04 -2.225171617856249E-02  2.7656438E-04  9.929265979319496E-02  2.7572832E-04 -1.598817668251205E-02  2.7921412E-04  3.385867280887125E-02  2.7859519E-04 -1.097915864223404E-02  2.7956876E-04  1.804006780113324E-03          0
   5.4  6.224355827907839E-01  1.8922790E-04 -2.450791203568962E-02  2.4006043E-04  2.366780522410982E-01  2.6349980E-04 -2.225774548499142E-02  2.7654406E-04  5.983548145789655E-02  2.7766969E-04 -1.329276778436454E-02  2.7951139E-04  8.125121812305357E-03  2.7916390E-04 -7.391604801726013E-03  2.7959429E-04 -1.813254832110970E-03  2.7900268E-04 -2.817270158920092E-03  2.7989838E-04  1.722135789947932E-03          0
   7.2  4.700461813386429E-01  2.2559512E-04 -2.588495759328990E-02  2.6160828E-04  9.931890156353387E-02  2.7571163E-04 -1.611875836491861E-02  2.7922008E-04  8.143792813381654E-03  2.7914292E-04 -7.389542741859321E-03  2.7961501E-04 -2.535130801256548E-03  2.7911516E-04 -1.593697338197567E-03  2.7980352E-04 -1.705374703698226E-03  2.7941704E-04  3.641871354702335E-04  2.7954026E-04  1.663496008821122E-03          0
   9.0  3.404295375637795E-01  2.4916479E-04 -2.487519937367974E-02  2.7199593E-04  3.382856454396219E-02  2.7861855E-04 -1.104904100188431E-02  2.7954874E-04 -1.856648095693224E-03  2.7903889E-04 -2.759823205116867E-03  2.7986268E-04 -1.812165888303522E-03  2.7942111E-04  4.635761763863336E-04  2.7953725E-04 -1.657144839091546E-03  2.7950467E-04  2.308638805946281E-04  2.7948681E-04  1.618136579742778E-03          0
  10.8  2.362046085257613E-01  2.6355152E-04 -2.233048762235589E-02  2.7657465E-04  7.941867709543244E-03  2.7915008E-04 -7.604295017498199E-03  2.7960978E-04 -2.574602400276754E-03  2.7931752E-04 -1.443621558561381E-04  2.7962215E-04 -1.394645782443316E-03  2.7947858E-04  9.120398016783940E-05  2.7951007E-04 -3.024220299328260E-03  2.7959306E-04  1.152183246008713E-03  2.7940175E-04  1.580522120831206E-03          0
  12.6  1.566942861156735E-01  2.7161672E-04 -1.911980860375496E-02  2.7846057E-04 -4.000885870845295E-04  2.7902958E-04 -4.334951037837104E-03  2.7984665E-04 -1.290714237347816E-03  2.7944570E-04  8.116170350722960E-04  2.7951937E-04 -2.868971772465491E-03  2.7956498E-04  5.840002229547214E-04  2.7942783E-04 -1.607530580514751E-03  2.7963904E-04  1.301232904575394E-03  2.7936095E-04  1.548727136472509E-03          0
  14.4  9.924825520791218E-02  2.7571098E-04 -1.602774245883301E-02  2.7923639E-04 -2.599866988879517E-03  2.7908543E-04 -1.554742120657474E-03  2.7983176E-04 -1.404492779797372E-03  2.7947923E-04  2.007153053181888E-04  2.7950849E-04 -2.676330427200526E-03  2.7968793E-04  1.337126756315603E-03  2.7930897E-04 -8.675744486324881E-04  2.7939009E-04  2.942638652460594E-04  2.7961030E-04  1.521173421840572E-03          0
  16.2  5.983895941130352E-02  2.7766339E-04 -1.332397510578124E-02  2.7952065E-04 -2.678560032804258E-03  2.7925186E-04  7.836536131310286E-05  2.7968660E-04 -2.813983881741480E-03  2.7952065E-04  3.961546181899034E-04  2.7947111E-04 -1.573088750649113E-03  2.7956474E-04  1.199401049763465E-03  2.7943573E-04  1.585401422360292E-04  2.7948507E-04  3.708053429193491E-04  2.7951997E-04  1.496749068337084E-03          0
  18.0  3.392349911217027E-02  2.7859494E-04 -1.106488336057834E-02  2.7956849E-04 -1.965245956981210E-03  2.7938801E-04  8.631919113037129E-04  2.7956734E-04 -3.532677091023552E-03  2.7957658E-04  8.738699884412883E-04  2.7941738E-04 -6.478673619179517E-04  2.7943505E-04 -1.757232471153151E-05  2.7956371E-04 -1.479834001113950E-04  2.7953861E-04  1.024572569990580E-03  2.7946867E-04  1.474711293272404E-03          0
