4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9690475	 0.0000005	 0.0088303	 0.0000008	 0.8984493	 0.0000007	 0.0154117	 0.0000010	 0.8045361	 0.0003952	 0.0185695	 0.0006337	 0.7000170	 0.0005173	 0.0178519	 0.0007343	 0.5937390	 0.0006210	 0.0143506	 0.0007994	 0.0327127	168249
  23.6	 0.8961950	 0.0000007	 0.0139166	 0.0000010	 0.6952071	 0.0000010	 0.0161895	 0.0000012	 0.4855203	 0.0007062	 0.0081857	 0.0008393	 0.3131969	 0.0008038	-0.0025736	 0.0008796	 0.1885584	 0.0008486	-0.0100123	 0.0008933	 0.0163657	164757
  35.4	 0.7978419	 0.0000009	 0.0151440	 0.0000011	 0.4809824	 0.0000012	 0.0079157	 0.0000013	 0.2386455	 0.0008312	-0.0055945	 0.0008865	 0.1016101	 0.0008678	-0.0104245	 0.0008924	 0.0305279	 0.0008761	-0.0080170	 0.0008926	 0.0108570	161382
  47.2	 0.6870588	 0.0000010	 0.0134549	 0.0000012	 0.3025872	 0.0000013	-0.0011772	 0.0000013	 0.0973445	 0.0008661	-0.0094944	 0.0008903	 0.0148210	 0.0008745	-0.0077545	 0.0008903	-0.0121920	 0.0008776	-0.0114267	 0.0008873	 0.0080400	158071
  59.0	 0.5747109	 0.0000011	 0.0102317	 0.0000012	 0.1742039	 0.0000013	-0.0068104	 0.0000013	 0.0266025	 0.0008704	-0.0066053	 0.0008895	-0.0136652	 0.0008757	-0.0114255	 0.0008848	-0.0196112	 0.0008756	-0.0126267	 0.0008846	 0.0065675	154892
  70.8	 0.4676903	 0.0000012	 0.0061829	 0.0000013	 0.0901065	 0.0000013	-0.0075460	 0.0000013	-0.0063525	 0.0008713	-0.0073564	 0.0008850	-0.0219401	 0.0008732	-0.0137534	 0.0008827	-0.0227104	 0.0008800	-0.0089355	 0.0008759	 0.0055957	151712
  82.6	 0.3713171	 0.0000012	 0.0021136	 0.0000013	 0.0367206	 0.0000013	-0.0064657	 0.0000013	-0.0198869	 0.0008705	-0.0118318	 0.0008813	-0.0260542	 0.0008744	-0.0109035	 0.0008771	-0.0168338	 0.0008759	-0.0158469	 0.0008759	 0.0048570	148614
  94.4	 0.2880731	 0.0000012	-0.0016440	 0.0000013	 0.0052161	 0.0000013	-0.0060923	 0.0000013	-0.0249718	 0.0008702	-0.0135249	 0.0008774	-0.0257022	 0.0008751	-0.0116016	 0.0008726	-0.0121857	 0.0008740	-0.0175471	 0.0008739	 0.0042426	145694
 106.2	 0.2174003	 0.0000012	-0.0053910	 0.0000013	-0.0112680	 0.0000013	-0.0068060	 0.0000013	-0.0273323	 0.0008706	-0.0103758	 0.0008730	-0.0191520	 0.0008713	-0.0173988	 0.0008725	-0.0093712	 0.0008715	-0.0119812	 0.0008726	 0.0037665	142684
 118.0	 0.1589902	 0.0000013	-0.0084028	 0.0000013	-0.0175604	 0.0000013	-0.0093919	 0.0000013	-0.0299823	 0.0008712	-0.0085115	 0.0008685	-0.0149730	 0.0008681	-0.0173464	 0.0008720	-0.0049633	 0.0008682	-0.0092455	 0.0008722	 0.0033794	139812
 129.8	 0.1107352	 0.0000013	-0.0110570	 0.0000013	-0.0178752	 0.0000013	-0.0121370	 0.0000013	-0.0294555	 0.0008677	-0.0104501	 0.0008681	-0.0119029	 0.0008678	-0.0133176	 0.0008686	 0.0016689	 0.0008680	-0.0096171	 0.0008687	 0.0030528	136913
