4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9635158	 0.0000005	-0.0362985	 0.0000008	 0.8775644	 0.0000007	-0.0658865	 0.0000010	 0.7633166	 0.0004288	-0.0856770	 0.0006820	 0.6378146	 0.0005627	-0.0953129	 0.0007797	 0.5130743	 0.0006716	-0.0970893	 0.0008368	 0.0318288	168249
  23.6	 0.8759823	 0.0000007	-0.0654467	 0.0000010	 0.6353491	 0.0000011	-0.0942458	 0.0000012	 0.3956396	 0.0007520	-0.0926210	 0.0008653	 0.2130680	 0.0008382	-0.0816487	 0.0008887	 0.0964623	 0.0008643	-0.0732009	 0.0008967	 0.0163596	164757
  35.4	 0.7596039	 0.0000009	-0.0837991	 0.0000012	 0.3943544	 0.0000012	-0.0906777	 0.0000013	 0.1464312	 0.0008539	-0.0750017	 0.0008913	 0.0316882	 0.0008697	-0.0658557	 0.0008951	-0.0103035	 0.0008797	-0.0567753	 0.0008870	 0.0110162	161382
  47.2	 0.6307129	 0.0000011	-0.0916223	 0.0000012	 0.2113291	 0.0000013	-0.0779496	 0.0000013	 0.0321676	 0.0008670	-0.0639942	 0.0008934	-0.0160482	 0.0008786	-0.0489855	 0.0008842	-0.0318785	 0.0008783	-0.0305304	 0.0008851	 0.0081384	158071
  59.0	 0.5035965	 0.0000011	-0.0912597	 0.0000013	 0.0956838	 0.0000013	-0.0670755	 0.0000013	-0.0092971	 0.0008748	-0.0505515	 0.0008836	-0.0318747	 0.0008771	-0.0272365	 0.0008821	-0.0304445	 0.0008771	-0.0047019	 0.0008828	 0.0064722	154892
  70.8	 0.3875970	 0.0000012	-0.0858392	 0.0000013	 0.0322781	 0.0000013	-0.0590982	 0.0000013	-0.0259048	 0.0008758	-0.0341845	 0.0008790	-0.0331354	 0.0008750	-0.0059594	 0.0008805	-0.0124511	 0.0008741	-0.0029591	 0.0008822	 0.0054186	151712
  82.6	 0.2880634	 0.0000012	-0.0784285	 0.0000013	 0.0000884	 0.0000013	-0.0499944	 0.0000013	-0.0349753	 0.0008736	-0.0183302	 0.0008773	-0.0159796	 0.0008748	-0.0011758	 0.0008772	-0.0044853	 0.0008737	-0.0054572	 0.0008784	 0.0047214	148614
  94.4	 0.2069786	 0.0000013	-0.0707279	 0.0000013	-0.0174851	 0.0000013	-0.0396599	 0.0000013	-0.0321237	 0.0008716	-0.0035433	 0.0008758	-0.0063739	 0.0008686	-0.0078816	 0.0008796	 0.0030281	 0.0008737	-0.0102920	 0.0008745	 0.0042471	145694
 106.2	 0.1437877	 0.0000013	-0.0635278	 0.0000013	-0.0275054	 0.0000013	-0.0281968	 0.0000013	-0.0185351	 0.0008728	 0.0000512	 0.0008712	 0.0003109	 0.0008704	-0.0082241	 0.0008739	-0.0009647	 0.0008709	-0.0144143	 0.0008732	 0.0038588	142684
 118.0	 0.0963272	 0.0000013	-0.0579685	 0.0000013	-0.0332841	 0.0000013	-0.0168642	 0.0000013	-0.0053769	 0.0008679	-0.0055826	 0.0008726	 0.0077882	 0.0008686	-0.0095166	 0.0008718	-0.0027240	 0.0008689	-0.0092960	 0.0008716	 0.0035026	139812
