4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9647605	 0.0000005	-0.0465859	 0.0000008	 0.8821571	 0.0000007	-0.0872984	 0.0000010	 0.7708167	 0.0004099	-0.1187385	 0.0006723	 0.6462316	 0.0005421	-0.1393818	 0.0007728	 0.5198089	 0.0006547	-0.1484256	 0.0008317	 0.0338422	168249
  23.6	 0.8806668	 0.0000007	-0.0873948	 0.0000010	 0.6441301	 0.0000010	-0.1387705	 0.0000012	 0.3995007	 0.0007417	-0.1459191	 0.0008598	 0.2071026	 0.0008405	-0.1210090	 0.0008816	 0.0836253	 0.0008747	-0.0806795	 0.0008876	 0.0169401	164757
  35.4	 0.7668832	 0.0000009	-0.1187877	 0.0000011	 0.3979618	 0.0000012	-0.1453684	 0.0000013	 0.1366794	 0.0008604	-0.1001527	 0.0008836	 0.0190880	 0.0008788	-0.0422034	 0.0008890	-0.0140085	 0.0008778	-0.0068619	 0.0008916	 0.0109150	161382
  47.2	 0.6399233	 0.0000010	-0.1387758	 0.0000012	 0.2058848	 0.0000013	-0.1179389	 0.0000013	 0.0190897	 0.0008762	-0.0410665	 0.0008871	-0.0168969	 0.0008755	-0.0003118	 0.0008893	-0.0157092	 0.0008853	 0.0020965	 0.0008796	 0.0079391	158071
  59.0	 0.5115111	 0.0000011	-0.1464828	 0.0000013	 0.0829004	 0.0000013	-0.0770997	 0.0000013	-0.0155255	 0.0008737	-0.0054254	 0.0008867	-0.0156119	 0.0008824	 0.0030358	 0.0008782	-0.0134900	 0.0008871	-0.0063570	 0.0008734	 0.0060935	154892
  70.8	 0.3908899	 0.0000012	-0.1429682	 0.0000013	 0.0177082	 0.0000013	-0.0390870	 0.0000013	-0.0187319	 0.0008721	 0.0047822	 0.0008840	-0.0136251	 0.0008885	-0.0045627	 0.0008676	-0.0157802	 0.0008763	-0.0134693	 0.0008798	 0.0050101	151712
  82.6	 0.2849433	 0.0000012	-0.1302578	 0.0000013	-0.0107945	 0.0000013	-0.0118604	 0.0000013	-0.0169011	 0.0008823	 0.0016862	 0.0008697	-0.0149773	 0.0008756	-0.0129292	 0.0008763	-0.0145720	 0.0008769	-0.0059569	 0.0008751	 0.0042326	148614
  94.4	 0.1964627	 0.0000013	-0.1116450	 0.0000013	-0.0206851	 0.0000013	 0.0016627	 0.0000013	-0.0144530	 0.0008848	-0.0067396	 0.0008632	-0.0188912	 0.0008743	-0.0123748	 0.0008736	 0.0046312	 0.0008731	 0.0041827	 0.0008752	 0.0036821	145694
 106.2	 0.1266349	 0.0000013	-0.0899644	 0.0000013	-0.0234138	 0.0000013	 0.0062155	 0.0000013	-0.0143989	 0.0008737	-0.0153463	 0.0008702	-0.0145590	 0.0008724	-0.0029280	 0.0008717	 0.0244725	 0.0008694	-0.0027075	 0.0008744	 0.0033252	142684
 118.0	 0.0742219	 0.0000013	-0.0671770	 0.0000013	-0.0235201	 0.0000013	 0.0060779	 0.0000013	-0.0176463	 0.0008692	-0.0180244	 0.0008708	 0.0052672	 0.0008693	 0.0012917	 0.0008712	 0.0181768	 0.0008691	-0.0138481	 0.0008709	 0.0030403	139812
 129.8	 0.0371399	 0.0000013	-0.0456342	 0.0000013	-0.0214669	 0.0000013	 0.0030613	 0.0000013	-0.0189753	 0.0008700	-0.0133002	 0.0008663	 0.0222948	 0.0008643	-0.0006270	 0.0008720	 0.0020569	 0.0008667	-0.0152559	 0.0008698	 0.0027965	136913
 141.6	 0.0121832	 0.0000013	-0.0267707	 0.0000013	-0.0188295	 0.0000013	-0.0024719	 0.0000013	-0.0128065	 0.0008668	-0.0048386	 0.0008660	 0.0233436	 0.0008639	-0.0043949	 0.0008686	-0.0012092	 0.0008662	-0.0032527	 0.0008668	 0.0025794	134048
 153.4	-0.0037497	 0.0000013	-0.0117363	 0.0000013	-0.0176077	 0.0000013	-0.0092631	 0.0000013	-0.0005544	 0.0008642	 0.0022317	 0.0008651	 0.0125495	 0.0008639	-0.0094469	 0.0008652	 0.0022155	 0.0008653	 0.0006574	 0.0008640	 0.0023916	131222
 165.2	-0.0137731	 0.0000012	-0.0007227	 0.0000013	-0.0186717	 0.0000013	-0.0153208	 0.0000013	 0.0094532	 0.0008603	 0.0055612	 0.0008656	 0.0022092	 0.0008641	-0.0068439	 0.0008618	-0.0014808	 0.0008638	 0.0016255	 0.0008621	 0.0022373	128625
 177.0	-0.0193143	 0.0000012	 0.0068574	 0.0000013	-0.0213067	 0.0000012	-0.0171945	 0.0000012	 0.0143293	 0.0008558	 0.0033674	 0.0008666	-0.0006725	 0.0008622	-0.0004838	 0.0008604	 0.0002967	 0.0008606	 0.0047732	 0.0008621	 0.0020902	126053
 188.8	-0.0227317	 0.0000012	 0.0116545	 0.0000013	-0.0232968	 0.0000012	-0.0136411	 0.0000012	 0.0141139	 0.0008532	-0.0030419	 0.0008660	-0.0011388	 0.0008611	 0.0010706	 0.0008583	-0.0022140	 0.0008604	-0.0024442	 0.0008589	 0.0019606	123467
 200.6	-0.0245969	 0.0000012	 0.0143168	 0.0000012	-0.0220601	 0.0000012	-0.0058535	 0.0000012	 0.0095561	 0.0008515	-0.0091073	 0.0008643	-0.0039967	 0.0008579	 0.0013212	 0.0008581	-0.0116049	 0.0008596	-0.0082159	 0.0008563	 0.0018544	120870
 212.4	-0.0253152	 0.0000012	 0.0154487	 0.0000012	-0.0157816	 0.0000012	 0.0034898	 0.0000012	 0.0030836	 0.0008534	-0.0097105	 0.0008593	-0.0032362	 0.0008561	 0.0053795	 0.0008567	-0.0117604	 0.0008582	-0.0032056	 0.0008545	 0.0017584	118292
 224.2	-0.0239348	 0.0000012	 0.0152451	 0.0000012	-0.0065800	 0.0000012	 0.0114854	 0.0000012	-0.0028029	 0.0008543	-0.0049422	 0.0008553	 0.0001705	 0.0008564	 0.0117253	 0.0008531	-0.0084352	 0.0008567	-0.0020158	 0.0008529	 0.0016687	115761
 236.0	-0.0211002	 0.0000012	 0.0137924	 0.0000012	 0.0030623	 0.0000012	 0.0158785	 0.0000012	-0.0053567	 0.0008542	 0.0010232	 0.0008523	 0.0016716	 0.0008539	 0.0113145	 0.0008525	-0.0040647	 0.0008532	 0.0000479	 0.0008533	 0.0015846	113222
 247.8	-0.0170818	 0.0000012	 0.0118735	 0.0000012	 0.0102277	 0.0000012	 0.0160893	 0.0000012	-0.0049483	 0.0008528	 0.0047111	 0.0008507	-0.0041066	 0.0008523	 0.0043511	 0.0008511	-0.0015557	 0.0008522	 0.0027258	 0.0008513	 0.0015140	110804
 259.6	-0.0124799	 0.0000012	 0.0090925	 0.0000012	 0.0138830	 0.0000012	 0.0134922	 0.0000012	-0.0053846	 0.0008490	 0.0047786	 0.0008514	-0.0135634	 0.0008526	-0.0014100	 0.0008477	-0.0010277	 0.0008496	 0.0021340	 0.0008508	 0.0014478	108312
 271.4	-0.0080413	 0.0000012	 0.0061055	 0.0000012	 0.0144118	 0.0000012	 0.0079933	 0.0000012	-0.0085033	 0.0008463	 0.0053453	 0.0008510	-0.0180508	 0.0008510	-0.0026411	 0.0008462	-0.0074645	 0.0008481	 0.0026057	 0.0008493	 0.0013886	105892
 283.2	-0.0034799	 0.0000012	 0.0027330	 0.0000012	 0.0126176	 0.0000012	 0.0004332	 0.0000012	-0.0119025	 0.0008461	 0.0050242	 0.0008484	-0.0116134	 0.0008496	-0.0024343	 0.0008449	-0.0056089	 0.0008477	 0.0053226	 0.0008469	 0.0013310	103567
 295.0	 0.0007360	 0.0000012	-0.0010175	 0.0000012	 0.0086949	 0.0000012	-0.0064124	 0.0000012	-0.0113199	 0.0008469	 0.0038213	 0.0008448	-0.0025392	 0.0008462	-0.0015226	 0.0008456	 0.0013105	 0.0008424	 0.0038071	 0.0008494	 0.0012708	101248
