4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9660516	 0.0000005	-0.0344976	 0.0000008	 0.8867221	 0.0000007	-0.0649937	 0.0000010	 0.7796105	 0.0004051	-0.0899537	 0.0006663	 0.6599668	 0.0005346	-0.1086542	 0.0007674	 0.5382171	 0.0006440	-0.1214192	 0.0008284	 0.0352968	168249
  23.6	 0.8845173	 0.0000007	-0.0631313	 0.0000010	 0.6566278	 0.0000010	-0.1049552	 0.0000012	 0.4196145	 0.0007301	-0.1242412	 0.0008600	 0.2297841	 0.0008327	-0.1259650	 0.0008790	 0.1023990	 0.0008767	-0.1146436	 0.0008766	 0.0170430	164757
  35.4	 0.7744420	 0.0000009	-0.0849198	 0.0000011	 0.4167096	 0.0000012	-0.1209317	 0.0000013	 0.1558639	 0.0008590	-0.1178503	 0.0008765	 0.0284631	 0.0008866	-0.0930810	 0.0008746	-0.0108933	 0.0008846	-0.0598587	 0.0008818	 0.0112099	161382
  47.2	 0.6505591	 0.0000010	-0.0997176	 0.0000012	 0.2251239	 0.0000013	-0.1181778	 0.0000013	 0.0279743	 0.0008847	-0.0908609	 0.0008724	-0.0125322	 0.0008827	-0.0491383	 0.0008801	 0.0005675	 0.0008835	-0.0157163	 0.0008814	 0.0082218	158071
  59.0	 0.5245948	 0.0000011	-0.1082131	 0.0000013	 0.0976245	 0.0000013	-0.1052324	 0.0000013	-0.0105526	 0.0008780	-0.0588456	 0.0008796	 0.0013440	 0.0008820	-0.0153143	 0.0008786	 0.0057727	 0.0008801	 0.0052817	 0.0008806	 0.0065326	154892
  70.8	 0.4050998	 0.0000012	-0.1111727	 0.0000013	 0.0264847	 0.0000013	-0.0873715	 0.0000013	-0.0068514	 0.0008798	-0.0282028	 0.0008759	 0.0071264	 0.0008761	 0.0045367	 0.0008803	-0.0062872	 0.0008815	 0.0099126	 0.0008748	 0.0054362	151712
  82.6	 0.2987507	 0.0000012	-0.1100871	 0.0000013	-0.0047969	 0.0000013	-0.0660899	 0.0000013	 0.0045701	 0.0008745	-0.0061127	 0.0008777	-0.0046076	 0.0008797	 0.0132198	 0.0008724	 0.0007100	 0.0008724	 0.0020324	 0.0008798	 0.0046507	148614
  94.4	 0.2088983	 0.0000013	-0.1062193	 0.0000013	-0.0115558	 0.0000013	-0.0429327	 0.0000013	 0.0061211	 0.0008716	 0.0072106	 0.0008767	-0.0053037	 0.0008752	 0.0117107	 0.0008730	 0.0010548	 0.0008702	-0.0065128	 0.0008781	 0.0040879	145694
 106.2	 0.1366815	 0.0000013	-0.1003878	 0.0000013	-0.0053014	 0.0000013	-0.0210735	 0.0000013	-0.0025923	 0.0008758	 0.0165621	 0.0008683	 0.0032055	 0.0008667	 0.0023993	 0.0008775	-0.0102999	 0.0008754	-0.0090896	 0.0008688	 0.0036411	142684
 118.0	 0.0810469	 0.0000013	-0.0927135	 0.0000013	 0.0035066	 0.0000013	-0.0041717	 0.0000013	-0.0073880	 0.0008742	 0.0196028	 0.0008659	 0.0013484	 0.0008686	-0.0064031	 0.0008719	-0.0056629	 0.0008722	-0.0071272	 0.0008682	 0.0032353	139812
 129.8	 0.0404909	 0.0000013	-0.0838349	 0.0000013	 0.0085193	 0.0000013	 0.0066057	 0.0000013	-0.0005122	 0.0008655	 0.0138039	 0.0008710	-0.0114692	 0.0008699	-0.0099309	 0.0008666	 0.0071048	 0.0008681	-0.0061024	 0.0008686	 0.0029046	136913
 141.6	 0.0127660	 0.0000013	-0.0733539	 0.0000013	 0.0066313	 0.0000013	 0.0132886	 0.0000013	 0.0079973	 0.0008571	 0.0052224	 0.0008757	-0.0150874	 0.0008694	-0.0074096	 0.0008633	 0.0103339	 0.0008678	-0.0087762	 0.0008650	 0.0026469	134048
 153.4	-0.0043888	 0.0000013	-0.0611665	 0.0000013	 0.0003122	 0.0000013	 0.0173761	 0.0000013	 0.0081895	 0.0008605	 0.0004152	 0.0008687	-0.0043434	 0.0008683	-0.0027055	 0.0008610	 0.0000600	 0.0008622	-0.0095815	 0.0008670	 0.0024357	131222
 165.2	-0.0137611	 0.0000013	-0.0474844	 0.0000013	-0.0055341	 0.0000013	 0.0180927	 0.0000013	-0.0002482	 0.0008631	-0.0011319	 0.0008628	 0.0034561	 0.0008621	-0.0030827	 0.0008639	-0.0156946	 0.0008614	-0.0030936	 0.0008644	 0.0022329	128625
 177.0	-0.0172483	 0.0000012	-0.0325677	 0.0000012	-0.0062759	 0.0000012	 0.0164804	 0.0000012	-0.0095212	 0.0008613	-0.0010104	 0.0008613	 0.0035359	 0.0008624	-0.0083866	 0.0008602	-0.0178646	 0.0008598	 0.0006821	 0.0008626	 0.0020557	126053
 188.8	-0.0165546	 0.0000012	-0.0178529	 0.0000012	 0.0000026	 0.0000012	 0.0124198	 0.0000012	-0.0105954	 0.0008613	 0.0005949	 0.0008579	 0.0011836	 0.0008576	-0.0088811	 0.0008617	-0.0071879	 0.0008591	-0.0002226	 0.0008603	 0.0018900	123467
 200.6	-0.0131712	 0.0000012	-0.0035867	 0.0000012	 0.0073905	 0.0000012	 0.0068232	 0.0000012	-0.0038715	 0.0008615	 0.0005135	 0.0008546	-0.0050658	 0.0008566	-0.0065230	 0.0008594	-0.0007689	 0.0008578	-0.0002357	 0.0008583	 0.0017426	120870
 212.4	-0.0085601	 0.0000012	 0.0090696	 0.0000012	 0.0111816	 0.0000012	 0.0035603	 0.0000012	 0.0044053	 0.0008583	-0.0007971	 0.0008545	-0.0130504	 0.0008548	-0.0018962	 0.0008579	-0.0025879	 0.0008573	 0.0008593	 0.0008555	 0.0016174	118292
 224.2	-0.0032568	 0.0000012	 0.0197367	 0.0000012	 0.0107377	 0.0000012	 0.0043212	 0.0000012	 0.0086719	 0.0008547	-0.0036855	 0.0008548	-0.0129687	 0.0008537	 0.0018673	 0.0008558	-0.0024506	 0.0008529	 0.0017313	 0.0008568	 0.0015168	115761
 236.0	 0.0017248	 0.0000012	 0.0277215	 0.0000012	 0.0074661	 0.0000012	 0.0067792	 0.0000012	 0.0091305	 0.0008523	-0.0041808	 0.0008541	-0.0080595	 0.0008518	-0.0002280	 0.0008547	 0.0012646	 0.0008540	 0.0003082	 0.0008525	 0.0014262	113222
 247.8	 0.0065422	 0.0000012	 0.0332322	 0.0000012	 0.0022639	 0.0000012	 0.0111376	 0.0000012	 0.0073603	 0.0008508	-0.0009720	 0.0008527	-0.0040133	 0.0008510	-0.0044305	 0.0008525	 0.0042010	 0.0008506	-0.0010657	 0.0008529	 0.0013502	110804
 259.6	 0.0120520	 0.0000012	 0.0363534	 0.0000012	-0.0021404	 0.0000012	 0.0150417	 0.0000012	 0.0032240	 0.0008507	 0.0054525	 0.0008497	-0.0045710	 0.0008485	-0.0080603	 0.0008519	 0.0044009	 0.0008515	-0.0017931	 0.0008489	 0.0012816	108312
 271.4	 0.0177720	 0.0000012	 0.0370778	 0.0000012	-0.0036894	 0.0000012	 0.0156023	 0.0000012	-0.0027051	 0.0008494	 0.0103186	 0.0008480	-0.0078952	 0.0008465	-0.0090375	 0.0008508	 0.0033328	 0.0008493	-0.0014483	 0.0008482	 0.0012191	105892
 283.2	 0.0231736	 0.0000012	 0.0355401	 0.0000012	-0.0025843	 0.0000012	 0.0129970	 0.0000012	-0.0086167	 0.0008474	 0.0124125	 0.0008470	-0.0120241	 0.0008460	-0.0074543	 0.0008484	 0.0025299	 0.0008471	-0.0042177	 0.0008476	 0.0011686	103567
 295.0	 0.0278528	 0.0000012	 0.0325693	 0.0000012	-0.0006957	 0.0000012	 0.0095884	 0.0000012	-0.0095098	 0.0008455	 0.0112347	 0.0008461	-0.0116387	 0.0008427	-0.0030743	 0.0008489	-0.0016625	 0.0008453	-0.0051654	 0.0008465	 0.0011177	101248
 306.8	 0.0311133	 0.0000012	 0.0279875	 0.0000012	 0.0021000	 0.0000012	 0.0050610	 0.0000012	-0.0066976	 0.0008449	 0.0091033	 0.0008442	-0.0041519	 0.0008432	 0.0014390	 0.0008459	-0.0048896	 0.0008454	-0.0002065	 0.0008437	 0.0010663	99031
 318.6	 0.0334574	 0.0000012	 0.0220845	 0.0000012	 0.0054896	 0.0000012	-0.0004167	 0.0000012	-0.0022174	 0.0008438	 0.0073577	 0.0008426	 0.0029788	 0.0008432	 0.0008867	 0.0008433	-0.0008379	 0.0008452	 0.0034612	 0.0008412	 0.0010168	96804
 330.4	 0.0352247	 0.0000012	 0.0157975	 0.0000012	 0.0085459	 0.0000012	-0.0038878	 0.0000012	 0.0011286	 0.0008413	 0.0050101	 0.0008425	 0.0042745	 0.0008414	-0.0041617	 0.0008425	 0.0030738	 0.0008428	-0.0011392	 0.0008410	 0.0009681	94617
