4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9643072	 0.0000005	-0.0120669	 0.0000008	 0.8809754	 0.0000007	-0.0230780	 0.0000010	 0.7690098	 0.0004197	-0.0321026	 0.0006849	 0.6448774	 0.0005555	-0.0385736	 0.0007834	 0.5204377	 0.0006680	-0.0428061	 0.0008397	 0.0363401	168249
  23.6	 0.8786982	 0.0000007	-0.0207465	 0.0000010	 0.6412706	 0.0000011	-0.0354118	 0.0000012	 0.4012930	 0.0007518	-0.0425131	 0.0008676	 0.2198446	 0.0008404	-0.0434066	 0.0008882	 0.1044668	 0.0008733	-0.0410142	 0.0008898	 0.0176848	164757
  35.4	 0.7632895	 0.0000009	-0.0265392	 0.0000012	 0.3978361	 0.0000012	-0.0401848	 0.0000013	 0.1510320	 0.0008590	-0.0415583	 0.0008886	 0.0392358	 0.0008856	-0.0376756	 0.0008814	-0.0021965	 0.0008863	-0.0282748	 0.0008826	 0.0116363	161382
  47.2	 0.6337809	 0.0000010	-0.0302247	 0.0000012	 0.2125417	 0.0000013	-0.0405449	 0.0000013	 0.0377841	 0.0008834	-0.0384464	 0.0008791	-0.0080956	 0.0008824	-0.0254936	 0.0008821	-0.0094996	 0.0008818	-0.0094554	 0.0008831	 0.0085778	158071
  59.0	 0.5044643	 0.0000011	-0.0319550	 0.0000013	 0.0979830	 0.0000013	-0.0402157	 0.0000013	-0.0023519	 0.0008819	-0.0311970	 0.0008780	-0.0104135	 0.0008790	-0.0095239	 0.0008816	 0.0074104	 0.0008787	-0.0095861	 0.0008819	 0.0067038	154892
  70.8	 0.3855561	 0.0000012	-0.0319532	 0.0000013	 0.0358505	 0.0000013	-0.0403509	 0.0000013	-0.0131558	 0.0008774	-0.0175592	 0.0008786	 0.0040870	 0.0008744	-0.0070127	 0.0008819	 0.0035609	 0.0008766	-0.0176049	 0.0008795	 0.0054370	151712
  82.6	 0.2832622	 0.0000012	-0.0312021	 0.0000013	 0.0046952	 0.0000013	-0.0381418	 0.0000013	-0.0069112	 0.0008714	-0.0067769	 0.0008808	 0.0080097	 0.0008771	-0.0149837	 0.0008749	-0.0028196	 0.0008764	-0.0064655	 0.0008758	 0.0046684	148614
  94.4	 0.1992443	 0.0000013	-0.0308967	 0.0000013	-0.0090215	 0.0000013	-0.0322593	 0.0000013	 0.0057757	 0.0008683	-0.0048406	 0.0008799	 0.0005250	 0.0008726	-0.0152185	 0.0008756	-0.0101271	 0.0008771	 0.0095585	 0.0008710	 0.0040971	145694
 106.2	 0.1334030	 0.0000013	-0.0321759	 0.0000013	-0.0123196	 0.0000013	-0.0230302	 0.0000013	 0.0097119	 0.0008700	-0.0080654	 0.0008742	-0.0028782	 0.0008731	-0.0018497	 0.0008713	-0.0173433	 0.0008719	 0.0157679	 0.0008719	 0.0036624	142684
 118.0	 0.0842643	 0.0000013	-0.0346011	 0.0000013	-0.0087358	 0.0000013	-0.0138477	 0.0000013	 0.0043630	 0.0008693	-0.0123321	 0.0008711	-0.0131433	 0.0008730	 0.0102332	 0.0008673	-0.0164436	 0.0008713	 0.0090365	 0.0008689	 0.0032929	139812
