4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9694879	 0.0000005	-0.0131018	 0.0000008	 0.8988206	 0.0000007	-0.0255970	 0.0000010	 0.8038442	 0.0003856	-0.0370845	 0.0006397	 0.6965501	 0.0005125	-0.0474952	 0.0007407	 0.5861094	 0.0006234	-0.0562310	 0.0008034	 0.0340139	168249
  23.6	 0.8970220	 0.0000007	-0.0240490	 0.0000010	 0.6929508	 0.0000010	-0.0445007	 0.0000012	 0.4756902	 0.0007141	-0.0583753	 0.0008382	 0.2990799	 0.0008217	-0.0622818	 0.0008672	 0.1763512	 0.0008675	-0.0574586	 0.0008761	 0.0166347	164757
  35.4	 0.7984590	 0.0000009	-0.0324172	 0.0000011	 0.4722205	 0.0000012	-0.0541232	 0.0000013	 0.2271216	 0.0008499	-0.0562514	 0.0008705	 0.1007553	 0.0008771	-0.0448101	 0.0008818	 0.0463656	 0.0008803	-0.0328692	 0.0008865	 0.0107500	161382
  47.2	 0.6869673	 0.0000010	-0.0380975	 0.0000012	 0.2916752	 0.0000013	-0.0536608	 0.0000013	 0.0995002	 0.0008744	-0.0418810	 0.0008804	 0.0397586	 0.0008796	-0.0284599	 0.0008834	 0.0176754	 0.0008810	-0.0185516	 0.0008835	 0.0079405	158071
  59.0	 0.5726367	 0.0000011	-0.0410471	 0.0000012	 0.1699412	 0.0000013	-0.0458790	 0.0000013	 0.0492989	 0.0008747	-0.0290737	 0.0008831	 0.0184120	 0.0008791	-0.0167180	 0.0008811	-0.0038270	 0.0008767	-0.0061891	 0.0008840	 0.0063212	154892
  70.8	 0.4636117	 0.0000012	-0.0421761	 0.0000013	 0.0984980	 0.0000013	-0.0364463	 0.0000013	 0.0295130	 0.0008777	-0.0194170	 0.0008777	 0.0002264	 0.0008722	-0.0060943	 0.0008842	-0.0090907	 0.0008811	-0.0067649	 0.0008753	 0.0052038	151712
  82.6	 0.3651181	 0.0000012	-0.0414690	 0.0000013	 0.0612180	 0.0000013	-0.0278062	 0.0000013	 0.0151865	 0.0008721	-0.0113868	 0.0008798	-0.0101182	 0.0008774	-0.0044570	 0.0008748	-0.0017315	 0.0008751	-0.0042274	 0.0008771	 0.0044202	148614
  94.4	 0.2809009	 0.0000012	-0.0383740	 0.0000013	 0.0433641	 0.0000013	-0.0214556	 0.0000013	 0.0017102	 0.0008667	-0.0058806	 0.0008816	-0.0055384	 0.0008765	-0.0052739	 0.0008717	-0.0062400	 0.0008748	 0.0037979	 0.0008735	 0.0038693	145694
 106.2	 0.2120528	 0.0000013	-0.0342538	 0.0000013	 0.0332439	 0.0000013	-0.0166651	 0.0000013	-0.0052509	 0.0008713	-0.0059797	 0.0008729	-0.0011253	 0.0008704	-0.0044882	 0.0008739	-0.0183010	 0.0008730	 0.0124789	 0.0008709	 0.0034238	142684
 118.0	 0.1582386	 0.0000013	-0.0297054	 0.0000013	 0.0253011	 0.0000013	-0.0113718	 0.0000013	-0.0021834	 0.0008736	-0.0070716	 0.0008669	-0.0088020	 0.0008705	 0.0027831	 0.0008699	-0.0131830	 0.0008705	 0.0101539	 0.0008698	 0.0030576	139812
 129.8	 0.1174642	 0.0000013	-0.0250916	 0.0000013	 0.0166285	 0.0000013	-0.0082875	 0.0000013	 0.0029618	 0.0008693	-0.0063283	 0.0008673	-0.0193660	 0.0008699	 0.0151020	 0.0008663	-0.0013466	 0.0008661	 0.0067884	 0.0008706	 0.0027556	136913
 141.6	 0.0885346	 0.0000013	-0.0207715	 0.0000013	 0.0083888	 0.0000013	-0.0079579	 0.0000013	 0.0015947	 0.0008631	-0.0044583	 0.0008699	-0.0204523	 0.0008651	 0.0158751	 0.0008673	 0.0052645	 0.0008656	 0.0049276	 0.0008674	 0.0025253	134048
 153.4	 0.0692603	 0.0000013	-0.0172940	 0.0000013	 0.0034312	 0.0000013	-0.0099021	 0.0000013	-0.0072297	 0.0008600	 0.0003382	 0.0008692	-0.0127000	 0.0008625	 0.0094718	 0.0008666	 0.0035924	 0.0008655	-0.0031652	 0.0008638	 0.0023373	131222
 165.2	 0.0575112	 0.0000013	-0.0138328	 0.0000013	 0.0024438	 0.0000013	-0.0113511	 0.0000013	-0.0170596	 0.0008605	 0.0084186	 0.0008652	 0.0008454	 0.0008613	 0.0076679	 0.0008646	-0.0055915	 0.0008645	-0.0041277	 0.0008614	 0.0021727	128625
 177.0	 0.0504673	 0.0000012	-0.0106867	 0.0000012	 0.0037943	 0.0000013	-0.0113309	 0.0000012	-0.0213372	 0.0008606	 0.0132638	 0.0008615	 0.0088401	 0.0008618	 0.0042110	 0.0008608	-0.0114065	 0.0008638	-0.0027573	 0.0008587	 0.0020506	126053
 188.8	 0.0470592	 0.0000012	-0.0077757	 0.0000012	 0.0051289	 0.0000012	-0.0078218	 0.0000012	-0.0180229	 0.0008589	 0.0136179	 0.0008601	 0.0036657	 0.0008596	-0.0003783	 0.0008597	-0.0134003	 0.0008618	-0.0044697	 0.0008574	 0.0019475	123467
 200.6	 0.0455424	 0.0000012	-0.0049374	 0.0000012	 0.0057493	 0.0000012	-0.0008882	 0.0000012	-0.0096640	 0.0008575	 0.0121120	 0.0008584	-0.0032844	 0.0008582	-0.0004071	 0.0008579	-0.0013390	 0.0008594	-0.0057337	 0.0008566	 0.0018486	120870
 212.4	 0.0445927	 0.0000012	-0.0028544	 0.0000012	 0.0054376	 0.0000012	 0.0057439	 0.0000012	-0.0027686	 0.0008574	 0.0109072	 0.0008553	-0.0036905	 0.0008581	 0.0016389	 0.0008547	 0.0042846	 0.0008576	-0.0008485	 0.0008552	 0.0017605	118292
 224.2	 0.0435642	 0.0000012	-0.0012217	 0.0000012	 0.0034802	 0.0000012	 0.0111581	 0.0000012	-0.0001446	 0.0008564	 0.0098703	 0.0008532	-0.0049472	 0.0008572	 0.0020610	 0.0008524	 0.0011491	 0.0008537	 0.0063570	 0.0008559	 0.0016748	115761
 236.0	 0.0418484	 0.0000012	-0.0006233	 0.0000012	 0.0004830	 0.0000012	 0.0141489	 0.0000012	-0.0004090	 0.0008532	 0.0045950	 0.0008533	-0.0030751	 0.0008545	 0.0053524	 0.0008519	-0.0005937	 0.0008541	 0.0064774	 0.0008524	 0.0015952	113222
