4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9642157	 0.0000005	 0.0001948	 0.0000008	 0.8802702	 0.0000007	 0.0016747	 0.0000010	 0.7679483	 0.0004230	 0.0044340	 0.0006859	 0.6441801	 0.0005563	 0.0074459	 0.0007851	 0.5206855	 0.0006656	 0.0098148	 0.0008430	 0.0348146	168249
  23.6	 0.8783168	 0.0000007	 0.0014506	 0.0000010	 0.6417497	 0.0000011	 0.0069078	 0.0000012	 0.4036090	 0.0007487	 0.0099434	 0.0008701	 0.2202503	 0.0008443	 0.0050473	 0.0008860	 0.1021382	 0.0008805	-0.0050360	 0.0008846	 0.0176394	164757
  35.4	 0.7639601	 0.0000009	 0.0033228	 0.0000012	 0.4023248	 0.0000012	 0.0091006	 0.0000013	 0.1524831	 0.0008654	-0.0001413	 0.0008835	 0.0385872	 0.0008898	-0.0146181	 0.0008783	 0.0054636	 0.0008945	-0.0243830	 0.0008745	 0.0119777	161382
  47.2	 0.6378371	 0.0000010	 0.0058136	 0.0000012	 0.2182854	 0.0000013	 0.0038430	 0.0000013	 0.0386860	 0.0008874	-0.0135689	 0.0008762	 0.0037732	 0.0008899	-0.0249323	 0.0008745	 0.0064520	 0.0008788	-0.0305930	 0.0008854	 0.0091768	158071
  59.0	 0.5129780	 0.0000011	 0.0080599	 0.0000013	 0.1013253	 0.0000013	-0.0055168	 0.0000013	 0.0070584	 0.0008895	-0.0207953	 0.0008708	 0.0068127	 0.0008768	-0.0305006	 0.0008831	 0.0160886	 0.0008794	-0.0198669	 0.0008807	 0.0077540	154892
  70.8	 0.3976695	 0.0000012	 0.0087165	 0.0000013	 0.0391487	 0.0000013	-0.0130377	 0.0000013	 0.0051729	 0.0008779	-0.0277247	 0.0008778	 0.0145443	 0.0008786	-0.0240592	 0.0008771	 0.0205486	 0.0008726	-0.0115595	 0.0008833	 0.0067370	151712
  82.6	 0.2976112	 0.0000012	 0.0071260	 0.0000013	 0.0140094	 0.0000013	-0.0178900	 0.0000013	 0.0085277	 0.0008738	-0.0311105	 0.0008775	 0.0213252	 0.0008696	-0.0146648	 0.0008820	 0.0048725	 0.0008706	-0.0179492	 0.0008813	 0.0059251	148614
  94.4	 0.2152749	 0.0000013	 0.0040609	 0.0000013	 0.0071019	 0.0000013	-0.0210723	 0.0000013	 0.0135206	 0.0008753	-0.0276795	 0.0008722	 0.0169068	 0.0008678	-0.0127368	 0.0008801	-0.0096628	 0.0008737	-0.0205139	 0.0008742	 0.0051947	145694
 106.2	 0.1504472	 0.0000013	-0.0001152	 0.0000013	 0.0060125	 0.0000013	-0.0251867	 0.0000013	 0.0185281	 0.0008663	-0.0202428	 0.0008773	 0.0011040	 0.0008674	-0.0184831	 0.0008766	-0.0020185	 0.0008715	-0.0108158	 0.0008727	 0.0046365	142684
 118.0	 0.1012507	 0.0000013	-0.0044091	 0.0000013	 0.0066253	 0.0000013	-0.0296257	 0.0000013	 0.0209447	 0.0008617	-0.0161425	 0.0008781	-0.0113254	 0.0008688	-0.0186235	 0.0008713	-0.0031395	 0.0008709	-0.0076400	 0.0008696	 0.0042288	139812
