4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9700966	 0.0000005	 0.0588551	 0.0000007	 0.9014355	 0.0000007	 0.1103316	 0.0000010	 0.8088729	 0.0003816	 0.1504786	 0.0006048	 0.7048010	 0.0005014	 0.1775290	 0.0007038	 0.5970956	 0.0006066	 0.1918666	 0.0007697	 0.0371243	168249
  23.6	 0.8996839	 0.0000007	 0.1069698	 0.0000010	 0.7021974	 0.0000010	 0.1716683	 0.0000012	 0.4897753	 0.0006919	 0.1872658	 0.0008140	 0.3100919	 0.0007985	 0.1693565	 0.0008603	 0.1768431	 0.0008505	 0.1375764	 0.0008786	 0.0187238	164757
  35.4	 0.8052263	 0.0000009	 0.1418049	 0.0000011	 0.4886450	 0.0000012	 0.1810172	 0.0000013	 0.2353457	 0.0008276	 0.1468455	 0.0008721	 0.0873335	 0.0008700	 0.1011584	 0.0008838	 0.0145752	 0.0008845	 0.0699344	 0.0008807	 0.0123675	161382
  47.2	 0.6987529	 0.0000010	 0.1616677	 0.0000012	 0.3068685	 0.0000012	 0.1551419	 0.0000013	 0.0866816	 0.0008674	 0.0950681	 0.0008829	 0.0004313	 0.0008841	 0.0613150	 0.0008777	-0.0228852	 0.0008816	 0.0407373	 0.0008816	 0.0092590	158071
  59.0	 0.5892381	 0.0000011	 0.1676694	 0.0000012	 0.1738083	 0.0000013	 0.1177726	 0.0000013	 0.0137406	 0.0008794	 0.0640021	 0.0008776	-0.0246288	 0.0008797	 0.0393264	 0.0008791	-0.0170134	 0.0008808	 0.0074751	 0.0008796	 0.0073668	154892
  70.8	 0.4838215	 0.0000012	 0.1618731	 0.0000012	 0.0866752	 0.0000013	 0.0851479	 0.0000013	-0.0181970	 0.0008798	 0.0467236	 0.0008744	-0.0220484	 0.0008775	 0.0139186	 0.0008783	-0.0035617	 0.0008824	-0.0139590	 0.0008739	 0.0060797	151712
  82.6	 0.3870771	 0.0000012	 0.1477866	 0.0000013	 0.0325427	 0.0000013	 0.0632917	 0.0000013	-0.0270922	 0.0008742	 0.0309862	 0.0008765	-0.0091272	 0.0008795	-0.0073206	 0.0008726	 0.0038846	 0.0008746	-0.0104935	 0.0008775	 0.0050491	148614
  94.4	 0.3020199	 0.0000012	 0.1288863	 0.0000013	-0.0002923	 0.0000013	 0.0508097	 0.0000013	-0.0234130	 0.0008745	 0.0123725	 0.0008732	 0.0004187	 0.0008767	-0.0147040	 0.0008715	-0.0011997	 0.0008752	 0.0004425	 0.0008731	 0.0043338	145694
 106.2	 0.2295690	 0.0000012	 0.1083230	 0.0000013	-0.0196673	 0.0000013	 0.0436009	 0.0000013	-0.0148479	 0.0008753	-0.0054172	 0.0008688	 0.0031115	 0.0008706	-0.0069762	 0.0008737	-0.0021190	 0.0008700	 0.0024603	 0.0008743	 0.0038378	142684
 118.0	 0.1699423	 0.0000012	 0.0885941	 0.0000013	-0.0311032	 0.0000013	 0.0359127	 0.0000013	-0.0066379	 0.0008726	-0.0151012	 0.0008677	-0.0021486	 0.0008694	 0.0018096	 0.0008711	 0.0067255	 0.0008676	 0.0049588	 0.0008728	 0.0034184	139812
