4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9658953	 0.0000005	 0.0473592	 0.0000008	 0.8868111	 0.0000007	 0.0867609	 0.0000010	 0.7817106	 0.0004203	 0.1136289	 0.0006469	 0.6661090	 0.0005556	 0.1261352	 0.0007394	 0.5511047	 0.0006665	 0.1257215	 0.0007955	 0.0326837	168249
  23.6	 0.8849415	 0.0000007	 0.0843217	 0.0000010	 0.6631963	 0.0000011	 0.1227062	 0.0000012	 0.4426069	 0.0007484	 0.1126260	 0.0008281	 0.2765016	 0.0008391	 0.0804276	 0.0008600	 0.1679484	 0.0008749	 0.0492641	 0.0008721	 0.0160451	164757
  35.4	 0.7774454	 0.0000009	 0.1078145	 0.0000011	 0.4414279	 0.0000012	 0.1096660	 0.0000013	 0.2135095	 0.0008605	 0.0623247	 0.0008649	 0.1018852	 0.0008842	 0.0267903	 0.0008756	 0.0549773	 0.0008874	 0.0046628	 0.0008796	 0.0103922	161382
  47.2	 0.6594468	 0.0000010	 0.1167191	 0.0000012	 0.2733194	 0.0000013	 0.0761637	 0.0000013	 0.0996113	 0.0008824	 0.0265465	 0.0008732	 0.0455505	 0.0008831	 0.0010220	 0.0008802	 0.0298779	 0.0008757	-0.0078947	 0.0008885	 0.0075618	158071
  59.0	 0.5429637	 0.0000011	 0.1131186	 0.0000012	 0.1630754	 0.0000013	 0.0462048	 0.0000013	 0.0509656	 0.0008849	 0.0071675	 0.0008735	 0.0306495	 0.0008739	-0.0078292	 0.0008859	 0.0202842	 0.0008817	-0.0015719	 0.0008787	 0.0060203	154892
  70.8	 0.4359156	 0.0000012	 0.1011574	 0.0000013	 0.0965847	 0.0000013	 0.0270848	 0.0000013	 0.0351386	 0.0008743	-0.0031152	 0.0008810	 0.0236044	 0.0008783	-0.0042046	 0.0008777	 0.0163397	 0.0008826	 0.0165782	 0.0008733	 0.0049940	151712
  82.6	 0.3427518	 0.0000012	 0.0856434	 0.0000013	 0.0603867	 0.0000013	 0.0150332	 0.0000013	 0.0289921	 0.0008726	-0.0050976	 0.0008788	 0.0231756	 0.0008823	 0.0090151	 0.0008694	-0.0025961	 0.0008756	 0.0172640	 0.0008764	 0.0042775	148614
  94.4	 0.2660145	 0.0000013	 0.0694979	 0.0000013	 0.0448852	 0.0000013	 0.0069878	 0.0000013	 0.0261924	 0.0008753	-0.0025152	 0.0008724	 0.0114233	 0.0008758	 0.0231157	 0.0008719	-0.0067794	 0.0008753	 0.0023412	 0.0008730	 0.0037603	145694
 106.2	 0.2047650	 0.0000013	 0.0552585	 0.0000013	 0.0390638	 0.0000013	 0.0024783	 0.0000013	 0.0253484	 0.0008791	 0.0053171	 0.0008646	-0.0054461	 0.0008722	 0.0161679	 0.0008719	-0.0020227	 0.0008715	-0.0010084	 0.0008728	 0.0033208	142684
 118.0	 0.1575980	 0.0000013	 0.0440925	 0.0000013	 0.0346809	 0.0000013	 0.0011921	 0.0000013	 0.0210258	 0.0008767	 0.0187110	 0.0008631	-0.0059454	 0.0008744	 0.0024342	 0.0008661	 0.0082711	 0.0008714	 0.0017161	 0.0008690	 0.0029761	139812
 129.8	 0.1222272	 0.0000013	 0.0356799	 0.0000013	 0.0297812	 0.0000013	 0.0007869	 0.0000013	 0.0102159	 0.0008721	 0.0240185	 0.0008640	-0.0019291	 0.0008708	-0.0028300	 0.0008659	 0.0165355	 0.0008702	 0.0105489	 0.0008661	 0.0027015	136913
 141.6	 0.0960934	 0.0000013	 0.0298828	 0.0000013	 0.0266685	 0.0000013	 0.0014510	 0.0000013	 0.0000339	 0.0008681	 0.0145119	 0.0008647	 0.0006634	 0.0008680	-0.0023681	 0.0008650	 0.0175262	 0.0008677	 0.0141219	 0.0008649	 0.0024806	134048
 153.4	 0.0771843	 0.0000013	 0.0254138	 0.0000012	 0.0253477	 0.0000013	 0.0046538	 0.0000013	-0.0024026	 0.0008659	 0.0003844	 0.0008635	 0.0048335	 0.0008659	 0.0037015	 0.0008634	 0.0113637	 0.0008646	 0.0112293	 0.0008645	 0.0022994	131222
 165.2	 0.0633903	 0.0000013	 0.0216492	 0.0000012	 0.0231870	 0.0000013	 0.0093405	 0.0000012	 0.0014535	 0.0008654	-0.0087353	 0.0008605	 0.0122485	 0.0008656	 0.0111049	 0.0008601	 0.0018885	 0.0008637	 0.0095125	 0.0008622	 0.0021165	128625
 177.0	 0.0545377	 0.0000013	 0.0176048	 0.0000012	 0.0171232	 0.0000013	 0.0135394	 0.0000012	 0.0055899	 0.0008617	-0.0089249	 0.0008609	 0.0160934	 0.0008638	 0.0158573	 0.0008585	-0.0029946	 0.0008628	 0.0097266	 0.0008597	 0.0019619	126053
 188.8	 0.0491079	 0.0000012	 0.0139328	 0.0000012	 0.0083706	 0.0000012	 0.0135337	 0.0000012	 0.0050701	 0.0008619	-0.0037564	 0.0008574	 0.0112494	 0.0008611	 0.0119996	 0.0008580	-0.0041292	 0.0008621	 0.0067284	 0.0008572	 0.0018186	123467
 200.6	 0.0454471	 0.0000012	 0.0111700	 0.0000012	 0.0008269	 0.0000012	 0.0078020	 0.0000012	 0.0029616	 0.0008602	 0.0024461	 0.0008558	 0.0049299	 0.0008564	 0.0086117	 0.0008596	-0.0048721	 0.0008600	-0.0010755	 0.0008561	 0.0016909	120870
 212.4	 0.0416106	 0.0000012	 0.0091119	 0.0000012	-0.0025378	 0.0000012	 0.0002150	 0.0000012	 0.0052716	 0.0008581	 0.0089241	 0.0008546	-0.0023334	 0.0008550	 0.0110517	 0.0008577	-0.0000530	 0.0008540	-0.0083865	 0.0008588	 0.0015817	118292
 224.2	 0.0377013	 0.0000012	 0.0067271	 0.0000012	-0.0022933	 0.0000012	-0.0057375	 0.0000012	 0.0101596	 0.0008561	 0.0150523	 0.0008533	-0.0079909	 0.0008550	 0.0077681	 0.0008545	 0.0082368	 0.0008528	-0.0082421	 0.0008568	 0.0014847	115761
 236.0	 0.0335372	 0.0000012	 0.0039200	 0.0000012	 0.0009986	 0.0000012	-0.0084619	 0.0000012	 0.0116571	 0.0008556	 0.0142256	 0.0008506	-0.0095305	 0.0008546	 0.0009019	 0.0008519	 0.0047947	 0.0008516	-0.0031067	 0.0008548	 0.0014091	113222
 247.8	 0.0293983	 0.0000012	 0.0010014	 0.0000012	 0.0059823	 0.0000012	-0.0084799	 0.0000012	 0.0101560	 0.0008548	 0.0095948	 0.0008486	-0.0071524	 0.0008539	-0.0006367	 0.0008495	 0.0009125	 0.0008502	-0.0039057	 0.0008532	 0.0013549	110804
 259.6	 0.0252926	 0.0000012	-0.0021499	 0.0000012	 0.0097097	 0.0000012	-0.0063426	 0.0000012	 0.0078597	 0.0008507	 0.0053666	 0.0008497	-0.0025725	 0.0008497	-0.0020790	 0.0008507	 0.0004266	 0.0008495	-0.0024253	 0.0008509	 0.0013075	108312
 271.4	 0.0218541	 0.0000012	-0.0045225	 0.0000012	 0.0096824	 0.0000012	-0.0037671	 0.0000012	 0.0057105	 0.0008478	 0.0030379	 0.0008496	 0.0013975	 0.0008471	-0.0037569	 0.0008503	-0.0007184	 0.0008478	-0.0012596	 0.0008497	 0.0012621	105892
 283.2	 0.0188467	 0.0000012	-0.0053996	 0.0000012	 0.0073507	 0.0000012	-0.0022325	 0.0000012	 0.0051000	 0.0008450	 0.0036572	 0.0008496	-0.0001935	 0.0008453	-0.0016917	 0.0008493	 0.0040014	 0.0008470	-0.0002495	 0.0008476	 0.0012173	103567
 295.0	 0.0158953	 0.0000012	-0.0042991	 0.0000012	 0.0041625	 0.0000012	-0.0028782	 0.0000012	 0.0017017	 0.0008431	 0.0070396	 0.0008486	-0.0042180	 0.0008437	 0.0005824	 0.0008481	 0.0025132	 0.0008456	 0.0050158	 0.0008462	 0.0011764	101248
 306.8	 0.0120837	 0.0000012	-0.0015113	 0.0000012	 0.0036558	 0.0000012	-0.0037591	 0.0000012	-0.0036382	 0.0008424	 0.0065804	 0.0008467	-0.0062733	 0.0008460	 0.0015088	 0.0008431	-0.0030606	 0.0008451	 0.0036484	 0.0008440	 0.0011398	99031
 318.6	 0.0060958	 0.0000012	 0.0028283	 0.0000012	 0.0060271	 0.0000012	-0.0036616	 0.0000012	-0.0075906	 0.0008419	 0.0021360	 0.0008445	-0.0021854	 0.0008463	-0.0023189	 0.0008402	-0.0038142	 0.0008441	-0.0036419	 0.0008424	 0.0011092	96804
 330.4	-0.0014241	 0.0000012	 0.0076943	 0.0000012	 0.0096679	 0.0000012	-0.0017644	 0.0000012	-0.0092817	 0.0008405	 0.0000293	 0.0008433	 0.0067581	 0.0008443	-0.0024840	 0.0008395	-0.0012554	 0.0008436	-0.0028381	 0.0008402	 0.0010782	94617
 342.2	-0.0100744	 0.0000012	 0.0123700	 0.0000012	 0.0134524	 0.0000012	-0.0003119	 0.0000012	-0.0109418	 0.0008388	-0.0004620	 0.0008423	 0.0093881	 0.0008406	-0.0015721	 0.0008406	 0.0010428	 0.0008417	 0.0007269	 0.0008395	 0.0010484	92414
 354.0	-0.0186621	 0.0000012	 0.0157993	 0.0000012	 0.0181914	 0.0000012	-0.0006082	 0.0000012	-0.0119311	 0.0008396	-0.0013467	 0.0008391	 0.0079253	 0.0008373	-0.0005039	 0.0008414	 0.0023450	 0.0008412	 0.0010887	 0.0008376	 0.0010244	90336
 365.8	-0.0258758	 0.0000012	 0.0170658	 0.0000012	 0.0237053	 0.0000012	-0.0018905	 0.0000012	-0.0132810	 0.0008409	-0.0028214	 0.0008353	 0.0023697	 0.0008372	 0.0013320	 0.0008391	 0.0019420	 0.0008401	-0.0036695	 0.0008362	 0.0010024	88296
 377.6	-0.0312559	 0.0000012	 0.0170445	 0.0000012	 0.0295150	 0.0000012	-0.0023172	 0.0000012	-0.0129953	 0.0008390	-0.0033871	 0.0008347	-0.0029537	 0.0008374	-0.0007635	 0.0008364	 0.0033179	 0.0008391	-0.0065711	 0.0008347	 0.0009785	86160
 389.4	-0.0337415	 0.0000012	 0.0155795	 0.0000012	 0.0324419	 0.0000012	-0.0014967	 0.0000012	-0.0116209	 0.0008369	-0.0006850	 0.0008344	-0.0048500	 0.0008357	-0.0039221	 0.0008357	-0.0005368	 0.0008361	-0.0042086	 0.0008354	 0.0009576	84101
 401.2	-0.0329879	 0.0000012	 0.0130673	 0.0000012	 0.0319411	 0.0000012	 0.0004176	 0.0000012	-0.0094569	 0.0008339	 0.0015784	 0.0008351	-0.0026529	 0.0008337	-0.0036216	 0.0008353	-0.0025621	 0.0008345	-0.0058581	 0.0008345	 0.0009335	82085
 413.0	-0.0293927	 0.0000012	 0.0102995	 0.0000012	 0.0295631	 0.0000012	 0.0015916	 0.0000012	-0.0078984	 0.0008313	 0.0008861	 0.0008355	-0.0014909	 0.0008340	-0.0016413	 0.0008328	-0.0030662	 0.0008323	-0.0029761	 0.0008345	 0.0009086	80126
 424.8	-0.0232483	 0.0000012	 0.0081208	 0.0000012	 0.0253982	 0.0000012	 0.0013914	 0.0000012	-0.0047159	 0.0008317	-0.0004815	 0.0008328	-0.0020608	 0.0008323	-0.0018124	 0.0008323	-0.0024156	 0.0008314	-0.0009611	 0.0008332	 0.0008822	78190
 436.6	-0.0157672	 0.0000012	 0.0063638	 0.0000012	 0.0199677	 0.0000012	 0.0008166	 0.0000012	-0.0000002	 0.0008316	 0.0004780	 0.0008308	-0.0014682	 0.0008299	-0.0024166	 0.0008325	 0.0032858	 0.0008317	-0.0019731	 0.0008306	 0.0008550	76289
 448.4	-0.0079060	 0.0000012	 0.0053749	 0.0000012	 0.0139786	 0.0000012	-0.0003022	 0.0000012	 0.0022490	 0.0008293	 0.0024924	 0.0008310	-0.0003296	 0.0008294	-0.0016859	 0.0008309	 0.0039193	 0.0008307	-0.0045581	 0.0008296	 0.0008275	74424
 460.2	-0.0005159	 0.0000012	 0.0049822	 0.0000012	 0.0105306	 0.0000012	-0.0024502	 0.0000012	 0.0025769	 0.0008286	 0.0036090	 0.0008296	-0.0038291	 0.0008288	-0.0015727	 0.0008294	 0.0008269	 0.0008294	-0.0059491	 0.0008288	 0.0008041	72586
 472.0	 0.0055937	 0.0000012	 0.0051765	 0.0000011	 0.0124147	 0.0000012	-0.0056343	 0.0000012	 0.0048387	 0.0008268	 0.0020057	 0.0008292	-0.0065535	 0.0008287	-0.0016382	 0.0008273	-0.0034752	 0.0008264	-0.0038862	 0.0008296	 0.0007821	70705
 483.8	 0.0101602	 0.0000012	 0.0063207	 0.0000011	 0.0180595	 0.0000011	-0.0075672	 0.0000012	 0.0069356	 0.0008241	 0.0020398	 0.0008298	-0.0069091	 0.0008278	 0.0016598	 0.0008261	-0.0077593	 0.0008258	-0.0017436	 0.0008281	 0.0007599	68867
 495.6	 0.0132908	 0.0000012	 0.0079853	 0.0000011	 0.0235964	 0.0000011	-0.0068139	 0.0000011	 0.0062485	 0.0008227	 0.0035582	 0.0008291	-0.0049955	 0.0008250	 0.0045627	 0.0008269	-0.0094430	 0.0008253	-0.0000470	 0.0008266	 0.0007377	67101
 507.4	 0.0146500	 0.0000012	 0.0092906	 0.0000011	 0.0260941	 0.0000011	-0.0040081	 0.0000011	 0.0026144	 0.0008229	 0.0030705	 0.0008270	-0.0025832	 0.0008224	 0.0037684	 0.0008275	-0.0081937	 0.0008237	-0.0001203	 0.0008262	 0.0007149	65306
 519.2	 0.0140826	 0.0000011	 0.0097486	 0.0000011	 0.0255706	 0.0000011	-0.0007422	 0.0000011	-0.0024194	 0.0008251	 0.0012908	 0.0008229	 0.0004680	 0.0008231	-0.0007972	 0.0008249	-0.0027857	 0.0008231	-0.0021425	 0.0008249	 0.0006918	63586
 531.0	 0.0120653	 0.0000011	 0.0086720	 0.0000011	 0.0228249	 0.0000011	 0.0019601	 0.0000011	-0.0061482	 0.0008265	-0.0003153	 0.0008195	-0.0017952	 0.0008223	-0.0035386	 0.0008238	 0.0033997	 0.0008231	-0.0030246	 0.0008229	 0.0006690	61858
 542.8	 0.0088816	 0.0000011	 0.0063565	 0.0000011	 0.0184737	 0.0000011	 0.0022849	 0.0000011	-0.0077679	 0.0008268	-0.0001138	 0.0008173	-0.0042715	 0.0008227	-0.0042898	 0.0008215	 0.0062938	 0.0008212	-0.0028411	 0.0008229	 0.0006458	60171
 554.6	 0.0051774	 0.0000011	 0.0029006	 0.0000011	 0.0135228	 0.0000011	 0.0018327	 0.0000011	-0.0092213	 0.0008247	 0.0015676	 0.0008176	-0.0013064	 0.0008223	-0.0049076	 0.0008201	 0.0019987	 0.0008205	-0.0029262	 0.0008219	 0.0006264	58547
 566.4	 0.0016815	 0.0000011	-0.0015055	 0.0000011	 0.0096156	 0.0000011	 0.0007860	 0.0000011	-0.0103483	 0.0008218	 0.0027004	 0.0008187	 0.0038756	 0.0008215	-0.0035680	 0.0008191	-0.0011386	 0.0008206	-0.0043694	 0.0008200	 0.0006076	56962
