4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9657791	 0.0000005	-0.0026450	 0.0000008	 0.8857601	 0.0000007	-0.0043312	 0.0000010	 0.7782812	 0.0004077	-0.0051840	 0.0006766	 0.6582893	 0.0005390	-0.0062598	 0.0007787	 0.5365903	 0.0006524	-0.0072572	 0.0008375	 0.0348782	168249
  23.6	 0.8838520	 0.0000007	-0.0037099	 0.0000010	 0.6550096	 0.0000010	-0.0054060	 0.0000012	 0.4180106	 0.0007429	-0.0086685	 0.0008643	 0.2309170	 0.0008491	-0.0106054	 0.0008770	 0.1113703	 0.0008800	-0.0092832	 0.0008832	 0.0159620	164757
  35.4	 0.7734797	 0.0000009	-0.0042800	 0.0000012	 0.4151658	 0.0000012	-0.0090807	 0.0000013	 0.1596453	 0.0008698	-0.0118341	 0.0008770	 0.0481347	 0.0008781	-0.0059415	 0.0008894	 0.0235766	 0.0008819	 0.0043667	 0.0008873	 0.0100949	161382
  47.2	 0.6500016	 0.0000010	-0.0051015	 0.0000012	 0.2259749	 0.0000013	-0.0121113	 0.0000013	 0.0457701	 0.0008762	-0.0074051	 0.0008870	 0.0209177	 0.0008806	 0.0080635	 0.0008840	 0.0082725	 0.0008784	 0.0194078	 0.0008863	 0.0071744	158071
  59.0	 0.5252818	 0.0000011	-0.0061061	 0.0000013	 0.1044219	 0.0000013	-0.0122197	 0.0000013	 0.0199380	 0.0008777	 0.0031488	 0.0008827	 0.0084293	 0.0008758	 0.0172984	 0.0008846	-0.0118211	 0.0008827	 0.0027513	 0.0008780	 0.0054978	154892
  70.8	 0.4081710	 0.0000012	-0.0073999	 0.0000013	 0.0413366	 0.0000013	-0.0080561	 0.0000013	 0.0139286	 0.0008739	 0.0126637	 0.0008822	-0.0087672	 0.0008806	 0.0066095	 0.0008758	-0.0045732	 0.0008775	-0.0117260	 0.0008788	 0.0044923	151712
  82.6	 0.3041404	 0.0000012	-0.0089053	 0.0000013	 0.0172815	 0.0000013	-0.0004945	 0.0000013	 0.0022749	 0.0008724	 0.0144132	 0.0008796	-0.0086610	 0.0008768	-0.0095657	 0.0008753	-0.0075047	 0.0008719	-0.0045175	 0.0008803	 0.0037880	148614
  94.4	 0.2157656	 0.0000013	-0.0098741	 0.0000013	 0.0104464	 0.0000013	 0.0083380	 0.0000013	-0.0072474	 0.0008770	 0.0051815	 0.0008713	-0.0021218	 0.0008712	-0.0106024	 0.0008770	-0.0105854	 0.0008757	-0.0016846	 0.0008725	 0.0032652	145694
 106.2	 0.1445742	 0.0000013	-0.0101172	 0.0000013	 0.0061913	 0.0000013	 0.0137568	 0.0000013	-0.0083883	 0.0008756	-0.0070702	 0.0008686	-0.0059768	 0.0008682	-0.0033152	 0.0008761	 0.0011918	 0.0008732	-0.0039376	 0.0008712	 0.0028334	142684
 118.0	 0.0893524	 0.0000013	-0.0090695	 0.0000013	-0.0018989	 0.0000013	 0.0144379	 0.0000013	-0.0012033	 0.0008699	-0.0121488	 0.0008704	-0.0062421	 0.0008714	-0.0036965	 0.0008691	 0.0104692	 0.0008730	-0.0045891	 0.0008674	 0.0024872	139812
 129.8	 0.0494003	 0.0000013	-0.0078011	 0.0000013	-0.0106551	 0.0000013	 0.0100500	 0.0000013	 0.0009642	 0.0008621	-0.0073614	 0.0008745	 0.0032802	 0.0008693	-0.0094001	 0.0008673	 0.0095449	 0.0008686	-0.0011093	 0.0008681	 0.0021864	136913
