4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9680412	 0.0000005	 0.0039117	 0.0000008	 0.8942722	 0.0000007	 0.0066254	 0.0000010	 0.7953653	 0.0003970	 0.0085979	 0.0006510	 0.6848786	 0.0005210	 0.0095248	 0.0007542	 0.5722133	 0.0006266	 0.0097891	 0.0008197	 0.0341583	168249
  23.6	 0.8916732	 0.0000007	 0.0069184	 0.0000010	 0.6803968	 0.0000010	 0.0096383	 0.0000012	 0.4585122	 0.0007148	 0.0101130	 0.0008556	 0.2765408	 0.0008221	 0.0072683	 0.0008820	 0.1476340	 0.0008679	 0.0017472	 0.0008869	 0.0166067	164757
  35.4	 0.7884784	 0.0000009	 0.0090089	 0.0000011	 0.4541719	 0.0000012	 0.0101135	 0.0000013	 0.2001069	 0.0008505	 0.0054488	 0.0008830	 0.0673099	 0.0008774	-0.0042482	 0.0008883	 0.0179814	 0.0008755	-0.0155850	 0.0008936	 0.0111977	161382
  47.2	 0.6724280	 0.0000010	 0.0102421	 0.0000012	 0.2667260	 0.0000013	 0.0080986	 0.0000013	 0.0644718	 0.0008759	-0.0038011	 0.0008855	 0.0107151	 0.0008729	-0.0173552	 0.0008917	 0.0001456	 0.0008782	-0.0250237	 0.0008864	 0.0082173	158071
  59.0	 0.5544399	 0.0000011	 0.0108682	 0.0000013	 0.1366142	 0.0000013	 0.0033941	 0.0000013	 0.0159505	 0.0008711	-0.0140726	 0.0008892	 0.0002098	 0.0008760	-0.0232688	 0.0008843	-0.0083563	 0.0008815	-0.0201026	 0.0008788	 0.0065083	154892
  70.8	 0.4426710	 0.0000012	 0.0106524	 0.0000013	 0.0587993	 0.0000013	-0.0023335	 0.0000013	 0.0040590	 0.0008700	-0.0205824	 0.0008860	-0.0042857	 0.0008786	-0.0219898	 0.0008774	-0.0180051	 0.0008785	-0.0183783	 0.0008773	 0.0052502	151712
  82.6	 0.3422531	 0.0000012	 0.0095854	 0.0000013	 0.0217929	 0.0000013	-0.0079337	 0.0000013	-0.0005395	 0.0008738	-0.0228190	 0.0008780	-0.0103508	 0.0008781	-0.0210214	 0.0008737	-0.0180359	 0.0008755	-0.0132945	 0.0008763	 0.0044280	148614
  94.4	 0.2559381	 0.0000012	 0.0077893	 0.0000013	 0.0096077	 0.0000013	-0.0136919	 0.0000013	-0.0037598	 0.0008739	-0.0229984	 0.0008740	-0.0145300	 0.0008722	-0.0199656	 0.0008756	-0.0116570	 0.0008737	-0.0005313	 0.0008745	 0.0038472	145694
 106.2	 0.1841135	 0.0000013	 0.0053795	 0.0000013	 0.0058833	 0.0000013	-0.0184736	 0.0000013	-0.0036455	 0.0008735	-0.0224525	 0.0008703	-0.0149720	 0.0008713	-0.0137514	 0.0008727	-0.0036620	 0.0008708	 0.0058155	 0.0008735	 0.0034371	142684
 118.0	 0.1271312	 0.0000013	 0.0025367	 0.0000013	 0.0019833	 0.0000013	-0.0227675	 0.0000013	-0.0043570	 0.0008723	-0.0214011	 0.0008678	-0.0118604	 0.0008706	-0.0023892	 0.0008698	-0.0034107	 0.0008703	 0.0017353	 0.0008702	 0.0031110	139812
 129.8	 0.0833495	 0.0000013	-0.0007600	 0.0000013	-0.0019906	 0.0000013	-0.0253730	 0.0000013	-0.0062737	 0.0008666	-0.0181736	 0.0008698	-0.0068824	 0.0008680	 0.0051103	 0.0008687	 0.0016849	 0.0008687	 0.0023522	 0.0008680	 0.0028539	136913
 141.6	 0.0507026	 0.0000013	-0.0048847	 0.0000013	-0.0040861	 0.0000013	-0.0249014	 0.0000013	-0.0079484	 0.0008646	-0.0117621	 0.0008682	-0.0075826	 0.0008666	 0.0026723	 0.0008663	 0.0064642	 0.0008678	 0.0104170	 0.0008650	 0.0026193	134048
 153.4	 0.0273175	 0.0000013	-0.0091386	 0.0000013	-0.0026914	 0.0000013	-0.0229679	 0.0000013	-0.0084522	 0.0008640	-0.0023918	 0.0008653	-0.0049096	 0.0008652	-0.0006777	 0.0008641	 0.0021104	 0.0008640	 0.0089198	 0.0008652	 0.0024052	131222
 165.2	 0.0108940	 0.0000013	-0.0133493	 0.0000013	 0.0013243	 0.0000013	-0.0208454	 0.0000013	-0.0111047	 0.0008620	 0.0066996	 0.0008639	 0.0035896	 0.0008640	 0.0046272	 0.0008619	-0.0056959	 0.0008611	 0.0005391	 0.0008648	 0.0022061	128625
