4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9695039	 0.0000005	 0.0086030	 0.0000007	 0.8995499	 0.0000007	 0.0151283	 0.0000010	 0.8058248	 0.0003891	 0.0188773	 0.0006349	 0.7008993	 0.0005126	 0.0201384	 0.0007362	 0.5933617	 0.0006208	 0.0189726	 0.0007998	 0.0323459	168249
  23.6	 0.8980498	 0.0000007	 0.0153950	 0.0000010	 0.6976260	 0.0000010	 0.0206179	 0.0000012	 0.4863772	 0.0007121	 0.0172684	 0.0008332	 0.3130935	 0.0008245	 0.0111575	 0.0008601	 0.1908925	 0.0008707	 0.0046119	 0.0008711	 0.0156733	164757
  35.4	 0.8010958	 0.0000009	 0.0197755	 0.0000011	 0.4833034	 0.0000012	 0.0182763	 0.0000013	 0.2428643	 0.0008533	 0.0088407	 0.0008633	 0.1172985	 0.0008777	-0.0000825	 0.0008798	 0.0680254	 0.0008793	-0.0042255	 0.0008863	 0.0099671	161382
  47.2	 0.6916911	 0.0000010	 0.0218014	 0.0000012	 0.3070461	 0.0000013	 0.0126601	 0.0000013	 0.1161667	 0.0008751	 0.0006415	 0.0008781	 0.0596670	 0.0008785	-0.0039400	 0.0008835	 0.0349579	 0.0008848	-0.0017070	 0.0008792	 0.0074193	158071
  59.0	 0.5802949	 0.0000011	 0.0216923	 0.0000012	 0.1852000	 0.0000013	 0.0060048	 0.0000013	 0.0672159	 0.0008745	-0.0043323	 0.0008823	 0.0327888	 0.0008826	-0.0016220	 0.0008772	 0.0037896	 0.0008814	-0.0022995	 0.0008793	 0.0060078	154892
  70.8	 0.4746615	 0.0000012	 0.0201566	 0.0000013	 0.1136063	 0.0000013	-0.0011111	 0.0000013	 0.0446744	 0.0008786	-0.0048672	 0.0008761	 0.0077694	 0.0008812	-0.0011796	 0.0008752	-0.0044126	 0.0008773	-0.0168424	 0.0008788	 0.0050739	151712
  82.6	 0.3801351	 0.0000012	 0.0181002	 0.0000013	 0.0769733	 0.0000013	-0.0068468	 0.0000013	 0.0245566	 0.0008793	-0.0036058	 0.0008724	-0.0043886	 0.0008760	-0.0078433	 0.0008762	 0.0037450	 0.0008763	-0.0179013	 0.0008757	 0.0043113	148614
  94.4	 0.2997624	 0.0000012	 0.0149946	 0.0000013	 0.0581243	 0.0000013	-0.0098031	 0.0000013	 0.0064089	 0.0008780	-0.0030696	 0.0008703	-0.0026420	 0.0008744	-0.0145202	 0.0008738	 0.0106424	 0.0008758	-0.0046710	 0.0008724	 0.0037212	145694
 106.2	 0.2341315	 0.0000013	 0.0112537	 0.0000013	 0.0447532	 0.0000013	-0.0096978	 0.0000013	-0.0038941	 0.0008738	-0.0069248	 0.0008705	 0.0062066	 0.0008715	-0.0112185	 0.0008727	 0.0110318	 0.0008709	 0.0048754	 0.0008733	 0.0032809	142684
 118.0	 0.1829326	 0.0000013	 0.0070813	 0.0000013	 0.0317027	 0.0000013	-0.0077057	 0.0000013	-0.0052685	 0.0008704	-0.0124970	 0.0008699	 0.0124786	 0.0008703	 0.0013572	 0.0008701	 0.0099543	 0.0008737	 0.0086217	 0.0008667	 0.0029458	139812
