4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9668148	 0.0000005	-0.0316519	 0.0000008	 0.8898612	 0.0000007	-0.0589478	 0.0000010	 0.7872262	 0.0004103	-0.0793720	 0.0006508	 0.6736291	 0.0005406	-0.0922753	 0.0007476	 0.5593496	 0.0006479	-0.0981339	 0.0008078	 0.0323472	168249
  23.6	 0.8884709	 0.0000007	-0.0561981	 0.0000010	 0.6712932	 0.0000010	-0.0874333	 0.0000012	 0.4494375	 0.0007282	-0.0932053	 0.0008439	 0.2753463	 0.0008204	-0.0850800	 0.0008778	 0.1551433	 0.0008603	-0.0727970	 0.0008876	 0.0156062	164757
  35.4	 0.7835833	 0.0000009	-0.0715703	 0.0000011	 0.4481774	 0.0000012	-0.0886838	 0.0000013	 0.2068572	 0.0008434	-0.0753415	 0.0008824	 0.0764603	 0.0008740	-0.0595518	 0.0008873	 0.0164332	 0.0008816	-0.0475046	 0.0008858	 0.0103636	161382
  47.2	 0.6671074	 0.0000010	-0.0790833	 0.0000012	 0.2727948	 0.0000013	-0.0776939	 0.0000013	 0.0756707	 0.0008717	-0.0574172	 0.0008853	 0.0060035	 0.0008807	-0.0439533	 0.0008827	-0.0107687	 0.0008873	-0.0346347	 0.0008766	 0.0077205	158071
  59.0	 0.5512054	 0.0000011	-0.0803493	 0.0000012	 0.1527370	 0.0000013	-0.0642106	 0.0000013	 0.0153381	 0.0008769	-0.0460286	 0.0008818	-0.0108076	 0.0008853	-0.0349937	 0.0008742	-0.0131995	 0.0008831	-0.0251192	 0.0008769	 0.0060915	154892
  70.8	 0.4438880	 0.0000012	-0.0772035	 0.0000013	 0.0773194	 0.0000013	-0.0537339	 0.0000013	-0.0062607	 0.0008801	-0.0403497	 0.0008749	-0.0146788	 0.0008822	-0.0268712	 0.0008734	-0.0070943	 0.0008801	-0.0223050	 0.0008759	 0.0049679	151712
  82.6	 0.3497247	 0.0000012	-0.0714925	 0.0000013	 0.0320245	 0.0000013	-0.0472588	 0.0000013	-0.0130778	 0.0008807	-0.0347149	 0.0008703	-0.0117359	 0.0008799	-0.0241044	 0.0008717	 0.0024194	 0.0008739	-0.0168060	 0.0008781	 0.0041493	148614
  94.4	 0.2701541	 0.0000012	-0.0651489	 0.0000013	 0.0072375	 0.0000013	-0.0448990	 0.0000013	-0.0160258	 0.0008773	-0.0290363	 0.0008700	-0.0045185	 0.0008739	-0.0222922	 0.0008740	 0.0113745	 0.0008734	-0.0081322	 0.0008748	 0.0035712	145694
 106.2	 0.2049557	 0.0000013	-0.0600131	 0.0000013	-0.0042332	 0.0000013	-0.0434999	 0.0000013	-0.0158981	 0.0008763	-0.0267316	 0.0008672	 0.0029096	 0.0008701	-0.0153084	 0.0008740	 0.0076338	 0.0008715	-0.0007653	 0.0008728	 0.0032018	142684
 118.0	 0.1519852	 0.0000013	-0.0557981	 0.0000013	-0.0085947	 0.0000013	-0.0398685	 0.0000013	-0.0140511	 0.0008755	-0.0256508	 0.0008642	 0.0078207	 0.0008694	-0.0066043	 0.0008710	 0.0044072	 0.0008711	 0.0087062	 0.0008694	 0.0029078	139812
