4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9623239	 0.0000005	 0.1084499	 0.0000008	 0.8727917	 0.0000007	 0.2015691	 0.0000010	 0.7514763	 0.0004206	 0.2714775	 0.0006288	 0.6158377	 0.0005604	 0.3145217	 0.0007155	 0.4793894	 0.0006787	 0.3308989	 0.0007650	 0.0319933	168249
  23.6	 0.8711189	 0.0000007	 0.1975441	 0.0000010	 0.6135652	 0.0000011	 0.3077507	 0.0000012	 0.3506539	 0.0007686	 0.3161345	 0.0007953	 0.1543309	 0.0008633	 0.2541950	 0.0008305	 0.0414130	 0.0008836	 0.1660553	 0.0008645	 0.0156631	164757
  35.4	 0.7477560	 0.0000009	 0.2604060	 0.0000011	 0.3495097	 0.0000012	 0.3090259	 0.0000013	 0.0866546	 0.0008771	 0.2040008	 0.0008483	-0.0032169	 0.0008814	 0.0830900	 0.0008822	-0.0075852	 0.0008843	 0.0137823	 0.0008851	 0.0102581	161382
  47.2	 0.6098550	 0.0000010	 0.2948097	 0.0000012	 0.1516612	 0.0000013	 0.2407848	 0.0000013	-0.0025612	 0.0008794	 0.0785039	 0.0008803	-0.0030542	 0.0008815	-0.0000685	 0.0008836	-0.0028884	 0.0008810	-0.0157334	 0.0008838	 0.0077732	158071
  59.0	 0.4719918	 0.0000011	 0.3027132	 0.0000012	 0.0401040	 0.0000013	 0.1500187	 0.0000013	-0.0040921	 0.0008807	 0.0084361	 0.0008800	-0.0005387	 0.0008791	-0.0173466	 0.0008814	-0.0041725	 0.0008804	-0.0153957	 0.0008801	 0.0061712	154892
  70.8	 0.3454095	 0.0000012	 0.2887398	 0.0000012	-0.0026182	 0.0000013	 0.0707986	 0.0000013	 0.0032375	 0.0008763	-0.0149710	 0.0008799	-0.0021894	 0.0008789	-0.0180189	 0.0008772	 0.0012273	 0.0008773	 0.0037555	 0.0008791	 0.0051345	151712
  82.6	 0.2365949	 0.0000013	 0.2583477	 0.0000012	-0.0069308	 0.0000013	 0.0186867	 0.0000013	 0.0022583	 0.0008774	-0.0210066	 0.0008744	 0.0027644	 0.0008732	-0.0044022	 0.0008790	-0.0033150	 0.0008792	 0.0069573	 0.0008730	 0.0043832	148614
  94.4	 0.1491705	 0.0000013	 0.2182553	 0.0000013	 0.0020820	 0.0000013	-0.0084245	 0.0000013	 0.0022844	 0.0008756	-0.0198165	 0.0008724	 0.0013675	 0.0008756	 0.0077999	 0.0008726	 0.0010946	 0.0008734	 0.0055093	 0.0008749	 0.0037987	145694
 106.2	 0.0836854	 0.0000013	 0.1743470	 0.0000013	 0.0091750	 0.0000013	-0.0200417	 0.0000013	 0.0047646	 0.0008695	-0.0100253	 0.0008747	-0.0003325	 0.0008756	 0.0086462	 0.0008687	 0.0073074	 0.0008697	 0.0087000	 0.0008745	 0.0033544	142684
 118.0	 0.0384228	 0.0000013	 0.1309128	 0.0000013	 0.0108975	 0.0000013	-0.0237899	 0.0000013	 0.0051030	 0.0008672	 0.0015885	 0.0008732	 0.0034726	 0.0008703	 0.0078737	 0.0008702	 0.0051550	 0.0008679	 0.0073437	 0.0008725	 0.0030190	139812
