4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9677293	 0.0000005	 0.0502757	 0.0000008	 0.8924770	 0.0000007	 0.0931975	 0.0000010	 0.7909129	 0.0003941	 0.1248917	 0.0006424	 0.6768363	 0.0005188	 0.1447382	 0.0007453	 0.5597598	 0.0006255	 0.1524980	 0.0008117	 0.0328511	168249
  23.6	 0.8906283	 0.0000007	 0.0931706	 0.0000010	 0.6732469	 0.0000010	 0.1439031	 0.0000012	 0.4433383	 0.0007116	 0.1482144	 0.0008508	 0.2543473	 0.0008125	 0.1235756	 0.0008878	 0.1200783	 0.0008578	 0.0885599	 0.0008963	 0.0160746	164757
  35.4	 0.7859449	 0.0000009	 0.1241687	 0.0000011	 0.4406430	 0.0000012	 0.1464849	 0.0000013	 0.1776222	 0.0008390	 0.1040726	 0.0008920	 0.0364540	 0.0008749	 0.0557455	 0.0008908	-0.0224468	 0.0008873	 0.0255078	 0.0008814	 0.0107075	161382
  47.2	 0.6673645	 0.0000010	 0.1416102	 0.0000012	 0.2494267	 0.0000013	 0.1194989	 0.0000013	 0.0348930	 0.0008723	 0.0546084	 0.0008890	-0.0291084	 0.0008871	 0.0202625	 0.0008769	-0.0354987	 0.0008835	 0.0070082	 0.0008804	 0.0080501	158071
  59.0	 0.5467320	 0.0000011	 0.1465338	 0.0000012	 0.1161503	 0.0000013	 0.0839136	 0.0000013	-0.0214111	 0.0008825	 0.0260031	 0.0008772	-0.0344711	 0.0008830	 0.0070430	 0.0008767	-0.0160231	 0.0008807	-0.0067971	 0.0008798	 0.0064390	154892
  70.8	 0.4321627	 0.0000012	 0.1412109	 0.0000013	 0.0347936	 0.0000013	 0.0531296	 0.0000013	-0.0356904	 0.0008842	 0.0127356	 0.0008709	-0.0201082	 0.0008789	-0.0042198	 0.0008771	 0.0058370	 0.0008761	-0.0166765	 0.0008800	 0.0054053	151712
  82.6	 0.3291678	 0.0000012	 0.1285782	 0.0000013	-0.0090113	 0.0000013	 0.0321364	 0.0000013	-0.0319918	 0.0008787	 0.0037128	 0.0008727	-0.0013552	 0.0008739	-0.0155145	 0.0008781	 0.0176661	 0.0008750	-0.0155264	 0.0008767	 0.0046044	148614
  94.4	 0.2407696	 0.0000012	 0.1124096	 0.0000013	-0.0283973	 0.0000013	 0.0204934	 0.0000013	-0.0195635	 0.0008741	-0.0048920	 0.0008739	 0.0145816	 0.0008708	-0.0207702	 0.0008770	 0.0139583	 0.0008751	-0.0081175	 0.0008730	 0.0039931	145694
 106.2	 0.1678936	 0.0000012	 0.0953310	 0.0000013	-0.0343522	 0.0000013	 0.0139017	 0.0000013	-0.0051180	 0.0008686	-0.0137824	 0.0008755	 0.0211821	 0.0008720	-0.0158574	 0.0008718	 0.0072402	 0.0008746	-0.0017364	 0.0008696	 0.0035019	142684
 118.0	 0.1092634	 0.0000013	 0.0789895	 0.0000013	-0.0336836	 0.0000013	 0.0092335	 0.0000013	 0.0079301	 0.0008642	-0.0209372	 0.0008758	 0.0193156	 0.0008715	-0.0068237	 0.0008687	-0.0020238	 0.0008706	 0.0031224	 0.0008699	 0.0030942	139812
 129.8	 0.0631423	 0.0000013	 0.0646226	 0.0000013	-0.0275666	 0.0000013	 0.0042887	 0.0000013	 0.0180640	 0.0008666	-0.0219908	 0.0008694	 0.0120268	 0.0008698	-0.0002114	 0.0008668	-0.0115113	 0.0008693	 0.0034602	 0.0008673	 0.0027778	136913
 141.6	 0.0282321	 0.0000013	 0.0527309	 0.0000013	-0.0187403	 0.0000013	-0.0008565	 0.0000013	 0.0257432	 0.0008679	-0.0167624	 0.0008642	 0.0025609	 0.0008665	 0.0026099	 0.0008665	-0.0120384	 0.0008652	-0.0024376	 0.0008677	 0.0025242	134048
 153.4	 0.0034062	 0.0000013	 0.0431534	 0.0000013	-0.0092582	 0.0000013	-0.0069706	 0.0000013	 0.0265156	 0.0008649	-0.0058265	 0.0008637	-0.0039101	 0.0008642	 0.0025685	 0.0008651	-0.0041069	 0.0008627	-0.0071368	 0.0008666	 0.0023242	131222
