4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9650010	 0.0000005	-0.0022206	 0.0000008	 0.8834775	 0.0000007	-0.0037719	 0.0000010	 0.7730115	 0.0004072	-0.0046278	 0.0006865	 0.6491513	 0.0005398	-0.0045522	 0.0007902	 0.5233123	 0.0006532	-0.0036328	 0.0008501	 0.0371538	168249
  23.6	 0.8816594	 0.0000007	-0.0054923	 0.0000010	 0.6460962	 0.0000010	-0.0073575	 0.0000012	 0.4007722	 0.0007434	-0.0045296	 0.0008767	 0.2081445	 0.0008513	 0.0014175	 0.0008839	 0.0848876	 0.0008873	 0.0060350	 0.0008806	 0.0183588	164757
  35.4	 0.7684234	 0.0000009	-0.0093823	 0.0000012	 0.3979171	 0.0000012	-0.0074473	 0.0000013	 0.1338961	 0.0008751	 0.0021568	 0.0008786	 0.0212770	 0.0008860	 0.0045346	 0.0008832	 0.0033634	 0.0008797	-0.0024819	 0.0008900	 0.0122518	161382
  47.2	 0.6405369	 0.0000010	-0.0132644	 0.0000012	 0.2015011	 0.0000013	-0.0046888	 0.0000013	 0.0178597	 0.0008841	 0.0040899	 0.0008807	 0.0064424	 0.0008777	-0.0054080	 0.0008873	 0.0180160	 0.0008824	-0.0112686	 0.0008823	 0.0091262	158071
  59.0	 0.5105594	 0.0000011	-0.0162883	 0.0000013	 0.0765159	 0.0000013	-0.0008236	 0.0000013	 0.0010131	 0.0008743	-0.0013985	 0.0008864	 0.0196145	 0.0008797	-0.0102969	 0.0008806	-0.0010932	 0.0008766	-0.0044979	 0.0008841	 0.0073151	154892
  70.8	 0.3884807	 0.0000012	-0.0177352	 0.0000013	 0.0153349	 0.0000013	 0.0010143	 0.0000013	 0.0147988	 0.0008770	-0.0079746	 0.0008792	 0.0046582	 0.0008740	-0.0053697	 0.0008824	-0.0160164	 0.0008762	 0.0037818	 0.0008800	 0.0060311	151712
  82.6	 0.2812050	 0.0000012	-0.0173455	 0.0000013	-0.0013935	 0.0000013	-0.0003749	 0.0000013	 0.0188902	 0.0008753	-0.0072556	 0.0008766	-0.0142947	 0.0008736	 0.0012173	 0.0008785	-0.0062072	 0.0008728	 0.0047263	 0.0008793	 0.0050750	148614
  94.4	 0.1923503	 0.0000013	-0.0155665	 0.0000013	 0.0033170	 0.0000013	-0.0029614	 0.0000013	 0.0051949	 0.0008704	-0.0018457	 0.0008779	-0.0156045	 0.0008713	 0.0032709	 0.0008768	 0.0021295	 0.0008724	 0.0037362	 0.0008759	 0.0043771	145694
 106.2	 0.1217563	 0.0000013	-0.0131518	 0.0000013	 0.0131631	 0.0000013	-0.0032652	 0.0000013	-0.0115717	 0.0008706	 0.0026823	 0.0008736	-0.0033291	 0.0008718	-0.0023149	 0.0008725	-0.0058413	 0.0008713	 0.0103067	 0.0008729	 0.0038249	142684
 118.0	 0.0694914	 0.0000013	-0.0101693	 0.0000013	 0.0167880	 0.0000013	-0.0002563	 0.0000013	-0.0184658	 0.0008694	 0.0037047	 0.0008708	 0.0008493	 0.0008696	-0.0018269	 0.0008709	-0.0058988	 0.0008683	 0.0046687	 0.0008722	 0.0034119	139812
 129.8	 0.0333351	 0.0000013	-0.0067866	 0.0000013	 0.0128939	 0.0000013	 0.0057534	 0.0000013	-0.0123008	 0.0008684	-0.0020080	 0.0008682	-0.0053693	 0.0008683	 0.0078186	 0.0008683	 0.0014973	 0.0008672	-0.0103229	 0.0008694	 0.0031035	136913
