4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9640039	 0.0000005	 0.0707440	 0.0000008	 0.8798751	 0.0000007	 0.1277916	 0.0000010	 0.7673642	 0.0004322	 0.1642615	 0.0006491	 0.6439948	 0.0005750	 0.1792134	 0.0007382	 0.5230423	 0.0006883	 0.1758730	 0.0007919	 0.0342978	168249
  23.6	 0.8781780	 0.0000007	 0.1240116	 0.0000010	 0.6414389	 0.0000011	 0.1728583	 0.0000012	 0.4111856	 0.0007675	 0.1528537	 0.0008260	 0.2453884	 0.0008448	 0.1076351	 0.0008646	 0.1449030	 0.0008714	 0.0691383	 0.0008800	 0.0163134	164757
  35.4	 0.7627694	 0.0000009	 0.1544926	 0.0000011	 0.4090287	 0.0000012	 0.1469681	 0.0000013	 0.1867899	 0.0008589	 0.0812850	 0.0008737	 0.0857483	 0.0008802	 0.0444015	 0.0008812	 0.0363406	 0.0008870	 0.0278373	 0.0008809	 0.0105892	161382
  47.2	 0.6356387	 0.0000011	 0.1625523	 0.0000012	 0.2420593	 0.0000013	 0.0970115	 0.0000013	 0.0849198	 0.0008776	 0.0422932	 0.0008795	 0.0244745	 0.0008852	 0.0212996	 0.0008790	 0.0028819	 0.0008829	 0.0034316	 0.0008822	 0.0078472	158071
  59.0	 0.5112160	 0.0000012	 0.1524947	 0.0000012	 0.1427886	 0.0000013	 0.0584604	 0.0000013	 0.0344032	 0.0008817	 0.0248166	 0.0008774	 0.0022988	 0.0008805	 0.0022989	 0.0008802	 0.0027480	 0.0008778	 0.0039152	 0.0008829	 0.0062293	154892
  70.8	 0.3999089	 0.0000012	 0.1310398	 0.0000013	 0.0855553	 0.0000013	 0.0389404	 0.0000013	 0.0080133	 0.0008821	 0.0080536	 0.0008742	 0.0011047	 0.0008770	 0.0016108	 0.0008794	 0.0059341	 0.0008731	 0.0109088	 0.0008832	 0.0050603	151712
  82.6	 0.3069107	 0.0000012	 0.1046472	 0.0000013	 0.0491399	 0.0000013	 0.0286662	 0.0000013	-0.0009660	 0.0008747	-0.0004771	 0.0008776	 0.0048039	 0.0008716	 0.0087614	 0.0008805	 0.0103766	 0.0008760	 0.0037574	 0.0008762	 0.0041848	148614
  94.4	 0.2334864	 0.0000013	 0.0796507	 0.0000013	 0.0247788	 0.0000013	 0.0187129	 0.0000013	-0.0017064	 0.0008739	 0.0023863	 0.0008744	 0.0083090	 0.0008713	 0.0086086	 0.0008769	 0.0027058	 0.0008760	-0.0048407	 0.0008724	 0.0035681	145694
 106.2	 0.1775873	 0.0000013	 0.0600303	 0.0000013	 0.0096307	 0.0000013	 0.0066761	 0.0000013	 0.0010730	 0.0008693	 0.0091894	 0.0008749	 0.0108848	 0.0008729	 0.0027113	 0.0008713	-0.0017630	 0.0008701	-0.0175001	 0.0008740	 0.0031552	142684
 118.0	 0.1361516	 0.0000013	 0.0473219	 0.0000013	 0.0019424	 0.0000013	-0.0012155	 0.0000013	 0.0055545	 0.0008651	 0.0113470	 0.0008753	 0.0060911	 0.0008714	-0.0071658	 0.0008691	 0.0040014	 0.0008679	-0.0094856	 0.0008726	 0.0028579	139812
 129.8	 0.1052632	 0.0000013	 0.0406803	 0.0000013	-0.0016562	 0.0000013	-0.0026697	 0.0000013	 0.0109553	 0.0008653	 0.0105886	 0.0008712	 0.0044224	 0.0008652	-0.0176688	 0.0008713	-0.0078792	 0.0008659	-0.0000438	 0.0008708	 0.0026255	136913
 141.6	 0.0811356	 0.0000013	 0.0378267	 0.0000013	-0.0027028	 0.0000013	 0.0001495	 0.0000013	 0.0155762	 0.0008662	 0.0058048	 0.0008665	 0.0075720	 0.0008662	-0.0138839	 0.0008666	-0.0165864	 0.0008639	 0.0035356	 0.0008688	 0.0024406	134048
 153.4	 0.0616460	 0.0000013	 0.0356829	 0.0000013	-0.0013149	 0.0000013	 0.0038343	 0.0000013	 0.0166566	 0.0008650	-0.0038294	 0.0008641	 0.0022250	 0.0008647	-0.0002592	 0.0008646	-0.0112394	 0.0008633	 0.0030956	 0.0008659	 0.0022909	131222
 165.2	 0.0447456	 0.0000013	 0.0322899	 0.0000013	 0.0018766	 0.0000012	 0.0076740	 0.0000013	 0.0132758	 0.0008606	-0.0131705	 0.0008651	-0.0150188	 0.0008625	 0.0059318	 0.0008632	-0.0061256	 0.0008601	 0.0013832	 0.0008658	 0.0021522	128625
 177.0	 0.0297796	 0.0000012	 0.0277096	 0.0000012	 0.0063027	 0.0000012	 0.0097311	 0.0000013	 0.0108936	 0.0008572	-0.0152152	 0.0008652	-0.0260443	 0.0008584	 0.0052299	 0.0008637	-0.0034414	 0.0008617	 0.0016303	 0.0008610	 0.0020354	126053
 188.8	 0.0168105	 0.0000012	 0.0212878	 0.0000012	 0.0129323	 0.0000012	 0.0107057	 0.0000012	 0.0096816	 0.0008555	-0.0087958	 0.0008638	-0.0227342	 0.0008584	 0.0039355	 0.0008605	-0.0043002	 0.0008601	 0.0028575	 0.0008592	 0.0019308	123467
 200.6	 0.0071138	 0.0000012	 0.0147942	 0.0000012	 0.0203993	 0.0000012	 0.0103378	 0.0000012	 0.0062428	 0.0008568	 0.0008567	 0.0008593	-0.0145980	 0.0008571	 0.0037116	 0.0008588	-0.0096419	 0.0008553	 0.0015283	 0.0008607	 0.0018456	120870
 212.4	 0.0005789	 0.0000012	 0.0082300	 0.0000012	 0.0256764	 0.0000012	 0.0087062	 0.0000012	-0.0014300	 0.0008596	 0.0039584	 0.0008533	-0.0110947	 0.0008556	 0.0047512	 0.0008571	-0.0051679	 0.0008560	 0.0014961	 0.0008568	 0.0017614	118292
 224.2	-0.0028127	 0.0000012	 0.0026270	 0.0000012	 0.0275161	 0.0000012	 0.0058825	 0.0000012	-0.0107569	 0.0008565	 0.0025246	 0.0008530	-0.0053892	 0.0008548	 0.0018886	 0.0008549	-0.0041460	 0.0008559	 0.0016741	 0.0008537	 0.0016824	115761
 236.0	-0.0042251	 0.0000012	-0.0018972	 0.0000012	 0.0250708	 0.0000012	 0.0022838	 0.0000012	-0.0174103	 0.0008521	 0.0013002	 0.0008542	 0.0020908	 0.0008525	 0.0012501	 0.0008540	-0.0066882	 0.0008530	 0.0011617	 0.0008535	 0.0016109	113222
 247.8	-0.0033370	 0.0000012	-0.0047031	 0.0000012	 0.0196201	 0.0000012	-0.0005066	 0.0000012	-0.0180694	 0.0008524	 0.0025670	 0.0008508	-0.0023152	 0.0008518	 0.0023129	 0.0008517	 0.0003945	 0.0008519	 0.0036405	 0.0008516	 0.0015452	110804
