4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9678544	 0.0000005	-0.0275368	 0.0000008	 0.8930221	 0.0000007	-0.0518160	 0.0000010	 0.7918057	 0.0003942	-0.0714307	 0.0006535	 0.6777319	 0.0005235	-0.0855054	 0.0007551	 0.5614114	 0.0006344	-0.0936734	 0.0008171	 0.0329671	168249
  23.6	 0.8914293	 0.0000007	-0.0503092	 0.0000010	 0.6758336	 0.0000010	-0.0829739	 0.0000012	 0.4480200	 0.0007223	-0.0920660	 0.0008504	 0.2638734	 0.0008296	-0.0806208	 0.0008753	 0.1379377	 0.0008762	-0.0560967	 0.0008784	 0.0165210	164757
  35.4	 0.7883292	 0.0000009	-0.0671672	 0.0000011	 0.4467552	 0.0000012	-0.0889698	 0.0000013	 0.1907986	 0.0008575	-0.0653319	 0.0008757	 0.0631870	 0.0008865	-0.0248879	 0.0008791	 0.0182112	 0.0008825	 0.0071779	 0.0008868	 0.0110612	161382
  47.2	 0.6721243	 0.0000010	-0.0773879	 0.0000012	 0.2596621	 0.0000013	-0.0736673	 0.0000013	 0.0611877	 0.0008843	-0.0210602	 0.0008771	 0.0135784	 0.0008801	 0.0158532	 0.0008846	 0.0143339	 0.0008866	 0.0185927	 0.0008780	 0.0081242	158071
  59.0	 0.5532766	 0.0000011	-0.0813762	 0.0000013	 0.1326117	 0.0000013	-0.0458894	 0.0000013	 0.0164925	 0.0008777	 0.0139402	 0.0008826	 0.0148022	 0.0008845	 0.0191228	 0.0008757	 0.0081718	 0.0008784	 0.0085451	 0.0008822	 0.0064610	154892
  70.8	 0.4401476	 0.0000012	-0.0796204	 0.0000013	 0.0590106	 0.0000013	-0.0146234	 0.0000013	 0.0123703	 0.0008791	 0.0252780	 0.0008767	 0.0125688	 0.0008788	 0.0088390	 0.0008775	-0.0067115	 0.0008744	 0.0039102	 0.0008820	 0.0053042	151712
  82.6	 0.3381806	 0.0000012	-0.0729819	 0.0000013	 0.0241067	 0.0000013	 0.0116332	 0.0000013	 0.0180194	 0.0008809	 0.0176634	 0.0008708	-0.0018615	 0.0008701	 0.0037853	 0.0008821	 0.0003357	 0.0008760	 0.0016617	 0.0008763	 0.0044737	148614
  94.4	 0.2506903	 0.0000012	-0.0628895	 0.0000013	 0.0140280	 0.0000013	 0.0272234	 0.0000013	 0.0143314	 0.0008757	 0.0065421	 0.0008725	-0.0041455	 0.0008734	 0.0021913	 0.0008749	 0.0115606	 0.0008742	 0.0013216	 0.0008740	 0.0038830	145694
 106.2	 0.1793711	 0.0000013	-0.0497486	 0.0000013	 0.0153933	 0.0000013	 0.0312182	 0.0000013	 0.0038743	 0.0008699	-0.0005034	 0.0008744	 0.0067315	 0.0008714	 0.0013076	 0.0008729	 0.0086030	 0.0008738	-0.0029924	 0.0008705	 0.0034357	142684
 118.0	 0.1229968	 0.0000013	-0.0349708	 0.0000013	 0.0186788	 0.0000013	 0.0265542	 0.0000013	-0.0017110	 0.0008711	-0.0020891	 0.0008694	 0.0156103	 0.0008694	-0.0009363	 0.0008709	-0.0027996	 0.0008707	-0.0006503	 0.0008698	 0.0030951	139812
