4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9626501	 0.0000005	 0.0740841	 0.0000008	 0.8742275	 0.0000007	 0.1357853	 0.0000010	 0.7542933	 0.0004193	 0.1783472	 0.0006754	 0.6202049	 0.0005596	 0.1993739	 0.0007733	 0.4851138	 0.0006796	 0.1993794	 0.0008280	 0.0328851	168249
  23.6	 0.8725298	 0.0000007	 0.1316719	 0.0000010	 0.6170693	 0.0000011	 0.1926636	 0.0000012	 0.3564752	 0.0007693	 0.1758669	 0.0008565	 0.1632228	 0.0008556	 0.1136319	 0.0008831	 0.0530052	 0.0008728	 0.0450750	 0.0008971	 0.0168362	164757
  35.4	 0.7495035	 0.0000009	 0.1671786	 0.0000012	 0.3536586	 0.0000012	 0.1697755	 0.0000013	 0.0954604	 0.0008667	 0.0757028	 0.0008897	 0.0054620	 0.0008791	-0.0017029	 0.0008905	-0.0128921	 0.0008901	-0.0256155	 0.0008788	 0.0110622	161382
  47.2	 0.6110287	 0.0000010	 0.1800766	 0.0000012	 0.1575117	 0.0000013	 0.1068725	 0.0000013	 0.0046287	 0.0008771	-0.0005348	 0.0008880	-0.0153818	 0.0008873	-0.0258223	 0.0008770	-0.0251204	 0.0008798	-0.0231077	 0.0008843	 0.0082184	158071
  59.0	 0.4719872	 0.0000011	 0.1736671	 0.0000013	 0.0479325	 0.0000013	 0.0435843	 0.0000013	-0.0118252	 0.0008866	-0.0234791	 0.0008735	-0.0249027	 0.0008774	-0.0255991	 0.0008822	-0.0048016	 0.0008783	-0.0202768	 0.0008821	 0.0067094	154892
  70.8	 0.3439624	 0.0000012	 0.1542691	 0.0000013	 0.0041393	 0.0000013	 0.0023769	 0.0000013	-0.0214816	 0.0008786	-0.0258221	 0.0008768	-0.0099198	 0.0008755	-0.0236089	 0.0008803	 0.0155031	 0.0008772	 0.0005817	 0.0008790	 0.0057146	151712
  82.6	 0.2351495	 0.0000013	 0.1272029	 0.0000013	-0.0073078	 0.0000013	-0.0168406	 0.0000013	-0.0231952	 0.0008729	-0.0264344	 0.0008782	 0.0137022	 0.0008749	-0.0090440	 0.0008771	 0.0072333	 0.0008762	 0.0120994	 0.0008759	 0.0048877	148614
  94.4	 0.1496225	 0.0000013	 0.0978915	 0.0000013	-0.0126833	 0.0000013	-0.0234908	 0.0000013	-0.0081361	 0.0008714	-0.0223972	 0.0008765	 0.0172762	 0.0008712	 0.0076103	 0.0008768	-0.0021377	 0.0008748	 0.0105866	 0.0008735	 0.0042100	145694
 106.2	 0.0875324	 0.0000013	 0.0693281	 0.0000013	-0.0196735	 0.0000013	-0.0246461	 0.0000013	 0.0110213	 0.0008703	-0.0115586	 0.0008738	 0.0098723	 0.0008716	 0.0122119	 0.0008726	-0.0056850	 0.0008733	 0.0147756	 0.0008708	 0.0036838	142684
 118.0	 0.0460950	 0.0000013	 0.0445606	 0.0000013	-0.0231478	 0.0000013	-0.0237057	 0.0000013	 0.0190991	 0.0008676	-0.0001404	 0.0008726	 0.0032663	 0.0008681	 0.0126255	 0.0008722	-0.0024344	 0.0008718	 0.0108626	 0.0008686	 0.0032705	139812
 129.8	 0.0213410	 0.0000013	 0.0240809	 0.0000013	-0.0172275	 0.0000013	-0.0206829	 0.0000013	 0.0185656	 0.0008658	 0.0090796	 0.0008706	-0.0030205	 0.0008684	 0.0164066	 0.0008681	-0.0012714	 0.0008682	-0.0004109	 0.0008685	 0.0029014	136913
 141.6	 0.0088721	 0.0000013	 0.0076082	 0.0000013	-0.0028437	 0.0000013	-0.0156325	 0.0000013	 0.0184889	 0.0008671	 0.0140880	 0.0008654	-0.0022510	 0.0008661	 0.0133010	 0.0008667	-0.0008951	 0.0008647	-0.0051865	 0.0008683	 0.0026147	134048
 153.4	 0.0036551	 0.0000013	-0.0046692	 0.0000013	 0.0122991	 0.0000013	-0.0101235	 0.0000013	 0.0157533	 0.0008626	 0.0167493	 0.0008662	 0.0026358	 0.0008683	 0.0028399	 0.0008610	 0.0028824	 0.0008639	-0.0048183	 0.0008654	 0.0024165	131222
 165.2	 0.0019010	 0.0000013	-0.0128531	 0.0000012	 0.0197160	 0.0000013	-0.0044268	 0.0000013	 0.0052621	 0.0008594	 0.0182346	 0.0008663	 0.0044279	 0.0008638	-0.0041040	 0.0008621	 0.0043544	 0.0008660	 0.0032277	 0.0008599	 0.0022501	128625
 177.0	 0.0009826	 0.0000013	-0.0171455	 0.0000012	 0.0186010	 0.0000013	 0.0014147	 0.0000012	-0.0060016	 0.0008628	 0.0185686	 0.0008596	 0.0080637	 0.0008632	-0.0042450	 0.0008594	 0.0015124	 0.0008622	 0.0017366	 0.0008604	 0.0021064	126053
 188.8	 0.0011728	 0.0000012	-0.0179863	 0.0000012	 0.0148326	 0.0000012	 0.0062376	 0.0000012	-0.0115725	 0.0008614	 0.0134053	 0.0008577	 0.0058055	 0.0008592	 0.0005947	 0.0008602	-0.0080454	 0.0008615	-0.0009292	 0.0008578	 0.0019845	123467
 200.6	 0.0022301	 0.0000012	-0.0162087	 0.0000012	 0.0136955	 0.0000012	 0.0092818	 0.0000012	-0.0107097	 0.0008592	 0.0025182	 0.0008568	-0.0024531	 0.0008586	 0.0031037	 0.0008575	-0.0083692	 0.0008612	-0.0012822	 0.0008548	 0.0018822	120870
 212.4	 0.0043110	 0.0000012	-0.0124605	 0.0000012	 0.0165503	 0.0000012	 0.0101908	 0.0000012	-0.0060257	 0.0008584	-0.0058052	 0.0008544	-0.0011474	 0.0008554	 0.0007042	 0.0008574	-0.0054469	 0.0008588	-0.0063560	 0.0008539	 0.0017838	118292
