4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9642062	 0.0000005	-0.0368315	 0.0000008	 0.8800703	 0.0000007	-0.0659330	 0.0000010	 0.7673947	 0.0004224	-0.0844299	 0.0006790	 0.6432972	 0.0005549	-0.0928615	 0.0007787	 0.5191056	 0.0006652	-0.0936437	 0.0008366	 0.0340396	168249
  23.6	 0.8779007	 0.0000007	-0.0648621	 0.0000010	 0.6398760	 0.0000011	-0.0909465	 0.0000012	 0.3997967	 0.0007502	-0.0877338	 0.0008647	 0.2158293	 0.0008387	-0.0721387	 0.0008884	 0.0988623	 0.0008721	-0.0530265	 0.0008910	 0.0164992	164757
  35.4	 0.7619072	 0.0000009	-0.0813691	 0.0000012	 0.3975267	 0.0000012	-0.0866115	 0.0000013	 0.1473268	 0.0008588	-0.0629660	 0.0008877	 0.0357336	 0.0008790	-0.0374769	 0.0008882	-0.0051835	 0.0008760	-0.0168636	 0.0008934	 0.0112682	161382
  47.2	 0.6340453	 0.0000010	-0.0881657	 0.0000012	 0.2123824	 0.0000013	-0.0719925	 0.0000013	 0.0360342	 0.0008772	-0.0391466	 0.0008854	-0.0085386	 0.0008760	-0.0122830	 0.0008888	-0.0099908	 0.0008836	 0.0033306	 0.0008815	 0.0085652	158071
  59.0	 0.5077550	 0.0000011	-0.0881448	 0.0000013	 0.0964645	 0.0000013	-0.0557634	 0.0000013	-0.0010601	 0.0008699	-0.0210447	 0.0008904	-0.0091903	 0.0008811	 0.0035167	 0.0008796	-0.0114896	 0.0008797	-0.0007994	 0.0008809	 0.0069514	154892
  70.8	 0.3918858	 0.0000012	-0.0835035	 0.0000013	 0.0355338	 0.0000013	-0.0413363	 0.0000013	-0.0108324	 0.0008787	-0.0044106	 0.0008776	-0.0073407	 0.0008764	 0.0025365	 0.0008800	-0.0237613	 0.0008778	-0.0002816	 0.0008781	 0.0056813	151712
  82.6	 0.2915442	 0.0000012	-0.0764427	 0.0000013	 0.0073573	 0.0000013	-0.0295977	 0.0000013	-0.0075922	 0.0008745	 0.0058163	 0.0008776	-0.0216010	 0.0008783	-0.0006435	 0.0008735	-0.0059342	 0.0008755	 0.0090756	 0.0008766	 0.0047478	148614
  94.4	 0.2087413	 0.0000013	-0.0687294	 0.0000013	-0.0040709	 0.0000013	-0.0183733	 0.0000013	-0.0073486	 0.0008705	 0.0050411	 0.0008777	-0.0217051	 0.0008717	 0.0052260	 0.0008762	 0.0002178	 0.0008761	 0.0116903	 0.0008721	 0.0040367	145694
 106.2	 0.1435137	 0.0000013	-0.0614558	 0.0000013	-0.0077597	 0.0000013	-0.0063741	 0.0000013	-0.0176922	 0.0008724	 0.0013634	 0.0008717	-0.0047836	 0.0008720	 0.0101837	 0.0008722	-0.0086023	 0.0008724	 0.0044603	 0.0008718	 0.0035293	142684
 118.0	 0.0942799	 0.0000013	-0.0547077	 0.0000013	-0.0073329	 0.0000013	 0.0042987	 0.0000013	-0.0241179	 0.0008713	 0.0034185	 0.0008687	 0.0006359	 0.0008725	 0.0121580	 0.0008679	-0.0074291	 0.0008704	-0.0063656	 0.0008700	 0.0031674	139812
