4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9660460	 0.0000005	 0.0717342	 0.0000008	 0.8867814	 0.0000007	 0.1304204	 0.0000010	 0.7812268	 0.0004155	 0.1703443	 0.0006311	 0.6646222	 0.0005460	 0.1906523	 0.0007267	 0.5478554	 0.0006518	 0.1933272	 0.0007898	 0.0327081	168249
  23.6	 0.8850341	 0.0000007	 0.1271900	 0.0000010	 0.6621620	 0.0000010	 0.1855065	 0.0000012	 0.4366532	 0.0007314	 0.1777383	 0.0008303	 0.2595111	 0.0008222	 0.1375015	 0.0008731	 0.1373145	 0.0008660	 0.0926495	 0.0008838	 0.0153201	164757
  35.4	 0.7768952	 0.0000009	 0.1617954	 0.0000011	 0.4345117	 0.0000012	 0.1735117	 0.0000013	 0.1912126	 0.0008457	 0.1115475	 0.0008797	 0.0609023	 0.0008826	 0.0565869	 0.0008809	 0.0026760	 0.0008823	 0.0266827	 0.0008868	 0.0098508	161382
  47.2	 0.6567200	 0.0000010	 0.1762259	 0.0000012	 0.2568156	 0.0000013	 0.1306234	 0.0000013	 0.0622222	 0.0008802	 0.0560494	 0.0008787	-0.0063824	 0.0008795	 0.0212128	 0.0008852	-0.0100865	 0.0008802	 0.0096280	 0.0008847	 0.0075551	158071
  59.0	 0.5369948	 0.0000011	 0.1734542	 0.0000012	 0.1384621	 0.0000013	 0.0867827	 0.0000013	 0.0042289	 0.0008780	 0.0260690	 0.0008822	-0.0096419	 0.0008780	 0.0093377	 0.0008826	 0.0033273	 0.0008755	 0.0108518	 0.0008851	 0.0060198	154892
  70.8	 0.4271458	 0.0000012	 0.1593950	 0.0000013	 0.0658845	 0.0000013	 0.0532664	 0.0000013	-0.0123415	 0.0008756	 0.0123641	 0.0008806	 0.0027521	 0.0008730	 0.0110463	 0.0008833	-0.0058730	 0.0008775	 0.0037767	 0.0008789	 0.0049699	151712
  82.6	 0.3316211	 0.0000012	 0.1389508	 0.0000013	 0.0231297	 0.0000013	 0.0315769	 0.0000013	-0.0060901	 0.0008743	 0.0092852	 0.0008778	-0.0019056	 0.0008729	 0.0073272	 0.0008793	-0.0064355	 0.0008744	-0.0072430	 0.0008778	 0.0041733	148614
  94.4	 0.2522132	 0.0000012	 0.1166739	 0.0000013	-0.0004385	 0.0000013	 0.0184394	 0.0000013	 0.0020477	 0.0008688	 0.0105559	 0.0008794	-0.0061896	 0.0008711	-0.0039427	 0.0008772	-0.0050875	 0.0008720	-0.0057541	 0.0008763	 0.0036623	145694
 106.2	 0.1888749	 0.0000013	 0.0949330	 0.0000013	-0.0097451	 0.0000013	 0.0108756	 0.0000013	-0.0016725	 0.0008656	 0.0078365	 0.0008786	-0.0046867	 0.0008694	-0.0082710	 0.0008748	-0.0103123	 0.0008674	 0.0058064	 0.0008768	 0.0032336	142684
 118.0	 0.1391779	 0.0000013	 0.0755465	 0.0000013	-0.0105438	 0.0000013	 0.0079471	 0.0000013	-0.0065900	 0.0008668	-0.0007414	 0.0008736	-0.0068090	 0.0008669	-0.0055380	 0.0008735	-0.0178347	 0.0008674	 0.0116458	 0.0008727	 0.0028935	139812
 129.8	 0.1006938	 0.0000013	 0.0584643	 0.0000013	-0.0080364	 0.0000013	 0.0079091	 0.0000013	-0.0049019	 0.0008661	-0.0072261	 0.0008706	-0.0096805	 0.0008640	 0.0026896	 0.0008726	-0.0172352	 0.0008685	 0.0059937	 0.0008679	 0.0026209	136913
 141.6	 0.0708616	 0.0000013	 0.0445883	 0.0000013	-0.0070358	 0.0000013	 0.0083972	 0.0000013	-0.0025745	 0.0008644	-0.0063009	 0.0008685	-0.0140122	 0.0008634	 0.0102953	 0.0008693	-0.0093503	 0.0008659	 0.0001048	 0.0008671	 0.0023696	134048
 153.4	 0.0486042	 0.0000013	 0.0340724	 0.0000013	-0.0074146	 0.0000013	 0.0057219	 0.0000013	-0.0038081	 0.0008619	-0.0032649	 0.0008674	-0.0154492	 0.0008637	 0.0100136	 0.0008653	-0.0027720	 0.0008644	-0.0028869	 0.0008649	 0.0021537	131222
 165.2	 0.0320058	 0.0000012	 0.0265786	 0.0000013	-0.0078682	 0.0000012	 0.0006940	 0.0000013	-0.0059726	 0.0008589	-0.0010654	 0.0008670	-0.0136875	 0.0008637	 0.0036137	 0.0008621	-0.0043913	 0.0008644	-0.0043721	 0.0008615	 0.0019763	128625
