4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9658422	 0.0000005	 0.0296638	 0.0000008	 0.8863359	 0.0000007	 0.0524920	 0.0000010	 0.7817013	 0.0004327	 0.0647637	 0.0006495	 0.6686624	 0.0005682	 0.0670107	 0.0007384	 0.5586792	 0.0006724	 0.0609603	 0.0007942	 0.0344162	168249
  23.6	 0.8847276	 0.0000007	 0.0520293	 0.0000010	 0.6663923	 0.0000011	 0.0657491	 0.0000012	 0.4565450	 0.0007435	 0.0494399	 0.0008303	 0.3011024	 0.0008161	 0.0312218	 0.0008740	 0.1948977	 0.0008572	 0.0260089	 0.0008824	 0.0172041	164757
  35.4	 0.7777900	 0.0000009	 0.0632165	 0.0000011	 0.4557359	 0.0000012	 0.0481542	 0.0000013	 0.2421563	 0.0008367	 0.0265101	 0.0008792	 0.1186230	 0.0008776	 0.0308419	 0.0008787	 0.0420100	 0.0008892	 0.0338219	 0.0008779	 0.0114110	161382
  47.2	 0.6622117	 0.0000011	 0.0636911	 0.0000012	 0.3008434	 0.0000013	 0.0296348	 0.0000013	 0.1178001	 0.0008757	 0.0320931	 0.0008762	 0.0265436	 0.0008882	 0.0319437	 0.0008753	 0.0088911	 0.0008849	 0.0221168	 0.0008797	 0.0085722	158071
  59.0	 0.5509074	 0.0000011	 0.0567414	 0.0000012	 0.1953385	 0.0000013	 0.0277189	 0.0000013	 0.0409916	 0.0008850	 0.0365121	 0.0008731	 0.0083353	 0.0008833	 0.0233442	 0.0008769	 0.0120068	 0.0008840	 0.0199036	 0.0008762	 0.0068615	154892
  70.8	 0.4521465	 0.0000012	 0.0468808	 0.0000013	 0.1197024	 0.0000013	 0.0363909	 0.0000013	 0.0083589	 0.0008819	 0.0289730	 0.0008737	 0.0120633	 0.0008826	 0.0219975	 0.0008733	 0.0136858	 0.0008791	 0.0140236	 0.0008770	 0.0058260	151712
  82.6	 0.3686778	 0.0000012	 0.0379110	 0.0000013	 0.0613979	 0.0000013	 0.0430409	 0.0000013	 0.0076395	 0.0008791	 0.0251655	 0.0008725	 0.0117152	 0.0008785	 0.0159013	 0.0008734	 0.0094916	 0.0008768	 0.0128926	 0.0008752	 0.0050995	148614
  94.4	 0.3002169	 0.0000012	 0.0321088	 0.0000013	 0.0215754	 0.0000013	 0.0405000	 0.0000013	 0.0104248	 0.0008782	 0.0253729	 0.0008694	 0.0132650	 0.0008749	 0.0158226	 0.0008731	 0.0050335	 0.0008732	 0.0027013	 0.0008751	 0.0045778	145694
 106.2	 0.2441632	 0.0000012	 0.0306708	 0.0000013	 0.0037241	 0.0000013	 0.0319747	 0.0000013	 0.0078691	 0.0008750	 0.0207484	 0.0008689	 0.0072226	 0.0008715	 0.0128921	 0.0008726	 0.0059249	 0.0008705	-0.0013189	 0.0008738	 0.0040771	142684
 118.0	 0.1966660	 0.0000012	 0.0325726	 0.0000013	 0.0023274	 0.0000013	 0.0239705	 0.0000013	 0.0091294	 0.0008710	 0.0165128	 0.0008693	 0.0030424	 0.0008685	 0.0057836	 0.0008719	 0.0062843	 0.0008694	-0.0027912	 0.0008711	 0.0036857	139812
