4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9686814	 0.0000005	-0.0155449	 0.0000008	 0.8968829	 0.0000007	-0.0297249	 0.0000010	 0.8009859	 0.0003990	-0.0415897	 0.0006367	 0.6944680	 0.0005265	-0.0502173	 0.0007337	 0.5864944	 0.0006341	-0.0546464	 0.0007947	 0.0334696	168249
  23.6	 0.8947324	 0.0000007	-0.0282376	 0.0000010	 0.6899900	 0.0000010	-0.0476232	 0.0000012	 0.4787100	 0.0007209	-0.0525695	 0.0008303	 0.3100386	 0.0008187	-0.0447764	 0.0008657	 0.1930090	 0.0008586	-0.0312121	 0.0008814	 0.0168504	164757
  35.4	 0.7947932	 0.0000009	-0.0374186	 0.0000011	 0.4745800	 0.0000012	-0.0499707	 0.0000013	 0.2401710	 0.0008438	-0.0367566	 0.0008726	 0.1159845	 0.0008722	-0.0187180	 0.0008852	 0.0567049	 0.0008833	-0.0086658	 0.0008835	 0.0115002	161382
  47.2	 0.6823788	 0.0000010	-0.0423975	 0.0000012	 0.3003926	 0.0000013	-0.0406055	 0.0000013	 0.1132460	 0.0008700	-0.0184881	 0.0008834	 0.0432984	 0.0008841	-0.0067627	 0.0008793	 0.0120077	 0.0008808	-0.0032959	 0.0008842	 0.0086901	158071
  59.0	 0.5678796	 0.0000011	-0.0431309	 0.0000012	 0.1821916	 0.0000013	-0.0280966	 0.0000013	 0.0558341	 0.0008790	-0.0077951	 0.0008789	 0.0129527	 0.0008781	-0.0027740	 0.0008825	-0.0058294	 0.0008831	-0.0047867	 0.0008776	 0.0069446	154892
  70.8	 0.4592366	 0.0000012	-0.0404627	 0.0000013	 0.1113385	 0.0000013	-0.0177001	 0.0000013	 0.0272095	 0.0008798	-0.0030062	 0.0008760	-0.0053755	 0.0008806	-0.0043768	 0.0008758	 0.0015287	 0.0008736	-0.0215671	 0.0008824	 0.0057588	151712
  82.6	 0.3624011	 0.0000012	-0.0359590	 0.0000013	 0.0712905	 0.0000013	-0.0111802	 0.0000013	 0.0085013	 0.0008715	-0.0009589	 0.0008806	-0.0062517	 0.0008739	-0.0170811	 0.0008780	 0.0065186	 0.0008750	-0.0231892	 0.0008768	 0.0049214	148614
  94.4	 0.2812417	 0.0000012	-0.0306674	 0.0000013	 0.0461614	 0.0000013	-0.0071106	 0.0000013	-0.0044926	 0.0008752	-0.0065739	 0.0008730	 0.0046513	 0.0008735	-0.0249041	 0.0008743	-0.0111659	 0.0008746	-0.0134290	 0.0008735	 0.0043373	145694
 106.2	 0.2166130	 0.0000013	-0.0256454	 0.0000013	 0.0288689	 0.0000013	-0.0026326	 0.0000013	-0.0074855	 0.0008709	-0.0167117	 0.0008731	 0.0020787	 0.0008729	-0.0207096	 0.0008711	-0.0101572	 0.0008702	-0.0122001	 0.0008739	 0.0038445	142684
 118.0	 0.1675835	 0.0000013	-0.0216462	 0.0000013	 0.0159914	 0.0000013	 0.0003273	 0.0000013	-0.0018631	 0.0008661	-0.0229763	 0.0008740	-0.0103667	 0.0008718	-0.0136492	 0.0008685	-0.0009008	 0.0008714	-0.0174377	 0.0008688	 0.0034405	139812
