4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9673038	 0.0000005	-0.0117469	 0.0000008	 0.8910348	 0.0000007	-0.0207294	 0.0000010	 0.7885626	 0.0004028	-0.0251495	 0.0006598	 0.6741946	 0.0005353	-0.0244989	 0.0007589	 0.5579069	 0.0006502	-0.0193625	 0.0008166	 0.0353307	168249
  23.6	 0.8889602	 0.0000007	-0.0197700	 0.0000010	 0.6712203	 0.0000010	-0.0231588	 0.0000012	 0.4454826	 0.0007405	-0.0086249	 0.0008446	 0.2695923	 0.0008384	 0.0162863	 0.0008697	 0.1561918	 0.0008704	 0.0390196	 0.0008808	 0.0174209	164757
  35.4	 0.7834702	 0.0000009	-0.0229407	 0.0000011	 0.4433019	 0.0000012	-0.0074445	 0.0000013	 0.2030241	 0.0008584	 0.0285900	 0.0008736	 0.0935073	 0.0008793	 0.0508891	 0.0008803	 0.0494404	 0.0008872	 0.0442550	 0.0008786	 0.0117168	161382
  47.2	 0.6651161	 0.0000010	-0.0216572	 0.0000012	 0.2659935	 0.0000013	 0.0167993	 0.0000013	 0.0931980	 0.0008767	 0.0505870	 0.0008784	 0.0408800	 0.0008833	 0.0377342	 0.0008791	 0.0115933	 0.0008748	 0.0158527	 0.0008899	 0.0088274	158071
  59.0	 0.5453076	 0.0000011	-0.0153595	 0.0000012	 0.1547375	 0.0000013	 0.0392886	 0.0000013	 0.0513771	 0.0008820	 0.0437516	 0.0008747	 0.0118477	 0.0008722	 0.0155328	 0.0008881	 0.0049405	 0.0008751	 0.0165323	 0.0008853	 0.0071046	154892
  70.8	 0.4334739	 0.0000012	-0.0055951	 0.0000013	 0.0955784	 0.0000013	 0.0500158	 0.0000013	 0.0269780	 0.0008732	 0.0244706	 0.0008821	 0.0031127	 0.0008729	 0.0156304	 0.0008833	 0.0077359	 0.0008775	 0.0105275	 0.0008788	 0.0058611	151712
  82.6	 0.3357631	 0.0000012	 0.0062714	 0.0000013	 0.0653212	 0.0000013	 0.0477787	 0.0000013	 0.0087364	 0.0008689	 0.0141890	 0.0008831	 0.0077033	 0.0008747	 0.0166513	 0.0008773	-0.0058403	 0.0008786	-0.0024310	 0.0008736	 0.0049867	148614
  94.4	 0.2552894	 0.0000013	 0.0189134	 0.0000013	 0.0447936	 0.0000013	 0.0381285	 0.0000013	 0.0025595	 0.0008700	 0.0164267	 0.0008781	 0.0060694	 0.0008740	 0.0031529	 0.0008743	-0.0139991	 0.0008748	 0.0059452	 0.0008733	 0.0043483	145694
 106.2	 0.1931675	 0.0000013	 0.0295833	 0.0000013	 0.0261492	 0.0000013	 0.0261153	 0.0000013	 0.0075473	 0.0008694	 0.0189187	 0.0008746	-0.0046752	 0.0008758	-0.0047725	 0.0008685	-0.0089999	 0.0008734	 0.0100870	 0.0008707	 0.0038158	142684
 118.0	 0.1475337	 0.0000013	 0.0378847	 0.0000013	 0.0115580	 0.0000013	 0.0171412	 0.0000013	 0.0134252	 0.0008713	 0.0111838	 0.0008690	-0.0122033	 0.0008715	 0.0043891	 0.0008689	-0.0068474	 0.0008706	 0.0017581	 0.0008699	 0.0033708	139812
 129.8	 0.1150988	 0.0000013	 0.0426894	 0.0000013	 0.0037146	 0.0000013	 0.0130712	 0.0000013	 0.0131819	 0.0008689	 0.0004651	 0.0008676	-0.0078123	 0.0008686	 0.0092540	 0.0008680	-0.0068027	 0.0008677	 0.0012134	 0.0008690	 0.0030137	136913
 141.6	 0.0920792	 0.0000013	 0.0437392	 0.0000013	 0.0030208	 0.0000013	 0.0134557	 0.0000013	 0.0050554	 0.0008703	-0.0038514	 0.0008626	-0.0045083	 0.0008674	 0.0032296	 0.0008656	 0.0044952	 0.0008659	-0.0009404	 0.0008671	 0.0027262	134048
 153.4	 0.0749009	 0.0000013	 0.0415474	 0.0000013	 0.0057462	 0.0000013	 0.0161983	 0.0000013	-0.0025150	 0.0008689	-0.0001716	 0.0008604	-0.0051894	 0.0008657	 0.0028448	 0.0008636	 0.0076012	 0.0008633	-0.0070051	 0.0008659	 0.0024849	131222
 165.2	 0.0614822	 0.0000013	 0.0363975	 0.0000012	 0.0104650	 0.0000013	 0.0169458	 0.0000013	-0.0031851	 0.0008667	 0.0064958	 0.0008592	-0.0039047	 0.0008655	 0.0068896	 0.0008605	 0.0084681	 0.0008643	-0.0061963	 0.0008616	 0.0022911	128625
 177.0	 0.0501342	 0.0000013	 0.0302580	 0.0000012	 0.0142102	 0.0000012	 0.0135908	 0.0000012	 0.0008423	 0.0008630	 0.0068631	 0.0008596	 0.0008516	 0.0008615	 0.0026390	 0.0008612	 0.0084289	 0.0008594	-0.0051722	 0.0008632	 0.0021352	126053
 188.8	 0.0403457	 0.0000012	 0.0235361	 0.0000012	 0.0143331	 0.0000012	 0.0073848	 0.0000012	 0.0041641	 0.0008611	 0.0020268	 0.0008582	 0.0062331	 0.0008591	-0.0064905	 0.0008602	 0.0037082	 0.0008594	-0.0038163	 0.0008599	 0.0019879	123467
 200.6	 0.0310954	 0.0000012	 0.0169737	 0.0000012	 0.0115047	 0.0000012	 0.0013024	 0.0000012	 0.0041954	 0.0008605	-0.0005001	 0.0008556	 0.0081259	 0.0008592	-0.0084224	 0.0008568	-0.0023503	 0.0008575	 0.0024729	 0.0008586	 0.0018525	120870
 212.4	 0.0232333	 0.0000012	 0.0115850	 0.0000012	 0.0079548	 0.0000012	-0.0019943	 0.0000012	 0.0037521	 0.0008576	 0.0009752	 0.0008553	 0.0047547	 0.0008570	-0.0071419	 0.0008558	 0.0033771	 0.0008565	 0.0021359	 0.0008563	 0.0017360	118292
 224.2	 0.0162639	 0.0000012	 0.0074718	 0.0000012	 0.0027969	 0.0000012	-0.0012429	 0.0000012	 0.0054422	 0.0008539	 0.0015399	 0.0008557	 0.0046506	 0.0008546	-0.0069917	 0.0008550	 0.0059154	 0.0008548	 0.0006920	 0.0008548	 0.0016378	115761
 236.0	 0.0107985	 0.0000012	 0.0046692	 0.0000012	-0.0004159	 0.0000012	 0.0006609	 0.0000012	 0.0085345	 0.0008535	-0.0010242	 0.0008529	 0.0074681	 0.0008528	-0.0024170	 0.0008537	 0.0038498	 0.0008540	 0.0021514	 0.0008525	 0.0015626	113222
 247.8	 0.0067405	 0.0000012	 0.0028800	 0.0000012	-0.0016129	 0.0000012	 0.0006071	 0.0000012	 0.0100201	 0.0008522	-0.0032751	 0.0008512	 0.0055148	 0.0008492	 0.0028428	 0.0008542	 0.0063319	 0.0008520	 0.0006063	 0.0008515	 0.0014938	110804
 259.6	 0.0035190	 0.0000012	 0.0019244	 0.0000012	-0.0013474	 0.0000012	-0.0029591	 0.0000012	 0.0099721	 0.0008522	-0.0033415	 0.0008481	 0.0040889	 0.0008506	-0.0005550	 0.0008498	 0.0036186	 0.0008508	 0.0020371	 0.0008496	 0.0014339	108312
 271.4	 0.0003037	 0.0000012	 0.0012172	 0.0000012	 0.0004587	 0.0000012	-0.0085001	 0.0000012	 0.0091905	 0.0008476	-0.0025156	 0.0008498	 0.0068820	 0.0008502	-0.0049991	 0.0008472	-0.0004929	 0.0008494	 0.0043590	 0.0008481	 0.0013829	105892
 283.2	-0.0026916	 0.0000012	 0.0006230	 0.0000012	 0.0033361	 0.0000012	-0.0129752	 0.0000012	 0.0080270	 0.0008472	-0.0013846	 0.0008474	 0.0041383	 0.0008490	-0.0020905	 0.0008456	-0.0029700	 0.0008478	 0.0052714	 0.0008468	 0.0013316	103567
 295.0	-0.0059591	 0.0000012	-0.0001399	 0.0000012	 0.0065638	 0.0000012	-0.0138685	 0.0000012	 0.0053503	 0.0008485	-0.0006425	 0.0008433	-0.0011157	 0.0008479	 0.0032628	 0.0008439	 0.0007943	 0.0008469	 0.0042341	 0.0008449	 0.0012795	101248
 306.8	-0.0085751	 0.0000012	-0.0016505	 0.0000012	 0.0099263	 0.0000012	-0.0112440	 0.0000012	 0.0036037	 0.0008469	 0.0010468	 0.0008422	 0.0006514	 0.0008441	 0.0066608	 0.0008450	 0.0066302	 0.0008469	 0.0030160	 0.0008421	 0.0012364	99031
 318.6	-0.0100686	 0.0000012	-0.0036094	 0.0000012	 0.0122190	 0.0000012	-0.0078915	 0.0000012	 0.0028637	 0.0008465	 0.0029029	 0.0008399	 0.0008729	 0.0008440	 0.0046061	 0.0008424	 0.0057521	 0.0008433	 0.0059242	 0.0008431	 0.0011958	96804
 330.4	-0.0106511	 0.0000012	-0.0065067	 0.0000012	 0.0126916	 0.0000012	-0.0052613	 0.0000012	 0.0012344	 0.0008466	 0.0040076	 0.0008372	-0.0022083	 0.0008439	 0.0005501	 0.0008400	 0.0027862	 0.0008426	 0.0059690	 0.0008412	 0.0011590	94617
 342.2	-0.0100418	 0.0000012	-0.0097051	 0.0000012	 0.0118212	 0.0000012	-0.0046130	 0.0000012	-0.0000463	 0.0008438	 0.0051715	 0.0008374	-0.0016601	 0.0008423	-0.0015727	 0.0008390	 0.0064641	 0.0008402	 0.0039117	 0.0008410	 0.0011290	92414
 354.0	-0.0084742	 0.0000012	-0.0130038	 0.0000012	 0.0105353	 0.0000012	-0.0041565	 0.0000012	 0.0000100	 0.0008411	 0.0063755	 0.0008376	-0.0026997	 0.0008422	-0.0036808	 0.0008366	 0.0063526	 0.0008395	 0.0025203	 0.0008392	 0.0010991	90336
 365.8	-0.0057853	 0.0000012	-0.0162652	 0.0000012	 0.0092553	 0.0000012	-0.0043753	 0.0000012	-0.0005498	 0.0008372	 0.0077091	 0.0008391	-0.0052153	 0.0008399	-0.0052100	 0.0008364	 0.0033246	 0.0008385	 0.0044960	 0.0008378	 0.0010650	88296
 377.6	-0.0027942	 0.0000012	-0.0189810	 0.0000012	 0.0088350	 0.0000012	-0.0032725	 0.0000012	-0.0013985	 0.0008369	 0.0083043	 0.0008368	-0.0049665	 0.0008390	-0.0040391	 0.0008348	-0.0004608	 0.0008369	 0.0051286	 0.0008369	 0.0010319	86160
 389.4	 0.0001597	 0.0000012	-0.0212749	 0.0000012	 0.0086157	 0.0000012	-0.0011954	 0.0000012	-0.0016803	 0.0008375	 0.0066347	 0.0008339	-0.0061412	 0.0008365	-0.0028152	 0.0008349	-0.0014495	 0.0008342	 0.0037286	 0.0008372	 0.0009994	84101
 401.2	 0.0023195	 0.0000012	-0.0227000	 0.0000012	 0.0088991	 0.0000012	 0.0010745	 0.0000012	-0.0023154	 0.0008363	 0.0017127	 0.0008327	-0.0081031	 0.0008334	 0.0002293	 0.0008356	-0.0002523	 0.0008334	 0.0037329	 0.0008357	 0.0009670	82085
 413.0	 0.0040101	 0.0000012	-0.0232308	 0.0000012	 0.0093281	 0.0000012	 0.0021245	 0.0000012	-0.0043635	 0.0008341	-0.0031849	 0.0008327	-0.0091378	 0.0008336	 0.0023623	 0.0008331	-0.0020952	 0.0008333	 0.0036989	 0.0008335	 0.0009323	80126
 424.8	 0.0042352	 0.0000012	-0.0230879	 0.0000012	 0.0099849	 0.0000012	 0.0013410	 0.0000012	-0.0068478	 0.0008309	-0.0057217	 0.0008337	-0.0078858	 0.0008324	 0.0038377	 0.0008321	-0.0021760	 0.0008329	 0.0025376	 0.0008316	 0.0008989	78190
 436.6	 0.0036513	 0.0000012	-0.0222703	 0.0000012	 0.0106983	 0.0000012	-0.0014137	 0.0000012	-0.0063154	 0.0008296	-0.0055185	 0.0008327	-0.0049683	 0.0008307	 0.0045628	 0.0008316	 0.0023233	 0.0008310	 0.0002371	 0.0008314	 0.0008671	76289
 448.4	 0.0024084	 0.0000012	-0.0209952	 0.0000012	 0.0105244	 0.0000012	-0.0041264	 0.0000012	-0.0068119	 0.0008297	-0.0060141	 0.0008304	-0.0057010	 0.0008282	 0.0039766	 0.0008320	 0.0001521	 0.0008303	-0.0000646	 0.0008299	 0.0008367	74424
 460.2	 0.0008680	 0.0000012	-0.0196295	 0.0000012	 0.0101278	 0.0000012	-0.0053182	 0.0000012	-0.0093100	 0.0008278	-0.0061632	 0.0008302	-0.0077457	 0.0008289	 0.0028625	 0.0008292	-0.0035100	 0.0008287	 0.0012456	 0.0008295	 0.0008101	72586
 472.0	-0.0009722	 0.0000012	-0.0182003	 0.0000012	 0.0090027	 0.0000012	-0.0049127	 0.0000012	-0.0119365	 0.0008252	-0.0049557	 0.0008306	-0.0058665	 0.0008267	-0.0011708	 0.0008293	-0.0031858	 0.0008277	 0.0010566	 0.0008283	 0.0007836	70705
 483.8	-0.0030970	 0.0000012	-0.0168610	 0.0000011	 0.0068104	 0.0000011	-0.0031015	 0.0000012	-0.0105915	 0.0008246	-0.0040268	 0.0008292	-0.0049918	 0.0008260	-0.0039921	 0.0008279	 0.0018926	 0.0008263	-0.0003536	 0.0008276	 0.0007583	68867
 495.6	-0.0050240	 0.0000011	-0.0153790	 0.0000011	 0.0037244	 0.0000011	-0.0020296	 0.0000011	-0.0063609	 0.0008256	-0.0024376	 0.0008263	-0.0038041	 0.0008253	-0.0046977	 0.0008266	 0.0045978	 0.0008252	-0.0005292	 0.0008267	 0.0007361	67101
 507.4	-0.0066592	 0.0000011	-0.0135669	 0.0000011	 0.0010312	 0.0000011	-0.0009217	 0.0000011	-0.0075933	 0.0008256	-0.0017250	 0.0008243	 0.0005240	 0.0008234	-0.0032665	 0.0008265	 0.0011357	 0.0008258	-0.0009719	 0.0008241	 0.0007145	65306
 519.2	-0.0090156	 0.0000011	-0.0117084	 0.0000011	-0.0017528	 0.0000011	 0.0004436	 0.0000011	-0.0124944	 0.0008234	-0.0012075	 0.0008245	 0.0051484	 0.0008233	 0.0003208	 0.0008246	-0.0022776	 0.0008245	 0.0001435	 0.0008235	 0.0006909	63586
 531.0	-0.0119296	 0.0000011	-0.0100532	 0.0000011	-0.0046931	 0.0000011	 0.0010664	 0.0000011	-0.0143148	 0.0008220	-0.0000299	 0.0008239	 0.0060720	 0.0008223	 0.0015999	 0.0008237	-0.0023243	 0.0008236	-0.0017764	 0.0008225	 0.0006656	61858
 542.8	-0.0155083	 0.0000011	-0.0082854	 0.0000011	-0.0077851	 0.0000011	 0.0002119	 0.0000011	-0.0112533	 0.0008210	 0.0018263	 0.0008231	 0.0029814	 0.0008199	-0.0017288	 0.0008242	 0.0004674	 0.0008228	-0.0001855	 0.0008214	 0.0006396	60171
 554.6	-0.0192299	 0.0000011	-0.0064272	 0.0000011	-0.0104124	 0.0000011	-0.0015720	 0.0000011	-0.0081661	 0.0008192	 0.0028699	 0.0008231	-0.0043676	 0.0008201	-0.0022487	 0.0008222	-0.0005887	 0.0008208	 0.0013431	 0.0008216	 0.0006136	58547
 566.4	-0.0224503	 0.0000011	-0.0044522	 0.0000011	-0.0113630	 0.0000011	-0.0035113	 0.0000011	-0.0083098	 0.0008185	 0.0033229	 0.0008220	-0.0082799	 0.0008199	-0.0007511	 0.0008207	-0.0014820	 0.0008201	 0.0011043	 0.0008206	 0.0005894	56962
 578.2	-0.0248961	 0.0000011	-0.0023205	 0.0000011	-0.0112154	 0.0000011	-0.0053854	 0.0000011	-0.0089302	 0.0008178	 0.0054806	 0.0008209	-0.0034124	 0.0008179	 0.0000281	 0.0008209	 0.0019908	 0.0008191	 0.0003220	 0.0008197	 0.0005651	55328
 590.0	-0.0263853	 0.0000011	-0.0005115	 0.0000011	-0.0110158	 0.0000011	-0.0071047	 0.0000011	-0.0087750	 0.0008181	 0.0073356	 0.0008190	 0.0002630	 0.0008176	-0.0001447	 0.0008196	 0.0013659	 0.0008194	-0.0007072	 0.0008178	 0.0005426	53793
