4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9647530	 0.0000005	-0.0172879	 0.0000008	 0.8817572	 0.0000007	-0.0294635	 0.0000010	 0.7695858	 0.0004104	-0.0351105	 0.0006892	 0.6441097	 0.0005440	-0.0350373	 0.0007927	 0.5169354	 0.0006569	-0.0305459	 0.0008526	 0.0316793	168249
  23.6	 0.8799897	 0.0000007	-0.0283812	 0.0000010	 0.6407103	 0.0000010	-0.0325165	 0.0000013	 0.3935806	 0.0007446	-0.0200923	 0.0008805	 0.2008335	 0.0008435	-0.0066200	 0.0008940	 0.0776741	 0.0008788	-0.0000507	 0.0008902	 0.0150645	164757
  35.4	 0.7645405	 0.0000009	-0.0318647	 0.0000012	 0.3901462	 0.0000012	-0.0172767	 0.0000013	 0.1279678	 0.0008647	 0.0011253	 0.0008903	 0.0133989	 0.0008857	 0.0001170	 0.0008838	-0.0148432	 0.0008842	-0.0081028	 0.0008853	 0.0096868	161382
  47.2	 0.6343314	 0.0000010	-0.0284083	 0.0000012	 0.1945171	 0.0000013	-0.0007648	 0.0000013	 0.0116488	 0.0008842	 0.0020592	 0.0008808	-0.0168491	 0.0008807	-0.0086805	 0.0008841	-0.0055152	 0.0008779	-0.0053685	 0.0008871	 0.0069825	158071
  59.0	 0.5028445	 0.0000011	-0.0201106	 0.0000013	 0.0714681	 0.0000013	 0.0071132	 0.0000013	-0.0178164	 0.0008794	-0.0056430	 0.0008810	-0.0060970	 0.0008753	-0.0035700	 0.0008854	 0.0060889	 0.0008752	 0.0068108	 0.0008855	 0.0052528	154892
  70.8	 0.3800203	 0.0000012	-0.0095358	 0.0000013	 0.0085180	 0.0000013	 0.0053677	 0.0000013	-0.0154628	 0.0008741	-0.0075089	 0.0008820	 0.0064208	 0.0008711	 0.0066158	 0.0008852	-0.0020905	 0.0008742	 0.0135340	 0.0008821	 0.0042474	151712
  82.6	 0.2728745	 0.0000012	 0.0005167	 0.0000013	-0.0172966	 0.0000013	-0.0007801	 0.0000013	-0.0033383	 0.0008698	-0.0012768	 0.0008824	 0.0028218	 0.0008716	 0.0134092	 0.0008805	-0.0093070	 0.0008789	 0.0110872	 0.0008732	 0.0035834	148614
  94.4	 0.1848193	 0.0000013	 0.0085770	 0.0000013	-0.0229801	 0.0000013	-0.0064499	 0.0000013	 0.0071994	 0.0008681	 0.0102155	 0.0008801	-0.0063639	 0.0008735	 0.0130141	 0.0008746	-0.0135920	 0.0008745	-0.0003405	 0.0008737	 0.0030472	145694
 106.2	 0.1159200	 0.0000013	 0.0146510	 0.0000013	-0.0184384	 0.0000013	-0.0078114	 0.0000013	 0.0070346	 0.0008674	 0.0172677	 0.0008766	-0.0136013	 0.0008754	 0.0067347	 0.0008687	-0.0154460	 0.0008724	-0.0092177	 0.0008716	 0.0025932	142684
 118.0	 0.0636856	 0.0000013	 0.0176491	 0.0000013	-0.0081664	 0.0000013	-0.0039949	 0.0000013	-0.0014087	 0.0008656	 0.0168858	 0.0008746	-0.0190405	 0.0008687	-0.0038100	 0.0008715	-0.0139996	 0.0008686	-0.0044186	 0.0008717	 0.0022569	139812
