4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9640238	 0.0000005	-0.0163062	 0.0000008	 0.8793963	 0.0000007	-0.0313835	 0.0000010	 0.7659557	 0.0004301	-0.0445132	 0.0006827	 0.6413911	 0.0005733	-0.0548647	 0.0007735	 0.5185754	 0.0006880	-0.0623894	 0.0008232	 0.0323997	168249
  23.6	 0.8772978	 0.0000007	-0.0301947	 0.0000010	 0.6381992	 0.0000011	-0.0534048	 0.0000012	 0.4045371	 0.0007684	-0.0663442	 0.0008480	 0.2370568	 0.0008424	-0.0699642	 0.0008766	 0.1360388	 0.0008645	-0.0697526	 0.0008888	 0.0160266	164757
  35.4	 0.7610048	 0.0000009	-0.0418071	 0.0000012	 0.4034452	 0.0000012	-0.0650653	 0.0000013	 0.1787590	 0.0008544	-0.0701133	 0.0008821	 0.0778857	 0.0008705	-0.0689448	 0.0008895	 0.0260734	 0.0008739	-0.0630393	 0.0008915	 0.0107141	161382
  47.2	 0.6332470	 0.0000011	-0.0508574	 0.0000012	 0.2355277	 0.0000013	-0.0694210	 0.0000013	 0.0776861	 0.0008688	-0.0697605	 0.0008866	 0.0134522	 0.0008717	-0.0598305	 0.0008900	-0.0127656	 0.0008719	-0.0377824	 0.0008917	 0.0083403	158071
  59.0	 0.5084182	 0.0000012	-0.0577804	 0.0000013	 0.1360375	 0.0000013	-0.0714643	 0.0000013	 0.0246025	 0.0008705	-0.0641592	 0.0008860	-0.0118692	 0.0008694	-0.0374646	 0.0008899	-0.0170113	 0.0008825	-0.0131809	 0.0008778	 0.0067389	154892
  70.8	 0.3969051	 0.0000012	-0.0628887	 0.0000013	 0.0778706	 0.0000013	-0.0721260	 0.0000013	-0.0027865	 0.0008649	-0.0489965	 0.0008892	-0.0145438	 0.0008785	-0.0164857	 0.0008775	-0.0189223	 0.0008823	-0.0063966	 0.0008737	 0.0055842	151712
  82.6	 0.3042514	 0.0000012	-0.0667032	 0.0000013	 0.0397917	 0.0000013	-0.0697530	 0.0000013	-0.0099714	 0.0008672	-0.0307711	 0.0008840	-0.0153824	 0.0008817	-0.0078385	 0.0008702	-0.0269407	 0.0008812	-0.0001527	 0.0008704	 0.0046669	148614
  94.4	 0.2314895	 0.0000013	-0.0696292	 0.0000013	 0.0141909	 0.0000013	-0.0632180	 0.0000013	-0.0110081	 0.0008731	-0.0162507	 0.0008749	-0.0191397	 0.0008775	-0.0078718	 0.0008704	-0.0249338	 0.0008742	 0.0014757	 0.0008736	 0.0040177	145694
 106.2	 0.1761788	 0.0000013	-0.0713351	 0.0000013	 0.0002582	 0.0000013	-0.0516215	 0.0000013	-0.0099631	 0.0008781	-0.0076147	 0.0008660	-0.0233237	 0.0008769	-0.0030533	 0.0008669	-0.0118480	 0.0008730	-0.0040079	 0.0008712	 0.0034832	142684
 118.0	 0.1348053	 0.0000013	-0.0733214	 0.0000013	-0.0049778	 0.0000013	-0.0374676	 0.0000013	-0.0112775	 0.0008730	-0.0063425	 0.0008674	-0.0206086	 0.0008698	-0.0041372	 0.0008703	 0.0034255	 0.0008706	 0.0064107	 0.0008699	 0.0030165	139812
 129.8	 0.1033462	 0.0000013	-0.0749859	 0.0000013	-0.0065532	 0.0000013	-0.0246678	 0.0000013	-0.0169930	 0.0008728	-0.0071361	 0.0008636	-0.0102626	 0.0008697	-0.0115106	 0.0008668	 0.0133172	 0.0008701	 0.0068560	 0.0008664	 0.0026401	136913
 141.6	 0.0783916	 0.0000013	-0.0769461	 0.0000013	-0.0067815	 0.0000013	-0.0141693	 0.0000013	-0.0200465	 0.0008721	-0.0054764	 0.0008605	-0.0017241	 0.0008677	-0.0056517	 0.0008652	 0.0012829	 0.0008646	-0.0012761	 0.0008684	 0.0023269	134048
 153.4	 0.0580080	 0.0000013	-0.0790812	 0.0000013	-0.0078880	 0.0000013	-0.0079341	 0.0000013	-0.0166216	 0.0008670	-0.0068154	 0.0008620	 0.0083777	 0.0008652	 0.0028835	 0.0008640	 0.0056140	 0.0008650	-0.0008983	 0.0008643	 0.0020546	131222
 165.2	 0.0412728	 0.0000012	-0.0806750	 0.0000013	-0.0096764	 0.0000013	-0.0049654	 0.0000012	-0.0065526	 0.0008636	-0.0141968	 0.0008621	 0.0142208	 0.0008641	 0.0024188	 0.0008617	 0.0106710	 0.0008644	-0.0012488	 0.0008614	 0.0018264	128625
 177.0	 0.0281215	 0.0000012	-0.0812640	 0.0000012	-0.0132386	 0.0000012	-0.0045214	 0.0000012	 0.0027626	 0.0008619	-0.0161042	 0.0008605	 0.0043706	 0.0008603	 0.0000661	 0.0008624	 0.0072293	 0.0008630	-0.0111607	 0.0008595	 0.0016240	126053
 188.8	 0.0186785	 0.0000012	-0.0798405	 0.0000012	-0.0193874	 0.0000012	-0.0056668	 0.0000012	 0.0070262	 0.0008633	-0.0056760	 0.0008560	 0.0049715	 0.0008591	 0.0027033	 0.0008603	 0.0033877	 0.0008617	-0.0064254	 0.0008577	 0.0014666	123467
 200.6	 0.0127014	 0.0000012	-0.0758771	 0.0000012	-0.0258856	 0.0000012	-0.0076780	 0.0000012	 0.0112968	 0.0008594	 0.0030189	 0.0008565	 0.0107667	 0.0008551	 0.0055124	 0.0008609	 0.0029464	 0.0008589	-0.0022292	 0.0008572	 0.0013280	120870
 212.4	 0.0090844	 0.0000012	-0.0701900	 0.0000012	-0.0293899	 0.0000012	-0.0087997	 0.0000012	 0.0168733	 0.0008557	 0.0015335	 0.0008568	 0.0052050	 0.0008562	 0.0025060	 0.0008566	-0.0025319	 0.0008552	 0.0003871	 0.0008577	 0.0012209	118292
 224.2	 0.0081209	 0.0000012	-0.0626041	 0.0000012	-0.0269243	 0.0000012	-0.0101823	 0.0000012	 0.0203742	 0.0008555	-0.0015913	 0.0008538	 0.0027534	 0.0008552	-0.0050500	 0.0008544	-0.0033522	 0.0008534	 0.0040675	 0.0008563	 0.0011295	115761
 236.0	 0.0081340	 0.0000012	-0.0540604	 0.0000012	-0.0205372	 0.0000012	-0.0121052	 0.0000012	 0.0186870	 0.0008537	 0.0012126	 0.0008525	 0.0009438	 0.0008519	-0.0056111	 0.0008545	-0.0015171	 0.0008531	 0.0045390	 0.0008534	 0.0010439	113222
 247.8	 0.0084603	 0.0000012	-0.0452812	 0.0000012	-0.0133370	 0.0000012	-0.0142226	 0.0000012	 0.0165138	 0.0008523	 0.0062127	 0.0008509	-0.0089585	 0.0008523	-0.0035940	 0.0008511	-0.0046217	 0.0008527	 0.0069503	 0.0008507	 0.0009805	110804
 259.6	 0.0086981	 0.0000012	-0.0366757	 0.0000012	-0.0066756	 0.0000012	-0.0137219	 0.0000012	 0.0164992	 0.0008472	 0.0076290	 0.0008529	-0.0103146	 0.0008489	-0.0072041	 0.0008514	-0.0014856	 0.0008510	 0.0103320	 0.0008493	 0.0009270	108312
 271.4	 0.0083637	 0.0000012	-0.0297048	 0.0000012	-0.0006904	 0.0000012	-0.0095070	 0.0000012	 0.0144360	 0.0008457	 0.0052059	 0.0008516	-0.0069749	 0.0008468	-0.0053776	 0.0008506	 0.0020894	 0.0008478	 0.0098583	 0.0008495	 0.0008788	105892
 283.2	 0.0079030	 0.0000012	-0.0249690	 0.0000012	 0.0048564	 0.0000012	-0.0025943	 0.0000012	 0.0086658	 0.0008455	 0.0030757	 0.0008491	-0.0071686	 0.0008478	 0.0007703	 0.0008467	 0.0054154	 0.0008441	 0.0088313	 0.0008504	 0.0008408	103567
 295.0	 0.0071901	 0.0000012	-0.0223578	 0.0000012	 0.0083203	 0.0000012	 0.0046187	 0.0000012	 0.0046392	 0.0008423	 0.0013300	 0.0008495	-0.0067267	 0.0008451	 0.0083246	 0.0008466	 0.0031637	 0.0008429	 0.0086331	 0.0008489	 0.0008087	101248
 306.8	 0.0060433	 0.0000012	-0.0220798	 0.0000012	 0.0072367	 0.0000012	 0.0095489	 0.0000012	 0.0048654	 0.0008396	 0.0021050	 0.0008494	-0.0070430	 0.0008455	 0.0122844	 0.0008435	-0.0033327	 0.0008444	-0.0001294	 0.0008447	 0.0007824	99031
 318.6	 0.0045568	 0.0000012	-0.0228205	 0.0000012	 0.0029097	 0.0000012	 0.0098655	 0.0000012	 0.0085217	 0.0008393	 0.0031619	 0.0008471	-0.0035594	 0.0008447	 0.0090876	 0.0008417	 0.0014622	 0.0008432	-0.0042772	 0.0008432	 0.0007602	96804
 330.4	 0.0021442	 0.0000012	-0.0236642	 0.0000012	 0.0017255	 0.0000012	 0.0056721	 0.0000012	 0.0102944	 0.0008398	 0.0029400	 0.0008440	 0.0024335	 0.0008380	 0.0053091	 0.0008458	 0.0046092	 0.0008412	-0.0043076	 0.0008426	 0.0007320	94617
 342.2	-0.0010834	 0.0000012	-0.0239299	 0.0000012	 0.0058589	 0.0000012	 0.0009687	 0.0000012	 0.0065243	 0.0008413	 0.0013918	 0.0008399	 0.0022863	 0.0008377	 0.0021569	 0.0008435	 0.0016296	 0.0008401	-0.0005407	 0.0008411	 0.0007015	92414
 354.0	-0.0049548	 0.0000012	-0.0231933	 0.0000012	 0.0128341	 0.0000012	-0.0005775	 0.0000012	 0.0023853	 0.0008410	-0.0008284	 0.0008377	-0.0012058	 0.0008383	-0.0010095	 0.0008404	-0.0027019	 0.0008379	 0.0020899	 0.0008408	 0.0006739	90336
 365.8	-0.0089452	 0.0000012	-0.0214764	 0.0000012	 0.0171586	 0.0000012	 0.0029050	 0.0000012	 0.0022236	 0.0008392	-0.0021047	 0.0008371	 0.0024164	 0.0008362	 0.0013092	 0.0008401	-0.0007238	 0.0008372	-0.0041046	 0.0008391	 0.0006481	88296
 377.6	-0.0128023	 0.0000012	-0.0183704	 0.0000012	 0.0175444	 0.0000012	 0.0090742	 0.0000012	 0.0041043	 0.0008372	-0.0018530	 0.0008366	 0.0045960	 0.0008357	 0.0037931	 0.0008381	-0.0031726	 0.0008378	-0.0040857	 0.0008361	 0.0006209	86160
 389.4	-0.0155766	 0.0000012	-0.0148384	 0.0000012	 0.0153889	 0.0000012	 0.0126422	 0.0000012	 0.0028545	 0.0008357	-0.0006408	 0.0008358	 0.0005609	 0.0008375	 0.0038888	 0.0008339	-0.0029279	 0.0008379	 0.0017107	 0.0008335	 0.0005930	84101
 401.2	-0.0165564	 0.0000012	-0.0110091	 0.0000012	 0.0140219	 0.0000012	 0.0119554	 0.0000012	 0.0002221	 0.0008328	-0.0000320	 0.0008362	-0.0018480	 0.0008356	 0.0033014	 0.0008335	-0.0014705	 0.0008358	 0.0028458	 0.0008333	 0.0005688	82085
 413.0	-0.0154132	 0.0000012	-0.0073011	 0.0000012	 0.0151433	 0.0000012	 0.0083787	 0.0000012	 0.0002749	 0.0008330	 0.0019838	 0.0008338	-0.0028533	 0.0008330	 0.0018163	 0.0008338	-0.0051615	 0.0008351	 0.0040445	 0.0008317	 0.0005456	80126
 424.8	-0.0125735	 0.0000012	-0.0045295	 0.0000012	 0.0166373	 0.0000012	 0.0070198	 0.0000012	 0.0015005	 0.0008324	 0.0029305	 0.0008321	 0.0012351	 0.0008300	-0.0000815	 0.0008346	-0.0040188	 0.0008342	 0.0012230	 0.0008303	 0.0005233	78190
 436.6	-0.0084255	 0.0000012	-0.0032200	 0.0000012	 0.0162070	 0.0000012	 0.0081704	 0.0000012	 0.0009403	 0.0008291	 0.0019653	 0.0008333	 0.0039545	 0.0008296	 0.0028834	 0.0008328	 0.0010102	 0.0008318	-0.0009361	 0.0008306	 0.0005048	76289
