4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9584361	 0.0000005	-0.0312745	 0.0000008	 0.8581436	 0.0000008	-0.0566705	 0.0000011	 0.7249311	 0.0004677	-0.0731413	 0.0007238	 0.5817472	 0.0006189	-0.0795102	 0.0008088	 0.4454212	 0.0007307	-0.0765179	 0.0008519	 0.0336715	168249
  23.6	 0.8567926	 0.0000008	-0.0553062	 0.0000011	 0.5799897	 0.0000011	-0.0772343	 0.0000013	 0.3264681	 0.0008017	-0.0636232	 0.0008703	 0.1610763	 0.0008659	-0.0325015	 0.0008842	 0.0719123	 0.0008800	-0.0038724	 0.0008898	 0.0164018	164757
  35.4	 0.7217674	 0.0000010	-0.0689387	 0.0000012	 0.3258902	 0.0000013	-0.0609963	 0.0000013	 0.1086747	 0.0008744	-0.0149056	 0.0008846	 0.0305370	 0.0008783	 0.0127553	 0.0008903	 0.0079248	 0.0008810	 0.0185683	 0.0008883	 0.0112693	161382
  47.2	 0.5773240	 0.0000011	-0.0722918	 0.0000013	 0.1604043	 0.0000013	-0.0279994	 0.0000013	 0.0296500	 0.0008757	 0.0127378	 0.0008885	 0.0053703	 0.0008784	 0.0170243	 0.0008865	-0.0070177	 0.0008879	 0.0039544	 0.0008772	 0.0085148	158071
  59.0	 0.4411512	 0.0000012	-0.0664196	 0.0000013	 0.0710529	 0.0000013	 0.0000156	 0.0000013	 0.0068600	 0.0008761	 0.0165209	 0.0008844	-0.0085575	 0.0008852	 0.0032813	 0.0008754	-0.0142255	 0.0008788	-0.0045066	 0.0008818	 0.0068566	154892
  70.8	 0.3238360	 0.0000012	-0.0543057	 0.0000013	 0.0271581	 0.0000013	 0.0124294	 0.0000013	-0.0023780	 0.0008761	 0.0109695	 0.0008803	-0.0162494	 0.0008761	-0.0057239	 0.0008801	-0.0098720	 0.0008783	 0.0147573	 0.0008778	 0.0057753	151712
  82.6	 0.2295335	 0.0000013	-0.0392111	 0.0000013	 0.0071847	 0.0000013	 0.0140454	 0.0000013	-0.0143577	 0.0008819	-0.0019589	 0.0008702	-0.0103231	 0.0008763	 0.0119176	 0.0008757	-0.0069615	 0.0008744	 0.0140732	 0.0008776	 0.0049559	148614
  94.4	 0.1570925	 0.0000013	-0.0235396	 0.0000013	-0.0001901	 0.0000013	 0.0107819	 0.0000013	-0.0182064	 0.0008706	-0.0046417	 0.0008774	-0.0069664	 0.0008733	 0.0201500	 0.0008746	 0.0110549	 0.0008786	 0.0050486	 0.0008696	 0.0043368	145694
 106.2	 0.1040623	 0.0000013	-0.0100732	 0.0000013	-0.0051000	 0.0000013	 0.0053630	 0.0000013	-0.0107006	 0.0008701	 0.0096237	 0.0008740	-0.0027606	 0.0008706	 0.0151828	 0.0008735	 0.0042305	 0.0008758	-0.0004309	 0.0008685	 0.0038719	142684
 118.0	 0.0658739	 0.0000013	-0.0000587	 0.0000013	-0.0118844	 0.0000013	-0.0010776	 0.0000013	-0.0037450	 0.0008705	 0.0218010	 0.0008696	 0.0083701	 0.0008758	 0.0035368	 0.0008646	-0.0090495	 0.0008695	-0.0025885	 0.0008709	 0.0034894	139812
 129.8	 0.0388376	 0.0000013	 0.0061695	 0.0000013	-0.0173551	 0.0000013	-0.0051909	 0.0000013	-0.0001361	 0.0008673	 0.0228085	 0.0008689	 0.0083784	 0.0008724	-0.0022498	 0.0008642	-0.0058114	 0.0008686	 0.0026929	 0.0008681	 0.0031576	136913
 141.6	 0.0200976	 0.0000013	 0.0091373	 0.0000013	-0.0177089	 0.0000013	-0.0022894	 0.0000013	 0.0014191	 0.0008632	 0.0146079	 0.0008696	-0.0034540	 0.0008694	-0.0060391	 0.0008636	 0.0023418	 0.0008682	-0.0028673	 0.0008648	 0.0028918	134048
 153.4	 0.0074397	 0.0000013	 0.0094544	 0.0000013	-0.0125111	 0.0000013	 0.0067447	 0.0000013	 0.0024276	 0.0008674	 0.0005506	 0.0008619	-0.0051471	 0.0008652	-0.0041226	 0.0008641	-0.0014780	 0.0008633	-0.0148065	 0.0008658	 0.0026693	131222
 165.2	-0.0004909	 0.0000013	 0.0078558	 0.0000013	-0.0051090	 0.0000013	 0.0179436	 0.0000013	 0.0030453	 0.0008673	-0.0081253	 0.0008586	-0.0025287	 0.0008635	 0.0028290	 0.0008625	-0.0084219	 0.0008614	-0.0113324	 0.0008644	 0.0024862	128625
 177.0	-0.0050847	 0.0000012	 0.0050738	 0.0000012	 0.0006049	 0.0000012	 0.0230801	 0.0000012	 0.0008241	 0.0008638	-0.0066421	 0.0008588	-0.0030887	 0.0008625	-0.0024868	 0.0008601	 0.0007203	 0.0008615	-0.0008602	 0.0008612	 0.0023212	126053
 188.8	-0.0080235	 0.0000012	 0.0029398	 0.0000012	 0.0033275	 0.0000012	 0.0228895	 0.0000012	-0.0044788	 0.0008604	-0.0065038	 0.0008589	-0.0048735	 0.0008592	-0.0125964	 0.0008600	 0.0147876	 0.0008586	 0.0048015	 0.0008606	 0.0021716	123467
