4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9678046	 0.0000005	-0.0639262	 0.0000007	 0.8927534	 0.0000007	-0.1185377	 0.0000010	 0.7918093	 0.0003971	-0.1585449	 0.0006269	 0.6786977	 0.0005254	-0.1821622	 0.0007247	 0.5630833	 0.0006355	-0.1901672	 0.0007873	 0.0353718	168249
  23.6	 0.8910419	 0.0000007	-0.1154043	 0.0000010	 0.6753221	 0.0000010	-0.1758593	 0.0000012	 0.4493025	 0.0007222	-0.1773705	 0.0008278	 0.2671324	 0.0008209	-0.1453322	 0.0008688	 0.1421613	 0.0008565	-0.1051314	 0.0008896	 0.0168327	164757
  35.4	 0.7870077	 0.0000009	-0.1491708	 0.0000011	 0.4467240	 0.0000012	-0.1701258	 0.0000013	 0.1944049	 0.0008421	-0.1182742	 0.0008807	 0.0644430	 0.0008690	-0.0706897	 0.0008924	 0.0080482	 0.0008852	-0.0525929	 0.0008820	 0.0109643	161382
  47.2	 0.6698608	 0.0000010	-0.1646423	 0.0000012	 0.2612211	 0.0000013	-0.1315728	 0.0000013	 0.0628862	 0.0008666	-0.0673543	 0.0008908	-0.0033273	 0.0008841	-0.0492077	 0.0008788	-0.0302144	 0.0008809	-0.0419775	 0.0008819	 0.0078138	158071
  59.0	 0.5501166	 0.0000011	-0.1634918	 0.0000012	 0.1356001	 0.0000013	-0.0893251	 0.0000013	 0.0069053	 0.0008792	-0.0484359	 0.0008795	-0.0310974	 0.0008792	-0.0396693	 0.0008793	-0.0256161	 0.0008759	-0.0154894	 0.0008840	 0.0061557	154892
  70.8	 0.4366195	 0.0000012	-0.1502045	 0.0000013	 0.0607429	 0.0000013	-0.0606014	 0.0000013	-0.0214830	 0.0008795	-0.0432960	 0.0008749	-0.0299286	 0.0008746	-0.0199974	 0.0008807	-0.0066172	 0.0008748	-0.0084464	 0.0008816	 0.0050445	151712
  82.6	 0.3356209	 0.0000012	-0.1299533	 0.0000013	 0.0179170	 0.0000013	-0.0458576	 0.0000013	-0.0347221	 0.0008744	-0.0330763	 0.0008758	-0.0147828	 0.0008725	-0.0105043	 0.0008795	 0.0006495	 0.0008769	-0.0069136	 0.0008753	 0.0041965	148614
  94.4	 0.2502422	 0.0000012	-0.1066165	 0.0000013	-0.0088951	 0.0000013	-0.0401684	 0.0000013	-0.0300707	 0.0008709	-0.0196180	 0.0008763	-0.0059850	 0.0008742	-0.0068929	 0.0008741	 0.0005807	 0.0008784	-0.0113744	 0.0008698	 0.0035660	145694
 106.2	 0.1814254	 0.0000012	-0.0841262	 0.0000013	-0.0258036	 0.0000013	-0.0357241	 0.0000013	-0.0172077	 0.0008685	-0.0106011	 0.0008755	-0.0023876	 0.0008751	-0.0050624	 0.0008692	-0.0040083	 0.0008768	-0.0115078	 0.0008674	 0.0030310	142684
 118.0	 0.1275926	 0.0000013	-0.0647696	 0.0000013	-0.0329738	 0.0000013	-0.0289082	 0.0000013	-0.0088984	 0.0008692	-0.0051517	 0.0008712	-0.0006100	 0.0008747	-0.0085557	 0.0008657	-0.0080649	 0.0008702	-0.0072524	 0.0008702	 0.0026591	139812
