4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9627140	 0.0000005	 0.0369587	 0.0000008	 0.8742920	 0.0000007	 0.0688905	 0.0000010	 0.7557606	 0.0004356	 0.0927416	 0.0006895	 0.6253869	 0.0005818	 0.1079923	 0.0007790	 0.4973747	 0.0007003	 0.1149294	 0.0008246	 0.0339805	168249
  23.6	 0.8727407	 0.0000007	 0.0679475	 0.0000010	 0.6229129	 0.0000011	 0.1063631	 0.0000012	 0.3797781	 0.0007852	 0.1132657	 0.0008429	 0.2082917	 0.0008624	 0.1016050	 0.0008637	 0.1139327	 0.0008737	 0.0848431	 0.0008827	 0.0171239	164757
  35.4	 0.7514149	 0.0000009	 0.0901771	 0.0000012	 0.3774720	 0.0000012	 0.1117202	 0.0000013	 0.1509325	 0.0008701	 0.0925784	 0.0008716	 0.0709729	 0.0008739	 0.0714778	 0.0008867	 0.0422181	 0.0008812	 0.0563551	 0.0008841	 0.0113215	161382
  47.2	 0.6179128	 0.0000011	 0.1032429	 0.0000012	 0.2044468	 0.0000013	 0.0995665	 0.0000013	 0.0707706	 0.0008711	 0.0712180	 0.0008850	 0.0331071	 0.0008799	 0.0493698	 0.0008821	-0.0037864	 0.0008841	 0.0209647	 0.0008807	 0.0084495	158071
  59.0	 0.4875738	 0.0000012	 0.1082048	 0.0000013	 0.1096176	 0.0000013	 0.0842076	 0.0000013	 0.0422916	 0.0008753	 0.0553943	 0.0008812	-0.0037654	 0.0008819	 0.0206570	 0.0008784	-0.0147808	 0.0008825	 0.0004316	 0.0008780	 0.0066202	154892
  70.8	 0.3711241	 0.0000012	 0.1074333	 0.0000013	 0.0685590	 0.0000013	 0.0718296	 0.0000013	 0.0117433	 0.0008764	 0.0349160	 0.0008788	-0.0151218	 0.0008801	 0.0013339	 0.0008761	-0.0091625	 0.0008775	-0.0031904	 0.0008789	 0.0053511	151712
  82.6	 0.2747700	 0.0000013	 0.1030437	 0.0000013	 0.0504987	 0.0000013	 0.0616663	 0.0000013	-0.0110055	 0.0008772	 0.0132127	 0.0008748	-0.0120676	 0.0008775	-0.0031835	 0.0008746	-0.0066358	 0.0008768	 0.0002388	 0.0008754	 0.0044472	148614
  94.4	 0.2003325	 0.0000013	 0.0967244	 0.0000013	 0.0336155	 0.0000013	 0.0510944	 0.0000013	-0.0164605	 0.0008740	 0.0008126	 0.0008741	-0.0118580	 0.0008734	-0.0028400	 0.0008748	-0.0014693	 0.0008756	-0.0016333	 0.0008727	 0.0038473	145694
 106.2	 0.1461891	 0.0000013	 0.0907646	 0.0000013	 0.0131476	 0.0000013	 0.0383210	 0.0000013	-0.0148669	 0.0008742	-0.0019385	 0.0008699	-0.0111395	 0.0008747	-0.0020492	 0.0008695	-0.0038254	 0.0008711	-0.0034592	 0.0008732	 0.0034120	142684
 118.0	 0.1095555	 0.0000013	 0.0854724	 0.0000013	-0.0029456	 0.0000013	 0.0238212	 0.0000013	-0.0148507	 0.0008705	-0.0021890	 0.0008699	-0.0087566	 0.0008713	-0.0063127	 0.0008691	-0.0039839	 0.0008695	 0.0016643	 0.0008711	 0.0030466	139812
 129.8	 0.0861439	 0.0000013	 0.0811612	 0.0000013	-0.0113906	 0.0000013	 0.0104568	 0.0000013	-0.0158137	 0.0008687	-0.0020188	 0.0008678	-0.0127708	 0.0008680	-0.0055146	 0.0008686	-0.0003517	 0.0008686	 0.0021006	 0.0008682	 0.0027532	136913
 141.6	 0.0714657	 0.0000013	 0.0772837	 0.0000013	-0.0139029	 0.0000013	 0.0012638	 0.0000013	-0.0123068	 0.0008680	-0.0054472	 0.0008648	-0.0127366	 0.0008655	-0.0022794	 0.0008674	-0.0060214	 0.0008690	-0.0055605	 0.0008640	 0.0025050	134048
 153.4	 0.0618677	 0.0000013	 0.0726100	 0.0000013	-0.0139920	 0.0000013	-0.0023137	 0.0000013	-0.0085765	 0.0008662	-0.0097780	 0.0008629	-0.0043606	 0.0008640	 0.0042658	 0.0008653	-0.0054712	 0.0008684	-0.0012637	 0.0008608	 0.0022919	131222
 165.2	 0.0546740	 0.0000012	 0.0665697	 0.0000013	-0.0130314	 0.0000013	-0.0010665	 0.0000013	-0.0113953	 0.0008618	-0.0086996	 0.0008640	-0.0018878	 0.0008644	 0.0032203	 0.0008615	 0.0042384	 0.0008648	 0.0057164	 0.0008611	 0.0021066	128625
 177.0	 0.0479623	 0.0000012	 0.0589615	 0.0000012	-0.0113049	 0.0000012	 0.0016146	 0.0000013	-0.0160617	 0.0008620	-0.0051169	 0.0008605	-0.0077689	 0.0008631	-0.0079386	 0.0008594	 0.0096306	 0.0008624	-0.0018117	 0.0008602	 0.0019710	126053
 188.8	 0.0412820	 0.0000012	 0.0508955	 0.0000012	-0.0090651	 0.0000012	 0.0024050	 0.0000012	-0.0128064	 0.0008583	-0.0015830	 0.0008610	-0.0087014	 0.0008627	-0.0092848	 0.0008565	 0.0068101	 0.0008606	-0.0042611	 0.0008588	 0.0018517	123467
 200.6	 0.0349464	 0.0000012	 0.0429220	 0.0000012	-0.0060244	 0.0000012	 0.0007861	 0.0000012	-0.0035460	 0.0008546	-0.0006301	 0.0008615	-0.0012577	 0.0008600	-0.0039800	 0.0008561	 0.0023747	 0.0008587	 0.0019892	 0.0008574	 0.0017446	120870
 212.4	 0.0289214	 0.0000012	 0.0357345	 0.0000012	-0.0024391	 0.0000012	-0.0024374	 0.0000012	 0.0013310	 0.0008552	-0.0022673	 0.0008576	 0.0109677	 0.0008571	-0.0019035	 0.0008557	 0.0006063	 0.0008558	 0.0051129	 0.0008570	 0.0016389	118292
 224.2	 0.0233920	 0.0000012	 0.0295508	 0.0000012	-0.0013915	 0.0000012	-0.0071386	 0.0000012	-0.0012973	 0.0008560	-0.0023916	 0.0008536	 0.0132979	 0.0008564	 0.0001280	 0.0008531	-0.0023327	 0.0008552	 0.0011660	 0.0008545	 0.0015357	115761
 236.0	 0.0181296	 0.0000012	 0.0243337	 0.0000012	-0.0040738	 0.0000012	-0.0109509	 0.0000012	-0.0068002	 0.0008534	-0.0018503	 0.0008531	 0.0046821	 0.0008517	 0.0010812	 0.0008548	-0.0041494	 0.0008545	-0.0022060	 0.0008520	 0.0014350	113222
 247.8	 0.0130488	 0.0000012	 0.0201690	 0.0000012	-0.0093394	 0.0000012	-0.0128365	 0.0000012	-0.0089522	 0.0008530	-0.0012700	 0.0008505	-0.0015329	 0.0008511	 0.0032422	 0.0008524	-0.0052303	 0.0008520	 0.0024918	 0.0008515	 0.0013481	110804
 259.6	 0.0074855	 0.0000012	 0.0176883	 0.0000012	-0.0140577	 0.0000012	-0.0121354	 0.0000012	-0.0043701	 0.0008526	-0.0003445	 0.0008479	-0.0028425	 0.0008471	 0.0081971	 0.0008533	-0.0017399	 0.0008506	 0.0028570	 0.0008499	 0.0012747	108312
 271.4	 0.0013252	 0.0000012	 0.0165253	 0.0000012	-0.0175844	 0.0000012	-0.0102749	 0.0000012	 0.0033418	 0.0008498	 0.0012163	 0.0008477	-0.0057987	 0.0008486	 0.0093704	 0.0008488	-0.0036819	 0.0008484	 0.0019235	 0.0008490	 0.0012156	105892
 283.2	-0.0051114	 0.0000012	 0.0149751	 0.0000012	-0.0185041	 0.0000012	-0.0081262	 0.0000012	 0.0091346	 0.0008488	-0.0008018	 0.0008458	-0.0080910	 0.0008455	 0.0030818	 0.0008491	-0.0100867	 0.0008473	-0.0017334	 0.0008473	 0.0011563	103567
 295.0	-0.0110863	 0.0000012	 0.0133178	 0.0000012	-0.0159811	 0.0000012	-0.0064169	 0.0000012	 0.0117295	 0.0008463	-0.0052620	 0.0008453	-0.0070926	 0.0008451	 0.0005117	 0.0008467	-0.0066136	 0.0008470	-0.0060891	 0.0008448	 0.0010934	101248
 306.8	-0.0155744	 0.0000012	 0.0113775	 0.0000012	-0.0101495	 0.0000012	-0.0069179	 0.0000012	 0.0113037	 0.0008436	-0.0084877	 0.0008454	-0.0032845	 0.0008449	 0.0025864	 0.0008442	 0.0016270	 0.0008461	-0.0130776	 0.0008428	 0.0010348	99031
 318.6	-0.0177907	 0.0000012	 0.0095820	 0.0000012	-0.0019219	 0.0000012	-0.0078950	 0.0000012	 0.0090503	 0.0008420	-0.0072311	 0.0008443	-0.0023868	 0.0008435	 0.0032767	 0.0008430	 0.0041146	 0.0008440	-0.0117719	 0.0008423	 0.0009840	96804
 330.4	-0.0173691	 0.0000012	 0.0086954	 0.0000012	 0.0048184	 0.0000012	-0.0083960	 0.0000012	 0.0059721	 0.0008431	-0.0018994	 0.0008407	-0.0026488	 0.0008424	 0.0016029	 0.0008415	 0.0019723	 0.0008405	-0.0046002	 0.0008433	 0.0009360	94617
 342.2	-0.0145675	 0.0000012	 0.0079013	 0.0000012	 0.0057770	 0.0000012	-0.0091319	 0.0000012	 0.0038397	 0.0008415	 0.0035811	 0.0008397	-0.0039724	 0.0008414	-0.0013738	 0.0008398	 0.0001379	 0.0008409	-0.0019136	 0.0008404	 0.0008947	92414
 354.0	-0.0100501	 0.0000012	 0.0073884	 0.0000012	-0.0005313	 0.0000012	-0.0095421	 0.0000012	 0.0064786	 0.0008391	 0.0064839	 0.0008396	-0.0065371	 0.0008391	-0.0022648	 0.0008396	 0.0002816	 0.0008393	-0.0034463	 0.0008395	 0.0008574	90336
 365.8	-0.0047491	 0.0000012	 0.0069101	 0.0000012	-0.0090148	 0.0000012	-0.0081149	 0.0000012	 0.0085649	 0.0008374	 0.0043220	 0.0008388	-0.0057195	 0.0008378	 0.0001723	 0.0008386	-0.0010253	 0.0008376	-0.0035470	 0.0008388	 0.0008257	88296
 377.6	-0.0001376	 0.0000012	 0.0058716	 0.0000012	-0.0139213	 0.0000012	-0.0042033	 0.0000012	 0.0061417	 0.0008365	-0.0027930	 0.0008373	 0.0001001	 0.0008371	-0.0020082	 0.0008368	-0.0011788	 0.0008384	-0.0014901	 0.0008354	 0.0007967	86160
 389.4	 0.0031905	 0.0000012	 0.0046543	 0.0000012	-0.0127805	 0.0000012	 0.0008712	 0.0000012	 0.0004488	 0.0008340	-0.0081550	 0.0008374	 0.0021211	 0.0008357	-0.0055793	 0.0008357	-0.0002177	 0.0008368	 0.0038844	 0.0008346	 0.0007680	84101
 401.2	 0.0054744	 0.0000012	 0.0033319	 0.0000012	-0.0066314	 0.0000012	 0.0043060	 0.0000012	-0.0033945	 0.0008326	-0.0078368	 0.0008364	 0.0009780	 0.0008343	-0.0041799	 0.0008348	-0.0022615	 0.0008345	 0.0014032	 0.0008346	 0.0007420	82085
 413.0	 0.0075953	 0.0000012	 0.0021915	 0.0000012	 0.0002340	 0.0000012	 0.0042997	 0.0000012	-0.0037521	 0.0008334	-0.0039197	 0.0008334	 0.0019537	 0.0008328	-0.0001887	 0.0008340	-0.0036644	 0.0008339	-0.0031377	 0.0008329	 0.0007171	80126
 424.8	 0.0088178	 0.0000012	 0.0016589	 0.0000012	 0.0047421	 0.0000012	 0.0025348	 0.0000012	-0.0015052	 0.0008318	-0.0016236	 0.0008327	 0.0031638	 0.0008318	 0.0000910	 0.0008328	-0.0051949	 0.0008314	-0.0032978	 0.0008331	 0.0006959	78190
 436.6	 0.0099386	 0.0000012	 0.0012390	 0.0000012	 0.0057326	 0.0000012	 0.0011804	 0.0000012	 0.0014238	 0.0008311	-0.0028549	 0.0008313	 0.0044472	 0.0008304	-0.0026332	 0.0008320	-0.0038855	 0.0008304	-0.0024701	 0.0008320	 0.0006774	76289
 448.4	 0.0112443	 0.0000012	 0.0002349	 0.0000012	 0.0059997	 0.0000012	 0.0012640	 0.0000012	 0.0036701	 0.0008300	-0.0064763	 0.0008302	 0.0051074	 0.0008281	-0.0038209	 0.0008322	-0.0010876	 0.0008297	-0.0034207	 0.0008305	 0.0006607	74424
 460.2	 0.0130189	 0.0000012	-0.0013126	 0.0000012	 0.0084306	 0.0000012	 0.0022139	 0.0000012	 0.0047511	 0.0008277	-0.0091778	 0.0008303	 0.0029238	 0.0008275	-0.0028427	 0.0008306	 0.0012350	 0.0008289	-0.0014028	 0.0008292	 0.0006460	72586
 472.0	 0.0153103	 0.0000012	-0.0031912	 0.0000011	 0.0123450	 0.0000012	 0.0025244	 0.0000012	 0.0057217	 0.0008270	-0.0085227	 0.0008289	-0.0008521	 0.0008276	-0.0008017	 0.0008284	-0.0016171	 0.0008276	-0.0009320	 0.0008284	 0.0006321	70705
 483.8	 0.0182298	 0.0000012	-0.0054976	 0.0000011	 0.0153176	 0.0000012	 0.0018064	 0.0000012	 0.0065363	 0.0008266	-0.0069800	 0.0008273	 0.0002197	 0.0008275	-0.0003371	 0.0008265	-0.0000672	 0.0008265	-0.0033064	 0.0008274	 0.0006188	68867
 495.6	 0.0215034	 0.0000012	-0.0078619	 0.0000011	 0.0151789	 0.0000011	 0.0000753	 0.0000011	 0.0058210	 0.0008270	-0.0068419	 0.0008249	 0.0022137	 0.0008264	-0.0002522	 0.0008256	 0.0016360	 0.0008261	-0.0009196	 0.0008258	 0.0006057	67101
 507.4	 0.0247827	 0.0000011	-0.0095037	 0.0000011	 0.0125846	 0.0000011	-0.0016956	 0.0000011	 0.0059871	 0.0008253	-0.0065754	 0.0008245	-0.0001248	 0.0008259	 0.0006846	 0.0008240	 0.0006278	 0.0008252	 0.0004242	 0.0008247	 0.0005935	65306
 519.2	 0.0272607	 0.0000011	-0.0109121	 0.0000011	 0.0080064	 0.0000011	-0.0031114	 0.0000011	 0.0055441	 0.0008235	-0.0049026	 0.0008245	-0.0034031	 0.0008237	 0.0020384	 0.0008242	 0.0004626	 0.0008243	-0.0005988	 0.0008237	 0.0005840	63586
 531.0	 0.0285253	 0.0000011	-0.0124387	 0.0000011	 0.0042202	 0.0000011	-0.0042682	 0.0000011	 0.0020485	 0.0008219	-0.0032171	 0.0008242	-0.0029002	 0.0008236	-0.0001423	 0.0008225	 0.0018460	 0.0008239	-0.0005116	 0.0008222	 0.0005744	61858
