4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9642976	 0.0000005	 0.0165644	 0.0000008	 0.8810966	 0.0000007	 0.0293083	 0.0000010	 0.7708772	 0.0004234	 0.0364212	 0.0006789	 0.6495298	 0.0005545	 0.0377451	 0.0007781	 0.5283089	 0.0006617	 0.0342003	 0.0008375	 0.0346280	168249
  23.6	 0.8802814	 0.0000007	 0.0285817	 0.0000010	 0.6484146	 0.0000010	 0.0367470	 0.0000012	 0.4143840	 0.0007404	 0.0274608	 0.0008686	 0.2329304	 0.0008309	 0.0161433	 0.0008933	 0.1120115	 0.0008695	 0.0116231	 0.0008934	 0.0174842	164757
  35.4	 0.7688859	 0.0000009	 0.0345579	 0.0000012	 0.4146510	 0.0000012	 0.0265779	 0.0000013	 0.1652209	 0.0008530	 0.0136279	 0.0008918	 0.0399260	 0.0008820	 0.0120776	 0.0008861	-0.0080608	 0.0008857	 0.0141699	 0.0008837	 0.0118353	161382
  47.2	 0.6471210	 0.0000010	 0.0343620	 0.0000012	 0.2338392	 0.0000013	 0.0157749	 0.0000013	 0.0399892	 0.0008793	 0.0131881	 0.0008842	-0.0135002	 0.0008809	 0.0141507	 0.0008839	-0.0128027	 0.0008750	 0.0146656	 0.0008897	 0.0090137	158071
  59.0	 0.5268810	 0.0000011	 0.0297854	 0.0000013	 0.1132485	 0.0000013	 0.0120993	 0.0000013	-0.0081632	 0.0008794	 0.0139732	 0.0008811	-0.0124850	 0.0008732	 0.0146717	 0.0008872	-0.0015625	 0.0008827	 0.0120067	 0.0008779	 0.0073894	154892
  70.8	 0.4155116	 0.0000012	 0.0235251	 0.0000013	 0.0406657	 0.0000013	 0.0122655	 0.0000013	-0.0168177	 0.0008720	 0.0145312	 0.0008839	-0.0019504	 0.0008794	 0.0122976	 0.0008769	-0.0030828	 0.0008828	 0.0144742	 0.0008734	 0.0062454	151712
  82.6	 0.3173442	 0.0000012	 0.0175764	 0.0000013	 0.0010517	 0.0000013	 0.0131225	 0.0000013	-0.0093929	 0.0008725	 0.0134133	 0.0008795	 0.0008482	 0.0008812	 0.0136909	 0.0008709	-0.0121837	 0.0008762	 0.0112704	 0.0008758	 0.0053780	148614
  94.4	 0.2339520	 0.0000012	 0.0131887	 0.0000013	-0.0157742	 0.0000013	 0.0139602	 0.0000013	-0.0001162	 0.0008776	 0.0116347	 0.0008706	-0.0054257	 0.0008780	 0.0134803	 0.0008701	-0.0129386	 0.0008695	 0.0028086	 0.0008786	 0.0047075	145694
 106.2	 0.1653838	 0.0000013	 0.0102480	 0.0000013	-0.0182772	 0.0000013	 0.0154285	 0.0000013	 0.0035490	 0.0008775	 0.0114194	 0.0008667	-0.0160711	 0.0008711	 0.0075370	 0.0008729	 0.0065445	 0.0008686	 0.0081493	 0.0008756	 0.0042296	142684
 118.0	 0.1105062	 0.0000013	 0.0090389	 0.0000013	-0.0141926	 0.0000013	 0.0163310	 0.0000013	-0.0005027	 0.0008740	 0.0117845	 0.0008664	-0.0139588	 0.0008654	 0.0044535	 0.0008750	 0.0145501	 0.0008672	 0.0111960	 0.0008730	 0.0038436	139812
 129.8	 0.0680025	 0.0000013	 0.0085963	 0.0000013	-0.0077801	 0.0000013	 0.0145739	 0.0000013	-0.0088893	 0.0008696	 0.0100624	 0.0008669	 0.0033738	 0.0008636	 0.0131598	 0.0008730	 0.0153881	 0.0008683	 0.0051824	 0.0008682	 0.0035381	136913
 141.6	 0.0359530	 0.0000013	 0.0083555	 0.0000013	-0.0014647	 0.0000013	 0.0103508	 0.0000013	-0.0164760	 0.0008666	 0.0096424	 0.0008660	 0.0147707	 0.0008655	 0.0153158	 0.0008671	 0.0060164	 0.0008675	 0.0011336	 0.0008654	 0.0032421	134048
 153.4	 0.0129695	 0.0000013	 0.0082859	 0.0000013	 0.0033683	 0.0000013	 0.0066537	 0.0000013	-0.0150758	 0.0008616	 0.0117387	 0.0008674	 0.0216369	 0.0008621	 0.0102351	 0.0008667	-0.0040883	 0.0008634	 0.0014600	 0.0008658	 0.0029940	131222
 165.2	-0.0025770	 0.0000013	 0.0084754	 0.0000013	 0.0053445	 0.0000013	 0.0051302	 0.0000012	-0.0063207	 0.0008601	 0.0164546	 0.0008656	 0.0158805	 0.0008624	 0.0079178	 0.0008633	-0.0081317	 0.0008635	-0.0012190	 0.0008625	 0.0027658	128625
 177.0	-0.0121752	 0.0000012	 0.0096931	 0.0000012	 0.0034202	 0.0000012	 0.0062879	 0.0000012	 0.0020787	 0.0008582	 0.0179169	 0.0008642	 0.0042121	 0.0008597	 0.0068259	 0.0008629	-0.0095631	 0.0008618	-0.0014324	 0.0008608	 0.0025582	126053
 188.8	-0.0174160	 0.0000012	 0.0114850	 0.0000012	-0.0024456	 0.0000012	 0.0080442	 0.0000012	 0.0089438	 0.0008568	 0.0155336	 0.0008623	-0.0043565	 0.0008574	 0.0040110	 0.0008619	-0.0056676	 0.0008613	 0.0003778	 0.0008580	 0.0023828	123467
 200.6	-0.0193551	 0.0000012	 0.0136309	 0.0000012	-0.0078957	 0.0000012	 0.0074435	 0.0000012	 0.0138558	 0.0008563	 0.0113256	 0.0008595	-0.0072217	 0.0008581	-0.0007375	 0.0008579	-0.0035037	 0.0008611	 0.0021209	 0.0008550	 0.0022254	120870
 212.4	-0.0193245	 0.0000012	 0.0155796	 0.0000012	-0.0078744	 0.0000012	 0.0053660	 0.0000012	 0.0136106	 0.0008558	 0.0070020	 0.0008569	-0.0065246	 0.0008566	-0.0021355	 0.0008562	-0.0046014	 0.0008544	 0.0016792	 0.0008584	 0.0020838	118292
 224.2	-0.0178483	 0.0000012	 0.0160858	 0.0000012	-0.0033216	 0.0000012	 0.0055911	 0.0000012	 0.0079094	 0.0008548	 0.0056731	 0.0008548	-0.0063403	 0.0008577	-0.0023330	 0.0008519	-0.0010654	 0.0008537	 0.0020757	 0.0008560	 0.0019756	115761
 236.0	-0.0152853	 0.0000012	 0.0155447	 0.0000012	 0.0007472	 0.0000012	 0.0082156	 0.0000012	 0.0003854	 0.0008520	 0.0070409	 0.0008545	-0.0088277	 0.0008579	 0.0021489	 0.0008485	 0.0018373	 0.0008528	 0.0030088	 0.0008537	 0.0018837	113222
 247.8	-0.0120307	 0.0000012	 0.0135596	 0.0000012	 0.0024455	 0.0000012	 0.0103297	 0.0000012	-0.0065993	 0.0008506	 0.0062314	 0.0008528	-0.0111255	 0.0008551	-0.0000437	 0.0008483	-0.0009528	 0.0008513	 0.0006787	 0.0008522	 0.0018025	110804
 259.6	-0.0077029	 0.0000012	 0.0109125	 0.0000012	 0.0009245	 0.0000012	 0.0095648	 0.0000012	-0.0082385	 0.0008500	 0.0029118	 0.0008503	-0.0094524	 0.0008510	-0.0017144	 0.0008494	-0.0014830	 0.0008514	-0.0008150	 0.0008490	 0.0017334	108312
 271.4	-0.0025744	 0.0000012	 0.0082670	 0.0000012	-0.0033280	 0.0000012	 0.0068338	 0.0000012	-0.0064084	 0.0008482	-0.0014978	 0.0008493	-0.0094911	 0.0008484	 0.0018078	 0.0008489	-0.0021772	 0.0008485	-0.0045589	 0.0008490	 0.0016766	105892
 283.2	 0.0029646	 0.0000012	 0.0056632	 0.0000012	-0.0079693	 0.0000012	 0.0034404	 0.0000012	-0.0058854	 0.0008485	-0.0080728	 0.0008460	-0.0064127	 0.0008460	 0.0053413	 0.0008485	-0.0026267	 0.0008450	-0.0061391	 0.0008495	 0.0016252	103567
 295.0	 0.0077194	 0.0000012	 0.0029470	 0.0000012	-0.0118998	 0.0000012	 0.0002207	 0.0000012	-0.0038051	 0.0008461	-0.0103407	 0.0008456	 0.0026623	 0.0008468	 0.0055159	 0.0008450	-0.0053852	 0.0008450	-0.0030510	 0.0008468	 0.0015819	101248
