4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9673207	 0.0000005	-0.0645760	 0.0000007	 0.8916076	 0.0000007	-0.1206995	 0.0000010	 0.7893637	 0.0003970	-0.1637551	 0.0006297	 0.6747196	 0.0005238	-0.1916759	 0.0007278	 0.5573121	 0.0006323	-0.2049753	 0.0007906	 0.0340346	168249
  23.6	 0.8896569	 0.0000007	-0.1176067	 0.0000010	 0.6711939	 0.0000010	-0.1875380	 0.0000012	 0.4411636	 0.0007188	-0.2013793	 0.0008290	 0.2539770	 0.0008226	-0.1753043	 0.0008646	 0.1239107	 0.0008676	-0.1304625	 0.0008778	 0.0170498	164757
  35.4	 0.7839369	 0.0000009	-0.1563620	 0.0000011	 0.4378892	 0.0000012	-0.1973225	 0.0000013	 0.1779249	 0.0008491	-0.1500605	 0.0008718	 0.0434528	 0.0008805	-0.0804494	 0.0008818	-0.0062226	 0.0008855	-0.0295298	 0.0008834	 0.0111246	161382
  47.2	 0.6645852	 0.0000010	-0.1795444	 0.0000012	 0.2471401	 0.0000013	-0.1676166	 0.0000013	 0.0412482	 0.0008788	-0.0773316	 0.0008795	-0.0132272	 0.0008845	-0.0182100	 0.0008802	-0.0131224	 0.0008898	-0.0036489	 0.0008751	 0.0082636	158071
  59.0	 0.5433502	 0.0000011	-0.1878545	 0.0000012	 0.1161116	 0.0000013	-0.1193842	 0.0000013	-0.0084495	 0.0008817	-0.0258574	 0.0008784	-0.0134438	 0.0008872	-0.0035749	 0.0008733	-0.0028941	 0.0008824	-0.0021883	 0.0008784	 0.0067233	154892
  70.8	 0.4281498	 0.0000012	-0.1833469	 0.0000013	 0.0392564	 0.0000013	-0.0711776	 0.0000013	-0.0170475	 0.0008830	-0.0054533	 0.0008731	-0.0033827	 0.0008819	-0.0027670	 0.0008745	 0.0029785	 0.0008775	 0.0014178	 0.0008790	 0.0057065	151712
  82.6	 0.3248094	 0.0000012	-0.1689816	 0.0000013	 0.0005014	 0.0000013	-0.0342280	 0.0000013	-0.0112998	 0.0008820	-0.0017033	 0.0008701	 0.0008912	 0.0008762	 0.0002014	 0.0008760	 0.0092585	 0.0008749	 0.0023724	 0.0008773	 0.0049971	148614
  94.4	 0.2363546	 0.0000012	-0.1486765	 0.0000013	-0.0156973	 0.0000013	-0.0123357	 0.0000013	-0.0035830	 0.0008776	-0.0016702	 0.0008707	 0.0060748	 0.0008764	 0.0013931	 0.0008719	 0.0088868	 0.0008713	-0.0010072	 0.0008770	 0.0044099	145694
 106.2	 0.1634145	 0.0000013	-0.1248173	 0.0000013	-0.0201971	 0.0000013	-0.0018558	 0.0000013	 0.0009867	 0.0008730	-0.0004782	 0.0008714	 0.0101925	 0.0008711	-0.0014105	 0.0008731	 0.0055191	 0.0008691	-0.0064665	 0.0008751	 0.0039156	142684
 118.0	 0.1057798	 0.0000013	-0.1008146	 0.0000013	-0.0201906	 0.0000013	 0.0012619	 0.0000013	 0.0051728	 0.0008738	-0.0006782	 0.0008667	 0.0054837	 0.0008666	-0.0077134	 0.0008739	 0.0021549	 0.0008688	-0.0035764	 0.0008718	 0.0035178	139812
