4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9640656	 0.0000005	 0.0158766	 0.0000008	 0.8792558	 0.0000007	 0.0290738	 0.0000010	 0.7643402	 0.0004115	 0.0388241	 0.0006974	 0.6354768	 0.0005478	 0.0446541	 0.0008003	 0.5048996	 0.0006655	 0.0465896	 0.0008562	 0.0302801	168249
  23.6	 0.8772045	 0.0000007	 0.0289745	 0.0000010	 0.6316916	 0.0000010	 0.0442701	 0.0000013	 0.3783538	 0.0007574	 0.0445794	 0.0008787	 0.1838775	 0.0008592	 0.0341745	 0.0008837	 0.0668206	 0.0008890	 0.0190370	 0.0008810	 0.0147551	164757
  35.4	 0.7583836	 0.0000009	 0.0383840	 0.0000012	 0.3749997	 0.0000012	 0.0449927	 0.0000013	 0.1121755	 0.0008785	 0.0286066	 0.0008793	 0.0129398	 0.0008883	 0.0083502	 0.0008812	 0.0025682	 0.0008781	-0.0030688	 0.0008915	 0.0095143	161382
  47.2	 0.6243200	 0.0000010	 0.0441667	 0.0000012	 0.1758872	 0.0000013	 0.0375048	 0.0000013	 0.0102708	 0.0008865	 0.0121353	 0.0008783	 0.0052536	 0.0008768	-0.0015414	 0.0008882	 0.0148968	 0.0008820	-0.0013317	 0.0008830	 0.0070297	158071
  59.0	 0.4877843	 0.0000011	 0.0467222	 0.0000013	 0.0572990	 0.0000013	 0.0276245	 0.0000013	 0.0013226	 0.0008750	 0.0040687	 0.0008857	 0.0157140	 0.0008797	 0.0005908	 0.0008808	 0.0058709	 0.0008831	-0.0065406	 0.0008776	 0.0055799	154892
  70.8	 0.3609639	 0.0000012	 0.0467516	 0.0000013	 0.0071504	 0.0000013	 0.0184383	 0.0000013	 0.0119974	 0.0008766	 0.0038573	 0.0008797	 0.0115448	 0.0008790	-0.0032641	 0.0008773	-0.0123229	 0.0008813	-0.0114486	 0.0008749	 0.0045769	151712
  82.6	 0.2509227	 0.0000012	 0.0451363	 0.0000013	-0.0015424	 0.0000013	 0.0131245	 0.0000013	 0.0167759	 0.0008742	 0.0036579	 0.0008777	-0.0054631	 0.0008794	-0.0116659	 0.0008727	-0.0071736	 0.0008777	 0.0077115	 0.0008745	 0.0039184	148614
  94.4	 0.1623148	 0.0000013	 0.0423040	 0.0000013	 0.0070700	 0.0000013	 0.0112212	 0.0000013	 0.0147270	 0.0008759	-0.0007246	 0.0008723	-0.0140842	 0.0008773	-0.0094566	 0.0008707	-0.0022774	 0.0008729	 0.0282434	 0.0008748	 0.0034682	145694
 106.2	 0.0956610	 0.0000013	 0.0393738	 0.0000013	 0.0173841	 0.0000013	 0.0113921	 0.0000013	 0.0035661	 0.0008767	-0.0103476	 0.0008675	-0.0047873	 0.0008741	 0.0104862	 0.0008701	-0.0033959	 0.0008694	 0.0131858	 0.0008748	 0.0031436	142684
 118.0	 0.0498199	 0.0000013	 0.0369340	 0.0000013	 0.0237652	 0.0000013	 0.0110128	 0.0000013	-0.0105089	 0.0008714	-0.0155330	 0.0008688	-0.0042375	 0.0008697	 0.0217615	 0.0008704	 0.0120831	 0.0008700	 0.0012118	 0.0008704	 0.0028748	139812
 129.8	 0.0215950	 0.0000013	 0.0349789	 0.0000013	 0.0255163	 0.0000013	 0.0076667	 0.0000013	-0.0132756	 0.0008706	-0.0086056	 0.0008659	-0.0071506	 0.0008661	 0.0095108	 0.0008705	 0.0079245	 0.0008678	 0.0024663	 0.0008689	 0.0026592	136913
 141.6	 0.0065528	 0.0000013	 0.0339735	 0.0000013	 0.0224598	 0.0000013	 0.0020686	 0.0000013	-0.0078091	 0.0008698	 0.0051096	 0.0008631	 0.0072900	 0.0008650	-0.0025215	 0.0008679	 0.0006973	 0.0008667	-0.0012971	 0.0008663	 0.0024647	134048
 153.4	 0.0013142	 0.0000013	 0.0330420	 0.0000013	 0.0126937	 0.0000013	-0.0026608	 0.0000013	-0.0081942	 0.0008648	 0.0126793	 0.0008643	 0.0156765	 0.0008646	-0.0019935	 0.0008645	 0.0070824	 0.0008667	-0.0053696	 0.0008625	 0.0023027	131222
 165.2	 0.0023282	 0.0000013	 0.0322445	 0.0000013	-0.0001024	 0.0000013	-0.0053154	 0.0000012	-0.0123591	 0.0008619	 0.0072283	 0.0008639	 0.0100586	 0.0008631	-0.0004515	 0.0008627	 0.0076418	 0.0008636	-0.0029043	 0.0008623	 0.0021644	128625
 177.0	 0.0080584	 0.0000012	 0.0312151	 0.0000012	-0.0083423	 0.0000012	-0.0043524	 0.0000012	-0.0076350	 0.0008607	-0.0031448	 0.0008619	 0.0044001	 0.0008614	-0.0016385	 0.0008612	 0.0020907	 0.0008614	 0.0050708	 0.0008612	 0.0020475	126053
 188.8	 0.0161761	 0.0000012	 0.0303163	 0.0000012	-0.0077229	 0.0000012	-0.0005668	 0.0000012	 0.0040138	 0.0008600	-0.0061885	 0.0008593	 0.0030793	 0.0008606	-0.0022973	 0.0008588	-0.0067614	 0.0008572	 0.0056889	 0.0008621	 0.0019426	123467
 200.6	 0.0254940	 0.0000012	 0.0293017	 0.0000012	-0.0005704	 0.0000012	 0.0051789	 0.0000012	 0.0103299	 0.0008583	-0.0030116	 0.0008577	 0.0009940	 0.0008588	-0.0025230	 0.0008573	-0.0059397	 0.0008562	 0.0016397	 0.0008598	 0.0018401	120870
 212.4	 0.0348138	 0.0000012	 0.0285314	 0.0000012	 0.0063717	 0.0000012	 0.0099965	 0.0000012	 0.0052352	 0.0008565	-0.0013892	 0.0008563	-0.0013993	 0.0008597	 0.0010614	 0.0008531	-0.0012589	 0.0008544	-0.0021320	 0.0008584	 0.0017468	118292
 224.2	 0.0440627	 0.0000012	 0.0274585	 0.0000012	 0.0098957	 0.0000012	 0.0111142	 0.0000012	-0.0009706	 0.0008544	-0.0031713	 0.0008553	-0.0015136	 0.0008568	 0.0045560	 0.0008528	 0.0041547	 0.0008566	-0.0010745	 0.0008531	 0.0016523	115761
 236.0	 0.0523464	 0.0000012	 0.0263360	 0.0000012	 0.0087036	 0.0000012	 0.0083224	 0.0000012	-0.0016617	 0.0008517	-0.0056122	 0.0008548	-0.0041631	 0.0008540	 0.0087944	 0.0008524	 0.0084059	 0.0008544	 0.0015319	 0.0008521	 0.0015627	113222
 247.8	 0.0589248	 0.0000012	 0.0253317	 0.0000012	 0.0066696	 0.0000012	 0.0040171	 0.0000012	 0.0033932	 0.0008494	-0.0082940	 0.0008541	-0.0059252	 0.0008517	 0.0090712	 0.0008517	 0.0072355	 0.0008516	-0.0031248	 0.0008519	 0.0014844	110804
 259.6	 0.0630161	 0.0000012	 0.0234457	 0.0000012	 0.0069013	 0.0000012	-0.0013337	 0.0000012	 0.0092882	 0.0008499	-0.0103280	 0.0008504	-0.0002905	 0.0008499	 0.0056836	 0.0008505	 0.0057789	 0.0008489	-0.0026192	 0.0008515	 0.0014199	108312
 271.4	 0.0638645	 0.0000012	 0.0210983	 0.0000012	 0.0106861	 0.0000012	-0.0045660	 0.0000012	 0.0173088	 0.0008486	-0.0090225	 0.0008485	 0.0094749	 0.0008495	 0.0048646	 0.0008478	 0.0015338	 0.0008482	 0.0018227	 0.0008492	 0.0013587	105892
 283.2	 0.0616394	 0.0000012	 0.0177512	 0.0000012	 0.0144370	 0.0000012	-0.0065848	 0.0000012	 0.0220777	 0.0008466	-0.0028091	 0.0008476	 0.0165330	 0.0008497	 0.0065386	 0.0008447	-0.0015747	 0.0008496	 0.0000707	 0.0008450	 0.0013017	103567
 295.0	 0.0566161	 0.0000012	 0.0141046	 0.0000012	 0.0156687	 0.0000012	-0.0070209	 0.0000012	 0.0200303	 0.0008470	 0.0021409	 0.0008445	 0.0114545	 0.0008449	 0.0051656	 0.0008468	-0.0016904	 0.0008466	-0.0041702	 0.0008452	 0.0012465	101248
 306.8	 0.0496630	 0.0000012	 0.0108452	 0.0000012	 0.0140723	 0.0000012	-0.0062971	 0.0000012	 0.0127280	 0.0008457	 0.0049932	 0.0008432	-0.0016314	 0.0008453	 0.0055761	 0.0008438	-0.0027329	 0.0008456	-0.0057940	 0.0008435	 0.0011951	99031
 318.6	 0.0420711	 0.0000012	 0.0082339	 0.0000012	 0.0114119	 0.0000012	-0.0052001	 0.0000012	 0.0051015	 0.0008431	 0.0064574	 0.0008433	-0.0049940	 0.0008440	 0.0052286	 0.0008424	-0.0035158	 0.0008447	-0.0046455	 0.0008418	 0.0011451	96804
 330.4	 0.0347061	 0.0000012	 0.0063878	 0.0000012	 0.0097394	 0.0000012	-0.0049560	 0.0000012	 0.0007563	 0.0008414	 0.0053463	 0.0008424	-0.0002882	 0.0008436	 0.0052981	 0.0008402	-0.0027443	 0.0008423	-0.0067620	 0.0008415	 0.0010993	94617
 342.2	 0.0282456	 0.0000012	 0.0057089	 0.0000012	 0.0097220	 0.0000012	-0.0064083	 0.0000012	-0.0001931	 0.0008413	 0.0014369	 0.0008400	 0.0024270	 0.0008417	 0.0054131	 0.0008395	 0.0036492	 0.0008408	-0.0083705	 0.0008403	 0.0010563	92414
 354.0	 0.0228577	 0.0000012	 0.0065759	 0.0000012	 0.0105339	 0.0000012	-0.0085507	 0.0000012	 0.0066583	 0.0008393	-0.0024177	 0.0008394	-0.0014499	 0.0008403	-0.0000436	 0.0008384	 0.0075953	 0.0008402	-0.0008738	 0.0008385	 0.0010138	90336
 365.8	 0.0186022	 0.0000012	 0.0083729	 0.0000012	 0.0116381	 0.0000012	-0.0119011	 0.0000012	 0.0173259	 0.0008373	-0.0018320	 0.0008388	-0.0046733	 0.0008408	-0.0097826	 0.0008355	 0.0075283	 0.0008379	 0.0024822	 0.0008384	 0.0009771	88296
 377.6	 0.0148634	 0.0000012	 0.0106008	 0.0000012	 0.0101629	 0.0000012	-0.0145361	 0.0000012	 0.0210424	 0.0008372	 0.0024132	 0.0008363	-0.0020914	 0.0008381	-0.0128891	 0.0008356	 0.0062521	 0.0008364	-0.0006616	 0.0008374	 0.0009420	86160
 389.4	 0.0118218	 0.0000012	 0.0127150	 0.0000012	 0.0063637	 0.0000012	-0.0150109	 0.0000012	 0.0143846	 0.0008357	 0.0064741	 0.0008355	 0.0041149	 0.0008334	-0.0060118	 0.0008380	-0.0000721	 0.0008370	-0.0008372	 0.0008344	 0.0009102	84101
 401.2	 0.0090807	 0.0000012	 0.0146975	 0.0000012	 0.0020071	 0.0000012	-0.0140382	 0.0000012	 0.0030594	 0.0008346	 0.0067998	 0.0008344	 0.0076162	 0.0008348	-0.0001380	 0.0008342	-0.0075679	 0.0008344	 0.0008357	 0.0008346	 0.0008795	82085
