4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9642100	 0.0000005	 0.0432029	 0.0000008	 0.8804129	 0.0000007	 0.0765873	 0.0000010	 0.7682220	 0.0004213	 0.0960714	 0.0006757	 0.6436272	 0.0005592	 0.1002772	 0.0007737	 0.5193669	 0.0006731	 0.0917990	 0.0008304	 0.0349665	168249
  23.6	 0.8783546	 0.0000007	 0.0740170	 0.0000010	 0.6406261	 0.0000011	 0.0969666	 0.0000012	 0.4012094	 0.0007588	 0.0714177	 0.0008585	 0.2214630	 0.0008465	 0.0272465	 0.0008828	 0.1112500	 0.0008714	-0.0075267	 0.0008918	 0.0168040	164757
  35.4	 0.7633072	 0.0000009	 0.0890872	 0.0000012	 0.3988902	 0.0000012	 0.0688273	 0.0000013	 0.1558102	 0.0008617	 0.0066403	 0.0008861	 0.0528359	 0.0008792	-0.0217854	 0.0008876	 0.0163785	 0.0008874	-0.0140271	 0.0008818	 0.0109193	161382
  47.2	 0.6356363	 0.0000010	 0.0896219	 0.0000012	 0.2172452	 0.0000013	 0.0245244	 0.0000013	 0.0528445	 0.0008771	-0.0222321	 0.0008851	 0.0085229	 0.0008853	-0.0108282	 0.0008796	-0.0114998	 0.0008844	-0.0042721	 0.0008806	 0.0080261	158071
  59.0	 0.5085273	 0.0000011	 0.0787428	 0.0000013	 0.1083003	 0.0000013	-0.0083263	 0.0000013	 0.0167539	 0.0008841	-0.0164498	 0.0008762	-0.0119431	 0.0008836	-0.0066749	 0.0008770	-0.0032639	 0.0008791	-0.0128517	 0.0008815	 0.0064394	154892
  70.8	 0.3916093	 0.0000012	 0.0608576	 0.0000013	 0.0533252	 0.0000013	-0.0210638	 0.0000013	-0.0039350	 0.0008815	-0.0094888	 0.0008748	-0.0093182	 0.0008795	-0.0123169	 0.0008767	 0.0100509	 0.0008769	 0.0004101	 0.0008794	 0.0054317	151712
  82.6	 0.2908813	 0.0000012	 0.0405281	 0.0000013	 0.0255862	 0.0000013	-0.0191782	 0.0000013	-0.0145116	 0.0008806	-0.0104048	 0.0008714	 0.0048743	 0.0008739	-0.0063192	 0.0008783	 0.0089551	 0.0008798	 0.0033523	 0.0008723	 0.0046507	148614
  94.4	 0.2095161	 0.0000013	 0.0214290	 0.0000013	 0.0081417	 0.0000013	-0.0126935	 0.0000013	-0.0117426	 0.0008749	-0.0143039	 0.0008731	 0.0114391	 0.0008776	 0.0045548	 0.0008706	 0.0107468	 0.0008735	-0.0007527	 0.0008748	 0.0041483	145694
 106.2	 0.1466876	 0.0000013	 0.0056346	 0.0000013	-0.0053521	 0.0000013	-0.0090914	 0.0000013	 0.0005272	 0.0008698	-0.0104848	 0.0008744	 0.0099226	 0.0008742	 0.0031508	 0.0008701	 0.0091238	 0.0008701	 0.0034303	 0.0008742	 0.0037837	142684
 118.0	 0.1004774	 0.0000013	-0.0050996	 0.0000013	-0.0148475	 0.0000013	-0.0098957	 0.0000013	 0.0103294	 0.0008723	-0.0008252	 0.0008681	 0.0109673	 0.0008701	 0.0004613	 0.0008703	 0.0016162	 0.0008699	 0.0024803	 0.0008706	 0.0034930	139812
 129.8	 0.0673224	 0.0000013	-0.0104653	 0.0000013	-0.0181192	 0.0000013	-0.0122982	 0.0000013	 0.0112473	 0.0008740	 0.0045186	 0.0008625	 0.0123823	 0.0008668	 0.0031857	 0.0008698	-0.0034698	 0.0008711	-0.0065797	 0.0008656	 0.0032735	136913
 141.6	 0.0451442	 0.0000013	-0.0115039	 0.0000013	-0.0148262	 0.0000013	-0.0128606	 0.0000013	 0.0070052	 0.0008689	 0.0041493	 0.0008640	 0.0104184	 0.0008661	 0.0024632	 0.0008667	 0.0052583	 0.0008668	-0.0084501	 0.0008661	 0.0030772	134048
 153.4	 0.0305054	 0.0000013	-0.0097816	 0.0000013	-0.0059751	 0.0000013	-0.0092908	 0.0000013	 0.0039861	 0.0008646	 0.0053755	 0.0008647	 0.0034089	 0.0008688	-0.0037208	 0.0008605	 0.0104548	 0.0008647	-0.0013298	 0.0008645	 0.0029181	131222
 165.2	 0.0208555	 0.0000013	-0.0072852	 0.0000013	 0.0043081	 0.0000013	-0.0027822	 0.0000013	 0.0048983	 0.0008633	 0.0097159	 0.0008625	-0.0030850	 0.0008642	-0.0053118	 0.0008617	 0.0018700	 0.0008624	 0.0020893	 0.0008635	 0.0027509	128625
 177.0	 0.0135702	 0.0000013	-0.0048865	 0.0000012	 0.0119479	 0.0000012	 0.0039172	 0.0000012	 0.0068921	 0.0008609	 0.0097109	 0.0008616	-0.0019896	 0.0008572	-0.0041652	 0.0008654	-0.0005731	 0.0008613	 0.0055114	 0.0008614	 0.0026018	126053
