4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9706889	 0.0000005	-0.0202208	 0.0000007	 0.9036178	 0.0000007	-0.0365904	 0.0000010	 0.8141361	 0.0003863	-0.0473342	 0.0006172	 0.7147716	 0.0005026	-0.0526573	 0.0007192	 0.6129554	 0.0006015	-0.0534588	 0.0007886	 0.0352746	168249
  23.6	 0.9021738	 0.0000007	-0.0358534	 0.0000010	 0.7123344	 0.0000010	-0.0512959	 0.0000012	 0.5111162	 0.0006837	-0.0489990	 0.0008317	 0.3394634	 0.0007928	-0.0403964	 0.0008727	 0.2077018	 0.0008524	-0.0302145	 0.0008822	 0.0169144	164757
  35.4	 0.8103911	 0.0000009	-0.0449100	 0.0000011	 0.5093561	 0.0000012	-0.0462940	 0.0000013	 0.2655991	 0.0008266	-0.0328844	 0.0008778	 0.1147526	 0.0008748	-0.0170184	 0.0008829	 0.0405514	 0.0008853	 0.0006127	 0.0008830	 0.0110662	161382
  47.2	 0.7075575	 0.0000010	-0.0470456	 0.0000012	 0.3348309	 0.0000012	-0.0345407	 0.0000013	 0.1124045	 0.0008726	-0.0151881	 0.0008811	 0.0264199	 0.0008841	 0.0068356	 0.0008803	 0.0071614	 0.0008892	 0.0270863	 0.0008751	 0.0083581	158071
  59.0	 0.6025401	 0.0000011	-0.0440560	 0.0000012	 0.2007485	 0.0000013	-0.0227956	 0.0000013	 0.0362470	 0.0008803	 0.0014207	 0.0008793	 0.0051953	 0.0008873	 0.0259526	 0.0008728	-0.0000935	 0.0008812	 0.0359592	 0.0008784	 0.0066892	154892
  70.8	 0.5010629	 0.0000011	-0.0379665	 0.0000013	 0.1070468	 0.0000013	-0.0115650	 0.0000013	 0.0084222	 0.0008822	 0.0167866	 0.0008739	 0.0000081	 0.0008801	 0.0339169	 0.0008753	 0.0010745	 0.0008760	 0.0307581	 0.0008796	 0.0055475	151712
  82.6	 0.4070820	 0.0000012	-0.0300697	 0.0000013	 0.0487065	 0.0000013	-0.0015686	 0.0000013	 0.0023846	 0.0008815	 0.0274980	 0.0008700	-0.0001839	 0.0008728	 0.0341416	 0.0008785	 0.0059787	 0.0008768	 0.0136930	 0.0008753	 0.0047058	148614
  94.4	 0.3228945	 0.0000012	-0.0225761	 0.0000013	 0.0161822	 0.0000013	 0.0076865	 0.0000013	 0.0010199	 0.0008742	 0.0332592	 0.0008731	 0.0018929	 0.0008731	 0.0233768	 0.0008748	 0.0103760	 0.0008760	-0.0063311	 0.0008722	 0.0041508	145694
 106.2	 0.2492826	 0.0000012	-0.0152138	 0.0000013	 0.0019459	 0.0000013	 0.0169157	 0.0000013	 0.0018251	 0.0008671	 0.0339950	 0.0008761	 0.0058611	 0.0008729	 0.0080930	 0.0008713	 0.0043034	 0.0008704	-0.0156030	 0.0008737	 0.0037275	142684
 118.0	 0.1869897	 0.0000013	-0.0092423	 0.0000013	-0.0011301	 0.0000013	 0.0235777	 0.0000013	 0.0031916	 0.0008672	 0.0279247	 0.0008727	 0.0092483	 0.0008713	-0.0068636	 0.0008691	-0.0063364	 0.0008657	-0.0116199	 0.0008746	 0.0033640	139812
 129.8	 0.1351950	 0.0000013	-0.0042072	 0.0000013	 0.0015751	 0.0000013	 0.0280377	 0.0000013	 0.0038711	 0.0008685	 0.0185470	 0.0008679	 0.0073290	 0.0008670	-0.0165363	 0.0008694	-0.0132783	 0.0008633	-0.0002323	 0.0008733	 0.0030572	136913
