4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9630344	 0.0000005	-0.0183407	 0.0000008	 0.8758460	 0.0000007	-0.0327064	 0.0000010	 0.7578809	 0.0004187	-0.0416184	 0.0007041	 0.6262554	 0.0005580	-0.0447151	 0.0008047	 0.4935733	 0.0006775	-0.0427700	 0.0008575	 0.0346088	168249
  23.6	 0.8740538	 0.0000007	-0.0320563	 0.0000010	 0.6235735	 0.0000011	-0.0438629	 0.0000013	 0.3672971	 0.0007699	-0.0363315	 0.0008758	 0.1763524	 0.0008707	-0.0221692	 0.0008754	 0.0669381	 0.0008994	-0.0136650	 0.0008706	 0.0173253	164757
  35.4	 0.7536451	 0.0000009	-0.0398508	 0.0000012	 0.3651982	 0.0000012	-0.0351110	 0.0000013	 0.1100856	 0.0008892	-0.0165026	 0.0008694	 0.0239845	 0.0008941	-0.0142212	 0.0008748	 0.0207714	 0.0008821	-0.0246580	 0.0008866	 0.0116912	161382
  47.2	 0.6180527	 0.0000010	-0.0414524	 0.0000012	 0.1719719	 0.0000013	-0.0201859	 0.0000013	 0.0237881	 0.0008924	-0.0140462	 0.0008719	 0.0260929	 0.0008786	-0.0279829	 0.0008852	 0.0370617	 0.0008797	-0.0349399	 0.0008831	 0.0086373	158071
  59.0	 0.4817293	 0.0000011	-0.0380339	 0.0000013	 0.0622487	 0.0000013	-0.0127646	 0.0000013	 0.0219490	 0.0008776	-0.0238221	 0.0008822	 0.0366660	 0.0008769	-0.0352084	 0.0008816	 0.0173383	 0.0008818	-0.0270316	 0.0008780	 0.0069210	154892
  70.8	 0.3558416	 0.0000012	-0.0316053	 0.0000013	 0.0191736	 0.0000013	-0.0149395	 0.0000013	 0.0344902	 0.0008752	-0.0307368	 0.0008793	 0.0217333	 0.0008767	-0.0313448	 0.0008784	-0.0049343	 0.0008763	-0.0137149	 0.0008799	 0.0056844	151712
  82.6	 0.2471912	 0.0000013	-0.0247340	 0.0000013	 0.0136686	 0.0000013	-0.0213220	 0.0000013	 0.0349629	 0.0008717	-0.0337984	 0.0008785	 0.0007263	 0.0008789	-0.0202212	 0.0008730	-0.0068443	 0.0008773	-0.0105409	 0.0008749	 0.0047332	148614
  94.4	 0.1596078	 0.0000013	-0.0195671	 0.0000013	 0.0224658	 0.0000013	-0.0277443	 0.0000013	 0.0219085	 0.0008737	-0.0335925	 0.0008733	-0.0066190	 0.0008711	-0.0125759	 0.0008771	-0.0063723	 0.0008728	-0.0156565	 0.0008753	 0.0040988	145694
 106.2	 0.0938065	 0.0000013	-0.0169738	 0.0000013	 0.0313529	 0.0000013	-0.0326444	 0.0000013	 0.0071474	 0.0008785	-0.0265960	 0.0008651	-0.0048876	 0.0008756	-0.0137675	 0.0008685	-0.0101342	 0.0008697	-0.0073969	 0.0008745	 0.0036222	142684
 118.0	 0.0478012	 0.0000013	-0.0170323	 0.0000013	 0.0335618	 0.0000013	-0.0350754	 0.0000013	 0.0008321	 0.0008681	-0.0178032	 0.0008722	-0.0057600	 0.0008695	-0.0172184	 0.0008707	 0.0059641	 0.0008704	 0.0025150	 0.0008700	 0.0033015	139812
