4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9667756	 0.0000005	-0.0202924	 0.0000008	 0.8890972	 0.0000007	-0.0363901	 0.0000010	 0.7844060	 0.0004031	-0.0459369	 0.0006657	 0.6672691	 0.0005336	-0.0485164	 0.0007679	 0.5482754	 0.0006441	-0.0449918	 0.0008301	 0.0353436	168249
  23.6	 0.8869781	 0.0000007	-0.0359993	 0.0000010	 0.6636827	 0.0000010	-0.0481920	 0.0000012	 0.4316881	 0.0007310	-0.0362770	 0.0008628	 0.2480888	 0.0008260	-0.0140157	 0.0008914	 0.1249870	 0.0008614	 0.0040428	 0.0008987	 0.0172592	164757
  35.4	 0.7787661	 0.0000009	-0.0451798	 0.0000011	 0.4280379	 0.0000012	-0.0363604	 0.0000013	 0.1763521	 0.0008472	-0.0041343	 0.0008941	 0.0512742	 0.0008704	 0.0108614	 0.0008966	-0.0012819	 0.0008762	 0.0066135	 0.0008934	 0.0114371	161382
  47.2	 0.6568119	 0.0000010	-0.0474126	 0.0000012	 0.2413721	 0.0000013	-0.0154330	 0.0000013	 0.0506745	 0.0008683	 0.0097903	 0.0008943	-0.0100354	 0.0008760	 0.0022608	 0.0008890	-0.0263331	 0.0008859	-0.0045324	 0.0008786	 0.0085468	158071
  59.0	 0.5335313	 0.0000011	-0.0442451	 0.0000013	 0.1191453	 0.0000013	-0.0005434	 0.0000013	-0.0001177	 0.0008710	 0.0039888	 0.0008896	-0.0269511	 0.0008838	-0.0044990	 0.0008763	-0.0253740	 0.0008855	 0.0064384	 0.0008746	 0.0065504	154892
  70.8	 0.4182277	 0.0000012	-0.0372339	 0.0000013	 0.0499695	 0.0000013	 0.0040378	 0.0000013	-0.0221997	 0.0008768	-0.0039033	 0.0008792	-0.0269017	 0.0008828	 0.0035981	 0.0008729	-0.0204948	 0.0008797	 0.0103463	 0.0008762	 0.0052638	151712
  82.6	 0.3169661	 0.0000012	-0.0282060	 0.0000013	 0.0124208	 0.0000013	 0.0002697	 0.0000013	-0.0300274	 0.0008813	-0.0022720	 0.0008702	-0.0233852	 0.0008787	 0.0109250	 0.0008729	-0.0064217	 0.0008769	-0.0033285	 0.0008753	 0.0044192	148614
  94.4	 0.2321793	 0.0000012	-0.0193674	 0.0000013	-0.0100328	 0.0000013	-0.0055816	 0.0000013	-0.0292417	 0.0008768	 0.0059482	 0.0008707	-0.0198372	 0.0008744	 0.0045939	 0.0008735	 0.0127654	 0.0008736	-0.0171325	 0.0008743	 0.0037298	145694
 106.2	 0.1644210	 0.0000013	-0.0125333	 0.0000013	-0.0255520	 0.0000013	-0.0088383	 0.0000013	-0.0265904	 0.0008746	 0.0117686	 0.0008690	-0.0068509	 0.0008732	-0.0055611	 0.0008711	 0.0103482	 0.0008741	-0.0165572	 0.0008699	 0.0032200	142684
 118.0	 0.1124745	 0.0000013	-0.0089573	 0.0000013	-0.0373531	 0.0000013	-0.0074370	 0.0000013	-0.0268516	 0.0008684	 0.0100342	 0.0008715	 0.0118156	 0.0008709	-0.0143124	 0.0008694	 0.0060582	 0.0008695	 0.0010098	 0.0008710	 0.0028117	139812
