4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9668759	 0.0000005	 0.0497225	 0.0000008	 0.8900777	 0.0000007	 0.0922413	 0.0000010	 0.7854373	 0.0003895	 0.1236360	 0.0006561	 0.6669063	 0.0005142	 0.1418056	 0.0007633	 0.5440959	 0.0006248	 0.1479147	 0.0008302	 0.0333139	168249
  23.6	 0.8883471	 0.0000007	 0.0906207	 0.0000010	 0.6645532	 0.0000010	 0.1392143	 0.0000012	 0.4223366	 0.0007166	 0.1397672	 0.0008655	 0.2217077	 0.0008321	 0.1073244	 0.0008867	 0.0847914	 0.0008774	 0.0616669	 0.0008871	 0.0164406	164757
  35.4	 0.7819268	 0.0000009	 0.1186219	 0.0000011	 0.4211674	 0.0000012	 0.1367969	 0.0000013	 0.1422470	 0.0008600	 0.0824163	 0.0008854	 0.0083069	 0.0008842	 0.0203322	 0.0008851	-0.0231346	 0.0008834	-0.0075321	 0.0008857	 0.0111278	161382
  47.2	 0.6607401	 0.0000010	 0.1336009	 0.0000012	 0.2175580	 0.0000013	 0.1026110	 0.0000013	 0.0066576	 0.0008821	 0.0198480	 0.0008826	-0.0233870	 0.0008816	-0.0078068	 0.0008830	-0.0089349	 0.0008874	 0.0075252	 0.0008776	 0.0084186	158071
  59.0	 0.5348017	 0.0000011	 0.1361564	 0.0000013	 0.0787752	 0.0000013	 0.0576650	 0.0000013	-0.0252604	 0.0008789	-0.0056685	 0.0008813	-0.0106817	 0.0008844	 0.0074271	 0.0008762	-0.0015840	 0.0008793	 0.0183555	 0.0008812	 0.0067255	154892
  70.8	 0.4132505	 0.0000012	 0.1283849	 0.0000013	 0.0028353	 0.0000013	 0.0199764	 0.0000013	-0.0192834	 0.0008786	 0.0000464	 0.0008775	-0.0017215	 0.0008788	 0.0173117	 0.0008774	-0.0018059	 0.0008786	 0.0090837	 0.0008778	 0.0055982	151712
  82.6	 0.3029301	 0.0000012	 0.1132019	 0.0000013	-0.0263919	 0.0000013	 0.0006925	 0.0000013	-0.0082799	 0.0008784	 0.0124037	 0.0008736	-0.0002719	 0.0008755	 0.0153020	 0.0008766	-0.0002955	 0.0008737	-0.0030999	 0.0008785	 0.0048450	148614
  94.4	 0.2079587	 0.0000012	 0.0934798	 0.0000013	-0.0291367	 0.0000013	-0.0025398	 0.0000013	-0.0001833	 0.0008737	 0.0173333	 0.0008744	-0.0031587	 0.0008739	 0.0073139	 0.0008744	 0.0040882	 0.0008741	-0.0054115	 0.0008742	 0.0042302	145694
 106.2	 0.1304135	 0.0000013	 0.0718618	 0.0000013	-0.0215392	 0.0000013	 0.0029962	 0.0000013	 0.0011928	 0.0008716	 0.0150289	 0.0008725	-0.0019360	 0.0008709	-0.0023198	 0.0008734	-0.0012869	 0.0008712	 0.0012621	 0.0008732	 0.0037887	142684
 118.0	 0.0705800	 0.0000013	 0.0511253	 0.0000013	-0.0128536	 0.0000013	 0.0106922	 0.0000013	-0.0023988	 0.0008721	 0.0103074	 0.0008683	 0.0022541	 0.0008709	-0.0069763	 0.0008696	-0.0071349	 0.0008721	 0.0019940	 0.0008683	 0.0034207	139812
