4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9603044	 0.0000005	-0.0547406	 0.0000008	 0.8656555	 0.0000007	-0.1009625	 0.0000010	 0.7375913	 0.0004410	-0.1346113	 0.0007061	 0.5964738	 0.0005881	-0.1540604	 0.0007977	 0.4581043	 0.0007034	-0.1592192	 0.0008461	 0.0310545	168249
  23.6	 0.8639944	 0.0000007	-0.0979108	 0.0000010	 0.5940720	 0.0000011	-0.1494439	 0.0000013	 0.3312266	 0.0007826	-0.1478165	 0.0008687	 0.1472456	 0.0008600	-0.1107744	 0.0008838	 0.0439344	 0.0008842	-0.0623505	 0.0008850	 0.0150671	164757
  35.4	 0.7338058	 0.0000009	-0.1267759	 0.0000012	 0.3291612	 0.0000012	-0.1441595	 0.0000013	 0.0848049	 0.0008732	-0.0848074	 0.0008837	-0.0030239	 0.0008904	-0.0198631	 0.0008789	-0.0189119	 0.0008908	 0.0214844	 0.0008781	 0.0099529	161382
  47.2	 0.5895834	 0.0000011	-0.1412455	 0.0000012	 0.1432816	 0.0000013	-0.1060534	 0.0000013	-0.0036125	 0.0008882	-0.0197491	 0.0008766	-0.0173621	 0.0008859	 0.0297786	 0.0008781	-0.0033738	 0.0008741	 0.0399191	 0.0008895	 0.0071430	158071
  59.0	 0.4485560	 0.0000012	-0.1427301	 0.0000013	 0.0399051	 0.0000013	-0.0592407	 0.0000013	-0.0185510	 0.0008874	 0.0218811	 0.0008726	-0.0034409	 0.0008712	 0.0397341	 0.0008881	 0.0158616	 0.0008769	 0.0255138	 0.0008831	 0.0053647	154892
  70.8	 0.3220867	 0.0000012	-0.1335155	 0.0000013	-0.0048142	 0.0000013	-0.0191427	 0.0000013	-0.0095871	 0.0008723	 0.0398659	 0.0008826	 0.0132692	 0.0008738	 0.0256433	 0.0008819	 0.0176630	 0.0008810	 0.0218887	 0.0008747	 0.0043747	151712
  82.6	 0.2165303	 0.0000013	-0.1163446	 0.0000013	-0.0166771	 0.0000013	 0.0107893	 0.0000013	 0.0032088	 0.0008660	 0.0344394	 0.0008851	 0.0220354	 0.0008739	 0.0207802	 0.0008775	-0.0090926	 0.0008840	 0.0077345	 0.0008681	 0.0037389	148614
  94.4	 0.1337242	 0.0000013	-0.0957998	 0.0000013	-0.0131476	 0.0000013	 0.0314811	 0.0000013	 0.0146063	 0.0008712	 0.0204362	 0.0008766	 0.0105337	 0.0008812	 0.0191779	 0.0008667	-0.0265178	 0.0008732	-0.0017561	 0.0008746	 0.0032517	145694
 106.2	 0.0728331	 0.0000013	-0.0737840	 0.0000013	-0.0060395	 0.0000013	 0.0394960	 0.0000013	 0.0217376	 0.0008697	 0.0180203	 0.0008739	-0.0153778	 0.0008783	 0.0062569	 0.0008658	-0.0139638	 0.0008693	 0.0047338	 0.0008748	 0.0028847	142684
 118.0	 0.0306657	 0.0000013	-0.0529437	 0.0000013	 0.0005550	 0.0000013	 0.0347987	 0.0000013	 0.0212064	 0.0008698	 0.0205800	 0.0008700	-0.0260006	 0.0008697	-0.0020756	 0.0008703	-0.0017600	 0.0008710	-0.0038628	 0.0008695	 0.0025825	139812
