4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9680539	 0.0000005	-0.0214531	 0.0000008	 0.8935317	 0.0000007	-0.0392986	 0.0000010	 0.7928441	 0.0003937	-0.0520174	 0.0006547	 0.6798370	 0.0005198	-0.0592046	 0.0007587	 0.5640694	 0.0006276	-0.0616943	 0.0008242	 0.0334031	168249
  23.6	 0.8918690	 0.0000007	-0.0403155	 0.0000010	 0.6774775	 0.0000010	-0.0613688	 0.0000012	 0.4510462	 0.0007128	-0.0630950	 0.0008600	 0.2648878	 0.0008210	-0.0544846	 0.0008860	 0.1335470	 0.0008732	-0.0431204	 0.0008836	 0.0160835	164757
  35.4	 0.7890232	 0.0000009	-0.0548467	 0.0000011	 0.4497792	 0.0000012	-0.0649688	 0.0000013	 0.1910254	 0.0008502	-0.0493686	 0.0008843	 0.0516932	 0.0008867	-0.0327182	 0.0008796	-0.0001645	 0.0008841	-0.0192128	 0.0008852	 0.0107605	161382
  47.2	 0.6738070	 0.0000010	-0.0642091	 0.0000012	 0.2635678	 0.0000013	-0.0572014	 0.0000013	 0.0509825	 0.0008843	-0.0322500	 0.0008775	-0.0058781	 0.0008798	-0.0144337	 0.0008851	 0.0023755	 0.0008763	 0.0019224	 0.0008887	 0.0082596	158071
  59.0	 0.5568753	 0.0000011	-0.0691946	 0.0000013	 0.1324295	 0.0000013	-0.0454878	 0.0000013	-0.0004948	 0.0008809	-0.0179110	 0.0008795	 0.0032672	 0.0008741	 0.0028051	 0.0008866	 0.0100895	 0.0008765	 0.0151247	 0.0008840	 0.0067945	154892
  70.8	 0.4462185	 0.0000012	-0.0699695	 0.0000013	 0.0520516	 0.0000013	-0.0332599	 0.0000013	-0.0028071	 0.0008723	-0.0054918	 0.0008841	 0.0120359	 0.0008729	 0.0141310	 0.0008832	 0.0020121	 0.0008749	 0.0141471	 0.0008813	 0.0057373	151712
  82.6	 0.3470749	 0.0000012	-0.0671251	 0.0000013	 0.0103840	 0.0000013	-0.0226313	 0.0000013	 0.0075589	 0.0008698	 0.0065796	 0.0008823	 0.0071150	 0.0008722	 0.0159268	 0.0008797	-0.0120237	 0.0008742	 0.0099249	 0.0008778	 0.0048970	148614
  94.4	 0.2618295	 0.0000012	-0.0622439	 0.0000013	-0.0040094	 0.0000013	-0.0135257	 0.0000013	 0.0115584	 0.0008697	 0.0139973	 0.0008784	-0.0035907	 0.0008714	 0.0092732	 0.0008768	-0.0164397	 0.0008677	 0.0129903	 0.0008802	 0.0041760	145694
 106.2	 0.1907736	 0.0000013	-0.0559928	 0.0000013	-0.0026858	 0.0000013	-0.0048505	 0.0000013	 0.0069086	 0.0008674	 0.0143535	 0.0008767	-0.0113168	 0.0008669	 0.0089720	 0.0008772	-0.0111498	 0.0008697	 0.0063929	 0.0008745	 0.0036123	142684
 118.0	 0.1333770	 0.0000013	-0.0483808	 0.0000013	 0.0045981	 0.0000013	 0.0036152	 0.0000013	-0.0014913	 0.0008662	 0.0097668	 0.0008742	-0.0109733	 0.0008652	 0.0109598	 0.0008751	-0.0106435	 0.0008713	-0.0010292	 0.0008691	 0.0031694	139812
 129.8	 0.0886881	 0.0000013	-0.0394394	 0.0000013	 0.0097055	 0.0000013	 0.0118227	 0.0000013	-0.0064973	 0.0008651	 0.0067403	 0.0008715	-0.0080374	 0.0008662	 0.0069857	 0.0008704	-0.0107612	 0.0008687	 0.0022810	 0.0008680	 0.0028250	136913
 141.6	 0.0554883	 0.0000013	-0.0306387	 0.0000013	 0.0100104	 0.0000013	 0.0166235	 0.0000013	-0.0076663	 0.0008640	 0.0071932	 0.0008689	-0.0071536	 0.0008678	 0.0015143	 0.0008651	-0.0071164	 0.0008665	 0.0023075	 0.0008664	 0.0025286	134048
 153.4	 0.0322569	 0.0000013	-0.0228237	 0.0000013	 0.0066390	 0.0000013	 0.0159285	 0.0000013	-0.0035360	 0.0008630	 0.0075978	 0.0008663	-0.0074473	 0.0008657	 0.0012933	 0.0008636	-0.0037961	 0.0008653	-0.0018735	 0.0008640	 0.0022817	131222
