4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9571539	 0.0000005	 0.0013771	 0.0000008	 0.8533102	 0.0000008	-0.0017208	 0.0000011	 0.7126160	 0.0004498	-0.0115598	 0.0007593	 0.5575201	 0.0006013	-0.0280777	 0.0008533	 0.4059336	 0.0007202	-0.0483794	 0.0008943	 0.0318877	168249
  23.6	 0.8518530	 0.0000008	-0.0005067	 0.0000011	 0.5554106	 0.0000011	-0.0259767	 0.0000013	 0.2699613	 0.0008001	-0.0659931	 0.0009014	 0.0785530	 0.0008750	-0.0935374	 0.0008861	-0.0146406	 0.0008885	-0.0954210	 0.0008775	 0.0161906	164757
  35.4	 0.7090539	 0.0000009	-0.0080495	 0.0000012	 0.2692131	 0.0000013	-0.0627591	 0.0000013	 0.0208873	 0.0008840	-0.0942414	 0.0008774	-0.0405018	 0.0008821	-0.0762402	 0.0008810	-0.0239675	 0.0008849	-0.0409427	 0.0008828	 0.0107741	161382
  47.2	 0.5518674	 0.0000011	-0.0210071	 0.0000013	 0.0777943	 0.0000013	-0.0868253	 0.0000013	-0.0401204	 0.0008799	-0.0740667	 0.0008789	-0.0138999	 0.0008833	-0.0283482	 0.0008809	 0.0039908	 0.0008810	 0.0027762	 0.0008841	 0.0080545	158071
  59.0	 0.3989434	 0.0000012	-0.0374285	 0.0000013	-0.0140270	 0.0000013	-0.0870243	 0.0000013	-0.0239379	 0.0008793	-0.0375209	 0.0008797	 0.0031837	 0.0008787	 0.0044815	 0.0008821	-0.0039793	 0.0008779	-0.0012894	 0.0008828	 0.0066006	154892
  70.8	 0.2645606	 0.0000012	-0.0538396	 0.0000013	-0.0393027	 0.0000013	-0.0693965	 0.0000013	-0.0015728	 0.0008768	-0.0037325	 0.0008796	-0.0030787	 0.0008757	 0.0028052	 0.0008807	-0.0010441	 0.0008769	 0.0010754	 0.0008795	 0.0055672	151712
  82.6	 0.1562825	 0.0000013	-0.0669509	 0.0000013	-0.0335181	 0.0000013	-0.0449259	 0.0000013	 0.0007200	 0.0008744	 0.0116148	 0.0008777	-0.0001677	 0.0008759	 0.0001185	 0.0008764	-0.0017981	 0.0008799	 0.0063121	 0.0008723	 0.0048301	148614
  94.4	 0.0754189	 0.0000013	-0.0733437	 0.0000013	-0.0185007	 0.0000013	-0.0202130	 0.0000013	-0.0030204	 0.0008732	 0.0084558	 0.0008751	 0.0011463	 0.0008737	 0.0057027	 0.0008746	-0.0058087	 0.0008734	 0.0037061	 0.0008749	 0.0042983	145694
 106.2	 0.0190161	 0.0000013	-0.0731569	 0.0000013	-0.0058961	 0.0000013	 0.0010102	 0.0000013	-0.0019311	 0.0008727	 0.0037574	 0.0008717	-0.0034962	 0.0008762	 0.0099766	 0.0008680	-0.0012072	 0.0008726	 0.0058583	 0.0008717	 0.0038791	142684
 118.0	-0.0169571	 0.0000013	-0.0677330	 0.0000013	-0.0010532	 0.0000013	 0.0145347	 0.0000013	-0.0008135	 0.0008689	 0.0081632	 0.0008716	-0.0086414	 0.0008700	 0.0052044	 0.0008704	-0.0058322	 0.0008718	-0.0025465	 0.0008687	 0.0035100	139812
