4608	# No of dislocations in the cell
800000	# Np of point-pairs
  3200	# Square
 2	 0	 0	# diffraction vector, g:
 1	-1	-2	# line vector, l:
0.202470	0.202470	0.000000	# Burgers vector, b in [nm] 
0.266310	# C_factor/ nu = 0.345000
0.404940	# lattice parameter, [nm]
L	cos_AL	err_Cos	sin_AL	err_Sin	Cos_2AL	err_Cos_2AL	Sin_2AL	err_Sin_2AL	Cos_3AL	err_Cos_3AL	Sin_3AL	err_Sin_3AL	Cos_4AL	err_Cos_4AL	Sin_4AL	err_Sin_4AL	Cos_5AL	err_Cos_5AL	Sin_5AL	err_Sin_5AL	<eps^2>	bad_points
  11.8	 0.9637942	 0.0000005	 0.0575082	 0.0000008	 0.8795685	 0.0000007	 0.1036673	 0.0000010	 0.7675937	 0.0004243	 0.1338713	 0.0006647	 0.6442500	 0.0005554	 0.1474265	 0.0007636	 0.5208153	 0.0006623	 0.1467522	 0.0008251	 0.0334646	168249
  23.6	 0.8774389	 0.0000007	 0.1028622	 0.0000010	 0.6408425	 0.0000011	 0.1456774	 0.0000012	 0.4030992	 0.0007436	 0.1333950	 0.0008587	 0.2184945	 0.0008371	 0.0945791	 0.0008856	 0.0965519	 0.0008754	 0.0523884	 0.0008881	 0.0159438	164757
  35.4	 0.7619812	 0.0000009	 0.1315003	 0.0000011	 0.4006138	 0.0000012	 0.1320408	 0.0000013	 0.1483715	 0.0008599	 0.0725626	 0.0008853	 0.0275238	 0.0008828	 0.0213110	 0.0008858	-0.0101377	 0.0008830	-0.0024274	 0.0008866	 0.0098723	161382
  47.2	 0.6347110	 0.0000010	 0.1428540	 0.0000012	 0.2157511	 0.0000013	 0.0931482	 0.0000013	 0.0277312	 0.0008806	 0.0223665	 0.0008834	-0.0114620	 0.0008807	-0.0047138	 0.0008843	-0.0056130	 0.0008783	-0.0034785	 0.0008868	 0.0069501	158071
  59.0	 0.5090204	 0.0000011	 0.1399089	 0.0000013	 0.0958030	 0.0000013	 0.0536891	 0.0000013	-0.0084733	 0.0008779	-0.0010776	 0.0008827	-0.0046989	 0.0008761	-0.0032882	 0.0008846	-0.0019178	 0.0008781	 0.0057298	 0.0008826	 0.0053959	154892
  70.8	 0.3940081	 0.0000012	 0.1268289	 0.0000013	 0.0280556	 0.0000013	 0.0250260	 0.0000013	-0.0080466	 0.0008755	-0.0048433	 0.0008809	-0.0008261	 0.0008745	 0.0035862	 0.0008819	-0.0066203	 0.0008798	 0.0092398	 0.0008765	 0.0044327	151712
  82.6	 0.2949047	 0.0000012	 0.1087236	 0.0000013	-0.0032002	 0.0000013	 0.0077656	 0.0000013	-0.0028451	 0.0008710	-0.0009092	 0.0008813	-0.0074354	 0.0008786	 0.0074531	 0.0008735	-0.0087192	 0.0008766	 0.0142952	 0.0008754	 0.0037381	148614
  94.4	 0.2128165	 0.0000013	 0.0898891	 0.0000013	-0.0111306	 0.0000013	 0.0001761	 0.0000013	-0.0034443	 0.0008699	 0.0038372	 0.0008784	-0.0114167	 0.0008761	 0.0077305	 0.0008721	-0.0125434	 0.0008726	 0.0133160	 0.0008755	 0.0032832	145694
 106.2	 0.1477767	 0.0000013	 0.0721579	 0.0000013	-0.0094644	 0.0000013	-0.0012470	 0.0000013	-0.0066046	 0.0008719	 0.0062566	 0.0008724	-0.0135496	 0.0008730	 0.0095614	 0.0008710	-0.0116993	 0.0008720	 0.0101942	 0.0008721	 0.0029381	142684
 118.0	 0.0968691	 0.0000013	 0.0561936	 0.0000013	-0.0075484	 0.0000013	-0.0002989	 0.0000013	-0.0107188	 0.0008752	 0.0058517	 0.0008651	-0.0145697	 0.0008705	 0.0113514	 0.0008697	-0.0077049	 0.0008691	 0.0088246	 0.0008713	 0.0026200	139812
 129.8	 0.0583934	 0.0000013	 0.0425412	 0.0000013	-0.0077005	 0.0000013	 0.0013598	 0.0000013	-0.0133228	 0.0008690	 0.0044302	 0.0008676	-0.0115442	 0.0008678	 0.0100848	 0.0008687	-0.0004900	 0.0008683	 0.0042300	 0.0008684	 0.0023453	136913
 141.6	 0.0297907	 0.0000013	 0.0312033	 0.0000013	-0.0095514	 0.0000013	 0.0030909	 0.0000013	-0.0124890	 0.0008646	 0.0078244	 0.0008682	-0.0096098	 0.0008683	 0.0065058	 0.0008646	 0.0069787	 0.0008686	 0.0062463	 0.0008643	 0.0021308	134048
 153.4	 0.0088558	 0.0000013	 0.0219896	 0.0000013	-0.0112176	 0.0000013	 0.0060782	 0.0000013	-0.0100977	 0.0008662	 0.0133969	 0.0008629	-0.0083043	 0.0008637	 0.0022454	 0.0008655	 0.0028068	 0.0008645	 0.0096336	 0.0008647	 0.0019536	131222
 165.2	-0.0064025	 0.0000012	 0.0143672	 0.0000013	-0.0126614	 0.0000013	 0.0090990	 0.0000013	-0.0083444	 0.0008652	 0.0154309	 0.0008605	-0.0016512	 0.0008614	 0.0011895	 0.0008645	-0.0085769	 0.0008633	 0.0044269	 0.0008625	 0.0018005	128625
