   1.0.0 # v: lpa-xrd version
1.25e+13 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404940 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
     512 # nd: number of dislocations in the input file
  200000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   5.0  9.980369116588325E-01  8.1623969E-06 -7.955673949085215E-04  2.2725623E-05  9.930121738985102E-01  1.5465191E-05 -1.546434555430565E-03  4.2650106E-05  9.853140816093654E-01  2.3170254E-05 -2.255442587063768E-03  6.1293390E-05  9.752171853750085E-01  3.1279877E-05 -2.921722190398550E-03  7.8821580E-05  9.629045956517593E-01  3.9810626E-05 -3.519432941391624E-03  9.5361108E-05  6.924519919739179E-06          0
  10.0  9.928447699905812E-01  1.6558248E-05 -1.553435956489171E-03  4.2849697E-05  9.750007747518435E-01  3.2040270E-05 -2.925578192777520E-03  7.8937266E-05  9.483795404232943E-01  4.9093792E-05 -4.034764701511888E-03  1.1102158E-04  9.144838982484176E-01  6.7397526E-05 -4.725272867902582E-03  1.3931342E-04  8.746387713875950E-01  8.6518792E-05 -4.904080211746068E-03  1.6395513E-04  6.365579695109916E-06          0
  15.0  9.848379951446877E-01  2.5295405E-05 -2.278953635882856E-03  6.1653307E-05  9.480332052863909E-01  4.9865057E-05 -4.046907737701270E-03  1.1114529E-04  8.948479146902897E-01  7.7448214E-05 -4.900949748131703E-03  1.5214891E-04  8.298089916224628E-01  1.0628470E-04 -4.562688152063870E-03  1.8513731E-04  7.570780612954390E-01  1.3472098E-04 -3.066356380289051E-03  2.1082823E-04  6.051364386728085E-06          0
  20.0  9.742954425009061E-01  3.4296163E-05 -2.955923730351786E-03  7.9356498E-05  9.136476407545437E-01  6.8752179E-05 -4.729487589565816E-03  1.3952216E-04  8.293678167923797E-01  1.0672512E-04 -4.552283103244859E-03  1.8520296E-04  7.313678094181955E-01  1.4413844E-04 -2.310511628143147E-03  2.1798626E-04  6.283479862307522E-01  1.7786884E-04  1.531619276012680E-03  2.4027803E-04  5.825034044753361E-06          0
  25.0  9.614377266198330E-01  4.3566053E-05 -3.547501583783287E-03  9.6046557E-05  8.732336020955995E-01  8.8278872E-05 -4.887808428911428E-03  1.6421551E-04  7.561454247637294E-01  1.3539694E-04 -3.028826708130285E-03  2.1094431E-04  6.278699952519119E-01  1.7810674E-04  1.539346362191043E-03  2.4031527E-04  5.024055044940857E-01  2.1245504E-04  7.472817232613290E-03  2.5752811E-04  5.646153492769637E-06          0
  30.0  9.464553871192055E-01  5.3154740E-05 -4.033691587085957E-03  1.1174042E-04  8.281617212817233E-01  1.0788736E-04 -4.512427556842664E-03  1.8540842E-04  6.789402496021697E-01  1.6222117E-04 -5.470183110484047E-04  2.3037043E-04  5.262662548241503E-01  2.0651644E-04  6.236039059377757E-03  2.5485058E-04  3.886222558624445E-01  2.3760579E-04  1.317570884740970E-02  2.6726289E-04  5.506151507856170E-06          0
  35.0  9.295716956433396E-01  6.2878364E-05 -4.409665215135597E-03  1.2648411E-04  7.796126267979866E-01  1.2722358E-04 -3.659135404149612E-03  2.0333799E-04  6.010347327152198E-01  1.8624302E-04  2.637189050803305E-03  2.4464600E-04  4.316085917329179E-01  2.2882253E-04  1.096437457798217E-02  2.6406716E-04  2.920558115202513E-01  2.5441940E-04  1.740561852773203E-02  2.7272588E-04  5.381976212783750E-06          0
  40.0  9.109378202522488E-01  7.2794278E-05 -4.675493473169820E-03  1.4028583E-04  7.287615624840178E-01  1.4586400E-04 -2.318065077713692E-03  2.1829653E-04  5.250356539461685E-01  2.0698359E-04  6.216444722159077E-03  2.5490744E-04  3.470837908504221E-01  2.4538315E-04  1.504593170895115E-02  2.6986502E-04  2.141927393793704E-01  2.6500050E-04  1.952929640429478E-02  2.7572973E-04  5.276252811281040E-06          0
  45.0  8.907528675607596E-01  8.2805543E-05 -4.817693062230298E-03  1.5316069E-04  6.766738276053235E-01  1.6349884E-04 -5.876536301477444E-04  2.3059688E-04  4.530508438910473E-01  2.2424773E-04  9.827495656362067E-03  2.6219215E-04  2.743457946460301E-01  2.5708670E-04  1.794812754502843E-02  2.7350853E-04  1.538796214044002E-01  2.7144084E-04  1.952738470579701E-02  2.7725402E-04  5.182309962325344E-06          0
  50.0  8.691783156625228E-01  9.2874475E-05 -4.837961420253872E-03  1.6513067E-04  6.242822465799175E-01  1.7986981E-04  1.466360752533201E-03  2.4060043E-04  3.865228247321349E-01  2.3815199E-04  1.314515646390494E-02  2.6734253E-04  2.135785011881019E-01  2.6511027E-04  1.945690130349674E-02  2.7573437E-04  1.087336031065539E-01  2.7520053E-04  1.786119976446332E-02  2.7800350E-04  5.098034579671526E-06          0
