   1.0.0 # v: lpa-xrd version
1.28e+16 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404940 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
  524288 # nd: number of dislocations in the input file
  200000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   1.5  8.159558551485540E-01  1.0749648E-04 -1.927951653451677E-02  1.9784305E-04  4.805928041936837E-01  2.1708318E-04 -2.192688953693594E-02  2.6617948E-04  2.106039133167836E-01  2.6686562E-04 -1.365896721225420E-02  2.7770308E-04  6.975235407223181E-02  2.7806055E-04 -5.223772241347244E-03  2.7920176E-04  1.762427356395100E-02  2.7942881E-04 -9.284840468433986E-04  2.7944881E-04  7.920975337849859E-03          0
   3.0  4.722152888615605E-01  2.1970974E-04 -2.156201099880063E-02  2.6652058E-04  6.822939096774119E-02  2.7811607E-04 -5.107984185584922E-03  2.7922296E-04  3.783649145257492E-03  2.7951870E-04  1.583107997458692E-04  2.7948873E-04  4.493629724864308E-04  2.7943120E-04 -5.994370056534874E-04  2.7958468E-04  1.592647731154992E-04  2.7953718E-04 -6.057639347085479E-04  2.7947920E-04  7.345948522423490E-03          0
   4.5  2.006325750738153E-01  2.6808495E-04 -1.285406017791156E-02  2.7785633E-04  3.549051056001056E-03  2.7949050E-04  8.311878608221904E-05  2.7951801E-04  8.839901164896073E-05  2.7941955E-04 -5.467918819188421E-04  2.7959690E-04 -8.486578464542255E-05  2.7953219E-04 -3.102111949164277E-04  2.7948450E-04 -7.020804957812408E-05  2.7947817E-04 -1.378372784149730E-05  2.7953870E-04  7.012677421970317E-03          0
   6.0  6.370564546411735E-02  2.7828691E-04 -4.552614689274245E-03  2.7927165E-04  3.255196675248347E-04  2.7945444E-04 -4.673695508896868E-04  2.7956131E-04  4.119294656207334E-04  2.7951958E-04 -1.393235114869620E-04  2.7949723E-04 -3.822111244596348E-04  2.7945247E-04 -3.750251459777071E-04  2.7956458E-04 -2.278647346378291E-04  2.7948255E-04 -1.597948052280659E-04  2.7953449E-04  6.775029146580716E-03          0
   7.5  1.533992588443419E-02  2.7939342E-04 -8.712848227693432E-04  2.7951898E-04 -2.124882593727538E-04  2.7951355E-04 -7.250268347126367E-04  2.7950289E-04 -1.572910301555274E-04  2.7943461E-04  1.552634774185015E-05  2.7958239E-04  3.827844933694890E-05  2.7953350E-04 -2.376676619152059E-04  2.7948346E-04  1.652017401875992E-04  2.7953682E-04 -3.294926754117203E-04  2.7947997E-04  6.589782522838070E-03          0
   9.0  2.878683533474012E-03  2.7949151E-04 -9.473466019617758E-05  2.7951896E-04 -9.032273697714201E-05  2.7956586E-04 -1.861665797043562E-04  2.7945080E-04 -2.774819057195250E-04  2.7957523E-04 -1.581074800869694E-04  2.7944141E-04  4.111385468005750E-04  2.7953571E-04 -2.004707596346703E-04  2.7948098E-04 -2.703364369841738E-04  2.7952688E-04  5.449702634506041E-05  2.7949015E-04  6.437862334522456E-03          0
  10.5  5.002212556807406E-04  2.7949048E-04 -2.406429718656280E-04  2.7952538E-04 -1.259376996777457E-04  2.7949561E-04 -2.776878130757641E-04  2.7952138E-04  5.138472221602943E-04  2.7954150E-04 -1.839186902279954E-04  2.7947562E-04 -9.195653878449818E-05  2.7945174E-04 -1.440349048659639E-05  2.7956484E-04  2.601303519155449E-04  2.7950431E-04 -7.928827488372635E-05  2.7951241E-04  6.309933740522894E-03          0
  12.0 -5.064218022468693E-05  2.7950387E-04 -3.011998073265572E-04  2.7951267E-04 -3.217767730251670E-05  2.7947310E-04 -1.276875180917315E-04  2.7954387E-04  4.096997035411542E-04  2.7947676E-04 -1.217131111389195E-05  2.7954026E-04 -2.533468056815292E-04  2.7953491E-04 -1.276633022345305E-04  2.7948182E-04 -2.192648190857797E-04  2.7952064E-04 -2.889249176266530E-04  2.7949633E-04  6.199345962755976E-03          0
  13.5 -5.322212166006802E-04  2.7955458E-04 -2.701525073262472E-04  2.7946202E-04  3.317353879276661E-04  2.7950082E-04  2.113339968203940E-04  2.7951573E-04  1.533507352865852E-04  2.7952732E-04 -2.979445886670224E-04  2.7948959E-04 -5.409601553765674E-05  2.7950309E-04  8.481832722286569E-05  2.7951307E-04  4.577163477738547E-04  2.7948098E-04 -1.056428367487314E-04  2.7953547E-04  6.101703996679435E-03          0
  15.0 -5.658240378402489E-04  2.7962233E-04 -3.992237950614362E-04  2.7939449E-04  8.153719112003258E-04  2.7949303E-04  2.319541734397535E-04  2.7952393E-04  4.398621168265578E-04  2.7951328E-04  7.299996140819631E-06  2.7950335E-04 -1.106060047445530E-04  2.7954824E-04  4.408332263006310E-04  2.7946883E-04  1.038791419356692E-04  2.7952378E-04  2.628547479010205E-04  2.7949325E-04  6.014552290602489E-03          0
