   1.0.0 # v: lpa-xrd version
5.00e+13 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404940 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
    2048 # nd: number of dislocations in the input file
  200000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   5.0  9.925815510366430E-01  1.6615577E-05  5.712785995877992E-03  4.4537737E-05  9.739757425603955E-01  3.2092891E-05  1.123667014726495E-02  8.2474632E-05  9.461017854644210E-01  4.9354573E-05  1.639080392764098E-02  1.1634330E-04  9.104754165056945E-01  6.8140498E-05  2.104346402366154E-02  1.4623346E-04  8.684863699302505E-01  8.7933482E-05  2.511762750998008E-02  1.7221210E-04  2.635772667085358E-05          0
  10.0  9.732274152387844E-01  3.4501114E-05  1.120797019843412E-02  8.2883487E-05  9.096171046456838E-01  6.9546008E-05  2.102315482497299E-02  1.4641037E-04  8.208000049034101E-01  1.0883097E-04  2.850473613594076E-02  1.9447802E-04  7.171881078009082E-01  1.4799414E-04  3.330835565841164E-02  2.2826002E-04  6.080758558235109E-01  1.8336752E-04  3.550697920809733E-02  2.5023355E-04  2.420992486913473E-05          0
  15.0  9.441584190091821E-01  5.3441841E-05  1.633160540432387E-02  1.1701215E-04  8.195849178455241E-01  1.0997582E-04  2.847430241600915E-02  1.9464606E-04  6.617375340016107E-01  1.6691962E-04  3.464280557175143E-02  2.4060131E-04  5.002200523272493E-01  2.1296004E-04  3.538993271941766E-02  2.6357932E-04  3.556278147601146E-01  2.4429580E-04  3.226468045826519E-02  2.7342354E-04  2.288548469374670E-05          0
  20.0  9.069595401494707E-01  7.3391306E-05  2.092165644345441E-02  1.4713072E-04  7.145515931440232E-01  1.4969436E-04  3.315914616577565E-02  2.2848378E-04  4.991313241891597E-01  2.1334248E-04  3.526800911551204E-02  2.6362005E-04  3.125560435221463E-01  2.5183443E-04  3.073606617722139E-02  2.7511747E-04  1.767403521026984E-01  2.6994462E-04  2.372652216238712E-02  2.7815113E-04  2.194653261447863E-05          0
  25.0  8.630606763526271E-01  9.4101467E-05  2.489282726383267E-02  1.7326257E-04  6.041089664699570E-01  1.8517630E-04  3.523889353390561E-02  2.5047375E-04  3.538520801186064E-01  2.4471308E-04  3.217911040348782E-02  2.7344694E-04  1.761950351149069E-01  2.6998834E-04  2.367258867027054E-02  2.7817494E-04  7.504392506276426E-02  2.7754965E-04  1.543102438163520E-02  2.7906583E-04  2.124512962292360E-05          0
  30.0  8.140195969189932E-01  1.1490837E-04  2.819236426855728E-02  1.9550321E-04  4.961467200483428E-01  2.1435047E-04  3.510371460653328E-02  2.6374312E-04  2.364933459737555E-01  2.6307787E-04  2.721131628313871E-02  2.7715718E-04  8.983262689470126E-02  2.7677886E-04  1.692582126950150E-02  2.7897563E-04  2.701493374607072E-02  2.7918995E-04  9.134831575506847E-03  2.7930309E-04  2.066925655943132E-05          0
  35.0  7.612162346687518E-01  1.3529894E-04  3.078908864952172E-02  2.1409841E-04  3.962223420001783E-01  2.3671298E-04  3.321646806670275E-02  2.7121951E-04  1.492288343095104E-01  2.7253259E-04  2.186407411184623E-02  2.7847405E-04  4.131390113837154E-02  2.7884100E-04  1.140758844013883E-02  2.7924193E-04  8.040249472380762E-03  2.7938194E-04  4.447941486487581E-03  2.7945705E-04  2.017295499896737E-05          0
  40.0  7.059351288326741E-01  1.5488035E-04  3.268938098485505E-02  2.2932717E-04  3.080501034243019E-01  2.5274605E-04  3.033886377878223E-02  2.7517605E-04  8.897595551523114E-02  2.7683170E-04  1.690688993713761E-02  2.7897743E-04  1.704478880601392E-02  2.7930954E-04  6.939808562296780E-03  2.7939640E-04  1.885471516308065E-03  2.7939325E-04  1.418968644783282E-03  2.7951612E-04  1.974662315133797E-05          0
  45.0  6.494235004467328E-01  1.7323013E-04  3.389810587042815E-02  2.4157114E-04  2.332706445289657E-01  2.6355721E-04  2.692124802529212E-02  2.7719962E-04  5.011624117530965E-02  2.7856242E-04  1.262362221992890E-02  2.7920658E-04  6.157351125786509E-03  2.7937958E-04  3.561823825430519E-03  2.7948333E-04  3.760989631349590E-04  2.7936247E-04 -1.256716168961652E-04  2.7957432E-04  1.937152622045971E-05          0
  50.0  5.927616306810987E-01  1.9010154E-04  3.453154014616292E-02  2.5120773E-04  1.722092535615369E-01  2.7043285E-04  2.339924064422854E-02  2.7821474E-04  2.659821617349715E-02  2.7919108E-04  8.968873314018343E-03  2.7931802E-04  1.894121516448589E-03  2.7939944E-04  1.362534624734624E-03  2.7951114E-04  3.009698849000201E-04  2.7936095E-04 -3.709018715706402E-04  2.7959083E-04  1.903519278878739E-05          0
  55.0  5.369379391590227E-01  2.0528108E-04  3.461005113980904E-02  2.5866012E-04  1.239354878871896E-01  2.7458455E-04  1.989469574463354E-02  2.7872826E-04  1.318672343119822E-02  2.7935865E-04  5.977656453712613E-03  2.7941456E-04  5.451417667444246E-04  2.7938878E-04  8.018015779360870E-05  2.7954433E-04  4.522372630778580E-04  2.7939892E-04  2.186769463916657E-04  2.7956616E-04  1.872998402239750E-05          0
  60.0  4.826897185291899E-01  2.1871199E-04  3.419404176659891E-02  2.6431646E-04  8.694208120058350E-02  2.7695286E-04  1.672041963388901E-02  2.7900544E-04  6.094497469672274E-03  2.7935793E-04  3.477156598489923E-03  2.7950812E-04  2.341214300387783E-04  2.7935181E-04 -3.269932380631187E-04  2.7959504E-04  6.323152253882940E-04  2.7946231E-04  1.077318480165954E-03  2.7951703E-04  1.845369497485211E-05          0
  65.0  4.307918697532627E-01  2.3036327E-04  3.335995688268999E-02  2.6852437E-04  5.951555948563331E-02  2.7825936E-04  1.386434542251302E-02  2.7913976E-04  2.651250740636600E-03  2.7935382E-04  1.606944170633406E-03  2.7954978E-04  4.240936789765741E-04  2.7941542E-04 -2.382633893103250E-05  2.7954242E-04  2.761942105118990E-04  2.7946769E-04  1.513240884051375E-03  2.7952095E-04  1.819524622455873E-05          0
  70.0  3.816988573936738E-01  2.4029722E-04  3.223229627655200E-02  2.7161501E-04  3.968108633529413E-02  2.7893601E-04  1.118580827427820E-02  2.7922171E-04  1.104070267872112E-03  2.7936168E-04  4.229491626686285E-04  2.7956164E-04  6.097191986754521E-04  2.7943631E-04  5.753811347058246E-04  2.7953273E-04 -1.793404134055701E-04  2.7949149E-04  1.527143720593144E-03  2.7950121E-04  1.795687708998874E-05          0
