   1.0.0 # v: lpa-xrd version
5.00e+13 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404940 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
    2048 # nd: number of dislocations in the input file
  200000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   5.0  9.925908563651561E-01  1.6717014E-05  9.439766163182411E-04  4.4418033E-05  9.740541957562165E-01  3.2272159E-05  1.861676581823242E-03  8.2168327E-05  9.463187976787022E-01  4.9655185E-05  2.699610558814097E-03  1.1580946E-04  9.109180995407354E-01  6.8492138E-05  3.441099423100516E-03  1.4548543E-04  8.692643584140179E-01  8.8281293E-05  4.082683943257826E-03  1.7125481E-04  2.633810115081082E-05          0
  10.0  9.733298479581802E-01  3.4619841E-05  1.856303781850744E-03  8.2554345E-05  9.101041165541256E-01  6.9804218E-05  3.445178933853388E-03  1.4566092E-04  8.219633211813356E-01  1.0912539E-04  4.671769215187293E-03  1.9337379E-04  7.192539464945229E-01  1.4818613E-04  5.368453598904787E-03  2.2700707E-04  6.111083318002153E-01  1.8335959E-04  5.541769640761137E-03  2.4906812E-04  2.413505987415326E-05          0
  15.0  9.443955939024611E-01  5.3660267E-05  2.704543227245916E-03  1.1648398E-04  8.207163829772909E-01  1.1031604E-04  4.651600495321827E-03  1.9354108E-04  6.643181540409728E-01  1.6698533E-04  5.512834574502598E-03  2.3937477E-04  5.041987891651135E-01  2.1277474E-04  5.164436525352839E-03  2.6261527E-04  3.604865194244248E-01  2.4399091E-04  3.959279941188734E-03  2.7282160E-04  2.282272992002439E-05          0
  20.0  9.073906679349756E-01  7.3746198E-05  3.466161700762941E-03  1.4638236E-04  7.166103843087654E-01  1.4989244E-04  5.361417938296515E-03  2.2722658E-04  5.031545515709203E-01  2.1311338E-04  5.146467814310484E-03  2.6267468E-04  3.176295248436991E-01  2.5150695E-04  3.406899361998726E-03  2.7462888E-04  1.815272047664266E-01  2.6958287E-04  1.304150836286019E-03  2.7804001E-04  2.188707954921197E-05          0
  25.0  8.638531790074024E-01  9.4421102E-05  4.114587122330109E-03  1.7230140E-04  6.072453114185149E-01  1.8508518E-04  5.458853931046261E-03  2.4932545E-04  3.588565237099540E-01  2.4435698E-04  3.941726762026258E-03  2.7287365E-04  1.809236144121868E-01  2.6963802E-04  1.242192686248317E-03  2.7805912E-04  7.866590796119172E-02  2.7723139E-04 -5.945121601139949E-04  2.7914153E-04  2.116286809001343E-05          0
  30.0  8.152151009936147E-01  1.1519189E-04  4.629419980127775E-03  1.9438985E-04  5.001991743798422E-01  2.1407497E-04  5.127264405679381E-03  2.6282943E-04  2.415120277215313E-01  2.6272328E-04  2.335843797087052E-03  2.7690281E-04  9.355509300320876E-02  2.7643096E-04 -4.281919081216671E-04  2.7905834E-04  2.946168918939572E-02  2.7909737E-04 -1.100574947258534E-03  2.7928569E-04  2.058082134804999E-05          0
  35.0  7.628838717254102E-01  1.3548406E-04  5.036665394242367E-03  2.1290207E-04  4.008765983529941E-01  2.3638618E-04  4.392466593353675E-03  2.7054535E-04  1.537582255932975E-01  2.7217114E-04  7.179463271139511E-04  2.7844339E-04  4.409648601046297E-02  2.7865950E-04 -1.141377376688118E-03  2.7927463E-04  9.326201998364288E-03  2.7948428E-04 -7.616235224539256E-04  2.7931370E-04  2.008392444131449E-05          0
  40.0  7.081122942578241E-01  1.5493861E-04  5.301885741912888E-03  2.2811746E-04  3.129313957699196E-01  2.5241648E-04  3.334936076345630E-03  2.7473564E-04  9.275559137295908E-02  2.7648273E-04 -4.901334962652572E-04  2.7906727E-04  1.892452654013565E-02  2.7938800E-04 -1.042136439759455E-03  2.7924466E-04  2.220065708467431E-03  2.7950533E-04 -5.455960581238874E-04  2.7938746E-04  1.965275467196273E-05          0
  45.0  6.520742039947500E-01  1.7321927E-04  5.393746146797617E-03  2.4038035E-04  2.382049756921308E-01  2.6320806E-04  2.192488880050953E-03  2.7695878E-04  5.303131832774081E-02  2.7837175E-04 -1.019612404955686E-03  2.7923049E-04  7.214155228983776E-03  2.7952886E-04 -6.717079701987820E-04  2.7930286E-04 -3.766077363928763E-05  2.7957807E-04 -9.118280521733694E-04  2.7934835E-04  1.927577710544892E-05          0
  50.0  5.958451239163507E-01  1.9001901E-04  5.345700870210728E-03  2.5009654E-04  1.768734048953672E-01  2.7008388E-04  1.113738263369605E-03  2.7812405E-04  2.864861597728840E-02  2.7918048E-04 -1.118282457751891E-03  2.7922746E-04  2.265165203337018E-03  2.7952835E-04 -6.452930101052537E-04  2.7936717E-04 -4.372214850023829E-04  2.7955012E-04 -1.389161771271467E-03  2.7940170E-04  1.893954402938361E-05          0
  55.0  5.404016983697721E-01  2.0515001E-04  5.174049320470111E-03  2.5764943E-04  1.282166208817887E-01  2.7422106E-04  1.997100940229473E-04  2.7875213E-04  1.467482935443332E-02  2.7947748E-04 -9.098073862237115E-04  2.7923561E-04  2.803741648124016E-04  2.7957380E-04 -8.671807468632268E-04  2.7934798E-04 -1.548505790577512E-05  2.7944241E-04 -1.713443039468401E-03  2.7952937E-04  1.863551336716369E-05          0
  60.0  4.865619246204279E-01  2.1850760E-04  4.888655664016599E-03  2.6343208E-04  9.071368009156303E-02  2.7662787E-04 -4.319804814366711E-04  2.7907212E-04  7.014186166164577E-03  2.7952256E-04 -6.194509709048058E-04  2.7931116E-04 -2.594681636172369E-04  2.7962036E-04 -1.233469097241417E-03  2.7932108E-04  5.571689593664577E-04  2.7936911E-04 -1.794297718211487E-03  2.7961191E-04  1.835681848693747E-05          0
  65.0  4.349330906531355E-01  2.3012428E-04  4.544291378176467E-03  2.6777642E-04  6.272460808793913E-02  2.7797760E-04 -7.970982909844618E-04  2.7922774E-04  3.085504662145900E-03  2.7947988E-04 -4.870204959287360E-04  2.7940520E-04 -2.274193870799910E-04  2.7954274E-04 -1.588380001313958E-03  2.7941654E-04  8.258982618562557E-04  2.7933809E-04 -1.320887802144191E-03  2.7964432E-04  1.810051632874023E-05          0
  70.0  3.861039330210069E-01  2.4002090E-04  4.151854085469795E-03  2.7099796E-04  4.236400360267437E-02  2.7872346E-04 -9.571040362578052E-04  2.7929204E-04  1.119893632578603E-03  2.7953820E-04 -5.531936060118399E-04  2.7937311E-04  3.241074339199462E-05  2.7940175E-04 -1.894211546370437E-03  2.7957062E-04  6.775014319363813E-04  2.7943763E-04 -4.572927643630443E-04  2.7954806E-04  1.786194774965926E-05          0
  75.0  3.403954966437576E-01  2.4832553E-04  3.682798101374332E-03  2.7336148E-04  2.792395227411180E-02  2.7914711E-04 -1.021464634489120E-03  2.7929586E-04  1.634154026940473E-04  2.7961056E-04 -8.746457599937489E-04  2.7931834E-04  4.378551020771084E-04  2.7931019E-04 -1.924143564067043E-03  2.7966877E-04  4.961177707433543E-04  2.7947732E-04  6.793152346423607E-04  2.7951438E-04  1.763990525242941E-05          0
  80.0  2.980547677306313E-01  2.5518944E-04  3.169590876200812E-03  2.7506910E-04  1.799145889571869E-02  2.7938768E-04 -9.461698417483508E-04  2.7927920E-04 -2.951947401391297E-04  2.7960801E-04 -1.228126752532149E-03  2.7933582E-04  8.126214860973396E-04  2.7925005E-04 -1.550356731061926E-03  2.7973155E-04  5.511290095282001E-04  2.7941688E-04  1.431999839069569E-03  2.7958036E-04  1.743205557340939E-05          0
  85.0  2.592427821564133E-01  2.6076518E-04  2.668393961375733E-03  2.7630053E-04  1.129848468230963E-02  2.7950530E-04 -8.912107748780150E-04  2.7927879E-04 -3.627432510580571E-04  2.7953198E-04 -1.609256724689952E-03  2.7942535E-04  9.689828602880622E-04  2.7930718E-04 -8.601587585062960E-04  2.7967737E-04  5.857982967303320E-04  2.7942957E-04  1.689899739941516E-03  2.7956962E-04  1.723698976902450E-05          0
