   1.0.0 # v: lpa-xrd version
1.25e+13 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404940 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
     512 # nd: number of dislocations in the input file
  200000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   5.0  9.980408888976740E-01  8.2930469E-06  5.624622237770616E-04  2.2719568E-05  9.930568255029020E-01  1.5532782E-05  1.105856968732304E-03  4.2614086E-05  9.854395716611061E-01  2.3141945E-05  1.672656466154235E-03  6.1228952E-05  9.754189614392181E-01  3.1221952E-05  2.226122027469558E-03  7.8782946E-05  9.632327063083571E-01  3.9639870E-05  2.763969290925981E-03  9.5331319E-05  6.920769086021231E-06          0
  10.0  9.928615130012980E-01  1.6848455E-05  1.112940744878480E-03  4.2827802E-05  9.751865668139901E-01  3.2055235E-05  2.178293996644513E-03  7.8898282E-05  9.488107553778681E-01  4.8989276E-05  3.273663207432303E-03  1.1099606E-04  9.151640509040365E-01  6.7314198E-05  4.269528779290286E-03  1.3933474E-04  8.756072001161722E-01  8.6428298E-05  5.206611531036221E-03  1.6403988E-04  6.374634445476820E-06          0
  15.0  9.849172305607471E-01  2.5466984E-05  1.656560338093736E-03  6.1620311E-05  9.484385235643485E-01  4.9849063E-05  3.242874783236169E-03  1.1111477E-04  8.956883991173190E-01  7.7317203E-05  4.764652544038623E-03  1.5220638E-04  8.310318769228943E-01  1.0626384E-04  6.058657572930951E-03  1.8529273E-04  7.585012753145329E-01  1.3494416E-04  7.167696303185807E-03  2.1107116E-04  6.032643103726575E-06          0
  20.0  9.744446393885866E-01  3.4458117E-05  2.196737011589754E-03  7.9324103E-05  9.143141421395836E-01  6.8697485E-05  4.241564294229287E-03  1.3954522E-04  8.305966548318794E-01  1.0670186E-04  6.080350232304640E-03  1.8535404E-04  7.328013607655041E-01  1.4448404E-04  7.517902494794406E-03  2.1823532E-04  6.295107445504236E-01  1.7859684E-04  8.554258502397183E-03  2.4058771E-04  5.799116831823598E-06          0
  25.0  9.616767223587778E-01  4.3734583E-05  2.716217252968243E-03  9.6006990E-05  8.741976259199261E-01  8.8193141E-05  5.175297248488692E-03  1.6430024E-04  7.575722063099261E-01  1.3562266E-04  7.226327491317159E-03  2.1118074E-04  6.290487284135797E-01  1.7882779E-04  8.551535063694188E-03  2.4062215E-04  5.025280999703545E-01  2.1346763E-04  9.115433650118875E-03  2.5789664E-04  5.621757010194592E-06          0
  30.0  9.468242428678845E-01  5.3211084E-05  3.227864484753634E-03  1.1172206E-04  8.293379403363611E-01  1.0791821E-04  6.049625579011954E-03  1.8555647E-04  6.803119234663613E-01  1.6273905E-04  8.144435398639594E-03  2.3066683E-04  5.266673887769691E-01  2.0748616E-04  9.059508033683241E-03  2.5520526E-04  3.870557404955575E-01  2.3864652E-04  8.816358800848191E-03  2.6769549E-04  5.473048789894556E-06          0
  35.0  9.300645453491387E-01  6.2891120E-05  3.726522717957135E-03  1.2649359E-04  7.809283903463735E-01  1.2742298E-04  6.862821025768604E-03  2.0354185E-04  6.020755880059185E-01  1.8702024E-04  8.767036549005661E-03  2.4497336E-04  4.307981932329059E-01  2.2986749E-04  8.996930617713466E-03  2.6447236E-04  2.884717370952594E-01  2.5531841E-04  7.784869269255741E-03  2.7317172E-04  5.346660965896222E-06          0
  40.0  9.115627192658255E-01  7.2783704E-05  4.212954453705498E-03  1.4032062E-04  7.301374598734165E-01  1.4623959E-04  7.577724694358571E-03  2.1853757E-04  5.255070191211383E-01  2.0791944E-04  9.079179722835961E-03  2.5526472E-04  3.447876319339654E-01  2.4636556E-04  8.448740629191881E-03  2.7030063E-04  2.086364394729789E-01  2.6568189E-04  6.269101530074469E-03  2.7611665E-04  5.238025601659529E-06          0
  45.0  8.914904675416645E-01  8.2832748E-05  4.698227520321415E-03  1.5321730E-04  6.780121529623807E-01  1.6404054E-04  8.164649977440982E-03  2.3087094E-04  4.526980788594415E-01  2.2523412E-04  9.044268813912463E-03  2.6259068E-04  2.704376644122866E-01  2.5794312E-04  7.494616706427887E-03  2.7392650E-04  1.468012969923873E-01  2.7181567E-04  4.592092026058561E-03  2.7759962E-04  5.144630061527942E-06          0
  50.0  8.700352595497325E-01  9.2943335E-05  5.163523076078105E-03  1.6520175E-04  6.254939383151596E-01  1.8055272E-04  8.600188103670064E-03  2.4089752E-04  3.851479251457483E-01  2.3911138E-04  8.742572549943839E-03  2.6778117E-04  2.081490501418571E-01  2.6577240E-04  6.218363576369837E-03  2.7612095E-04  1.004151247307545E-01  2.7534241E-04  3.014015046996090E-03  2.7827308E-04  5.060978975364893E-06          0
  55.0  8.473780528855814E-01  1.0304228E-04  5.598000859937679E-03  1.7629785E-04  5.734084859680149E-01  1.9557801E-04  8.889243746992456E-03  2.4898526E-04  3.238153349187943E-01  2.4994460E-04  8.153602418793902E-03  2.7141570E-04  1.573090909745686E-01  2.7092011E-04  4.844886934202880E-03  2.7738515E-04  6.681722929973995E-02  2.7727892E-04  1.822102045197120E-03  2.7858107E-04  4.984614495423687E-06          0
  60.0  8.236731745986632E-01  1.1308654E-04  6.021066326160241E-03  1.8653351E-04  5.224601855648016E-01  2.0902077E-04  9.046549255030111E-03  2.5546337E-04  2.691987907490885E-01  2.5816883E-04  7.344674238812273E-03  2.7395538E-04  1.167939816206319E-01  2.7423292E-04  3.603140104737313E-03  2.7806391E-04  4.313267203120057E-02  2.7828214E-04  1.011692700233064E-03  2.7877675E-04  4.914674454515044E-06          0
  65.0  7.990605689069572E-01  1.2303144E-04  6.411278322248341E-03  1.9594747E-04  4.732052534661584E-01  2.2086909E-04  9.050062961726954E-03  2.6062504E-04  2.213897077613335E-01  2.6430781E-04  6.411452133035730E-03  2.7568347E-04  8.517548134626793E-02  2.7630682E-04  2.541336409809638E-03  2.7842146E-04  2.695671459795808E-02  2.7880506E-04  5.347418686317404E-04  2.7890821E-04  4.850168667287744E-06          0
  70.0  7.737173143300962E-01  1.3281417E-04  6.772807864681983E-03  2.0456279E-04  4.261713351096881E-01  2.3116223E-04  8.938381727047903E-03  2.6470571E-04  1.801465966534154E-01  2.6880543E-04  5.407887490945658E-03  2.7683974E-04  6.106701026856474E-02  2.7756868E-04  1.695748796877026E-03  2.7862006E-04  1.612367544067998E-02  2.7912085E-04  1.088825790777402E-04  2.7896936E-04  4.790412455479172E-06          0
  75.0  7.477870260815396E-01  1.4238479E-04  7.109995100125780E-03  2.1242521E-04  3.816979616550765E-01  2.3997929E-04  8.684446958904688E-03  2.6793011E-04  1.451371362484656E-01  2.7203330E-04  4.430641637013729E-03  2.7759880E-04  4.297885049068063E-02  2.7830089E-04  1.042883251815089E-03  2.7877163E-04  9.085403780692477E-03  2.7940445E-04 -3.163213551356423E-04  2.7891540E-04  4.734820668411115E-06          0
  80.0  7.214070134635979E-01  1.5171154E-04  7.430529590495064E-03  2.1957036E-04  3.400618759799925E-01  2.4743026E-04  8.319674454506995E-03  2.7047177E-04  1.157744480099230E-01  2.7434202E-04  3.452510008016342E-03  2.7806672E-04  2.962194246966953E-02  2.7871309E-04  5.645723096858100E-04  2.7890555E-04  4.640982386314397E-03  2.7960647E-04 -7.038900419487142E-04  2.7885997E-04  4.682719446134408E-06          0
  85.0  6.947004306030885E-01  1.6075012E-04  7.718145559347436E-03  2.2605097E-04  3.013836310913095E-01  2.5364985E-04  7.863599124067890E-03  2.7248233E-04  9.144750881869224E-02  2.7596743E-04  2.582200425968692E-03  2.7834877E-04  1.984507883270136E-02  2.7899433E-04  2.679184830290605E-04  2.7897343E-04  2.049158479670272E-03  2.7968832E-04 -1.192278709525831E-03  2.7887687E-04  4.633466204106479E-06          0
  90.0  6.678299052154698E-01  1.6945273E-04  7.985121725258722E-03  2.3190391E-04  2.657730896532609E-01  2.5879483E-04  7.294296648301603E-03  2.7404817E-04  7.151719193135532E-02  2.7708998E-04  1.899596491102056E-03  2.7852713E-04  1.290054602456210E-02  2.7923366E-04  9.695041125429716E-06  2.7896338E-04  6.497225201109125E-04  2.7974410E-04 -1.686151698181864E-03  2.7889112E-04  4.586654744764649E-06          0
  95.0  6.408761723240493E-01  1.7782052E-04  8.234620961234536E-03  2.3717418E-04  2.332491968261602E-01  2.6299297E-04  6.667429125577800E-03  2.7527725E-04  5.535099181689962E-02  2.7784541E-04  1.326857258801850E-03  2.7865973E-04  7.967850923421008E-03  2.7943140E-04 -3.086920945094004E-04  2.7892462E-04  1.063716941992974E-04  2.7978315E-04 -2.093864959658728E-03  2.7890186E-04  4.542631969517673E-06          0
