   1.0.0 # v: lpa-xrd version
1.28e+16 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404940 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
  524288 # nd: number of dislocations in the input file
  200000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   1.5  8.164656377873263E-01  1.0721376E-04 -1.883011279745002E-02  1.9761850E-04  4.816349388233586E-01  2.1694720E-04 -2.028348867309153E-02  2.6591285E-04  2.123136438900759E-01  2.6655967E-04 -1.117621681846076E-02  2.7779225E-04  7.172237052638544E-02  2.7784173E-04 -3.795907665362703E-03  2.7935466E-04  1.881080468933981E-02  2.7935428E-04 -8.931074413045552E-04  2.7951732E-04  7.891581622044541E-03          0
   3.0  4.731492734009764E-01  2.1956992E-04 -1.989757081302543E-02  2.6629068E-04  6.994790135099782E-02  2.7794437E-04 -3.790632765431483E-03  2.7933898E-04  3.499845258918714E-03  2.7950593E-04 -1.935684483447143E-04  2.7950318E-04 -3.328015514558192E-04  2.7950272E-04 -4.356357087806313E-04  2.7951339E-04  3.885546598719357E-05  2.7945963E-04 -1.877504765450966E-05  2.7955688E-04  7.323274433778191E-03          0
   4.5  2.021685698329451E-01  2.6782949E-04 -1.076021591863135E-02  2.7791626E-04  3.361813968758916E-03  2.7950007E-04 -2.636686996012311E-04  2.7950988E-04 -2.294795127113526E-04  2.7945143E-04 -3.478548412662248E-04  2.7956529E-04 -2.563985475783595E-05  2.7951137E-04  4.565555395896448E-04  2.7950564E-04  9.707369611058813E-05  2.7946270E-04 -3.632536864068948E-04  2.7955418E-04  6.990561082213273E-03          0
   6.0  6.519719465274197E-02  2.7815314E-04 -3.613321092622501E-03  2.7935808E-04 -2.580964880942370E-04  2.7945742E-04 -9.268576233525507E-05  2.7955879E-04 -2.164593924671104E-05  2.7950000E-04  2.820716464066124E-04  2.7951688E-04 -3.614180964670230E-04  2.7947563E-04 -4.000326711525670E-04  2.7954107E-04 -6.382703686915625E-04  2.7946484E-04  8.500471095275922E-05  2.7955201E-04  6.753494648955752E-03          0
   7.5  1.600220732967440E-02  2.7940485E-04 -7.937822493431882E-04  2.7950623E-04 -1.211658383226554E-04  2.7943108E-04 -8.905620560955668E-05  2.7958572E-04 -9.117548267723217E-05  2.7947551E-04 -6.795967947628911E-04  2.7954068E-04 -5.548602627152435E-04  2.7951621E-04 -9.962370447994299E-06  2.7950028E-04 -9.115338045691498E-05  2.7955130E-04  2.572296455230143E-05  2.7946477E-04  6.569025375814327E-03          0
   9.0  2.632558893848145E-03  2.7947749E-04 -8.228037475889066E-05  2.7953497E-04 -1.997459306880348E-04  2.7955866E-04  4.978183997470302E-05  2.7945830E-04 -2.458075151825957E-04  2.7953691E-04 -1.705571692471108E-04  2.7947984E-04  3.603745989254563E-04  2.7947438E-04  6.123193125159835E-05  2.7954227E-04  1.681898933181265E-05  2.7947941E-04 -1.482930294426732E-04  2.7953689E-04  6.418715904938041E-03          0
  10.5 -8.976771952380288E-05  2.7949524E-04 -5.799358552151894E-05  2.7952106E-04 -9.082810820900406E-05  2.7946907E-04 -3.193556822517374E-04  2.7954744E-04 -1.020634720918338E-03  2.7955545E-04  1.410760304472344E-04  2.7946101E-04 -2.787528229555013E-04  2.7953946E-04  3.053808023670703E-05  2.7947702E-04 -1.974823560243481E-04  2.7955058E-04  9.923017535227885E-05  2.7946654E-04  6.292480103775455E-03          0
  12.0 -4.010948087822385E-04  2.7948224E-04 -2.953174290966317E-04  2.7953431E-04 -1.865410169599562E-04  2.7951214E-04 -4.909685563615464E-04  2.7950491E-04  4.756737515957783E-04  2.7953245E-04 -7.316562940275364E-05  2.7948395E-04  2.618305076111012E-05  2.7946958E-04 -5.507193711706083E-05  2.7954739E-04  2.756492283200829E-05  2.7943490E-04 -3.498925161664577E-04  2.7958212E-04  6.182444601583082E-03          0
  13.5 -3.243950367151189E-04  2.7953275E-04 -4.428391628750468E-04  2.7948401E-04  1.721958185074683E-04  2.7940405E-04 -1.134278766632077E-04  2.7961241E-04  2.168590313537701E-04  2.7951219E-04 -5.011589843931508E-05  2.7950460E-04 -7.460326653399878E-04  2.7943018E-04 -4.104282739315735E-04  2.7958660E-04 -1.741790817216728E-05  2.7947872E-04 -5.366517273576459E-04  2.7953790E-04  6.085549379470515E-03          0
  15.0 -1.438658663491525E-04  2.7948661E-04 -1.785047628620375E-04  2.7953006E-04 -1.566748366274580E-04  2.7951925E-04 -1.433927016170352E-04  2.7949708E-04 -1.993822892522036E-04  2.7946578E-04  2.351813706293393E-05  2.7955109E-04  7.946497279773932E-05  2.7957911E-04 -1.411490919203167E-04  2.7943792E-04  9.770941222942194E-04  2.7947937E-04  2.489110938002520E-05  2.7953724E-04  5.998532464303389E-03          0
  16.5 -8.264994911711457E-05  2.7949662E-04 -3.153194267953687E-05  2.7952023E-04 -8.517414886082655E-05  2.7952910E-04 -3.767272244814672E-04  2.7948751E-04  3.493420101099299E-05  2.7951288E-04 -4.999117356898689E-05  2.7950423E-04  1.496948649315274E-04  2.7949300E-04  2.491829499206949E-04  2.7952420E-04  4.627830562804884E-05  2.7955419E-04 -3.372209660863824E-04  2.7946279E-04  5.919550211273826E-03          0
  18.0 -5.726813162880728E-05  2.7949892E-04 -2.661938515950710E-04  2.7951817E-04 -6.965832667861038E-05  2.7948724E-04 -6.274864298583716E-05  2.7952982E-04 -3.968710277731087E-04  2.7948966E-04  1.612864462240377E-04  2.7952666E-04 -1.533911539027431E-04  2.7949765E-04  2.997686020794766E-04  2.7951908E-04  1.949841436114354E-04  2.7954137E-04  3.010755471133373E-04  2.7947564E-04  5.848184024643381E-03          0
  19.5 -3.439744332960149E-05  2.7954690E-04 -5.211026804132639E-04  2.7946998E-04  2.749312263084226E-04  2.7949364E-04  1.315392138481237E-04  2.7952361E-04  2.102667531632694E-04  2.7953687E-04 -7.143415532176296E-05  2.7948013E-04 -1.070025202384759E-04  2.7950093E-04 -5.177676178151973E-04  2.7951569E-04  6.585053862343668E-07  2.7945072E-04 -1.576807212702936E-04  2.7956637E-04  5.782323898922506E-03          0
