   1.0.0 # v: lpa-xrd version
8.00e+14 # d: dislocation density [m^-2]
 1  1  0 # z: direction of 'l' (line vector) [uvw]
 1  1  0 # b: Burgers vector direction [uvw]
 2  0  0 # g: diffraction vector direction (hkl)
0.250000 # C: contrast coefficient [1]
0.404940 # a: cell parameter [nm]
    6400 # s: side of the region of interest [nm] PBC1
0.345000 # nu: Poisson's number [1]
   32768 # nd: number of dislocations in the input file
  200000 # np: number of random points
#    L                   cos1       err_cos1                   sin1       err_sin1                   cos2       err_cos2                   sin2       err_sin2                   cos3       err_cos3                   sin3       err_sin3                   cos4       err_cos4                   sin4       err_sin4                   cos5       err_cos5                   sin5       err_sin5                   eps2       nrpo
   3.5  9.376228392777032E-01  5.2390181E-05 -8.533336658325494E-03  1.2414156E-04  7.936484230473279E-01  1.1503808E-04 -1.497999775889670E-02  2.0599857E-04  6.120360865229735E-01  1.7900133E-04 -1.831395378322354E-02  2.5023374E-04  4.322518515625611E-01  2.2744149E-04 -1.856462230297185E-02  2.6910254E-04  2.804738143754512E-01  2.5649794E-04 -1.650275247982416E-02  2.7582695E-04  4.617082519582213E-04          0
   7.0  7.887822285103828E-01  1.1905084E-04 -1.486646076282863E-02  2.0672238E-04  4.287254328637521E-01  2.2840721E-04 -1.837275988624350E-02  2.6925436E-04  1.659997762995635E-01  2.7090262E-04 -1.299322627176832E-02  2.7814558E-04  4.630182237686366E-02  2.7871089E-04 -6.269991187823444E-03  2.7925829E-04  9.195821815862397E-03  2.7953865E-04 -2.513052768611463E-03  2.7939257E-04  4.255679059251242E-04          0
  10.5  6.013071498422242E-01  1.8381188E-04 -1.792689950184650E-02  2.5105126E-04  1.634407309147220E-01  2.7115944E-04 -1.276382102844200E-02  2.7819343E-04  2.147737038287481E-02  2.7937439E-04 -3.785321230748405E-03  2.7934759E-04  1.086562230976777E-03  2.7947664E-04 -1.240997370227621E-03  2.7953036E-04  1.939283573629022E-04  2.7946721E-04 -2.058273211475284E-04  2.7954725E-04  4.045532991268227E-04          0
  14.0  4.172053258002956E-01  2.3156366E-04 -1.777646621540927E-02  2.6968766E-04  4.468811310808881E-02  2.7877247E-04 -5.924596990059624E-03  2.7927007E-04  1.193208496940172E-03  2.7955890E-04 -1.170832919602185E-03  2.7944806E-04  3.025175998378481E-04  2.7948707E-04 -5.207117349949957E-05  2.7952799E-04  7.393744162229734E-04  2.7948182E-04  9.360683023204148E-05  2.7953398E-04  3.898157507393892E-04          0
  17.5  2.641879750730077E-01  2.5924179E-04 -1.525934784358699E-02  2.7620370E-04  8.640153786483338E-03  2.7957502E-04 -2.406391041180172E-03  2.7936570E-04  4.945891677352737E-06  2.7951315E-04 -1.931883429173987E-04  2.7950138E-04  8.565306737912102E-04  2.7944006E-04  5.309805243733262E-05  2.7957596E-04  2.597956909815688E-04  2.7949514E-04  4.171391214867010E-04  2.7952070E-04  3.783111306182456E-04          0
  21.0  1.528474002718072E-01  2.7225740E-04 -1.158382965459667E-02  2.7832486E-04  1.201019662117192E-03  2.7957416E-04 -1.136789816914036E-03  2.7943355E-04  5.608248547876628E-04  2.7950526E-04  1.158276158991563E-04  2.7951045E-04  5.141271962400794E-04  2.7948322E-04  2.967449838937203E-04  2.7953271E-04  1.689976512453190E-04  2.7946299E-04  8.234575151068547E-05  2.7955275E-04  3.689299044654129E-04          0
  24.5  8.075781731537068E-02  2.7734889E-04 -7.896814096097830E-03  2.7901476E-04  5.357635876785747E-04  2.7954344E-04 -4.501981170636643E-04  2.7947006E-04  6.321244446401762E-04  2.7949289E-04  2.876298735657465E-04  2.7952307E-04  2.641932951977256E-04  2.7948918E-04  3.148595589343002E-04  2.7952674E-04  2.545254931471648E-06  2.7949930E-04  2.970406215748806E-04  2.7951733E-04  3.609823625430822E-04          0
  28.0  3.887973481654462E-02  2.7901834E-04 -4.909211525684962E-03  2.7925870E-04  7.181365383286051E-04  2.7950772E-04 -5.008732232834114E-05  2.7950714E-04  6.295058090256217E-04  2.7945351E-04  5.221706531285290E-05  2.7956238E-04  4.923610985089284E-06  2.7951165E-04  1.778038916592518E-04  2.7950389E-04 -1.576068065966052E-04  2.7946694E-04  3.496938569657918E-04  2.7954935E-04  3.540818805807944E-04          0
  31.5  1.710697102253805E-02  2.7948777E-04 -2.887072311336990E-03  2.7933938E-04  8.676904012286584E-04  2.7955324E-04  3.800213161435572E-04  2.7946179E-04  4.014191289863882E-04  2.7945339E-04  7.592820166171248E-05  2.7956209E-04  3.296278574976144E-04  2.7955081E-04  5.042661760666333E-04  2.7946566E-04 -2.893928579590576E-05  2.7952250E-04 -1.978774011504273E-04  2.7949418E-04  3.479777390870020E-04          0
  35.0  6.870480621349259E-03  2.7959441E-04 -1.762697214023538E-03  2.7937486E-04  8.552163997734248E-04  2.7955314E-04  4.706003207841654E-04  2.7946210E-04  7.394875025101774E-05  2.7944518E-04  2.286439878975064E-04  2.7956988E-04  3.267377690528269E-04  2.7944883E-04  1.365481498005028E-04  2.7956692E-04  2.064110900834885E-04  2.7949267E-04 -5.046572237778298E-04  2.7952380E-04  3.425421814568472E-04          0
